state,government_function,full_time_equivalent_employees,full_time_equivalent_employees_coefficient_of_variation_as_percent,total_march_pay,total_march_pay_coefficient_of_variation_as_percent,full_time_employees,full_time_employees_coefficient_of_variation_as_percent,part_time_employees,part_time_employees_coefficient_of_variation_as_percent,full_time_pay,full_time_pay_coefficient_of_variation_as_percent,part_time_pay,part_time_pay_coefficient_of_variation_as_percent,part_time_hours_march,part_time_hours_march_coefficient_of_variation_as_percent,year
US,housing and comm dev ,117309,0.15,348722632,0.14,111484,0.15,13042,0.79,337514304,0.14,11208328,0.63,1137931,0.78,2000
US,natural resources,37159,0.38,105389694,0.31,32814,0.38,12259,0.91,97813505,0.29,7576189,1.13,770716,1.27,2000
US,water supply ,157381,0.09,494534687,0.07,151555,0.09,20763,0.57,483175150,0.07,11359537,0.54,1039081,0.56,2000
US,electric power ,73306,0.1,304564387,0.06,71688,0.09,3327,1.97,300739837,0.06,3824550,1.1,276278,1.3,2000
US,gas supply ,11734,0.6,33080114,0.39,11595,0.6,704,4.77,32630505,0.39,449609,4.36,36807,3.33,2000
US,transit,181855,0.03,675035956,0.02,173221,0.03,14132,0.12,656851707,0.02,18184249,0.08,1502795,0.11,2000
US,education - elementary and secondary instructional,4188000,0.04,13694326672,0.05,3864854,0.04,834413,0.14,12976799731,0.04,717526941,0.12,55327676,0.12,2000
US,elemandsec other - tot ,1781324,0.06,3747243360,0.06,1375520,0.06,880533,0.11,3081123914,0.06,666119446,0.13,69396206,0.13,2000
US,higher ed instruct ,131380,0.03,547578314,0.02,82386,0.03,167958,0.03,384723648,0.02,162854666,0.02,8467949,0.01,2000
US,education - higher education other,176997,0.01,460128088,0.01,126267,0.01,146979,0.01,376276472,0.01,83851616,0.01,8815019,0.01,2000
US,education - other,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2000
US,libraries,120027,0.15,281168263,0.13,81889,0.17,91313,0.14,217676260,0.14,63492003,0.16,6579801,0.16,2000
US,liquor stores,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2000
US,other and unallocable,258474,0.16,758259620,0.11,226987,0.17,116921,0.45,700886497,0.11,57373123,0.3,5626452,0.31,2000
AL,total,181666,0.1,431718354,0.11,169581,0.08,30157,0.62,412309644,0.1,19408710,0.6,2049244,0.7,2000
AL,financial administration,3945,1.01,8892128,0.59,3345,0.44,1338,6.28,8097045,0.3,795083,6.42,104786,6.99,2000
AL,other government administration,2875,1.03,6691284,0.65,2377,1.1,3003,2.14,5649959,0.7,1041325,1.77,84570,2.16,2000
AL,judicial and legal ,2026,0.62,4804372,0.39,1784,0.6,891,2.66,4327687,0.41,476685,1.76,45381,2.21,2000
AL,police protection - officers,9443,0.27,25490717,0.19,9179,0.24,293,8.89,25277192,0.19,213525,12.25,27768,8.31,2000
AL,police - other ,2327,0.51,4387582,0.42,2106,0.56,486,0.58,4091140,0.45,296442,0.62,37519,0.69,2000
AL,firefighters ,4919,0.19,13838517,0.09,4624,0.11,891,2.62,13540755,0.06,297762,3.02,53831,2.46,2000
AL,fire - other ,192,1.39,470987,0.75,184,1.43,15,6.69,462945,0.75,8042,5.42,1315,6.41,2000
AL,correction ,2731,0.16,6138046,0.17,2557,0.15,236,1.26,5963932,0.17,174114,1.78,30362,1.81,2000
AL,streets and highways ,7087,0.22,14788141,0.16,6939,0.22,508,3.39,14569458,0.16,218683,2.81,30661,2.89,2000
AL,air transportation ,434,0,1019215,0,396,0,63,0,960494,0,58721,0,6603,0,2000
AL,water transport and terminals,174,0,278822,0,174,0,0,0,278822,0,0,0,0,0,2000
AL,public welfare ,1622,1.44,2686706,1.25,1414,1.61,649,3.61,2360122,1.35,326584,2.87,43800,2.97,2000
AL,health ,4149,0.03,9332431,0.02,3855,0.03,776,0.07,8900845,0.02,431586,0.03,51623,0.03,2000
AL,hospitals,24364,0,60307154,0,20837,0,5850,0,52350006,0,7957148,0,618492,0,2000
AL,social insurance administration,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2000
AL,solid waste management ,3757,0.56,7395887,0.55,3696,0.55,167,3.63,7320889,0.55,74998,2.93,10850,2.9,2000
AL,sewerage ,1465,0.07,3770304,0.06,1435,0.03,82,0.61,3720273,0.06,50031,0.46,6405,0.7,2000
AL,parks and recreation ,3504,0.23,6392471,0.18,2806,0.23,1512,0.8,5579485,0.17,812986,0.76,119964,0.81,2000
AL,housing and comm dev ,2616,0.62,6442017,0.49,2517,0.56,218,3.99,6315174,0.49,126843,4.34,10758,4.86,2000
AL,natural resources,340,1.35,701333,0.79,339,1.35,50,10.61,679746,0.92,21587,9.81,2185,10.24,2000
AL,water supply ,3508,0.82,8314662,0.53,3245,0.84,434,5.99,8146871,0.56,167791,6.24,15661,6.52,2000
AL,electric power ,1236,0.13,3898167,0.05,1216,0.13,44,0.5,3867421,0.05,30746,0.16,3775,0.18,2000
AL,gas supply ,743,1.39,2071372,1.16,730,1.42,22,0,2055436,1.17,15936,0,2181,0,2000
AL,transit,209,0.2,331860,0.44,162,0.02,149,3.13,259289,0.08,72571,1.76,10560,1.48,2000
AL,education - elementary and secondary instructional,64004,0.17,178155126,0.22,62135,0.18,5934,1.19,175619605,0.22,2535521,1.43,309841,0.99,2000
AL,elemandsec other - tot ,29044,0.24,43347877,0.28,27207,0.17,5317,1.48,40962871,0.23,2385006,2.03,311469,2.04,2000
AL,higher ed instruct ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2000
AL,education - higher education other,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2000
AL,education - other,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2000
AL,libraries,1007,0.59,2125361,0.47,797,0.68,566,0.65,1739926,0.59,385435,1.18,43716,1.34,2000
AL,liquor stores,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2000
AL,other and unallocable,3945,0.74,9645815,0.75,3525,0.67,663,3.3,9212256,0.76,433559,2.32,65168,4.29,2000
AK,total,25355,0.55,91372176,0.4,21838,0.43,10912,3.04,83374580,0.31,7997596,2.11,604712,2.22,2000
AK,financial administration,899,3.52,3018995,2.11,782,4.15,234,11.73,2712735,2.46,306260,11.01,17957,12.13,2000
AK,other government administration,1077,2.26,4124493,2.22,856,2.09,1098,8.74,3456533,1.97,667960,7.3,34754,6.97,2000
AK,judicial and legal ,153,7.31,514270,1.15,102,0,52,21.5,483595,0,30675,19.35,4573,21.76,2000
AK,police protection - officers,817,3.41,3849010,1.85,763,3.5,135,32.24,3795324,1.85,53686,14.1,5875,13.77,2000
AK,police - other ,371,4.6,1638200,3.72,358,4.76,336,15.61,1537635,4.03,100565,11.91,7035,10.04,2000
AK,firefighters ,567,0.41,2859389,0.23,517,0.16,324,2.42,2771670,0.12,87719,4.31,9795,3.43,2000
AK,fire - other ,32,3.62,91339,5.89,27,4.29,10,0,81025,6.64,10314,0,808,0,2000
AK,correction ,116,11.63,393133,11.58,111,12.18,50,16.22,351239,10.98,41894,16.83,1572,10.75,2000
AK,streets and highways ,765,1.96,3031192,1.25,712,1.55,105,14.66,2956113,1.27,75079,14.05,8603,16.04,2000
AK,air transportation ,72,0,356808,2.79,71,0,37,20.14,308274,0,48534,20.49,3191,20.32,2000
AK,water transport and terminals,140,3.73,535923,1.99,135,2.45,124,18.02,486143,1.04,49780,14.92,3586,13.96,2000
AK,public welfare ,161,0.76,496187,0.49,149,0.81,31,0.01,474171,0.65,22016,2.99,1781,1.55,2000
AK,health ,433,1.39,1525259,0.78,394,0.02,213,4,1346092,0.01,179167,6.6,12141,6.94,2000
AK,hospitals,205,3.98,802142,1.67,171,4.78,66,0,700675,1.91,101467,0,6137,0,2000
AK,social insurance administration,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2000
AK,solid waste management ,251,1.84,822074,0.99,186,5.83,113,10.1,746811,1.33,75263,11.97,6649,13.11,2000
AK,sewerage ,411,1.25,1615474,0.81,355,1.27,162,8.85,1505066,1.18,110408,9.81,8998,8.53,2000
AK,parks and recreation ,517,3.54,927793,5.11,342,3.38,640,5.23,517591,6.95,410202,7.08,37526,5.6,2000
AK,housing and comm dev ,544,2.38,2325877,4.7,529,3.17,35,19.12,2323357,5.59,2520,991.68,2509,31.23,2000
AK,natural resources,11,0,44009,0,11,0,0,0,44009,0,0,0,0,0,2000
AK,water supply ,338,4.08,1054485,2.28,306,4.31,77,5.92,982625,2.26,71860,13.31,4773,11.96,2000
AK,electric power ,579,3.58,2326454,1.39,380,0.11,368,11.03,2047025,0.04,279429,11.55,22987,11.08,2000
AK,gas supply ,0,0,144250,13.5,0,0,250,12.77,0,0,144250,13.5,9450,12.69,2000
AK,transit,229,19.38,801928,0,212,20.93,23,0,749943,0,51985,0,2834,0,2000
AK,education - elementary and secondary instructional,9711,1.05,37662519,0.79,8788,0.78,2470,5.24,35178673,0.74,2483846,2.33,160587,3.89,2000
AK,elemandsec other - tot ,5592,0.8,16173293,0.74,4585,0.75,3015,1.83,14116134,0.52,2057159,2.7,177642,2.41,2000
AK,higher ed instruct ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2000
AK,education - higher education other,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2000
AK,education - other,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2000
AK,libraries,313,2.96,809486,1.09,170,14.68,277,13.55,598347,8.78,211139,21.72,18279,17.59,2000
AK,liquor stores,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2000
AK,other and unallocable,1051,3.57,3428194,3.15,826,3.49,667,6.85,3103775,2.76,324419,9.05,34670,7.2,2000
AZ,total,181925,0.16,513444229,0.12,161754,0.19,47186,0.61,475867533,0.13,37576696,0.49,3529464,0.69,2000
AZ,financial administration,3897,0.94,11425410,0.6,3691,0.8,324,4.53,11094988,0.55,330422,4.28,34111,4.83,2000
AZ,other government administration,4822,0.92,16988262,1.06,4594,0.96,515,1.04,16422223,1.09,566039,0.3,40858,0.55,2000
AZ,judicial and legal ,8302,0.17,25717577,0.12,7940,0.05,515,3.53,24859528,0.03,858049,2.87,53893,2.99,2000
AZ,police protection - officers,11192,0.45,42860189,0.33,11169,0.45,49,0,42796573,0.33,63616,9.12,4320,0,2000
AZ,police - other ,3047,1.02,9447662,0.52,2864,1.1,238,2.3,9119017,0.54,328645,0.26,30986,0.24,2000
AZ,firefighters ,4293,0.15,16683354,0.12,4073,0.32,1118,2.8,16191090,0.23,492264,8.02,36249,3.38,2000
AZ,fire - other ,766,0.27,2796613,0.23,696,0.3,236,4.63,2599449,0.15,197164,2.63,17663,3.6,2000
AZ,correction ,3974,0.53,10498594,0.44,3856,0.51,207,0.87,10277404,0.45,221190,0.01,20526,0.84,2000
AZ,streets and highways ,4259,1.09,12605435,1.13,4210,1.08,177,5.27,12459156,1.14,146279,2.68,10695,7.63,2000
AZ,air transportation ,956,0,3163133,0,934,0,38,0,3127156,0,35977,0,3474,0,2000
AZ,water transport and terminals,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2000
AZ,public welfare ,2086,1.43,5104496,0.77,1590,0.71,714,3.95,4359034,0.55,745462,3.77,84298,4.89,2000
AZ,health ,2913,0.44,7283568,0.29,2653,0.38,456,0.76,6753181,0.27,530387,0.6,46309,1.04,2000
AZ,hospitals,4041,0,10134090,0,3827,0,381,0,9511152,0,622938,0,37844,0,2000
AZ,social insurance administration,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2000
AZ,solid waste management ,2045,0.94,5969754,0.37,2002,0.97,71,3.55,5899635,0.37,70119,1.52,7823,2.67,2000
AZ,sewerage ,1246,1.06,3805421,0.58,1233,1.07,86,10.12,3716291,0.68,89130,12.62,6003,11.6,2000
AZ,parks and recreation ,4019,0.39,9906329,0.21,3116,0.29,3014,0.66,8307758,0.19,1598571,0.62,167741,0.96,2000
AZ,housing and comm dev ,716,7.83,1973440,9.23,644,8.71,162,0.43,1867411,9.76,106029,0.59,12546,0.77,2000
AZ,natural resources,1064,0.82,3570381,1.06,1023,0.71,104,5.34,3466298,1.01,104083,3.27,8459,3.88,2000
AZ,water supply ,3072,0.59,10137165,0.42,3031,0.6,70,3.66,10095104,0.35,42061,23.65,4858,8.96,2000
AZ,electric power ,4317,0.2,21168996,0.08,4185,0.21,168,0,20754810,0.08,414186,0,23457,0,2000
AZ,gas supply ,19,0,48095,0,19,0,0,0,48095,0,0,0,0,0,2000
AZ,transit,128,0,408027,0,114,0,23,0,378500,0,29527,0,2660,0,2000
AZ,education - elementary and secondary instructional,62586,0.39,172895971,0.29,58607,0.43,8680,2.61,164633632,0.31,8262339,1.79,702419,2.53,2000
AZ,elemandsec other - tot ,32036,0.61,65132990,0.61,24625,0.7,16330,0.86,53387388,0.68,11745602,0.7,1297104,1.1,2000
AZ,higher ed instruct ,3942,0,13030897,0,2168,0,6089,0,7638948,0,5391949,0,308040,0,2000
AZ,education - higher education other,6831,0,16325602,0,4363,0,5871,0,13056994,0,3268608,0,430655,0,2000
AZ,education - other,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2000
AZ,libraries,1837,1.03,4460034,0.44,1231,0.71,1071,1.68,3554343,0.39,905691,0.72,96250,1.26,2000
AZ,liquor stores,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2000
AZ,other and unallocable,3519,3.36,9902744,2.29,3296,3.77,479,5.11,9492375,2.42,410369,4.76,40223,5.22,2000
AR,total,96400,0.13,203082130,0.1,87897,0.14,31222,0.76,191157428,0.1,11924702,0.53,1491474,0.62,2000
AR,financial administration,1872,0.64,3848721,0.48,1796,0.66,522,4.25,3671148,0.51,177573,2.5,17393,2.96,2000
AR,other government administration,2485,1.1,4800743,0.63,1997,0.83,4957,1.43,3768509,0.57,1032234,2.11,100706,3.71,2000
AR,judicial and legal ,1544,0.89,2861308,0.8,1207,1.03,611,2.72,2585566,0.89,275742,3.04,46623,1.97,2000
AR,police protection - officers,5348,0.38,12610936,0.27,5025,0.34,647,3.37,12238889,0.28,372047,2.87,49975,3.24,2000
AR,police - other ,1372,0.61,2380291,0.47,1279,0.66,350,0.73,2232921,0.5,147370,0.64,16453,0.69,2000
AR,firefighters ,2169,0.05,6141248,0.06,2098,0.04,3336,3.62,5985281,0.04,155967,2.08,18611,2.89,2000
AR,fire - other ,91,0.15,154871,0.14,69,0.45,108,2.45,129368,0.33,25503,1.91,4034,1.27,2000
AR,correction ,1579,0.54,2746372,0.42,1532,0.58,161,1.79,2674295,0.45,72077,2.31,9237,2.78,2000
AR,streets and highways ,3647,0.41,6465182,0.46,3407,0.43,544,4.22,6133988,0.49,331194,2.34,40284,2.14,2000
AR,air transportation ,240,0.52,492928,0.53,218,0.01,36,3.56,466074,0.24,26854,5.5,4055,5.6,2000
AR,water transport and terminals,2,0,6828,0,2,0,0,0,6828,0,0,0,0,0,2000
AR,public welfare ,130,2.65,160756,2.82,92,2.61,58,4.13,115639,2.77,45117,3.41,5568,3.56,2000
AR,health ,241,0.64,457520,0.53,217,0.57,81,3.26,427445,0.46,30075,2.18,3856,2.52,2000
AR,hospitals,3752,0.01,7632413,0.03,3290,0.03,957,0.06,6613873,0.01,1018540,0.23,79918,0.32,2000
AR,social insurance administration,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2000
AR,solid waste management ,1510,0.63,2521608,0.49,1428,0.68,419,3.38,2370306,0.52,151302,2,21418,2.15,2000
AR,sewerage ,1057,0.75,2458584,0.53,1044,0.77,140,9.47,2401429,0.55,57155,9.25,7161,9.92,2000
AR,parks and recreation ,875,0.05,1593321,0.2,676,0.06,594,1.31,1294628,0.06,298693,1.05,36239,0.28,2000
AR,housing and comm dev ,1315,2.28,2361475,2.39,1131,2.47,359,4.28,2111797,2.65,249678,4.74,24511,5.78,2000
AR,natural resources,301,2.14,466326,2.46,291,3.05,67,9.29,445354,3.17,20972,14.99,6290,6.64,2000
AR,water supply ,2165,0.82,4566950,0.67,1958,0.82,632,4.45,4300557,0.71,266393,3.83,48363,3.76,2000
AR,electric power ,405,0,1253123,0,395,0,12,0,1240371,0,12752,0,1745,0,2000
AR,gas supply ,3,0,4439,0,2,0,1,0,3911,0,528,0,76,0,2000
AR,transit,242,1.21,527319,0.78,198,0.21,102,7.24,465619,0.17,61700,5.37,7765,5.75,2000
AR,education - elementary and secondary instructional,42724,0.2,104467544,0.11,41138,0.2,6555,1.4,102045817,0.11,2421727,1.33,269110,1.31,2000
AR,elemandsec other - tot ,18505,0.31,27402336,0.4,15266,0.43,7596,1.19,23480379,0.49,3921957,1.02,556810,1.08,2000
AR,higher ed instruct ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2000
AR,education - higher education other,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2000
AR,education - other,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2000
AR,libraries,812,0.85,1229879,0.62,610,0.68,503,1.12,1000287,0.55,229592,1.58,33570,1.67,2000
AR,liquor stores,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2000
AR,other and unallocable,2014,1.93,3469109,1.58,1531,2.36,1874,4.99,2947149,1.69,521960,2.98,81703,3.16,2000
CA,total,1321575,0.07,5074165705,0.08,1131574,0.07,489993,0.16,4596989616,0.08,477176089,0.15,33345351,0.15,2000
CA,financial administration,22373,0.17,85688838,0.16,21424,0.16,1633,0.55,83266106,0.15,2422732,0.75,162324,0.62,2000
CA,other government administration,25430,0.27,104874914,0.23,22951,0.28,6318,1.08,98435600,0.23,6439314,0.73,432578,0.93,2000
CA,judicial and legal ,48137,0.08,213805768,0.06,46497,0.08,2899,0.06,208706909,0.06,5098859,0.02,288091,0.03,2000
CA,police protection - officers,57332,0.12,320959298,0.08,56781,0.12,1711,0.21,318961444,0.08,1997854,0.28,98393,0.32,2000
CA,police - other ,26683,0.11,97122091,0.08,24143,0.09,5714,0.61,91737402,0.08,5384689,0.63,453675,0.72,2000
CA,firefighters ,27369,0.23,169955131,0.14,25937,0.16,5415,1.79,167226600,0.13,2728531,2.91,258358,2.83,2000
CA,fire - other ,2624,0.2,10720045,0.16,2490,0.19,471,2.11,10302948,0.16,417097,1.09,32211,1.43,2000
CA,correction ,30555,0.1,123110711,0.09,29154,0.11,2588,0.09,119084848,0.09,4025863,0.05,246582,0.09,2000
CA,streets and highways ,22375,0.25,88952446,0.2,21435,0.25,1604,0.91,86862011,0.2,2090435,0.48,169203,0.59,2000
CA,air transportation ,5929,0.05,25104066,0.04,5749,0.05,354,0,24614475,0.04,489591,0,31951,0,2000
CA,water transport and terminals,2194,0.35,9847502,0.12,2038,0,277,4.13,9559359,0,288143,4.02,24817,4.65,2000
CA,public welfare ,59454,0.06,189298672,0.05,57806,0.06,3148,0.28,185027865,0.05,4270807,0.22,289399,0.27,2000
CA,health ,38535,0.13,144988852,0.1,35204,0.14,6144,0.29,134223304,0.11,10765548,0.1,584956,0.25,2000
CA,hospitals,65728,0.02,248407196,0.02,56624,0.03,15560,0.02,217268931,0.02,31138265,0.02,1602068,0.01,2000
CA,social insurance administration,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2000
CA,solid waste management ,6347,0.16,24150160,0.15,6035,0.15,661,2.87,23318754,0.14,831406,2.18,54467,1.98,2000
CA,sewerage ,12737,0.17,56921482,0.14,12396,0.16,915,0.58,55944791,0.13,976691,0.6,61481,0.67,2000
CA,parks and recreation ,32968,0.17,86759289,0.12,23146,0.12,24533,0.29,69667957,0.12,17091332,0.33,1730100,0.47,2000
CA,housing and comm dev ,11039,0.24,41007237,0.18,10488,0.25,1337,0.56,39663498,0.19,1343739,0.5,98621,0.53,2000
CA,natural resources,7653,0.33,29002791,0.38,7245,0.34,849,1.82,28190150,0.39,812641,1.37,73397,1.69,2000
CA,water supply ,20366,0.13,93265792,0.11,19731,0.13,1695,1.15,91339101,0.11,1926691,0.3,125895,0.33,2000
CA,electric power ,10065,0,54931988,0,9882,0,392,0,54350240,0,581748,0,32429,0,2000
CA,gas supply ,244,0,1006173,0,244,0,0,0,1006173,0,0,0,0,0,2000
CA,transit,29237,0.1,124035632,0.13,27991,0.11,1903,0.16,120996775,0.13,3038857,0.29,218239,0.15,2000
CA,education - elementary and secondary instructional,421593,0.13,1713956137,0.19,354265,0.14,182140,0.32,1526057489,0.18,187898648,0.26,11789997,0.22,2000
CA,elemandsec other - tot ,206612,0.21,546325111,0.19,159934,0.24,112235,0.28,455620456,0.2,90704655,0.34,8140630,0.34,2000
CA,higher ed instruct ,36335,0,166973672,0,22633,0,45432,0,114829092,0,52144580,0,2417899,0,2000
CA,education - higher education other,39559,0,112351629,0,24990,0,47337,0,86333095,0,26018534,0,2567226,0,2000
CA,education - other,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2000
CA,libraries,12262,0.34,35100169,0.23,8283,0.28,9083,0.21,27204002,0.22,7896167,0.37,704113,0.54,2000
CA,liquor stores,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2000
CA,other and unallocable,39840,0.31,155542913,0.23,36078,0.26,7645,1.62,147190241,0.2,8352672,1.02,656251,1.15,2000
CO,total,164333,0.11,476241207,0.07,140280,0.13,68997,0.33,431563151,0.07,44678056,0.32,4258280,0.33,2000
CO,financial administration,3672,0.41,12288207,0.23,3564,0.43,366,2.99,11875413,0.25,412794,2.27,28481,2.34,2000
CO,other government administration,4676,0.48,15233783,0.45,4309,0.55,8896,0.86,13897861,0.49,1335922,4.31,79538,2.87,2000
CO,judicial and legal ,1989,0.15,7836089,0.12,1879,0.15,435,1.85,7349574,0.11,486515,0.58,25369,1.55,2000
CO,police protection - officers,8077,0.13,36107263,0.2,8020,0.12,214,3.46,35989609,0.21,117654,2.51,9556,2.71,2000
CO,police - other ,2821,0.54,8040556,0.33,2735,0.52,303,2.03,7801948,0.32,238608,0.84,18479,1.4,2000
CO,firefighters ,3986,0.09,17911649,0.03,3939,0.06,967,3.92,17801821,0.03,109828,2.52,12667,3.67,2000
CO,fire - other ,538,1.28,1765987,0.9,506,1.15,292,8.08,1664718,0.79,101269,7.19,5913,6.14,2000
CO,correction ,3313,0.08,10819731,0.04,3258,0.02,107,2.31,10726983,0.03,92748,2.14,8079,2.55,2000
CO,streets and highways ,5212,0.33,15921963,0.41,4965,0.26,419,4.01,15578076,0.34,343887,4.27,37605,4.58,2000
CO,air transportation ,1281,0.1,4582216,0.04,1188,0.11,258,2.21,4402079,0,180137,1.05,18258,1.56,2000
CO,water transport and terminals,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2000
CO,public welfare ,5279,0.15,14600548,0.13,5018,0.22,743,2.71,14042894,0.09,557654,2.04,51946,1.89,2000
CO,health ,2511,0.31,7175656,0.31,1886,0.57,1390,1.95,5569256,0.37,1606400,0.32,115794,0.52,2000
CO,hospitals,9600,0,25544840,0,8456,0,2345,0,22156174,0,3388666,0,201887,0,2000
CO,social insurance administration,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2000
CO,solid waste management ,699,0.89,2012807,0.44,583,0.8,139,5.19,1868823,0.44,143984,5.73,14967,5.35,2000
CO,sewerage ,2516,2.09,8894491,1.51,2504,2.1,274,5.06,8702359,1.51,192132,5.14,10786,5.22,2000
CO,parks and recreation ,6292,0.36,15085288,0.25,3738,0.28,7807,1.26,11050003,0.2,4035285,0.45,444438,0.47,2000
CO,housing and comm dev ,1704,1.54,5296408,1.12,1563,1.55,338,3.5,5037484,1.13,258924,2.28,25544,2.76,2000
CO,natural resources,720,0.79,2056867,0.62,672,0.85,219,1.69,1944980,0.65,111887,1.46,10500,1.42,2000
CO,water supply ,4001,0.68,12716512,0.71,3931,0.63,637,3.85,12375989,0.61,340523,4.8,22755,3.56,2000
CO,electric power ,1539,0.84,6957062,0.41,1517,0.85,32,0,6908068,0.42,48994,0,3809,0,2000
CO,gas supply ,296,0,1171110,0,294,0,3,0,1164873,0,6237,0,365,0,2000
CO,transit,2850,0,8951422,0,2587,0,431,0,8338213,0,613209,0,46363,0,2000
CO,education - elementary and secondary instructional,60274,0.18,169297048,0.09,50879,0.24,20619,0.39,152426348,0.1,16870700,0.24,1624344,0.19,2000
CO,elemandsec other - tot ,23653,0.28,46818141,0.18,16798,0.43,17619,0.86,36584845,0.29,10233296,1.01,1201261,1.02,2000
CO,higher ed instruct ,499,0,1663145,0,337,0,867,0,1173886,0,489259,0,28649,0,2000
CO,education - higher education other,925,0,2252471,0,682,0,723,0,1914031,0,338440,0,43054,0,2000
CO,education - other,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2000
CO,libraries,2261,0.64,6116147,0.68,1568,0.69,1805,1.05,4549447,0.97,1566700,1.09,123419,1.49,2000
CO,liquor stores,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2000
CO,other and unallocable,3149,0.56,9123800,0.46,2904,0.57,749,3.75,8667396,0.46,456404,1.46,44454,2.04,2000
CT,total,110553,0.2,407312288,0.16,98319,0.2,31411,0.71,379158885,0.15,28153403,0.77,2087839,0.74,2000
CT,financial administration,2746,0.77,8315662,0.44,2458,0.66,318,10.1,8221414,0.45,94248,24.8,50526,3.73,2000
