state,year,government_function,full_time_employees,full_time_pay,part_time_employees,part_time_pay,part_time_hours,full_time_equivalent_employees,total_march_full_time_and_part_time_employees,total_march_pay
AK,2012,education total,15875,74203943,4485,4755515,263487,17386,20360,78959458
AK,2012,education - elementary and secondary total,15784,73751327,4446,4711466,261706,17284,20230,78462793
AK,2012,education - elementary and secondary instructional,10112,55852420,2423,3242826,165763,11063,12535,59095246
AK,2012,education - elementary and secondary other,5672,17898907,2023,1468640,95943,6221,7695,19367547
AK,2012,education - higher education total,91,452616,39,44049,1781,102,130,496665
AK,2012,education - higher education instructional,11,64872,10,15480,266,13,21,80352
AK,2012,education - higher education other,80,387744,29,28569,1515,89,109,416313
AK,2012,education - other,0,0,0,0,0,0,0,0
AK,2012,libraries,192,829719,207,254244,14556,274,399,1083963
AK,2012,liquor stores,0,0,0,0,0,0,0,0
AK,2012,other and unallocable,681,3536883,386,456392,25365,833,1067,3993275
AZ,2012,total,186621,770989089,57612,63954523,4009715,209533,244233,834943612
AZ,2012,financial administration,4722,22715991,170,298384,16299,4814,4892,23014375
AZ,2012,other government administration,3731,18455203,357,424032,22605,3859,4088,18879235
AZ,2012,judicial and legal,8107,35915639,481,963675,37740,8320,8588,36879314
AZ,2012,police protection total,17577,92766206,272,431770,23493,17709,17849,93197976
AZ,2012,police protection - officers,12900,72779917,51,93892,4110,12922,12951,72873809
AZ,2012,police protection - other,4677,19986289,221,337878,19383,4787,4898,20324167
AZ,2012,fire protection total,8213,47722470,1419,1133437,84281,8692,9632,48855907
AZ,2012,fire protection - firefighters,7105,42314810,1191,908551,70266,7503,8296,43223361
AZ,2012,fire protection - other,1108,5407660,228,224886,14015,1189,1336,5632546
AZ,2012,corrections,5277,19375826,192,286007,16128,5370,5469,19661833
AZ,2012,highways,4055,17148982,92,165841,9493,4109,4147,17314823
AZ,2012,air transportation,1150,5366014,43,37062,2878,1168,1193,5403076
AZ,2012,water transport and terminals,0,0,0,0,0,0,0,0
AZ,2012,public welfare,1043,3938444,300,386064,24685,1184,1343,4324508
AZ,2012,health,3615,13824415,485,802090,51265,3904,4100,14626505
AZ,2012,hospitals,2395,14312366,370,855948,37841,2609,2765,15168314
AZ,2012,social insurance administration,0,0,0,0,0,0,0,0
AZ,2012,solid waste management,2213,8597479,69,90571,8285,2260,2282,8688050
AZ,2012,sewerage,1574,6657900,72,106393,5733,1606,1646,6764293
AZ,2012,parks and recreation,3024,11489619,3400,2857075,231160,4330,6424,14346694
AZ,2012,housing and community development,1419,6386330,228,189517,16041,1509,1647,6575847
AZ,2012,natural resources,655,2632747,49,59520,3053,669,704,2692267
AZ,2012,water transport and terminals,3449,17702599,87,102714,5605,3482,3536,17805313
AZ,2012,electric power,4912,38051956,187,599931,27314,5066,5099,38651887
AZ,2012,gas supply,114,599663,0,0,0,114,114,599663
AZ,2012,transit,689,3125153,95,151396,10718,751,784,3276549
AZ,2012,education total,104065,365057478,47689,52251075,3258481,122731,151754,417308553
AZ,2012,education - elementary and secondary total,95472,318149074,35221,40325230,2603132,110415,130693,358474304
AZ,2012,education - elementary and secondary instructional,63518,234674153,19148,24759021,1333401,71195,82666,259433174
AZ,2012,education - elementary and secondary other,31954,83474921,16073,15566209,1269731,39220,48027,99041130
AZ,2012,education - higher education total,8593,46908404,12468,11925845,655349,12316,21061,58834249
AZ,2012,education - higher education instructional,2059,16095573,5527,6641041,258108,3532,7586,22736614
AZ,2012,education - higher education other,6534,30812831,6941,5284804,397241,8784,13475,36097635
AZ,2012,education - other,0,0,0,0,0,0,0,0
AZ,2012,libraries,1312,4996319,1153,1295166,88442,1808,2465,6291485
AZ,2012,liquor stores,0,0,0,0,0,0,0,0
AZ,2012,other and unallocable,3310,14150290,402,466855,28175,3469,3712,14617145
AR,2012,total,100966,315257954,21643,13755420,1192251,107801,122609,329013374
AR,2012,financial administration,2219,6444882,423,299209,25221,2352,2642,6744091
AR,2012,other government administration,1812,5043040,2715,1026822,68757,2187,4527,6069862
AR,2012,judicial and legal,1508,4140627,467,363619,25614,1648,1975,4504246
AR,2012,police protection total,6930,23013433,689,464033,44891,7172,7619,23477466
AR,2012,police protection - officers,5619,19601e3,452,285917,26996,5764,6071,19886917
AR,2012,police protection - other,1311,3412433,237,178116,17895,1408,1548,3590549
AR,2012,fire protection total,2654,10749521,1579,369049,39508,2872,4233,11118570
AR,2012,fire protection - firefighters,2579,10498601,1509,363138,38920,2793,4088,10861739
AR,2012,fire protection - other,75,250920,70,5911,588,79,145,256831
AR,2012,corrections,2364,5761780,223,153266,15718,2454,2587,5915046
AR,2012,highways,3469,9142953,229,257692,24548,3601,3698,9400645
AR,2012,air transportation,299,1018455,43,37090,3508,321,342,1055545
AR,2012,water transport and terminals,10,67925,1,426,28,10,11,68351
AR,2012,public welfare,67,160546,50,32513,3651,86,117,193059
AR,2012,health,589,1992154,135,165885,10701,646,724,2158039
AR,2012,hospitals,1282,4156285,267,359541,20040,1396,1549,4515826
AR,2012,social insurance administration,0,0,0,0,0,0,0,0
AR,2012,solid waste management,1463,3507591,137,94188,10175,1520,1600,3601779
AR,2012,sewerage,1245,4049262,83,65930,6227,1274,1328,4115192
AR,2012,parks and recreation,988,2790355,695,486439,54871,1293,1683,3276794
AR,2012,housing and community development,995,2973809,212,198530,18581,1098,1207,3172339
AR,2012,natural resources,157,370088,102,78662,5727,186,259,448750
AR,2012,water transport and terminals,2328,7724759,223,239337,17393,2423,2551,7964096
AR,2012,electric power,433,1948412,7,10856,777,438,440,1959268
AR,2012,gas supply,7,20606,0,0,0,7,7,20606
AR,2012,transit,306,991807,40,43055,4432,332,346,1034862
AR,2012,education total,67799,213411094,12240,8190288,691805,71880,80039,221601382
AR,2012,education - elementary and secondary total,67496,212262857,11974,7789555,676355,71489,79470,220052412
AR,2012,education - elementary and secondary instructional,44979,167269514,6701,3821949,324719,46895,51680,171091463
AR,2012,education - elementary and secondary other,22517,44993343,5273,3967606,351636,24594,27790,48960949
AR,2012,education - higher education total,303,1148237,266,400733,15450,391,569,1548970
AR,2012,education - higher education instructional,108,548406,145,244464,7352,150,253,792870
AR,2012,education - higher education other,195,599831,121,156269,8098,241,316,756100
AR,2012,education - other,0,0,0,0,0,0,0,0
AR,2012,libraries,673,1818177,594,452749,44628,928,1267,2270926
AR,2012,liquor stores,0,0,0,0,0,0,0,0
AR,2012,other and unallocable,1369,3960393,489,366241,55450,1677,1858,4326634
CA,2012,total,1136820,6801273334,492785,739573694,33341807,1335573,1629605,7540847028
CA,2012,financial administration,25184,152439417,1387,3110177,126720,25906,26571,155549594
CA,2012,other government administration,23830,150070417,4258,7577466,297452,25539,28088,157647883
CA,2012,judicial and legal,35317,263047272,1762,6212340,166425,36262,37079,269259612
CA,2012,police protection total,85546,654958580,6060,10008732,487576,88316,91606,664967312
CA,2012,police protection - officers,61989,519853716,1416,2880946,101447,62559,63405,522734662
CA,2012,police protection - other,23557,135104864,4644,7127786,386129,25757,28201,142232650
CA,2012,fire protection total,31962,313570235,3839,3802741,210167,33129,35801,317372976
CA,2012,fire protection - firefighters,28127,291783857,2927,2710001,162368,29036,31054,294493858
CA,2012,fire protection - other,3835,21786378,912,1092740,47799,4093,4747,22879118
CA,2012,corrections,28984,172044914,1215,2561277,104927,29581,30199,174606191
CA,2012,highways,20933,127614915,2016,3859370,188007,22008,22949,131474285
CA,2012,air transportation,6835,43424726,452,842341,44151,7087,7287,44267067
CA,2012,water transport and terminals,2214,15980310,195,322421,16470,2307,2409,16302731
CA,2012,public welfare,66085,308348494,3058,5275911,279134,67676,69143,313624405
CA,2012,health,40970,241451315,4589,13203852,405110,43266,45559,254655167
CA,2012,hospitals,56957,361330022,16424,72683075,1758867,67051,73381,434013097
CA,2012,social insurance administration,0,0,0,0,0,0,0,0
CA,2012,solid waste management,8447,46549643,686,1348859,79074,8895,9133,47898502
CA,2012,sewerage,11600,76054166,572,970785,37842,11808,12172,77024951
CA,2012,parks and recreation,17646,91002292,30349,30806616,2156695,29911,47995,121808908
CA,2012,housing and community development,11670,70385076,1047,1855991,92206,12193,12717,72241067
CA,2012,natural resources,7699,40933750,1009,1354434,70131,8086,8708,42288184
CA,2012,water transport and terminals,23664,170194804,1477,2409829,101818,24241,25141,172604633
CA,2012,electric power,11828,105336704,352,1039789,41391,12062,12180,106376493
CA,2012,gas supply,230,1387035,7,13148,813,235,237,1400183
CA,2012,transit,30990,170573978,2599,6109668,325133,32824,33589,176683646
CA,2012,education total,549911,3006628040,394274,543877300,25194314,702300,944185,3550505340
CA,2012,education - elementary and secondary total,502463,2695282688,311873,432827608,21848241,635820,814336,3128110296
CA,2012,education - elementary and secondary instructional,345068,2121859059,156160,246766300,10366722,407142,501228,2368625359
CA,2012,education - elementary and secondary other,157395,573423629,155713,186061308,11481519,228678,313108,759484937
CA,2012,education - higher education total,47448,311345352,82401,111049692,3346073,66480,129849,422395044
CA,2012,education - higher education instructional,19601,168871040,45482,84762266,1506110,28165,65083,253633306
CA,2012,education - higher education other,27847,142474312,36919,26287426,1839963,38315,64766,168761738
CA,2012,education - other,0,0,0,0,0,0,0,0
CA,2012,libraries,7413,37562491,8598,11078504,669111,11215,16011,48640995
CA,2012,liquor stores,0,0,0,0,0,0,0,0
CA,2012,other and unallocable,30905,180384738,6560,9249068,488273,33675,37465,189633806
CO,2012,total,173314,738253882,62207,77615176,4414948,198533,235521,815869058
CO,2012,financial administration,4331,21616994,310,563796,27695,4489,4641,22180790
CO,2012,other government administration,4060,18972884,1413,1173010,60282,4394,5473,20145894
CO,2012,judicial and legal,2395,13188133,344,617532,22261,2512,2739,13805665
CO,2012,police protection total,13353,74954032,646,883397,47357,13615,13999,75837429
CO,2012,police protection - officers,9669,58979281,132,182651,8785,9714,9801,59161932
CO,2012,police protection - other,3684,15974751,514,700746,38572,3901,4198,16675497
CO,2012,fire protection total,6193,38697108,1265,857908,60397,6529,7458,39555016
CO,2012,fire protection - firefighters,5566,35237394,1020,630812,46859,5828,6586,35868206
CO,2012,fire protection - other,627,3459714,245,227096,13538,701,872,3686810
CO,2012,corrections,3591,16759592,143,210343,12154,3660,3734,16969935
CO,2012,highways,4888,20328043,194,349757,20500,5001,5082,20677800
CO,2012,air transportation,1363,6605178,97,129521,8306,1409,1460,6734699
CO,2012,water transport and terminals,0,0,0,0,0,0,0,0
CO,2012,public welfare,6076,22767579,664,1124410,65443,6448,6740,23891989
CO,2012,health,3594,16519316,1638,4216691,153863,4471,5232,20736007
CO,2012,hospitals,8007,39447156,2944,9712123,307413,9757,10951,49159279
CO,2012,social insurance administration,0,0,0,0,0,0,0,0
CO,2012,solid waste management,608,2306182,103,144327,9543,663,711,2450509
CO,2012,sewerage,2339,11392353,316,250872,12193,2393,2655,11643225
CO,2012,parks and recreation,4495,18534831,8705,6124152,511233,7390,13200,24658983
CO,2012,housing and community development,1994,9169319,355,558961,29712,2161,2349,9728280
CO,2012,natural resources,658,3027339,294,309562,19466,766,952,3336901
CO,2012,water transport and terminals,4298,22322312,567,538485,25080,4431,4865,22860797
CO,2012,electric power,1486,10884061,42,127532,5752,1519,1528,11011593
CO,2012,gas supply,269,1627759,0,0,0,269,269,1627759
CO,2012,transit,3070,15303084,546,992642,60691,3412,3616,16295726
CO,2012,education total,89627,327766912,38220,44944634,2702412,105195,127847,372711546
CO,2012,education - elementary and secondary total,88933,325032029,36891,43703242,2641334,104156,125824,368735271
CO,2012,education - elementary and secondary instructional,62352,249700074,21102,28281451,1592599,71530,83454,277981525
CO,2012,education - elementary and secondary other,26581,75331955,15789,15421791,1048735,32626,42370,90753746
CO,2012,education - higher education total,694,2734883,1329,1241392,61078,1039,2023,3976275
CO,2012,education - higher education instructional,205,987765,972,966829,40965,437,1177,1954594
CO,2012,education - higher education other,489,1747118,357,274563,20113,602,846,2021681
CO,2012,education - other,0,0,0,0,0,0,0,0
CO,2012,libraries,1794,6651860,2232,2607396,181484,2829,4026,9259256
CO,2012,liquor stores,0,0,0,0,0,0,0,0
CO,2012,other and unallocable,4825,19411855,1169,1178125,71711,5220,5994,20589980
CT,2012,total,108929,584159791,37873,47375345,2548669,124161,146802,631535136
CT,2012,financial administration,2025,10326629,523,745058,32355,2224,2548,11071687
CT,2012,other government administration,1760,8863109,858,938298,44255,2031,2618,9801407
CT,2012,judicial and legal,154,1032579,27,62166,2031,167,181,1094745
CT,2012,police protection total,7607,51349600,1214,1069670,67448,7998,8821,52419270
CT,2012,police protection - officers,6463,46239249,253,229805,12110,6532,6716,46469054
CT,2012,police protection - other,1144,5110351,961,839865,55338,1466,2105,5950216
CT,2012,fire protection total,4340,27259293,987,664968,35596,4540,5327,27924261
CT,2012,fire protection - firefighters,4048,25851427,780,459314,25165,4193,4828,26310741
CT,2012,fire protection - other,292,1407866,207,205654,10431,347,499,1613520
CT,2012,corrections,0,0,0,0,0,0,0,0
CT,2012,highways,3160,15114129,307,320577,19446,3276,3467,15434706
CT,2012,air transportation,19,81872,0,0,0,19,19,81872
CT,2012,water transport and terminals,3,14546,2,5007,205,5,5,19553
CT,2012,public welfare,1049,4624617,1189,1491069,89224,1584,2238,6115686
CT,2012,health,1100,5482082,513,803498,35922,1303,1613,6285580
CT,2012,hospitals,0,0,0,0,0,0,0,0
CT,2012,social insurance administration,0,0,0,0,0,0,0,0
CT,2012,solid waste management,1053,5502169,186,203044,14905,1142,1239,5705213
CT,2012,sewerage,993,5790092,40,73482,3642,1015,1033,5863574
CT,2012,parks and recreation,1266,5879935,2725,1718943,122080,1990,3991,7598878
CT,2012,housing and community development,1368,6509158,426,517090,30463,1546,1794,7026248
CT,2012,natural resources,45,265556,13,12456,680,49,58,278012
CT,2012,water transport and terminals,906,5092659,23,38013,1579,916,929,5130672
CT,2012,electric power,321,2191523,5,13141,685,325,326,2204664
CT,2012,gas supply,37,248507,0,0,0,37,37,248507
CT,2012,transit,584,2607625,195,269831,17020,681,779,2877456
CT,2012,education total,78510,413282218,25891,35782007,1868793,89720,104401,449064225
CT,2012,education - elementary and secondary total,78447,413064449,25858,35762561,1867280,89649,104305,448827010
CT,2012,education - elementary and secondary instructional,60791,348587798,14483,22135653,1045531,67082,75274,370723451
CT,2012,education - elementary and secondary other,17656,64476651,11375,13626908,821749,22567,29031,78103559
CT,2012,education - higher education total,63,217769,33,19446,1513,71,96,237215
CT,2012,education - higher education instructional,29,108740,6,6219,207,30,35,114959
CT,2012,education - higher education other,34,109029,27,13227,1306,41,61,122256
CT,2012,education - other,0,0,0,0,0,0,0,0
CT,2012,libraries,1093,4898972,1593,1452103,97722,1678,2686,6351075
CT,2012,liquor stores,0,0,0,0,0,0,0,0
CT,2012,other and unallocable,1536,7742921,1156,1194924,64618,1915,2692,8937845
DE,2012,total,20014,93233307,5052,6117708,445520,22675,25066,99351015
DE,2012,financial administration,460,2056475,22,14231,853,464,482,2070706
DE,2012,other government administration,597,2824955,152,74307,3934,618,749,2899262
DE,2012,judicial and legal,104,512539,17,31475,1361,112,121,544014
DE,2012,police protection total,1349,7558053,177,232882,19033,1457,1526,7790935
DE,2012,police protection - officers,1132,6821814,15,16419,1180,1139,1147,6838233
DE,2012,police protection - other,217,736239,162,216463,17853,318,379,952702
DE,2012,fire protection total,186,895770,1,817,66,186,187,896587
DE,2012,fire protection - firefighters,175,846484,0,0,0,175,175,846484
DE,2012,fire protection - other,11,49286,1,817,66,11,12,50103
DE,2012,corrections,0,0,0,0,0,0,0,0
DE,2012,highways,446,1624120,71,51760,4716,472,517,1675880
DE,2012,air transportation,33,114978,8,8395,701,37,41,123373
DE,2012,water transport and terminals,136,529252,135,74420,7135,176,271,603672
DE,2012,public welfare,1,3713,3,3007,279,3,4,6720
DE,2012,health,279,1571184,1,928,111,280,280,1572112
DE,2012,hospitals,0,0,0,0,0,0,0,0
DE,2012,social insurance administration,0,0,0,0,0,0,0,0
DE,2012,solid waste management,102,422974,5,8739,731,106,107,431713
DE,2012,sewerage,435,1912019,3,5266,408,438,438,1917285
DE,2012,parks and recreation,188,736837,138,110098,8693,239,326,846935
DE,2012,housing and community development,240,1023125,9,18317,891,244,249,1041442
DE,2012,natural resources,1,5992,0,0,0,1,1,5992
DE,2012,water transport and terminals,170,616105,4,2555,231,172,174,618660
DE,2012,electric power,128,699007,0,0,0,128,128,699007
DE,2012,gas supply,0,0,0,0,0,0,0,0
DE,2012,transit,0,0,0,0,0,0,0,0
DE,2012,education total,14521,67770722,3914,5147268,365737,16726,18435,72917990
DE,2012,education - elementary and secondary total,14521,67770722,3914,5147268,365737,16726,18435,72917990
DE,2012,education - elementary and secondary instructional,11076,53246825,1334,1911150,106029,11717,12410,55157975
DE,2012,education - elementary and secondary other,3445,14523897,2580,3236118,259708,5009,6025,17760015
DE,2012,education - higher education total,0,0,0,0,0,0,0,0
DE,2012,education - higher education instructional,0,0,0,0,0,0,0,0
DE,2012,education - higher education other,0,0,0,0,0,0,0,0
DE,2012,education - other,0,0,0,0,0,0,0,0
DE,2012,libraries,163,609119,325,246137,23737,302,488,855256
DE,2012,liquor stores,0,0,0,0,0,0,0,0
DE,2012,other and unallocable,475,1746368,67,87106,6903,514,542,1833474
DC,2012,total,41843,264677663,3363,7977009,448546,44377,45206,272654672
DC,2012,financial administration,1785,12755143,0,0,0,1785,1785,12755143
DC,2012,other government administration,1220,7405225,29,61347,2965,1237,1249,7466572
DC,2012,judicial and legal,2108,17675527,31,139099,3417,2127,2139,17814626
DC,2012,police protection total,4386,30650796,0,0,0,4386,4386,30650796
DC,2012,police protection - officers,3797,27256112,0,0,0,3797,3797,27256112
DC,2012,police protection - other,589,3394684,0,0,0,589,589,3394684
DC,2012,fire protection total,1853,11326304,0,0,0,1853,1853,11326304
DC,2012,fire protection - firefighters,1759,10674990,0,0,0,1759,1759,10674990
DC,2012,fire protection - other,94,651314,0,0,0,94,94,651314
DC,2012,corrections,1269,6922083,2,8616,332,1271,1271,6930699
DC,2012,highways,718,4087421,175,229584,17482,817,893,4317005
DC,2012,air transportation,0,0,0,0,0,0,0,0
DC,2012,water transport and terminals,0,0,0,0,0,0,0,0
DC,2012,public welfare,1965,11637637,11,23841,1256,1972,1976,11661478
DC,2012,health,711,4331174,10,28378,1116,717,721,4359552
DC,2012,hospitals,1391,8564153,22,117297,2617,1406,1413,8681450
DC,2012,social insurance administration,462,2519625,0,0,0,462,462,2519625
DC,2012,solid waste management,1276,5764926,0,0,0,1276,1276,5764926
DC,2012,sewerage,679,4334387,0,0,0,679,679,4334387
DC,2012,parks and recreation,599,2781661,106,169415,11273,663,705,2951076
DC,2012,housing and community development,941,5485029,6,14805,806,946,947,5499834
DC,2012,natural resources,43,272977,0,0,0,43,43,272977
DC,2012,water transport and terminals,398,2536803,0,0,0,398,398,2536803
DC,2012,electric power,0,0,0,0,0,0,0,0
DC,2012,gas supply,0,0,0,0,0,0,0,0
DC,2012,transit,10355,68590788,138,368723,11747,10421,10493,68959511
DC,2012,education total,7585,45321518,1453,2738813,157612,8475,9038,48060331
DC,2012,education - elementary and secondary total,6855,41127106,1048,2399617,141300,7653,7903,43526723
DC,2012,education - elementary and secondary instructional,5873,36813175,916,2184415,130957,6613,6789,38997590
DC,2012,education - elementary and secondary other,982,4313931,132,215202,10343,1040,1114,4529133
DC,2012,education - higher education total,730,4194412,405,339196,16312,822,1135,4533608
DC,2012,education - higher education instructional,252,1645482,357,201682,10162,309,609,1847164
DC,2012,education - higher education other,478,2548930,48,137514,6150,513,526,2686444
DC,2012,education - other,0,0,0,0,0,0,0,0
DC,2012,libraries,382,1921872,28,71165,3401,401,410,1993037
DC,2012,liquor stores,0,0,0,0,0,0,0,0
DC,2012,other and unallocable,1717,9792614,1352,4005926,234522,3042,3069,13798540
FL,2012,total,639572,2533654307,131503,142776415,9846741,695604,771075,2676430722
FL,2012,financial administration,16401,75217727,594,875289,56115,16723,16995,76093016
FL,2012,other government administration,10609,49183544,1401,1511215,80628,11073,12010,50694759
FL,2012,judicial and legal,11718,47993603,577,1051785,65122,12086,12295,49045388
FL,2012,police protection total,56369,290387070,5495,5118860,393932,58596,61864,295505930
FL,2012,police protection - officers,38117,219034143,543,729323,48967,38389,38660,219763466
FL,2012,police protection - other,18252,71352927,4952,4389537,344965,20207,23204,75742464
