state,government_function,full_time_employees,full_time_employees_coefficient_of_variation_as_percent,full_time_pay,full_time_pay_coefficient_of_variation_as_percent,part_time_employees,part_time_employees_coefficient_of_variation_as_percent,part_time_pay,part_time_pay_coefficient_of_variation_as_percent,part_time_hours,part_time_hours_coefficient_of_variation_as_percent,full_time_equivalent_employees,full_time_equivalent_employees_coefficient_of_variation_as_percent,total_employees,total_employees_coefficient_of_variation_as_percent,total_march_pay,total_march_pay_coefficient_of_variation_as_percent,full_time_equivalent_employees_response_rate_as_percent,total_march_pay_response_rate_as_percent,year
US,parks and recreation,167208,0.6,611500891,0.68,200442,1.3,144883012,1.35,12251869,1.57,236887,0.63,367650,0.76,756383903,0.61,80.31,87.28,2008
US,housing and community development,108340,1.94,449265538,2.72,11538,3.63,13386922,2.98,864718,3.28,113193,1.86,119878,1.79,462652460,2.64,89.54,89.25,2008
US,natural resources,38030,1.51,150508921,1.27,11896,9.13,9285658,7.25,663862,7.16,41954,1.62,49926,2.46,159794579,1.23,86.77,90.6,2008
US,water transport and terminals,165499,0.91,710339691,0.77,19460,6.11,15425730,5.97,1032057,5.96,171184,0.92,184959,1.04,725765421,0.76,86.94,87.7,2008
US,electric power,73139,0.93,438763084,0.48,3645,7.53,6389248,3.36,315698,4.76,74836,0.92,76784,0.96,445152332,0.48,90.07,92.64,2008
US,gas supply,11663,0.62,45342325,0.42,350,3.51,439887,0.64,28944,1.08,11823,0.61,12013,0.61,45782212,0.41,83.35,81.46,2008
US,transit,195831,0.06,952204585,0.05,16052,1.42,28489861,0.61,1827843,0.77,206396,0.07,211883,0.12,980694446,0.05,87.66,93.56,2008
US,education total,6305201,0.3,24565562096,0.3,2120679,0.72,2313298794,1.16,140352227,1.03,7135333,0.29,8425880,0.29,26878860890,0.29,79.32,84.68,2008
US,education - elementary and secondary total,6072430,0.32,23444754117,0.32,1778190,0.85,1941816645,1.39,123513772,1.17,6804860,0.31,7850620,0.31,25386570762,0.3,79.1,84.5,2008
US,education - elementary and secondary instructional,4348082,0.33,18833552098,0.33,971724,1.05,1145144269,1.61,65779786,1.4,4738565,0.32,5319806,0.33,19978696367,0.32,78.9,84.5,2008
US,education - elementary and secondary other,1724348,0.7,4611202019,0.74,806466,1.02,796672376,1.42,57733986,1.36,2066295,0.63,2530814,0.58,5407874395,0.62,75.93,83.35,2008
US,education - higher education total,232771,0,1120807979,0,342489,0,371482149,0,16838455,0,330473,0.01,575260,0,1492290128,0,84.61,89.58,2008
US,education - higher education instructional,86980,0,538619215,0,191141,0,256795337,0,7988886,0,133353,0.03,278121,0,795414552,0,73.44,88.4,2008
US,education - higher education other,145791,0,582188764,0,151348,0,114686812,0,8849569,0,197120,0,297139,0,696875576,0,84.61,89.58,2008
US,education - other,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2008
US,libraries,92699,0.68,325538421,0.55,102047,1.17,92522016,1.27,7188995,1.21,134322,0.62,194746,0.69,418060437,0.51,81.93,85.73,2008
US,liquor stores,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2008
US,other and unallocable,248866,0.76,1050101341,0.66,84742,3.85,67664732,2.77,4697047,2.84,275146,0.75,333608,1.13,1117766073,0.66,83.43,86.7,2008
AL,total,187193,0.94,590508922,0.71,29242,3.86,28590791,2.65,2101722,3.39,199374,0.91,216435,0.97,619099713,0.67,77.67,91.6,2008
AL,financial administration,3919,1.39,12357906,1.36,481,63.17,470455,55.23,38513,58.85,4141,3.88,4400,7.02,12828361,2.37,82.25,93.1,2008
AL,other government administration,2423,12.26,7248205,4.23,2158,18.47,1504867,23.15,104296,34.22,3083,12.12,4581,10.85,8753072,5.17,83.84,93.86,2008
AL,judicial and legal,1459,6.65,4725414,4.21,438,23.54,326667,11.41,17332,11.44,1543,6.3,1897,7.47,5052081,3.83,87.09,97.97,2008
AL,police protection total,11779,1.51,40037018,1.23,1253,8.49,1064553,13.4,98309,13.39,12290,1.61,13032,1.59,41101571,1.31,82.33,93.66,2008
AL,police protection - officers,9329,1.96,33742780,1.71,552,18.08,540105,25.44,46235,27.51,9568,2.11,9881,2.11,34282885,1.81,85.32,93.4,2008
AL,police protection - other,2450,4.35,6294238,2.87,701,5.54,524448,3.11,52074,3.07,2722,3.92,3151,3.6,6818686,2.57,85.43,95.02,2008
AL,fire protection total,5569,0.43,21251464,1.02,1038,28.91,400285,8.07,38153,9.87,5808,0.52,6607,4.56,21651749,0.98,80.12,93.24,2008
AL,fire protection - firefighters,5338,0.45,20519027,1.06,998,30.07,379204,8.51,36438,10.34,5567,0.54,6336,4.75,20898231,1.02,77.98,93.2,2008
AL,fire protection - other,231,0,732437,0.23,40,0,21081,1.72,1715,4.85,241,0.82,271,0,753518,0.23,93.81,94.47,2008
AL,corrections,3166,2.73,9256670,1.74,248,5.54,238754,7.44,24009,8.58,3305,2.64,3414,2.57,9495424,1.71,90.89,96.65,2008
AL,highways,6867,1.4,19044275,1.06,287,25.22,313895,24.88,31751,24.24,7039,1.47,7154,1.68,19358170,1.16,88.23,93.55,2008
AL,air transportation,477,5.2,1207220,4.68,88,56.82,77928,38.5,6015,33.25,500,4.96,565,9.88,1285148,4.99,99.85,99.89,2008
AL,water transport and terminals,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2008
AL,public welfare,1021,0.6,2230302,0.64,429,15.84,366211,18,39026,22.28,1239,3.99,1450,4.71,2596513,2.7,88.76,98.07,2008
AL,health,4775,1.65,11804173,2.9,1084,1.34,1000162,4.32,90451,2.84,5285,1.51,5859,1.37,12804335,2.65,97.55,99.59,2008
AL,hospitals,21774,0.09,81781407,0.11,6901,0.39,13257387,0.39,705895,0.48,25812,0.11,28675,0.12,95038794,0.15,88.8,89.37,2008
AL,social insurance administration,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2008
AL,solid waste management,3689,2.4,9289517,2.34,116,41.79,140910,39.89,12679,47.95,3757,2.54,3805,2.65,9430427,2.44,86.14,92.29,2008
AL,sewerage,1564,1.6,5384232,1.84,96,21.04,94414,4.73,7964,4.57,1588,1.58,1660,1.94,5478646,1.81,75.27,76.39,2008
AL,parks and recreation,3045,0.67,8027915,0.42,2131,5.42,1432184,7.69,182229,6.11,4072,2.27,5176,2.27,9460099,1.2,73.78,88.56,2008
AL,housing and community development,2209,6.03,7124122,6.96,184,20.83,115551,50.16,9899,31.94,2262,6.01,2393,5.8,7239673,6.9,96.91,96.92,2008
AL,natural resources,235,3.87,603641,5.22,9,60.51,13285,57.98,928,41.85,269,3.55,244,4.35,616926,6.17,98.47,86.9,2008
AL,water transport and terminals,3929,5.76,13147370,5.8,394,51.36,252318,42.97,15528,32.35,4041,5.8,4323,7.02,13399688,6.04,79.12,80.16,2008
AL,electric power,1217,0.3,4972770,0.25,42,0,62573,0,3805,0,1239,0.29,1259,0.29,5035343,0.25,80.4,79.87,2008
AL,gas supply,878,0,3184766,0.56,34,0,27322,0,2694,0,892,0,912,0,3212088,0.56,76.81,74.72,2008
AL,transit,523,0,1416137,0,122,37.94,110103,29.46,10774,23.44,588,1.79,645,7.18,1526240,2.13,83.89,98.84,2008
AL,education total,101537,1.62,311495245,1.27,10326,10.32,5734556,10.23,506600,10.7,104587,1.6,111863,1.75,317229801,1.24,77.44,93.46,2008
AL,education - elementary and secondary total,101537,1.62,311495245,1.27,10326,10.32,5734556,10.23,506600,10.7,104587,1.6,111863,1.75,317229801,1.24,77.44,93.46,2008
AL,education - elementary and secondary instructional,68817,2.14,249966478,1.77,6501,9.85,3828190,8.97,310169,10.57,70680,2.1,75318,2.13,253794668,1.73,77.44,93.46,2008
AL,education - elementary and secondary other,32720,3.79,61528767,3.05,3825,13.88,1906366,17.73,196431,14.65,33907,3.69,36545,3.69,63435133,2.9,76.14,85.68,2008
AL,education - higher education total,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2008
AL,education - higher education instructional,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2008
AL,education - higher education other,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2008
AL,education - other,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2008
AL,libraries,980,4.16,2567705,3.38,660,9.41,652477,15.29,61064,15.36,1353,5.56,1640,4.53,3220182,2.25,51.49,83.02,2008
AL,liquor stores,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2008
AL,other and unallocable,4158,5.28,12351448,3.06,723,2.66,933934,5.84,93808,4.21,4681,4.79,4881,4.51,13285382,2.78,85.83,94.18,2008
AK,total,24241,0.86,112759357,0.65,9255,6.22,9351692,5.42,558069,6.25,27628,1.16,33496,1.83,122111049,0.56,84.01,87.29,2008
AK,financial administration,985,11.99,4843951,9.37,55,189.66,45305,258.01,9301,49.31,1047,11.8,1040,15.15,4889256,8.72,96.82,96.67,2008
AK,other government administration,768,20.13,3821106,15.4,1035,65.89,674086,51.8,46901,59.1,1084,23.21,1803,38.78,4495192,12.67,74.64,75.89,2008
AK,judicial and legal,107,0,635846,0,5,0,17637,0,556,0,111,0,112,0,653483,0,100,100,2008
AK,police protection total,1269,0.64,7471261,0.78,93,26.6,182066,46.38,7823,15.74,1321,1.32,1362,1.91,7653327,1.3,96.27,96.84,2008
AK,police protection - officers,821,1,5279276,1.11,55,43.88,125004,67.11,3419,15.64,840,1.05,876,2.91,5404280,1.84,96.88,96.81,2008
AK,police protection - other,448,0,2191985,0,38,17.8,57062,32.05,4404,24.75,481,3.11,486,1.39,2249047,0.81,95.07,96.91,2008
AK,fire protection total,707,0,4682001,0,34,1019.37,144090,11.44,10233,8.51,762,0.01,741,46.77,4826091,0.34,91.51,97.15,2008
AK,fire protection - firefighters,632,0,4248043,0,20,1732.93,127046,12.97,9251,9.41,681,0.01,652,53.16,4375089,0.38,90.82,98.03,2008
AK,fire protection - other,75,0,433958,0,14,0,17044,0,982,0,81,0,89,0,451002,0,96.2,92.33,2008
AK,corrections,59,0,247650,0,6,0,11322,0,508,0,62,0,65,0,258972,0,100,100,2008
AK,highways,656,7.14,3318437,5.24,56,32.08,44353,78.29,3491,44.29,675,7.34,712,7.05,3362790,5.22,96.63,97.31,2008
AK,air transportation,49,0,239246,0,5,0,7667,0,370,0,51,0,54,0,246913,0,100,100,2008
AK,water transport and terminals,158,0,699826,0,25,0,43853,0,3159,0,178,0,183,0,743679,0,97.28,97.72,2008
AK,public welfare,183,0,775872,0,27,0,56472,0,3038,0,201,0,210,0,832344,0,89.95,90.74,2008
AK,health,260,3.45,1176605,2.56,373,52.26,308142,25.62,18659,31.99,332,2.7,633,30.83,1484747,6.51,93.36,91.79,2008
AK,hospitals,537,0,2733100,0,235,0,616151,0,24047,0,677,0,772,0,3349251,0,93.35,85.96,2008
AK,social insurance administration,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2008
AK,solid waste management,256,18.03,1247485,11.01,93,20.9,180288,38.3,9293,24.17,322,15.9,349,14.35,1427773,11.03,94.77,98.61,2008
AK,sewerage,391,0.46,1977440,0.97,14,336.57,16812,370.46,1680,223.52,398,11.39,405,11.64,1994252,3.27,89.98,92.16,2008
AK,parks and recreation,334,0,1268776,0,540,6.4,488035,3.72,37880,4.19,561,0,874,3.95,1756811,1.03,98.26,98.54,2008
AK,housing and community development,436,12.5,2038335,8.84,307,19.69,592067,23.27,25146,24.28,590,11.16,743,10.96,2630402,3.37,95.33,88.31,2008
AK,natural resources,29,0,170984,0,10,0,19165,0,1057,0,35,0,39,0,190149,0,42.42,38.05,2008
AK,water transport and terminals,168,33.05,1004754,17.9,309,38.4,273259,48.02,18521,47.72,298,29.63,477,27.46,1278013,8.17,78.55,93.83,2008
AK,electric power,501,8.97,2972243,4.72,156,58.61,104249,75.06,6388,46.45,531,9.54,657,15.51,3076492,6.03,93.37,96.6,2008
AK,gas supply,9,0,49780,0,1,0,503,0,45,0,9,0,10,0,50283,0,100,100,2008
AK,transit,217,0,968534,0,50,0,151290,0,6261,0,252,0,267,0,1119824,0,91.7,100,2008
AK,education total,15183,0.23,65912740,0.17,4753,5.52,4507291,4.48,255830,2.85,16658,0.38,19936,1.33,70420031,0.37,83.22,84.11,2008
AK,education - elementary and secondary total,15108,0.24,65514661,0.17,4695,5.58,4442396,4.54,252756,2.89,16564,0.38,19803,1.34,69957057,0.38,83.12,84,2008
AK,education - elementary and secondary instructional,9780,0.44,46511487,0.09,2527,5.93,2440408,5.03,138110,5.06,10582,0.63,12307,1.27,48951895,0.26,83.12,84,2008
AK,education - elementary and secondary other,5328,1.18,19003174,0.71,2168,6.1,2001988,5.67,114646,2.29,5982,1.11,7496,1.95,21005162,0.81,85.73,88.56,2008
AK,education - higher education total,75,0,398079,0,58,0,64895,0,3074,0,94,0,133,0,462974,0,100,100,2008
AK,education - higher education instructional,15,0,96898,0,3,0,4353,0,199,0,16,0,18,0,101251,0,93.75,95.7,2008
AK,education - higher education other,60,0,301181,0,55,0,60542,0,2875,0,78,0,115,0,361723,0,100,100,2008
AK,education - other,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2008
AK,libraries,203,0,839941,0,225,26.38,270872,11.18,17898,12.28,314,4.97,428,13.87,1110813,2.73,92.58,100,2008
AK,liquor stores,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2008
AK,other and unallocable,776,7,3663444,5.6,848,40.65,596717,32.59,49984,30.81,1159,12.34,1624,21.49,4260161,6.39,74.2,82.38,2008
AZ,total,226562,2.21,942761606,2.91,57683,2.53,64487346,2.71,4310491,2.3,251164,2.01,284245,1.83,1007248952,2.87,81.8,83.61,2008
AZ,financial administration,5027,5.67,24202204,6.25,26,613.52,310247,21.02,18254,21.98,5127,5.57,5053,6.47,24512451,6.15,93.44,92.65,2008
AZ,other government administration,3042,36.85,18051535,14.58,344,91.65,540953,44.48,40559,34.87,3328,33.81,3386,34.39,18592488,14.25,95.41,95.24,2008
AZ,judicial and legal,8890,2,39373971,1.13,625,12.06,1028441,13.46,46795,9.53,9120,1.95,9515,2.03,40402412,1.17,93.19,94.14,2008
AZ,police protection total,19491,1.47,106679990,1.83,471,4.33,564057,9.06,33054,5.71,19670,1.46,19962,1.44,107244047,1.82,93.51,92.51,2008
AZ,police protection - officers,14629,1.84,85698215,2.31,20,147.91,2266,2488.58,4077,35.27,14643,1.84,14649,1.85,85700481,2.32,93.75,93.87,2008
AZ,police protection - other,4862,1.49,20981775,1.56,451,11.09,561791,0.94,28977,1.55,5027,1.44,5313,1.66,21543566,1.51,86.61,86.33,2008
AZ,fire protection total,10403,14.94,61166144,13.84,2705,46.19,204295,155,17983,134.65,10564,14.76,13108,15.21,61370439,13.84,89.08,87.39,2008
AZ,fire protection - firefighters,9017,17.26,54492083,15.55,2462,53.82,60954,505.05,7106,364.31,9086,17.18,11479,17.81,54553037,15.58,89.81,87.71,2008
AZ,fire protection - other,1386,7.61,6674061,5.9,243,40.6,143341,49.38,10877,38.15,1478,7.28,1629,8.87,6817402,6.21,83.15,84.38,2008
AZ,corrections,5821,3.47,21589241,2.51,233,0,375184,0,22448,0,5949,3.4,6054,3.34,21964425,2.47,92.22,93.6,2008
AZ,highways,4446,7.74,16247973,16.62,183,29.87,195479,61.64,17862,48.34,4578,7.61,4629,7.52,16443452,16.64,93.58,93.51,2008
AZ,air transportation,1286,0,6583219,0,61,0,48594,0,2981,0,1304,0,1347,0,6631813,0,99.12,99.2,2008
AZ,water transport and terminals,20,0,51816,0,0,0,0,0,0,0,20,0,20,0,51816,0,0,0,2008
AZ,public welfare,1907,0.27,7443014,0.28,877,0.61,1216796,0.88,90176,0.91,2418,0.31,2784,0.27,8659810,0.12,96.52,97.09,2008
AZ,health,3813,1.08,13460503,1.37,604,0,913729,0,58240,0,4144,0.99,4417,0.93,14374232,1.28,96.57,96.64,2008
AZ,hospitals,2729,0,12060393,0,849,0,1634206,0,48810,0,3005,0,3578,0,13694599,0,100,100,2008
AZ,social insurance administration,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2008
AZ,solid waste management,2386,23.48,9649785,22.25,112,39.28,140172,24.64,14195,42.71,2469,22.74,2498,22.5,9789957,21.91,93.33,92.97,2008
AZ,sewerage,1316,10.93,5601882,10.75,740,87.87,1159718,94.34,64593,94.04,1687,22.43,2056,32.39,6761600,18.69,67.11,87.69,2008
AZ,parks and recreation,4854,11.64,19558221,15.79,3701,13.75,3856811,7.71,352480,4.6,6822,8.4,8555,8.89,23415032,12.24,95.09,94.49,2008
AZ,housing and community development,3446,58.04,18649298,63.36,169,0,190372,0,12514,0,3519,56.84,3615,55.33,18839670,62.72,95.74,96.43,2008
AZ,natural resources,981,7.86,4815553,3.14,6,2892.05,195046,81.75,8527,117.89,996,10.14,987,19.24,5010599,2.47,99.88,99.07,2008
AZ,water transport and terminals,4062,2.71,20780205,1.19,158,0,201244,0,12968,0,4135,2.66,4220,2.61,20981449,1.18,96.72,96.75,2008
AZ,electric power,4726,0,31390467,0,226,0,893079,0,35573,0,4927,0,4952,0,32283546,0,99.16,99.28,2008
AZ,gas supply,103,0,508986,0,1,0,2013,0,142,0,104,0,104,0,510999,0,0,0,2008
AZ,transit,552,5.05,2527841,0.07,60,48.94,144141,11.8,8171,16.63,606,4.6,612,6.61,2671982,0.57,100,100,2008
AZ,education total,130659,1.44,470452887,2.02,43318,1.06,48760368,1.9,3252905,1.87,149224,1.28,173977,1.11,519213255,1.92,80.13,77.63,2008
AZ,education - elementary and secondary total,122508,1.54,426182079,2.23,31269,1.47,36002203,2.57,2474354,2.46,136616,1.41,153777,1.26,462184282,2.15,84.05,81.88,2008
AZ,education - elementary and secondary instructional,83255,1.4,325307211,1.64,16611,1.5,21015577,3.91,1213969,5.12,90190,1.36,99866,1.19,346322788,1.63,84.05,81.88,2008
AZ,education - elementary and secondary other,39253,2.43,100874868,4.92,14658,1.81,14986626,1.65,1260385,1.15,46426,2.06,53911,1.83,115861494,4.31,74.9,80.09,2008
AZ,education - higher education total,8151,0,44270808,0,12049,0,12758165,0,778551,0,12608,0,20200,0,57028973,0,42.08,37.4,2008
AZ,education - higher education instructional,2561,0,17542702,0,6330,0,7832765,0,361020,0,4628,0,8891,0,25375467,0,38.52,36.1,2008
AZ,education - higher education other,5590,0,26728106,0,5719,0,4925400,0,417531,0,7980,0,11309,0,31653506,0,42.08,37.4,2008
AZ,education - other,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2008
AZ,libraries,1468,5.78,5957895,2.12,1268,7.71,1184544,16.77,99897,11.39,2042,5.45,2736,4.73,7142439,3.04,92.75,91.67,2008
AZ,liquor stores,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2008
AZ,other and unallocable,5134,13.19,25958583,8.14,946,47.17,727857,71.93,51364,27.83,5406,12.63,6080,13.34,26686440,9.47,93.27,64.06,2008
AR,total,99141,3.13,284105942,3.04,20676,8.87,12508460,7.35,1030872,8.21,104941,2.99,119817,3.01,296614402,2.93,80.26,78.89,2008
AR,financial administration,1971,2.2,5517832,2.5,510,17.94,270161,14.23,26330,14.36,2120,2.36,2481,4.08,5787993,2.56,82.6,86.01,2008
AR,other government administration,1885,7.62,4049289,10.49,2773,22.68,901256,37.13,69603,31.95,2223,9.23,4658,13.85,4950545,9.13,72.92,86.18,2008
AR,judicial and legal,1533,3.2,3870843,4.69,575,20.95,424145,36.76,33866,33.08,1700,4.2,2108,6.17,4294988,5.79,82.53,86.08,2008
AR,police protection total,6823,1.18,20649164,1.02,753,17.38,575837,19.65,55760,20.71,7115,1.47,7576,2.03,21225001,1.15,88.29,89.43,2008
AR,police protection - officers,5528,1.28,17491222,1.15,461,20.33,371316,19.26,34435,18.19,5700,1.4,5989,1.96,17862538,1.31,87.73,89.02,2008
AR,police protection - other,1295,2.78,3157942,2.2,292,32.59,204521,45.31,21325,47.45,1415,4.71,1587,6.41,3362463,3.44,80.74,91.81,2008
AR,fire protection total,2461,3.3,9347452,1.92,2413,36.24,463376,17.46,31309,21.16,2618,3.35,4874,18.02,9810828,1.65,92.6,89.77,2008
AR,fire protection - firefighters,2404,2.68,9182824,1.57,2365,36.97,452773,17.81,30795,21.47,2559,2.83,4769,18.38,9635597,1.48,87.4,89.62,2008
AR,fire protection - other,57,75.31,164628,71.55,48,40.1,10603,58.64,514,70.35,59,72.76,105,44.8,175231,67.33,90.1,94.73,2008
AR,corrections,2174,3,4703137,3.42,121,23.9,82085,24.23,9393,23.44,2230,2.99,2295,3.11,4785222,3.37,92.83,95.92,2008
AR,highways,3560,2.25,8509508,3.82,227,45.94,198372,24.28,13423,26.04,3637,2.26,3787,3.47,8707880,3.71,84.68,92.99,2008
AR,air transportation,293,1.7,931040,2.37,43,10.57,29217,0.73,2737,1.41,308,1.63,336,2.01,960257,2.28,99.61,95.23,2008
AR,water transport and terminals,10,0,49703,0,1,0,840,0,53,0,10,0,11,0,50543,0,100,100,2008
AR,public welfare,54,7.97,130861,6.33,52,8.51,37436,10.35,4557,8.86,84,7.9,106,5.82,168297,5.43,89.86,94.19,2008
AR,health,322,13.28,841303,12.76,51,55.26,22698,102.21,1377,208.53,328,13.84,373,13.73,864001,13.85,84.97,87.49,2008
AR,hospitals,1679,3.11,4837238,2,367,1.78,457164,1.17,26214,1.99,1824,2.86,2046,2.57,5294402,1.93,97.53,100,2008
AR,social insurance administration,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2008
AR,solid waste management,1537,4.12,3644329,5.27,145,15.09,93259,30.19,10211,23.65,1584,4.12,1682,3.98,3737588,5.26,76.67,84.44,2008
AR,sewerage,1213,6.23,3753350,2.51,96,100.67,63559,81.77,6602,55.4,1226,6.22,1309,9.37,3816909,2.44,91.26,63.72,2008
AR,parks and recreation,890,1.47,2311266,1.89,474,16.98,325446,3.27,37760,2.9,1106,1.2,1364,5.98,2636712,1.69,66.19,93.58,2008
AR,housing and community development,1003,2.26,2495962,2.4,220,7.84,189112,10.48,13709,19.12,1082,2.58,1223,2.33,2685074,2.37,84.25,93.39,2008
AR,natural resources,33,211.34,136789,108.34,428,30.34,251922,35.9,22231,35.63,168,56.93,461,31.98,388711,29.49,90.38,95.68,2008
AR,water transport and terminals,2276,3.77,6673993,4.05,353,43.61,269621,55.43,21259,64.64,2419,5.48,2629,6.7,6943614,3.87,88.21,90.58,2008
AR,electric power,424,0,1745502,0,7,0,5891,0,571,0,428,0,431,0,1751393,0,92.76,93.05,2008
AR,gas supply,6,0,14963,0,0,0,0,0,0,0,6,0,6,0,14963,0,0,0,2008
AR,transit,313,0,895923,0,32,0,37915,0,3529,0,331,0,345,0,933838,0,100,100,2008
AR,education total,66485,4.63,193533680,4.41,9771,10.57,7136011,10,581165,12.73,69861,4.45,76256,4.26,200669691,4.28,74.4,72.74,2008
AR,education - elementary and secondary total,66385,4.64,193213079,4.41,9699,10.65,7068496,10.1,575769,12.85,69731,4.46,76084,4.27,200281575,4.29,74.4,72.74,2008
AR,education - elementary and secondary instructional,46826,5.56,154434990,5.03,5552,14.18,4170776,13.37,324980,19.32,48680,5.4,52378,5.19,158605766,4.91,74.4,72.74,2008
AR,education - elementary and secondary other,19559,6.69,38778089,3.61,4147,11.63,2897720,10.01,250789,7.95,21051,6.25,23706,5.88,41675809,3.43,83.52,84.01,2008
AR,education - higher education total,100,0,320601,0,72,0,67515,0,5396,0,130,0,172,0,388116,0,0,0,2008
AR,education - higher education instructional,37,0,146131,0,43,0,48085,0,3204,0,55,0,80,0,194216,0,0,0,2008
AR,education - higher education other,63,0,174470,0,29,0,19430,0,2192,0,75,0,92,0,193900,0,0,0,2008
AR,education - other,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2008
AR,libraries,694,7.92,1853822,15.99,615,13.8,380429,13.62,34679,12.96,890,7.02,1309,7.73,2234251,15.45,95.05,97.12,2008
AR,liquor stores,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2008
