state,government_function,full_time_equivalent_employees,full_time_equivalent_employees_coefficient_of_variation_as_percent,total_march_pay,total_march_pay_coefficient_of_variation_as_percent,full_time_employees,full_time_employees_coefficient_of_variation_as_percent,part_time_employees,part_time_employees_coefficient_of_variation_as_percent,full_time_pay,full_time_pay_coefficient_of_variation_as_percent,part_time_pay,part_time_pay_coefficient_of_variation_as_percent,part_time_hours_march,part_time_hours_march_coefficient_of_variation_as_percent,year
AL,education - higher education other,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2006
AL,education - other,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2006
AL,libraries,1125,6.65,2613141,3.84,912,6.28,500,19.64,2241557,3.85,371584,17.7,42131,19.33,2006
AL,liquor stores,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2006
AL,other and unallocable,4139,4.66,11626589,2.48,3735,4.05,729,20.09,11005385,2.36,621204,15.2,65839,18.13,2006
AK,total,27480,1.36,111923268,1.05,24417,0.91,10142,13.01,102370610,0.89,9552658,7.74,518674,5.29,2006
AK,financial administration,975,5.88,4653733,5.88,876,9.1,157,34.44,4300814,6.49,352919,46.56,15571,46.79,2006
AK,other government administration,781,18.41,3553541,11.49,596,19.12,1056,52.17,2962893,11.95,590648,41.09,25419,37.93,2006
AK,judicial and legal,97,0,576747,0,96,0,6,0,568875,0,7872,0,259,0,2006
AK,police protection - officers,846,7.39,4925349,4.69,823,7.91,57,135.37,4805072,4.04,120277,77.91,4855,69.6,2006
AK,police protection - other,392,0.45,1647313,0.81,382,0,58,74.37,1604556,0,42757,31.02,2345,35.57,2006
AK,fire protection - firefighters,709,7.05,4223888,1.51,599,0,1209,62.03,4031645,0,192243,33.16,19615,44.1,2006
AK,fire protection - other,94,0,533762,0,86,0,33,0,509607,0,24155,0,1623,0,2006
AK,corrections,68,0,261437,0,65,0,10,0,248595,0,12842,0,570,0,2006
AK,highways,573,18.56,3041505,16.01,564,18.86,147,51.67,2971010,16,70495,65.57,2234,117.51,2006
AK,air transportation,65,0,301259,0,64,0,5,0,299843,0,1416,0,90,0,2006
AK,water transport and terminals,152,0,675381,0,149,0,9,0,665983,0,9398,0,607,0,2006
AK,public welfare,204,0.54,758742,2.75,185,0.6,26,0,737850,0.16,20892,99.48,1470,107.41,2006
AK,health,493,22.2,1650179,12.81,331,15.11,438,25.71,1349535,11.06,300644,34.73,19199,29.72,2006
AK,hospitals,660,0,2953409,0,534,0,247,0,2547361,0,406048,0,22095,0,2006
AK,social insurance administration,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2006
AK,solid waste management,251,9.52,1082886,8.42,235,10.01,38,129.16,1011994,8.7,70892,19.67,3657,21.11,2006
AK,sewerage,386,10.24,2018007,8.66,340,7.38,72,92.65,1821475,4.58,196532,80.23,6394,68.4,2006
AK,parks and recreation,521,0.28,1733817,0.71,342,0.43,569,10.92,1281457,0.17,452360,2.69,31062,3.98,2006
AK,housing and community development,597,10.48,2577867,9.08,422,7.01,325,24.06,1910640,9.33,667227,28.69,30137,34.94,2006
AK,natural resources,6,0,27147,0,6,0,0,0,27147,0,0,0,0,0,2006
AK,water transport and terminals,216,21.91,1256690,12.22,193,18.17,164,51.28,1086305,11.69,170385,53.66,6640,59.25,2006
AK,electric power,508,7.14,2807947,5.18,463,4.28,46,145.21,2587302,2.12,220645,65.02,6036,84.22,2006
AK,gas supply,11,0,64213,0,11,0,5,0,63084,0,1129,0,68,0,2006
AK,transit,233,0,1094883,0,202,0,48,0,979609,0,115274,0,5425,0,2006
AK,education - elementary and secondary instructional,11279,1.25,45767601,1.03,10348,0.75,2447,7.47,42841088,0.89,2926513,4.71,160309,5.67,2006
AK,education - elementary and secondary other,6161,0.53,18322845,0.68,5540,0.91,2293,7.48,16673434,1.31,1649411,6.7,107445,5.93,2006
AK,education - higher education instructional,16,0,94532,0,12,0,10,0,78568,0,15964,0,619,0,2006
AK,education - higher education other,63,0,329948,0,58,0,31,0,296399,0,33549,0,925,0,2006
AK,education - other,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2006
AK,libraries,319,15.02,1086723,4.93,201,4.25,139,55.13,788369,4.14,298354,15.06,19850,17.21,2006
AK,liquor stores,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2006
AK,other and unallocable,804,14.51,3901917,10.35,694,15.93,497,55.52,3320100,10.07,581817,34.39,24155,27.28,2006
AZ,total,218226,2.57,807711829,2.37,197528,2.62,53713,4.3,757535589,2.43,50176240,2.71,3638073,3.39,2006
AZ,financial administration,5424,14.17,21555817,12.56,5223,12.88,372,53.76,21057192,11.87,498625,43.19,39644,55.01,2006
AZ,other government administration,5925,29.42,23616006,21.74,5540,31.61,1333,37.7,22617371,22.61,998635,27.95,60195,28.99,2006
AZ,judicial and legal,8702,4.32,35160156,4.28,8484,4.4,489,12.71,34389651,4.37,770505,6.27,36013,8.97,2006
AZ,police protection - officers,14372,5.88,70849078,4.95,14356,5.88,133,77.13,70759672,4.96,89406,51.7,5209,75.23,2006
AZ,police protection - other,4276,3.11,16630226,2,4159,3.26,198,12.64,16296732,2.04,333494,8.04,20097,15.83,2006
AZ,fire protection - firefighters,6548,10.18,31737412,6.6,6247,9.96,952,112.12,31229074,7.04,508338,62.89,42642,75.35,2006
AZ,fire protection - other,997,0,4678394,1.25,984,0,174,48.44,4669043,0,9351,626.43,10856,49.05,2006
AZ,corrections,5404,0.65,17674782,2,5309,0.61,179,3.67,17454272,2.01,220510,1.28,16804,2.55,2006
AZ,highways,5820,18.27,23166661,19.03,5725,17.89,126,43.65,22968700,18.88,197961,45.94,14211,48.8,2006
AZ,air transportation,1210,0,5125181,0,1193,0,39,0,5082951,0,42230,0,2999,0,2006
AZ,water transport and terminals,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2006
AZ,public welfare,2249,1.67,7041126,1.38,1787,2.1,750,0,6105020,1.59,936106,0,81517,0,2006
AZ,health,2734,0.72,9365361,0.25,2526,0.9,323,6.33,8877296,0.33,488065,1.9,35942,2.81,2006
AZ,hospitals,3300,0,9720371,0,3300,0,0,0,9720158,0,213,0,11,0,2006
AZ,social insurance administration,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2006
AZ,solid waste management,1836,3.18,6740121,1.93,1815,3.22,83,60.26,6648352,2.52,91769,45.68,8037,52.24,2006
AZ,sewerage,1277,7.43,4989251,6.68,1210,6.61,168,82.62,4885237,6.73,104014,54.31,5301,43.72,2006
AZ,parks and recreation,7326,17.38,21229269,15.16,4933,16.54,5942,29.48,16828154,14.37,4401115,18.34,418472,17.45,2006
AZ,housing and community development,1315,0,5190114,0,1251,0,152,0,5062547,0,127567,0,11266,0,2006
AZ,natural resources,914,16.79,4275361,2.63,851,22.77,218,60.4,4095685,3.35,179676,90.41,7449,61.7,2006
AZ,water transport and terminals,3797,0.9,17073088,0.38,3748,0.91,17,359.99,16980727,0.34,92361,29.31,6468,33.49,2006
AZ,electric power,4654,0,29035227,0,4406,0,265,0,28143843,0,891384,0,43595,0,2006
AZ,gas supply,108,0,495152,0,102,0,9,0,484441,0,10711,0,1016,0,2006
AZ,transit,341,0.9,1537259,0.44,286,1.08,99,22.07,1395833,0.64,141426,1.61,10497,5.75,2006
AZ,education - elementary and secondary instructional,71411,2,264270150,1.04,66187,2.33,12408,4.18,250559988,1.17,13710162,3.81,938603,3.78,2006
AZ,education - elementary and secondary other,37778,3.83,96168841,2.8,32814,4.71,14408,2.3,85227519,3.24,10941322,2.77,885020,4.31,2006
AZ,education - higher education instructional,4703,0,23127634,0,2517,0,7113,0,15263913,0,7863721,0,374995,0,2006
AZ,education - higher education other,7573,0,27782501,0,5346,0,5791,0,23376544,0,4405957,0,384924,0,2006
AZ,education - other,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2006
AZ,libraries,2034,5.06,6494428,2.72,1270,3.87,1465,12.73,4955819,1.4,1538609,13.12,135541,13.16,2006
AZ,liquor stores,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2006
AZ,other and unallocable,6198,22.18,22982862,17.34,5959,22.46,507,59.24,22399855,17.73,583007,58.86,40749,65.24,2006
AR,total,103776,2.48,277352512,1.91,96649,2.71,28263,10.58,263295976,2.04,14056536,7.25,1245397,7.88,2006
AR,financial administration,2335,6.3,5877917,5.9,2228,6.6,482,36.73,5688116,5.7,189801,29.55,18151,31.75,2006
AR,other government administration,2338,8.41,5804547,8.74,2000,7.14,4546,16.86,4618378,6.78,1186169,36.87,63091,38.67,2006
AR,judicial and legal,1719,3.94,4281088,3.12,1561,4.44,605,18.77,3752691,4.15,528397,17.55,23142,49.95,2006
AR,police protection - officers,5748,4.07,16931036,3.13,5604,4.09,737,31.49,16611157,3.04,319879,20.72,34977,26.24,2006
AR,police protection - other,1567,3.43,3498059,3.63,1494,3.55,195,7.8,3374117,3.91,123942,10.53,13367,5.66,2006
AR,fire protection - firefighters,2622,3.52,9103351,3.36,2388,3.22,3174,50.73,8511522,2.78,591829,32.88,35369,25.91,2006
AR,fire protection - other,96,23,237981,21.31,83,26.31,58,27.79,210641,24,27340,17.25,2526,16.67,2006
AR,corrections,1986,3.99,4099875,3.92,1942,4.03,197,22.36,4027959,3.87,71916,34.63,7932,36.1,2006
AR,highways,3929,4.19,9149107,4.07,3833,4.27,319,32.32,8880938,4.31,268169,20.44,22256,14.55,2006
AR,air transportation,260,4.43,690781,4.73,243,6.54,28,24.27,662434,6.03,28347,25.67,2980,24.11,2006
AR,water transport and terminals,9,0,41863,0,9,0,1,0,41458,0,405,0,80,0,2006
AR,public welfare,68,8.75,145016,12.89,50,2.52,66,14.62,96772,2.8,48244,38.37,3966,23.22,2006
AR,health,355,12.49,804588,8.46,300,11.42,99,41.88,725073,8.26,79515,42.44,8722,52.88,2006
AR,hospitals,1632,0,4107080,0,1442,0,411,0,3556633,0,550447,0,33359,0,2006
AR,social insurance administration,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2006
AR,solid waste management,1329,7.85,3029309,6.07,1265,8.1,135,60.89,2914891,6.1,114418,50.7,15044,23.12,2006
AR,sewerage,1157,6.5,3594365,4.04,1149,6.54,84,115.8,3430305,4.09,164060,45.94,8936,43.35,2006
AR,parks and recreation,1035,3.57,2352687,3.44,837,4.12,386,4.76,2070245,3.78,282442,2.94,34756,3.32,2006
AR,housing and community development,1041,4.42,2580929,4.08,1003,6.32,53,225.39,2473477,5.97,107452,63.03,6405,115.68,2006
AR,natural resources,321,34.27,786180,27.23,253,31.34,36,593.05,596888,30.43,189292,41.82,1098,638.28,2006
AR,water transport and terminals,2358,13.03,6586406,9.5,2302,12.99,261,63.48,6272936,10.08,313470,60.32,25353,34.8,2006
AR,electric power,370,0,1373133,0,367,0,5,0,1368593,0,4540,0,438,0,2006
AR,gas supply,4,0,5678,0,4,0,0,0,5678,0,0,0,0,0,2006
AR,transit,246,0,737495,0,231,0,26,0,711886,0,25609,0,2543,0,2006
AR,education - elementary and secondary instructional,45420,5.45,147462086,3.43,42993,5.8,9428,16.28,142880040,3.48,4582046,14.3,408399,18.22,2006
AR,education - elementary and secondary other,22664,6.34,36796478,4.72,20401,7.57,5531,12.14,33319066,5.71,3477412,11.65,381785,9.52,2006
AR,education - higher education instructional,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2006
AR,education - higher education other,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2006
AR,education - other,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2006
AR,libraries,1526,41.16,3139527,40.27,1175,43.67,871,32.67,2657826,42.84,481701,26.41,62038,33.6,2006
AR,liquor stores,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2006
AR,other and unallocable,1641,6.47,4135950,6.58,1492,6.75,529,14.55,3836256,6.94,299694,10.09,28684,17.48,2006
CA,total,1425123,2.5,6931459218,1.97,1240088,2.88,500579,1.39,6280694092,2.2,650765126,1.27,32078102,1.74,2006
CA,financial administration,24877,1.06,128303685,1.15,24083,1.02,1431,6.96,125639061,1.15,2664624,6.42,138384,8.01,2006
CA,other government administration,27757,2.72,149910520,2.72,25806,2.77,5519,11.28,142408788,2.63,7501732,9.08,338442,7.49,2006
CA,judicial and legal,46413,1.67,274494352,0.81,45170,1.67,2332,4.08,269529957,0.81,4964395,4.25,222137,4.66,2006
CA,police protection - officers,59991,0.97,442933803,0.87,59426,0.99,1306,12.89,440436566,0.89,2497237,11.02,97107,14.67,2006
CA,police protection - other,28412,1.96,138081039,1.39,26072,1.79,5127,9.12,131278965,1.33,6802074,9.18,410597,9.42,2006
CA,fire protection - firefighters,29949,1.6,243459006,1.16,29246,1.41,3525,33.79,241514495,1.14,1944511,28.89,123750,35.7,2006
CA,fire protection - other,3472,4.47,19886314,4.57,3200,3.34,1487,32.8,18892398,3.85,993916,26.48,48672,31.34,2006
CA,corrections,31929,0.36,161252521,0.32,30828,0.22,1979,3.35,157460187,0.25,3792334,3.14,193433,4.42,2006
CA,highways,20941,2.97,107021689,3.4,20143,2.92,1275,9.7,104494358,3.35,2527331,10.91,148723,11.08,2006
CA,air transportation,6850,0.35,38032412,0.27,6669,0.18,632,7.6,37427079,0.16,605333,6.95,42289,6.22,2006
CA,water transport and terminals,2101,0,12551228,0,2050,0,175,0,12373131,0,178097,0,9227,0,2006
CA,public welfare,65582,0.4,267848867,0.36,64150,0.34,2526,7.01,263174897,0.3,4673970,5.66,252990,5.79,2006
CA,health,42880,0.81,210546130,0.37,39979,0.96,5619,3.43,198138477,0.32,12407653,3.02,508230,4.6,2006
CA,hospitals,61493,0,313003122,0,54166,0,13136,0,275206355,0,37796767,0,1261287,0,2006
CA,social insurance administration,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2006
CA,solid waste management,8293,3.06,37877685,1.64,7971,2.83,562,20.01,36997293,1.49,880392,21.74,59369,21.62,2006
CA,sewerage,13379,3.19,75477343,2.52,13023,2.94,716,26.6,74254241,2.44,1223102,18.24,60608,22.35,2006
CA,parks and recreation,36029,1.9,121813321,1.55,24432,1.66,25954,7.11,96185830,1.27,25627491,5.09,2024975,4.91,2006
CA,housing and community development,12980,3.17,63906418,3.41,12499,3.3,841,8.17,62501837,3.47,1404581,4.6,80114,5.43,2006
CA,natural resources,8533,2.7,40082153,3.54,8233,2.91,853,11.38,39068179,3.49,1013974,15.47,63690,14.91,2006
CA,water transport and terminals,23246,2.4,137742878,2.65,22752,2.36,1091,26.19,136282018,2.65,1460860,15.95,82633,19.68,2006
CA,electric power,11005,0.7,81336119,0.42,10793,0.7,359,4.01,80313605,0.41,1022514,4.75,35901,4.49,2006
CA,gas supply,237,0,1239625,0,232,0,6,0,1206785,0,32840,0,910,0,2006
CA,transit,33132,1.53,145192831,1.25,31605,1.63,2229,4.67,140964648,1.3,4228183,4.7,266077,4.26,2006
CA,education - elementary and secondary instructional,446502,3.92,2350355208,3.62,377687,4.61,173470,2.65,2079283627,4.13,271071581,2.01,11914033,3.66,2006
CA,education - elementary and secondary other,257100,7.18,769051257,6.71,204258,9.13,143377,2.45,628914009,8.29,140137248,2.62,9043655,3.06,2006
CA,education - higher education instructional,32837,0,217170228,0,24011,0,48108,0,150371616,0,66798612,0,1545283,0,2006
CA,education - higher education other,38552,0,140975957,0,27792,0,39859,0,115317941,0,25658016,0,1883777,0,2006
CA,education - other,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2006
CA,libraries,12411,2.43,47200241,2.18,8258,2.12,10938,7.1,36298687,1.94,10901554,6,736709,6.86,2006
CA,liquor stores,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2006
CA,other and unallocable,38240,2.72,194713266,2.49,35554,2.7,6147,8.32,184759062,2.49,9954204,10.82,485100,10.16,2006
CO,total,187551,1.06,691213084,0.88,164899,1.2,65622,3.12,627684170,0.93,63528914,1.83,3928736,2.32,2006
CO,financial administration,4429,4.21,17520650,3,4305,4.02,277,22.99,17191144,2.98,329506,11.74,20648,19.13,2006
CO,other government administration,5193,6.64,19804758,3.3,4966,7.08,1184,25.89,18839810,3.57,964948,16.57,41635,17.47,2006
CO,judicial and legal,2630,5.3,11199270,2.87,2553,5.36,413,38.78,10706959,2.96,492311,16.45,15406,25.94,2006
CO,police protection - officers,9179,2.5,47559815,1.79,9071,2.57,124,120.09,47376570,1.68,183245,70.89,10380,74.21,2006
CO,police protection - other,3524,4.96,12645821,3.23,3406,3.97,235,21.34,12254555,2.61,391266,29.1,17002,28.23,2006
CO,fire protection - firefighters,4980,6.27,25736273,3.81,4847,6.44,1294,55.03,25447687,3.87,288586,32.45,22403,26.8,2006
CO,fire protection - other,636,11.05,2715394,8.57,598,11.75,373,96.61,2639431,8.9,75963,28.57,3201,29.28,2006
CO,corrections,3861,2.09,15655333,1.36,3788,1.86,145,14.38,15406594,1.21,248739,13.7,14609,15.58,2006
CO,highways,6200,3.04,23740673,2.92,6018,2.63,271,28.05,23109003,2.53,631670,32.74,28678,29.78,2006
CO,air transportation,1213,0.77,5543246,0.38,1186,0.52,61,5.2,5379172,0.32,164074,2.42,5055,8.06,2006
CO,water transport and terminals,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2006
CO,public welfare,6159,4.23,21178629,4.08,5875,4.33,647,3.37,20332679,4.2,845950,3.01,51853,4.15,2006
CO,health,3697,5.51,14621656,3.11,3105,5.58,1626,8.43,12224172,3.77,2397484,2.49,105059,12.57,2006
CO,hospitals,9540,0,38456459,0,7993,0,2722,0,31581455,0,6875004,0,269127,0,2006
CO,social insurance administration,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2006
CO,solid waste management,748,9.03,2354738,6.14,730,9.2,92,5.86,2244141,6.42,110597,9.55,7935,12.3,2006
CO,sewerage,2016,4.14,8441004,3.63,1948,4.28,96,0,8106318,3.78,334686,0,12030,0,2006
CO,parks and recreation,5846,2.09,19544831,1.45,4094,2.16,6406,4.38,15663085,1.47,3881746,3.96,306906,3.91,2006
CO,housing and community development,2076,0.91,7945963,0.68,1728,1.1,1370,0.3,6763289,0.87,1182674,0.57,61332,0.23,2006
CO,natural resources,784,16.02,2490050,11.51,663,17.5,246,3.49,2235428,12.79,254622,14.95,17525,21.6,2006
CO,water transport and terminals,4625,3.81,20066133,3.43,4573,3.78,325,58.77,19853064,3.53,213069,35.55,10583,38.09,2006
CO,electric power,1581,0,8519164,0,1555,0,69,0,8391387,0,127777,0,4818,0,2006
CO,gas supply,333,0,1496025,0,333,0,2,0,1495631,0,394,0,27,0,2006
CO,transit,2918,0,10818533,0,2672,0,383,0,10123695,0,694838,0,43276,0,2006
CO,education - elementary and secondary instructional,64568,2.1,237650038,2.46,57425,2.24,20936,7.52,220470836,2.56,17179202,3.58,1227907,4.8,2006
CO,education - elementary and secondary other,31731,2.07,84423176,1.92,24503,3.02,21340,4.64,64867129,2.7,19556047,2.52,1254285,2.8,2006
CO,education - higher education instructional,707,0,2777254,0,378,0,1165,0,1539542,0,1237712,0,57886,0,2006
CO,education - higher education other,1033,0,3425875,0,600,0,1046,0,2580480,0,845395,0,76188,0,2006
CO,education - other,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2006
CO,libraries,3092,4.49,9894523,2.96,1897,3.22,2303,6.97,6407620,1.73,3486903,7.19,206570,7.63,2006
CO,liquor stores,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2006
CO,other and unallocable,4252,5.95,14987800,3.9,4089,6.16,471,12.46,14453294,4.07,534506,7.03,36412,7.89,2006
CT,total,126251,0.74,549681999,0.87,111246,0.86,44406,12.52,505277746,0.86,44404253,5.38,2464636,4.02,2006
CT,financial administration,2219,4.36,8952224,5.65,1962,4.09,388,53.78,8741721,4.81,210503,143.21,29319,27.91,2006
CT,other government administration,1945,13.08,7806886,8.56,1800,12.8,185,369.19,7401988,8.76,404898,105.08,22061,109.07,2006
CT,judicial and legal,182,1.11,927222,0.43,169,0,32,6.29,879137,0,48085,8.23,1540,13.34,2006
CT,police protection - officers,7104,2.76,40552755,2.84,6896,2.69,717,50.77,39898485,3.05,654270,63.86,35400,63.88,2006
CT,police protection - other,1776,4.08,6023391,3.67,1360,4.78,1511,3.54,4781776,4.15,1241615,4.46,73345,3.15,2006
