state,government_function,full_time_equivalent_employees,full_time_equivalent_employees_coefficient_of_variation_as_percent,total_march_pay,total_march_pay_coefficient_of_variation_as_percent,full_time_employees,full_time_employees_coefficient_of_variation_as_percent,part_time_employees,part_time_employees_coefficient_of_variation_as_percent,full_time_pay,full_time_pay_coefficient_of_variation_as_percent,part_time_pay,part_time_pay_coefficient_of_variation_as_percent,part_time_hours_march,part_time_hours_march_coefficient_of_variation_as_percent,year
AL,housing and community development,2440,2.2,6904209,1.97,2355,2.99,325,35.82,6687968,2.69,216241,36.55,19157,37.04,2003
AL,natural resources,243,0,509562,5.6,211,0,50,0,470879,5.96,38683,13.04,4296,14.05,2003
AL,water transport and terminals,3622,5.54,10232688,3.23,3562,5.17,380,41.1,10053444,3.26,179244,32.18,16700,39.89,2003
AL,electric power,1288,0.21,4445781,0.02,1255,0.22,56,0,4386031,0.02,59750,0,5820,0,2003
AL,gas supply,969,1.14,2874360,0.54,962,1.15,28,0,2859327,0.54,15033,0,1767,0,2003
AL,transit,205,1.12,355015,0.85,174,1.78,67,27.32,308789,2.24,46226,11.76,5196,10.37,2003
AL,education - elementary and secondary instructional,67549,1.1,195176914,1.35,65073,1.1,7067,8.84,191018005,1.34,4158909,7.51,417001,8.32,2003
AL,education - elementary and secondary other,30186,3.1,47491701,4.23,28192,3.48,4441,10.02,44613294,4.67,2878407,10.82,326968,9.88,2003
AL,education - higher education instructional,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2003
AL,education - higher education other,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2003
AL,education - other,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2003
AL,libraries,1161,0.46,2686090,0.53,867,0,646,0.98,2240865,0.27,445225,2.6,50391,4.75,2003
AL,liquor stores,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2003
AL,other and unallocable,4091,2.31,10444005,1.22,3691,2.12,614,14.3,9934186,1.35,509819,9.93,59207,11.36,2003
AK,total,26265,3.27,99336314,0.61,23394,2.85,8905,4.97,91789579,0.59,7546735,4.99,493038,5.98,2003
AK,financial administration,922,9.25,3598461,6.32,867,9.09,103,11.58,3461702,6.36,136759,22.45,6304,12.9,2003
AK,other government administration,764,17.7,2848930,19.62,524,18.99,811,20.71,2135865,21.93,713065,42.97,29307,34.72,2003
AK,judicial and legal,96,0,515565,1.2,95,0,9,52.04,504328,0,11237,55.28,573,53.21,2003
AK,police protection - officers,1025,15.68,5162229,11.93,985,15.87,50,79.25,5101648,12,60581,43.97,5788,43.92,2003
AK,police protection - other,561,32.63,1983006,24.31,542,33.81,89,27.25,1936595,24.92,46411,23.17,3750,15.33,2003
AK,fire protection - firefighters,683,5.38,3483035,4.77,638,5.76,374,1.25,3399927,4.88,83108,4.22,8010,2.4,2003
AK,fire protection - other,85,0.13,440824,0.43,77,2.33,18,9.32,427155,0.88,13669,13.67,1281,12.18,2003
AK,corrections,62,7.43,231172,15.12,61,8.1,8,64.82,215276,13.06,15896,96.45,829,95.32,2003
AK,highways,1003,15.15,3871210,13.78,940,15.61,184,50.11,3750378,14.25,120832,38.99,11162,49.6,2003
AK,air transportation,84,0,268638,0,79,0,10,0,254015,0,14623,0,769,0,2003
AK,water transport and terminals,133,37.25,613516,30.24,132,37.54,6,41.59,610240,30.08,3276,140.36,280,41,2003
AK,public welfare,194,0.21,691067,4.44,176,0.39,86,64.55,617465,0.09,73602,41.7,5562,42.9,2003
AK,health,431,9.56,1738361,4.89,370,9.89,285,17.51,1548732,5.47,189629,5.28,13188,7.95,2003
AK,hospitals,615,0,2713442,0,500,0,299,0,2258557,0,454885,0,20049,0,2003
AK,social insurance administration,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2003
AK,solid waste management,373,17.01,1280277,13.3,296,14.47,73,7.7,1211699,14.1,68578,18.81,5286,12.67,2003
AK,sewerage,412,9.01,1689092,9.37,412,9.01,25,95.86,1686320,9.18,2772,1031.3,1917,93.9,2003
AK,parks and recreation,579,1.53,1639067,5.93,363,8.05,604,2.92,1191883,7.19,447184,2.85,41278,3.07,2003
AK,housing and community development,541,14.58,2220600,8.62,448,2.55,326,54.9,1914016,4.25,306584,84.71,15112,84.48,2003
AK,natural resources,18,0,102868,0,18,0,0,0,102868,0,0,0,0,0,2003
AK,water transport and terminals,270,16.35,1229871,14.9,269,16.41,105,8.92,1158648,15.84,71223,14.18,5406,5.99,2003
AK,electric power,518,10.45,2576105,4.57,405,0.44,210,50.03,2312734,0.39,263371,44.29,14655,45.98,2003
AK,gas supply,0,0,32561,56.26,0,0,22,49.93,0,0,32561,56.26,818,47.85,2003
AK,transit,245,0,978268,0,214,0,43,0,882962,0,95306,0,5139,0,2003
AK,education - elementary and secondary instructional,10089,3.6,38534186,7.69,9454,2.4,1266,64.6,36688793,6.11,1845393,39.41,110410,24.52,2003
AK,education - elementary and secondary other,5427,8.89,16416990,3.58,4569,9.94,3285,24.66,14559377,5.95,1857613,19.69,146757,26.43,2003
AK,education - higher education instructional,13,0,80481,0,12,0,4,0,76080,0,4401,0,177,0,2003
AK,education - higher education other,84,0,355910,0,71,0,48,0,319507,0,36403,0,2170,0,2003
AK,education - other,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2003
AK,libraries,304,11.85,1023744,3.98,202,1.51,269,18.2,743271,0.9,280473,16.7,17528,18.12,2003
AK,liquor stores,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2003
AK,other and unallocable,734,20.88,3016838,14.12,675,19.47,293,29.91,2719538,15.05,297300,40.75,19533,39.21,2003
AZ,total,196120,1.01,645907087,0.57,173642,1.02,55893,2,597990260,0.63,47916827,1.56,3961263,2.84,2003
AZ,financial administration,3869,1.67,14210153,1.8,3782,1.66,189,4.14,13936286,1.95,273867,9.17,17287,8.21,2003
AZ,other government administration,5305,2.17,21398004,1.07,5148,2.56,343,100.17,20906757,1.33,491247,22.9,34956,14.29,2003
AZ,judicial and legal,7824,0.69,28232375,1.44,7684,0.32,610,12.83,27484946,1.51,747429,8.1,31432,28.91,2003
AZ,police protection - officers,11742,1.27,52138765,0.87,11722,1.29,51,94.32,52136761,0.91,2004,3339.94,3143,11.29,2003
AZ,police protection - other,3744,2.88,13127440,1.82,3570,2.99,329,2.48,12704506,1.84,422934,1.21,31789,1.64,2003
AZ,fire protection - firefighters,4574,6.11,21653448,4.54,4413,5.3,976,12.52,21367314,4.42,286134,19.94,25375,38.58,2003
AZ,fire protection - other,901,3.55,3737343,1.42,835,3.83,179,29.8,3598504,1.84,138839,15.03,10256,17.54,2003
AZ,corrections,4820,0.22,14218168,0.25,4724,0.35,260,3.82,13989278,0.32,228890,3.79,16889,3.52,2003
AZ,highways,4388,3.15,14987782,2.81,4334,3.08,152,38.91,14835652,2.8,152130,8.82,10384,17.32,2003
AZ,air transportation,1108,0,4053665,0,1072,0,105,0,3963318,0,90347,0,6478,0,2003
AZ,water transport and terminals,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2003
AZ,public welfare,1917,6.24,5596219,4,1468,7.7,778,12.68,4674838,4.76,921381,10.6,80524,15.33,2003
AZ,health,2575,3.65,7458821,1.84,2394,4.49,261,43.37,7010340,2.37,448481,6.63,32028,8.56,2003
AZ,hospitals,3975,0,11005299,0,3734,0,326,0,10178560,0,826739,0,42354,0,2003
AZ,social insurance administration,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2003
AZ,solid waste management,2125,1.16,7043564,0.62,2101,1.2,120,44.65,6968322,0.67,75242,7.17,4870,25.02,2003
AZ,sewerage,1373,3.81,4652625,1.42,1305,0.38,89,56.18,4553041,0.19,99584,60.25,11259,71.05,2003
AZ,parks and recreation,4543,1.21,12924391,0.4,3325,1.66,3355,1.96,10632194,0.67,2292197,3.21,223820,4.01,2003
AZ,housing and community development,1188,0.03,3983184,0.34,1064,0,212,9.44,3781870,0,201314,6.77,20355,8.49,2003
AZ,natural resources,1056,6.53,3843295,2.22,1005,7.33,72,39.22,3731861,2.6,111434,29.71,7974,47.73,2003
AZ,water transport and terminals,3335,3.02,13467224,0.96,3293,3.06,114,32.01,13361660,0.99,105564,13.83,8392,13.05,2003
AZ,electric power,4431,0.05,26331699,0,4207,0.06,320,0,25015438,0,1316261,0,39454,0,2003
AZ,gas supply,100,0,423790,0,93,0,20,0,411079,0,12711,0,1247,0,2003
AZ,transit,232,0,919675,0,204,0,54,0,848393,0,71282,0,5687,0,2003
AZ,education - elementary and secondary instructional,67888,1.91,224421807,1.43,60625,1.89,16817,6.26,209288742,1.27,15133065,6.9,1285598,7.07,2003
AZ,education - elementary and secondary other,35970,4.3,77895483,2.77,29270,4.27,17193,8.03,66222609,2.82,11672874,11.63,1161485,13.64,2003
AZ,education - higher education instructional,4118,0,17364857,0,2286,0,6175,0,11275932,0,6088925,0,315585,0,2003
AZ,education - higher education other,7735,0,23996591,0,5229,0,5312,0,19654621,0,4341970,0,432347,0,2003
AZ,education - other,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2003
AZ,libraries,1607,2.28,5202654,0.81,1236,0.69,1095,0.61,4119874,0.7,1082780,2.06,75441,0.82,2003
AZ,liquor stores,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2003
AZ,other and unallocable,3677,3.26,11618766,3.62,3519,3.58,386,25.94,11337564,3.78,281202,20.01,24854,26.1,2003
AR,total,99295,1.06,234894203,0.77,92940,1.09,29874,10.37,223404853,0.79,11489350,5.03,1109579,5.34,2003
AR,financial administration,2240,5.31,5029319,3.96,2138,5.1,455,42.15,4822458,4.55,206861,68.02,21353,62.23,2003
AR,other government administration,1966,8.62,4714957,7.46,1455,9.13,6514,19.96,3393663,7.76,1321294,21.26,97182,20.95,2003
AR,judicial and legal,1856,5.56,3905157,4.45,1633,6.65,923,30.66,3484932,5.3,420225,21.4,38121,29.29,2003
AR,police protection - officers,5535,2.2,14949976,1.41,5276,1.23,695,20.73,14531713,1.11,418263,21.29,51168,22.37,2003
AR,police protection - other,1370,5.32,2756687,3.78,1301,4.57,440,28.43,2600605,3.78,156082,17.86,16241,20.53,2003
AR,fire protection - firefighters,2389,3.3,7555088,1.3,2238,0.1,2593,64.65,7345922,0.11,209166,46.92,25920,54.71,2003
AR,fire protection - other,61,0,127112,0.09,52,0,23,0,114318,0.1,12794,0,1551,0,2003
AR,corrections,1893,1.47,3599783,0.85,1855,1.22,133,26.34,3554626,0.84,45157,38.28,5279,40.17,2003
AR,highways,3935,2.69,8003204,2.31,3772,2.47,479,22.78,7638946,2.23,364258,22.69,33374,17.64,2003
AR,air transportation,255,1.01,561404,0.78,244,0,23,29.68,544764,0.04,16640,25.2,1779,17.46,2003
AR,water transport and terminals,9,0,35443,0,9,0,0,0,35443,0,0,0,0,0,2003
AR,public welfare,130,7.41,240243,4.03,97,10.17,86,35.71,194185,6.52,46058,26.9,5357,26.4,2003
AR,health,262,1.94,592994,2.6,249,2.04,97,23.17,556212,4.08,36782,20.6,3245,9.57,2003
AR,hospitals,2388,1.59,5762394,0.34,2040,0.79,650,9.46,4817191,0.89,945203,2.45,61365,6.23,2003
AR,social insurance administration,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2003
AR,solid waste management,1538,4.81,3025741,3.26,1369,3.89,210,28.97,2867385,2.87,158356,16,17828,21.5,2003
AR,sewerage,1097,3.01,3136500,3.22,1080,3.05,337,52.01,3028915,3.08,107585,34.95,10856,35.09,2003
AR,parks and recreation,968,0.69,1926399,0.92,777,0.71,354,9.22,1669416,0.48,256983,6.06,32968,2.75,2003
AR,housing and community development,1078,13.04,2414283,9.53,1048,13.21,121,71.29,2284073,9.42,130210,64.2,8224,58.29,2003
AR,natural resources,262,20.55,408293,10.17,182,12.71,251,62.86,293226,17.05,115067,42.82,12224,46.59,2003
AR,water transport and terminals,1835,8.58,4916268,6.8,1726,9.38,801,42.29,4585870,7.97,330398,53.1,20755,79.14,2003
AR,electric power,397,0,1323176,0,394,0,4,0,1319232,0,3944,0,518,0,2003
AR,gas supply,23,81.52,54570,91.2,23,81.52,0,0,54570,91.2,0,0,0,0,2003
AR,transit,294,0.75,636065,0.06,278,0,40,27.01,608351,0.37,27714,6.77,2825,6.7,2003
AR,education - elementary and secondary instructional,44082,1.96,123004026,1.19,42407,1.96,8000,14.12,120074075,1.19,2929951,8.7,277027,8.83,2003
AR,education - elementary and secondary other,21287,2.04,31691054,2.65,19490,2.09,5604,12.63,28963789,2.7,2727265,9.86,301434,10.1,2003
AR,education - higher education instructional,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2003
AR,education - higher education other,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2003
AR,education - other,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2003
AR,libraries,784,2.83,1463832,2.29,626,2.48,445,12.86,1225963,2.03,237869,7.11,29989,6.62,2003
AR,liquor stores,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2003
AR,other and unallocable,1361,4.79,3060235,2.89,1181,3.13,596,31.35,2795010,2.06,265225,18.31,32996,20.69,2003
CA,total,1416101,0.25,6169981138,0.38,1217867,0.28,507724,0.61,5614555297,0.43,555425841,0.81,34115527,1.61,2003
CA,financial administration,24889,0.7,113651587,0.69,23915,0.6,1738,6.1,110842736,0.7,2808851,4.95,166283,7.36,2003
CA,other government administration,26040,0.93,128096899,0.98,24223,0.83,5121,6.33,122204946,0.93,5891953,4.55,312669,6.6,2003
CA,judicial and legal,50350,0.38,256489937,0.42,49115,0.39,2081,2.7,252299063,0.42,4190874,2.79,216243,1.5,2003
CA,police protection - officers,59803,0.33,383854483,0.37,59403,0.34,1609,3.6,382137530,0.37,1716953,2.67,74261,2.98,2003
CA,police protection - other,28479,0.77,117342317,0.69,25735,0.88,5674,6.09,110984165,0.87,6358152,6.39,483623,5.5,2003
CA,fire protection - firefighters,29216,0.73,216653298,0.49,28197,0.43,4113,14.48,214725732,0.47,1927566,10.63,185881,13.57,2003
CA,fire protection - other,2924,2.44,14359855,1.9,2807,2.5,539,19.04,13918508,1.95,441347,9.08,24652,7.09,2003
CA,corrections,32387,0.11,144260315,0.1,30925,0.14,2670,1.53,139781472,0.11,4478843,1.41,256451,1.82,2003
CA,highways,21711,1.23,97325438,1.05,21021,1.17,1238,5.07,95385396,1.04,1940042,5.58,128444,6.37,2003
CA,air transportation,6183,0.05,31727864,0.04,6022,0.05,339,0,31296804,0.04,431060,0,27550,0,2003
CA,water transport and terminals,2050,0,11288099,0,1981,0,250,0,10999267,0,288832,0,17457,0,2003
CA,public welfare,65975,0.65,244360841,0.66,64376,0.65,3206,4.28,239658591,0.67,4702250,2.77,280002,4.02,2003
CA,health,43395,1.17,193486711,1.07,40411,1.01,5893,2.53,182560357,1.07,10926354,1.64,516007,6.12,2003
CA,hospitals,61959,0.19,271544017,0.34,53249,0.09,13771,0.01,238877723,0.34,32666294,0.35,1499808,0.81,2003
CA,social insurance administration,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2003
CA,solid waste management,7496,1.34,30982443,1.01,7173,1.21,453,10.7,30235903,0.99,746540,10.99,56072,14.45,2003
CA,sewerage,13253,0.62,66930756,0.6,12902,0.59,770,5.62,65922323,0.6,1008433,6.9,57667,7.41,2003
CA,parks and recreation,36508,1.22,108864995,0.61,23455,0.85,27871,1.86,84649097,0.72,24215898,1.07,2281823,3.22,2003
CA,housing and community development,13550,1.37,58289090,1.24,13048,1.33,1007,9.95,56583470,1.25,1705620,5.91,95942,6.04,2003
CA,natural resources,8463,1.61,35860001,1.45,8078,0.93,1200,19.58,34938442,1.26,921559,17.22,79098,24.48,2003
CA,water transport and terminals,22480,1.26,115944521,0.98,21877,1.06,2070,24.4,114168101,0.94,1776420,8.65,99810,14.23,2003
CA,electric power,11275,0,70524488,0,10997,0,543,0,69545819,0,978669,0,49160,0,2003
CA,gas supply,256,0,1161046,0,253,0,4,0,1148138,0,12908,0,602,0,2003
CA,transit,34287,0.31,141123464,0.22,32580,0.28,2523,1.43,137181054,0.17,3942410,3.59,305142,3.36,2003
CA,education - elementary and secondary instructional,441964,0.38,2077481926,0.82,374085,0.41,170175,1.17,1872115974,0.94,205365952,1.67,11616217,3.21,2003
CA,education - elementary and secondary other,242509,0.88,678708500,0.91,183180,1.18,141138,1.14,547100732,1.2,131607768,0.87,10081146,1.9,2003
CA,education - higher education instructional,33083,0,194530043,0,23439,0,46908,0,134951566,0,59578477,0,1688257,0,2003
CA,education - higher education other,39260,0,131179864,0,27322,0,46056,0,106367855,0,24812009,0,2084025,0,2003
CA,education - other,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2003
CA,libraries,13366,1.15,45339967,2.6,8519,0.3,11885,3.9,34522367,2.18,10817600,4.43,848883,3.2,2003
CA,liquor stores,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2003
CA,other and unallocable,42990,0.8,188618373,0.91,39579,0.82,6879,2.93,179452166,0.92,9166207,3.76,582352,3.44,2003
CO,total,188612,0.51,618077532,0.2,165917,0.59,54438,2.28,567968427,0.27,50109105,1.18,3867861,3.54,2003
CO,financial administration,4249,1.93,16453129,0.87,4110,1.45,295,23.03,16052583,0.66,400546,23.78,25626,26.39,2003
CO,other government administration,4789,7.42,17532622,2.97,4553,7.62,1411,8.88,16546377,3.09,986245,6.31,49169,4.58,2003
CO,judicial and legal,2359,0,9912121,0.23,2248,0,429,11.65,9424495,0,487626,4.65,16501,3.37,2003
CO,police protection - officers,8888,0.78,42726860,0.22,8749,0.67,239,37.15,42466111,0.18,260749,27.43,17984,29.09,2003
CO,police protection - other,3219,1.39,11089526,0.63,3086,1.81,395,29.36,10764440,0.88,325086,19.23,24043,26.87,2003
CO,fire protection - firefighters,4524,1.57,20703727,0.8,4479,0.5,568,9.08,20595371,0.72,108356,27.1,10123,54.12,2003
CO,fire protection - other,477,3.56,1744978,4.39,444,3.83,130,79.28,1661741,4.55,83237,10.62,6162,3.93,2003
CO,corrections,3388,0.14,11447090,0.96,3347,0.35,87,26.37,11318588,1.1,128502,11.38,6878,14.95,2003
CO,highways,5950,1.84,20185823,2.57,5783,2.49,380,14.4,19836027,2.8,349796,23.16,27940,24.21,2003
CO,air transportation,1386,0,5649819,0,1336,0,107,0,5477435,0,172384,0,8596,0,2003
CO,water transport and terminals,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2003
CO,public welfare,6062,0.47,18635532,0.35,5833,0.49,591,1.37,17905818,0.42,729714,4.33,39945,3.3,2003
CO,health,3783,1.87,14372861,0.92,3088,3.31,1486,8.52,11837209,1.55,2535652,6.16,121750,7.11,2003
CO,hospitals,8999,0,31033294,0,7600,0,2520,0,26083392,0,4949902,0,245033,0,2003
CO,social insurance administration,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2003
CO,solid waste management,751,6.86,2202817,2.63,689,5.06,60,51.98,2124984,3.24,77833,41.06,5923,56.19,2003
CO,sewerage,2528,6,9901967,6.22,2448,5.44,253,32.17,9611429,5.98,290538,37.58,12524,21.91,2003
CO,parks and recreation,6419,0.63,17398703,0.93,4495,0.85,8292,14.06,13710631,0.98,3688072,2.82,349676,2.3,2003
CO,housing and community development,1937,0.8,7327995,0.42,1814,0.39,276,11.44,7046476,0.24,281519,5.57,21063,7.71,2003
CO,natural resources,696,9.94,2335801,7.15,653,10.6,314,45.49,2143682,6.88,192119,24.47,14709,25.54,2003
CO,water transport and terminals,3748,2.94,15901771,1.95,3711,2.96,434,21.86,15614729,1.96,287042,12.49,17738,21.78,2003
CO,electric power,1503,0,8109482,0,1482,0,50,0,8019667,0,89815,0,4029,0,2003
CO,gas supply,314,0,1408947,0,314,0,2,0,1408553,0,394,0,27,0,2003
CO,transit,3244,0,11389793,0,2981,0,422,0,10694954,0,694839,0,45964,0,2003
CO,education - elementary and secondary instructional,68628,0.84,220474792,0.22,60039,1.07,16720,1.49,204469952,0.29,16004840,3.25,1437671,5.44,2003
CO,education - elementary and secondary other,31984,1.51,72464021,1.13,25576,1.31,14183,2.34,59656610,1.51,12807411,3.34,1063627,7.39,2003
CO,education - higher education instructional,668,0,2463020,0,409,0,1076,0,1511043,0,951977,0,45541,0,2003
CO,education - higher education other,966,0,3103178,0,631,0,795,0,2522995,0,580183,0,58851,0,2003
CO,education - other,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2003
CO,libraries,2870,2.59,7445826,2.13,1870,4.54,2218,9.25,5418931,4.13,2026895,5.54,155159,7.91,2003
CO,liquor stores,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2003
CO,other and unallocable,4283,1.21,14662037,1.34,4149,1.24,705,7.16,14044204,1.31,617833,3.5,35609,7.32,2003
CT,total,116402,0.9,461493420,1.02,102878,1.05,31407,2.68,432661447,1.1,28831973,3.35,2261095,3.34,2003
CT,financial administration,2231,3.49,7995703,4.1,2112,2.76,755,24.44,7533078,3.47,462625,33.76,31152,13.81,2003
CT,other government administration,2101,5.61,7742434,5.67,1897,5.92,823,27.51,7121157,5.67,621277,30.67,34297,26.11,2003
CT,judicial and legal,186,0.04,864096,0.08,172,0.04,30,0,822734,0.09,41362,0,2214,0,2003
CT,police protection - officers,6946,3.14,36450503,3.48,6705,2.69,62,283.81,35498873,3.26,951630,52.15,51765,43.66,2003
