04 014        COLUMBIA                           COUNTY                       3COLUMBIA                      05027               2435107                                                             07
04 015        CONWAY                             COUNTY                       3CONWAY                        05029               2074007                                                             07
04 016        CRAIGHEAD                          COUNTY                       3CRAIGHEAD                     05031               9155207                                                             07
04 017        CRAWFORD                           COUNTY                       3CRAWFORD                      05033               5903107                                                             07
04 018        CRITTENDEN                         COUNTY                       3CRITTENDEN                    05035               5210307                                                             07
04 019        CROSS                              COUNTY                       3CROSS                         05037               1868507                                                             07
04 020        DALLAS                             COUNTY                       3DALLAS                        05039                824907                                                             07
04 021        DESHA                              COUNTY                       3DESHA                         05041               1379907                                                             07
04 022        DREW                               COUNTY                       3DREW                          05043               1874507                                                             07
04 023        FAULKNER                           COUNTY                       3FAULKNER                      05045              10486507                                                             07
04 024        FRANKLIN                           COUNTY                       3FRANKLIN                      05047               1815707                                                             07
04 025        FULTON                             COUNTY                       3FULTON                        05049               1175207                                                             07
04 026        GARLAND                            COUNTY                       3GARLAND                       05051               9637107                                                             07
04 027        GRANT                              COUNTY                       3GRANT                         05053               1746007                                                             07
04 028        GREENE                             COUNTY                       3GREENE                        05055               4039707                                                             07
04 029        HEMPSTEAD                          COUNTY                       3HEMPSTEAD                     05057               2322607                                                             07
04 030        HOT SPRING                         COUNTY                       3HOT SPRING                    05059               3185007                                                             07
04 031        HOWARD                             COUNTY                       3HOWARD                        05061               1399707                                                             07
04 032        INDEPENDENCE                       COUNTY                       3INDEPENDENCE                  05063               3456607                                                             07
04 033        IZARD                              COUNTY                       3IZARD                         05065               1297807                                                             04
04 034        JACKSON                            COUNTY                       3JACKSON                       05067               1721907                                                             07
04 035        JEFFERSON                          COUNTY                       3JEFFERSON                     05069               7898607                                                             07
04 036        JOHNSON                            COUNTY                       3JOHNSON                       05071               2474707                                                             07
04 037        LAFAYETTE                          COUNTY                       3LAFAYETTE                     05073                776007                                                             07
04 038        LAWRENCE                           COUNTY                       3LAWRENCE                      05075               1686007                                                             07
04 039        LEE                                COUNTY                       3LEE                           05077               1085907                                                             07
04 040        LINCOLN                            COUNTY                       3LINCOLN                       05079               1372907                                                             07
04 041        LITTLE RIVER                       COUNTY                       3LITTLE RIVER                  05081               1281207                                                             07
04 042        LOGAN                              COUNTY                       3LOGAN                         05083               2259907                                                             02
04 043        LONOKE                             COUNTY                       3LONOKE                        05085               6356207                                                             07
04 044        MADISON                            COUNTY                       3MADISON                       05087               1542007                                                             07
04 045        MARION                             COUNTY                       3MARION                        05089               1662907                                                             07
04 046        MILLER                             COUNTY                       3MILLER                        05091               4266207                                                             07
04 047        MISSISSIPPI                        COUNTY                       3MISSISSIPPI                   05093               4666407                                                             07
04 048        MONROE                             COUNTY                       3MONROE                        05095                871207                                                             07
04 049        MONTGOMERY                         COUNTY                       3MONTGOMERY                    05097                904807                                                             07
04 050        NEVADA                             COUNTY                       3NEVADA                        05099                937607                                                             07
04 051        NEWTON                             COUNTY                       3NEWTON                        05101                833907                                                             07
04 052        OUACHITA                           COUNTY                       3OUACHITA                      05103               2606807                                                             07
04 053        PERRY                              COUNTY                       3PERRY                         05105               1039107                                                             04
04 054        PHILLIPS                           COUNTY                       3PHILLIPS                      05107               2203507                                                             07
04 055        PIKE                               COUNTY                       3PIKE                          05109               1079107                                                             07
04 056        POINSETT                           COUNTY                       3POINSETT                      05111               2485007                                                             07
04 057        POLK                               COUNTY                       3POLK                          05113               2019707                                                             07
04 058        POPE                               COUNTY                       3POPE                          05115               5896107                                                             07
04 059        PRAIRIE                            COUNTY                       3PRAIRIE                       05117                873907                                                             07
04 060        PULASKI                            COUNTY                       3PULASKI                       05119              37391107                                                             07
04 061        RANDOLPH                           COUNTY                       3RANDOLPH                      05121               1808907                                                             07
04 062        ST FRANCIS                         COUNTY                       3ST FRANCIS                    05123               2690007                                                             07
04 063        SALINE                             COUNTY                       3SALINE                        05125               9621207                                                             07
04 064        SCOTT                              COUNTY                       3SCOTT                         05127               1130407                                                             07
04 065        SEARCY                             COUNTY                       3SEARCY                        05129                808707                                                             07
04 066        SEBASTIAN                          COUNTY                       3SEBASTIAN                     05131              12176607                                                             07
04 067        SEVIER                             COUNTY                       3SEVIER                        05133               1632507                                                             07
04 068        SHARP                              COUNTY                       3SHARP                         05135               1784807                                                             07
04 069        STONE                              COUNTY                       3STONE                         05137               1197107                                                             07
04 070        UNION                              COUNTY                       3UNION                         05139               4323007                                                             07
04 071        VAN BUREN                          COUNTY                       3VAN BUREN                     05141               1650707                                                             07
04 072        WASHINGTON                         COUNTY                       3WASHINGTON                    05143              19429207                                                             07
04 073        WHITE                              COUNTY                       3WHITE                         05145               7344107                                                             07
04 074        WOODRUFF                           COUNTY                       3WOODRUFF                      05147                764907                                                             07
04 075        YELL                               COUNTY                       3YELL                          05149               2178607                                                             07
05 001        ALAMEDA                            COUNTY                       4ALAMEDA                       06001             146420207                                                             07
05 002        ALPINE                             COUNTY                       4ALPINE                        06003                114507                                                             07
05 003        AMADOR                             COUNTY                       4AMADOR                        06005               3867807                                                             02
05 004        BUTTE                              COUNTY                       4BUTTE                         06007              21877907                                                             07
05 005        CALAVERAS                          COUNTY                       4CALAVERAS                     06009               4684407                                                             02
05 006        COLUSA                             COUNTY                       4COLUSA                        06011               2130207                                                             07
05 007        CONTRA COSTA                       COUNTY                       4CONTRA COSTA                  06013             101964007                                                             05
05 008        DEL NORTE                          COUNTY                       4DEL NORTE                     06015               2902207                                                             07
05 009        EL DORADO                          COUNTY                       4EL DORADO                     06017              17568907                                                             07
05 010        FRESNO                             COUNTY                       4FRESNO                        06019              89934807                                                             07
05 011        GLENN                              COUNTY                       4GLENN                         06021               2811107                                                             07
05 012        HUMBOLDT                           COUNTY                       4HUMBOLDT                      06023              12886407                                                             07
05 013        IMPERIAL                           COUNTY                       4IMPERIAL                      06025              16186707                                                             07
05 014        INYO                               COUNTY                       4INYO                          06027               1744907                                                             07
05 015        KERN                               COUNTY                       4KERN                          06029              79071007                                                             06
05 016        KINGS                              COUNTY                       4KINGS                         06031              14887507                                                             07
05 017        LAKE                               COUNTY                       4LAKE                          06033               6466407                                                             07
05 018        LASSEN                             COUNTY                       4LASSEN                        06035               3503107                                                             07
05 019        LOS ANGELES                        COUNTY                       4LOS ANGELES                   06037             987855407                                                             07
05 020        MADERA                             COUNTY                       4MADERA                        06039              14651307                                                             07
05 021        MARIN                              COUNTY                       4MARIN                         06041              24809607                                                             07
05 022        MARIPOSA                           COUNTY                       4MARIPOSA                      06043               1803607                                                             07
05 023        MENDOCINO                          COUNTY                       4MENDOCINO                     06045               8627307                                                             07
05 024        MERCED                             COUNTY                       4MERCED                        06047              24551407                                                             07
05 025        MODOC                              COUNTY                       4MODOC                         06049                919707                                                             02
05 026        MONO                               COUNTY                       4MONO                          06051               1280107                                                             02
05 027        MONTEREY                           COUNTY                       4MONTEREY                      06053              40763707                                                             06
05 028        NAPA                               COUNTY                       4NAPA                          06055              13256507                                                             07
05 029        NEVADA                             COUNTY                       4NEVADA                        06057               9702707                                                             06
05 030        ORANGE                             COUNTY                       4ORANGE                        06059             299703307                                                             07
05 031        PLACER                             COUNTY                       4PLACER                        06061              33292007                                                             07
05 032        PLUMAS                             COUNTY                       4PLUMAS                        06063               2061507                                                             02
05 033        RIVERSIDE                          COUNTY                       4RIVERSIDE                     06065             207357107                                                             07
05 034        SACRAMENTO                         COUNTY                       4SACRAMENTO                    06067             138666707                                                             07
05 035        SAN BENITO                         COUNTY                       4SAN BENITO                    06069               5466707                                                             07
05 036        SAN BERNARDINO                     COUNTY                       4SAN BERNARDINO                06071             200780007                                                             07
05 037        SAN DIEGO                          COUNTY                       4SAN DIEGO                     06073             297485907                                                             07
05 038                                           CITY AND COUNTY              4SAN FRANCISCO                 06075                                                                                    
05 039        SAN JOAQUIN                        COUNTY                       4SAN JOAQUIN                   06077              67099007                                                             07
05 040        SAN LUIS OBISPO                    COUNTY                       4SAN LUIS OBISPO               06079              26243607                                                             07
05 041        SAN MATEO                          COUNTY                       4SAN MATEO                     06081              70698407                                                             06
