00600000000000UNITED STATES                                                                                                  29881695406         1.0000                                                     00
01000000000000ALABAMA                                                         3                              01                455780805         1.0000                                                     00
01201600200000ENTERPRISE                                                      3COFFEE                        0103124184          2289205         1.0000                                     133      06     04
01201700400000MUSCLE SHOALS                                                   3COLBERT                       0103353016265000    1252305         0.3765                                     111      II     04
01201700500000SHEFFIELD                                                       3COLBERT                       0103369648265000     922805         1.0000                                     111      II     04
01201900100000GOODWATER                                                       3COOSA                         0103730640           149405         0.0318                                     131      06     04
01202000200000FLORALA                                                         3COVINGTON                     0103926848           189305         0.0406                                     141      06     04
01202260200000COLONY                                                          3CULLMAN                       0104316684            39905         0.0200                                     133      06     05
01202300200000MIDLAND CITY                                                    3DALE                          0104548400218000     179805         0.0495                                     111      II     04
01202300300000NEWTON                                                          3DALE                          0104554480218000     167905         0.0795                                     144      06     04
01202400100000ORRVILLE                                                        3DALLAS                        0104757240            21405         0.0200                                     341      06     05
01202400200000SELMA                                                           3DALLAS                        0104769120          1940105         1.0000                                     111      II     04
01202410100000VALLEY GRANDE                                                   3DALLAS                        0104778232           387405         1.0000                                     144      06     04
01202500300000FORT PAYNE                                                      3DE KALB                       0104927616          1357305         1.0000                                     133      06     04
01202560100000PINE RIDGE                                                      3DE KALB                       0104960372            25405         0.0200                                     117      06     05
01202800200000ATTALLA                                                         3ETOWAH                        0105503028288000     647405         0.4402                                     114      06     04
01202800300000GADSDEN                                                         3ETOWAH                        0105528696288000    3740505         1.0000                                     111      II     04
01202850100000SOUTHSIDE                                                       3ETOWAH                        0105571832288000     783805         0.0530                                     144      06     04
01202990100000BELK                                                            3FAYETTE                       0105705164            21105         0.0200                                     111      06     05
01203000400000RUSSELLVILLE                                                    3FRANKLIN                      0105967056           879305         0.5031                                     111      II     04
01203300400000NEWBERN                                                         3HALE                          0106553784            22805         0.0200                                     111      06     05
01203400300000NEWVILLE                                                        3HENRY                         0106754600            53905         0.0200                                     144      06     05
01203500400000DOTHAN                                                          3HOUSTON                       0106921184218000    6271305         1.0000                                     133      06     04
01203660100000LANGSTON                                                        3JACKSON                       0107141368            25305         0.0200                                     111      II     05
01203700200000BESSEMER                                                        3JEFFERSON                     0107305980100000    2864105         1.0000                                     111      II     04
01203700300000BIRMINGHAM                                                      3JEFFERSON                     0107307000100000   23148305         1.0000                                     133      06     04
01203701200000HOMEWOOD                                                        3JEFFERSON                     0107335800100000    2396305         1.0000                                     111      II     04
01203701300000IRONDALE                                                        3JEFFERSON                     0107337864100000     953105         1.0000                                     133      06     04
01203702200000PLEASANT GROVE                                                  3JEFFERSON                     0107361008100000    1031205         0.1619                                     111      II     04
01203780100000HOOVER                                                          3JEFFERSON                     0107335896100000    6746905         1.0000                                     133      06     04
01203900100000FLORENCE                                                        3LAUDERDALE                    0107726896265000    3648005         1.0000                                     133      06     04
01204100100000AUBURN                                                          3LEE                           0108103076          4992805         1.0000                                     111      II     04
01204100200000OPELIKA                                                         3LEE                           0108157048          2380405         1.0000                                     133      06     04
01204200200000ATHENS                                                          3LIMESTONE                     0108302956344000    2097205         1.0000                                     131      06     04
01204200400000MOORESVILLE                                                     3LIMESTONE                     0108351264344000       6205         0.0200                                     111      06     05
01204400200000TUSKEGEE                                                        3MACON                         0108777304          1159005         1.0000                                     133      06     04
01204500100000HUNTSVILLE                                                      3MADISON                       0108937000344000   16631305         1.0000                                     133      06     04
01204600200000DEMOPOLIS                                                       3MARENGO                       0109120296           755505         0.7216                                     111      II     04
01204600300000FAUNSDALE                                                       3MARENGO                       0109125816             8505         0.0200                                     111      II     05
01204700600000WINFIELD                                                        3MARION                        0109382992           467305         0.0724                                     133      06     04
01204800100000ALBERTVILLE                                                     3MARSHALL                      0109500988          1861505         1.0000                                     144      06     04
01204800400000GRANT                                                           3MARSHALL                      0109531096            67705         0.0200                                     133      06     05
01204800500000GUNTERSVILLE                                                    3MARSHALL                      0109532416           772105         1.0000                                     133      06     04
01204900400000MOBILE                                                          3MOBILE                        0109750000516000   19154405         1.0000                                     131      06     04
01204900500000PRICHARD                                                        3MOBILE                        0109762496516000    2796305         1.0000                                     133      06     04
01204940100000DAUPHIN ISLAND                                                  3MOBILE                        0109719744516000     153305         0.0686                                     133      06     04
01205100100000MONTGOMERY                                                      3MONTGOMERY                    0110151000524000   20012705         1.0000                                     133      06     04
01205200200000DECATUR                                                         3MORGAN                        0110320104203000    5490905         1.0000                                     133      06     04
01205840100000ARGO                                                            3ST CLAIR                      0111502320100000     189205         0.0200                                     133      06     04
01205910100000WESTOVER                                                        3SHELBY                        0111781504100000      93005         1.0000                                     421      06     05
01206060100000EMELLE                                                          3SUMTER                        0111923872             3005         0.0200                                     111      II     05
01206100100000BON AIR                                                         3TALLADEGA                     0112108248             9605         0.0200                                     111      06     05
01206100500000SYLACAUGA                                                       3TALLADEGA                     0112174352          1295605         1.0000                                     133      06     04
01206100600000TALLADEGA                                                       3TALLADEGA                     0112174592          1714905         1.0000                                     111      II     04
01206200100000ALEXANDER CITY                                                  3TALLAPOOSA                    0112301132          1495705         1.0000                                     134      06     04
01206290100000GOLDVILLE                                                       3TALLAPOOSA                    0112330448             3605         0.0200                                     111      06     05
01206300100000NORTHPORT                                                       3TUSCALOOSA                    0112555200860000    2121605         1.0000                                     131      06     04
01206300200000TUSCALOOSA                                                      3TUSCALOOSA                    0112577256860000    8135805         1.0000                                     131      06     04
01206400100000CARBON HILL                                                     3WALKER                        0112712016           204705         0.0247                                     141      06     04
01206400400000JASPER                                                          3WALKER                        0112738416          1408805         1.0000                                     111      II     04
01206500100000CHATOM                                                          3WASHINGTON                    0112914008           117805         0.0282                                     111      II     04
01206580100000MCINTOSH                                                        3WASHINGTON                    0112945472            23905         0.0200                                     133      06     05
01206600200000OAK HILL                                                        3WILCOX                        0113155848             3605         0.0200                                     111      06     05
01400150100000PRATTVILLE HOUSING AUTHORITY                                    3AUTAUGA                       01001     524000       50           0.1055                                     131      06     03
01400290800000BALDWIN COUNTY EASTERN SHORE HEALTHCARE AUTHORITY               3BALDWIN                       01003     516000       40           1.0000                                     133      06     03
01400340100000WIREGRASS MENTAL HEALTH BOARD                                   3BARBOUR                       01005                  32           0.7317                                     133      06     03
01400600300000UNION SPRINGS HOUSING AUTHORITY                                 3BULLOCK                       01011                  50           0.1407                                     131      06     03
01400840200000NORTHEAST ALABAMA REGIONAL MEDICAL CENTER                       3CALHOUN                       01015     045000       40           1.0000                                     133      06     03
01400900300000LANETT CITY HOUSING AUTHORITY                                   3CHAMBERS                      01017                  50           0.2596                                     141      06     03
01401170100000CLANTON CITY HOUSING AUTHORITY                                  3CHILTON                       01021                  50           0.1167                                     134      05     03
01401300100000CLARKE MOBILE COUNTIES GAS DISTRICT                             3CLARKE                        01025                  93           1.0000                                     133      06     03
01401400100000CLAY COUNTY HOSPITAL BOARD                                      3CLAY                          01027                  40           1.0000                                     133      06     03
01401450400000EAST CENTRAL ALABAMA GAS DISTRICT                               3CLAY                          01027                  93           1.0000                                     121      06     03
01401550300000CLEBURNE COUNTY HOSPITAL AND NURSING HOME BOARD                 3CLEBURNE                      01029                  77           1.0000                                     133      06     03
01401700100000NORTHWEST ALABAMA HEALTH CARE AUTHORITY                         3COLBERT                       01033     265000       40           1.0000                                     133      06     03
01401737000000SHOALS SOLID WASTE AUTHORITY                                    3COLBERT                       01033     265000       81           0.0342                                     131      06     03
01401740100000NORTH ALABAMA GAS DISTRICT                                      3COLBERT                       01033     265000       93           1.0000                                     131      06     03
01401740300000NORTHWEST ALABAMA REGIONAL AIRPORT AUTHORITY                    3COLBERT                       01033     265000       01           0.0200                                     133      04     03
01401820100000LYEFFION WATER AND FIRE PROTECTION AUTHORITY                    3CONECUH                       01035                  96           0.0200                                     341      06     07
01401820300000HAMDEN RIDGE WATER AND FIRE PROTECTION DISTRICT                 3CONECUH                       01035                  91           0.0200                                     131      06     03
01401870100000SOUTH ALABAMA GAS DISTRICT                                      3CONECUH                       01035                  93           1.0000                                     131      06     03
01402000200000SOUTHEAST ALABAMA NATURAL GAS DISTRICT                          3COVINGTON                     01039                  93           1.0000                                     133      06     03
01402050400000OPP HOUSING AUTHORITY                                           3COVINGTON                     01039                  50           0.1422                                     144      06     03
01402060200000FLORALA AIRPORT AUTHORITY                                       3COVINGTON                     01039                  01           0.0400                                     111      06     03
01402240300000CULLMAN MENTAL HEALTH CENTER                                    3CULLMAN                       01043                  32           0.1090                                     111      06     03
01402250200000CULLMAN JEFFERSON COUNTY GAS DISTRICT                           3CULLMAN                       01043                  93           1.0000                                     133      06     03
01402260400000JOPPA HULACO AND RYAN WATER AUTHORITY                           3CULLMAN                       01043                  91           0.0200                                     177      06     03
01402280100000CULLMAN COUNTY HEALTH CARE AUTHORITY                            3CULLMAN                       01043                  40           1.0000                                     233      06     03
01402300100000DALE COUNTY HOSPITAL ASSOCIATION                                3DALE                          01045     218000       40           1.0000                                     233      06     03
01402350200000NEWTON HOUSING AUTHORITY                                        3DALE                          01045     218000       50           0.0213                                     111      06     03
01402500300000DEKALB CHEROKEE NATURAL GAS DISTRICT                            3DE KALB                       01049                  93           1.0000                                     131      06     03
01402690100000CENTRAL ELMORE COUNTY WATER AUTHORITY                           3ELMORE                        01051     524000       91           0.1289                                     133      06     03
01402800200000GADSDEN HOUSING AUTHORITY                                       3ETOWAH                        01055     288000       50           1.0000                                     133      06     03
01402840100000ETOWAH-DEKALB-CHEROKEE MENTAL HEALTH BOARD                      3ETOWAH                        01055     288000       32           0.2862                                     122      06     03
01402860300000TILLISON BEND WATER AUTHORITY                                   3ETOWAH                        01055     288000       96           0.0200                                     111      06     07
01402937000000FAYETTE COUNTY WATER AUTHORITY                                  3FAYETTE                       01057                  91           0.0200                                     141      06     03
01402950200000FAYETTE HOUSING AUTHORITY                                       3FAYETTE                       01057                  50           0.1065                                     111      06     03
01403020100000FRANKLIN COUNTY WATER SERVICE AUTHORITY                         3FRANKLIN                      01059                  96           0.0217                                     141      06     07
01403100200000GENEVA COUNTY HEALTH CARE AUTHORITY                             3GENEVA                        01061                  40           1.0000                                     133      06     03
01403100300000GENEVA COUNTY NATURAL GAS DISTRICT                              3GENEVA                        01061                  93           1.0000                                     131      06     03
01403140100000NORTH GENEVA COUNTY WATER AUTHORITY                             3GENEVA                        01061                  91           0.0200                                     111      05     03
01403170100000SLOCOMB TOWN HOUSING AUTHORITY                                  3GENEVA                        01061                  50           0.0200                                     111      06     03
01403290100000GREENE COUNTY HOUSING AUTHORITY                                 3GREENE                        01063                  50           0.1583                                     111      04     03
01403370100000GREENSBORO CITY HOUSING AUTHORITY                               3HALE                          01065                  50           0.0424                                     131      06     03
01403490100000HENRY COUNTY HEALTHCARE AUTHORITY                               3HENRY                         01067                  77           1.0000                                     111      06     03
01403500400000HOUSTON COUNTY HEALTHCARE AUTHORITY                             3HOUSTON                       01069     218000       40           1.0000                                     111      03     03
01403600100000JACKSON COUNTY HEALTH CARE AUTHORITY                            3JACKSON                       01071                  40           1.0000                                     133      06     03
01403700100000BIRMINGHAM HOUSING AUTHORITY                                    3JEFFERSON                     01073     100000       50           1.0000                                     131      06     03
01403700200000FAIRFIELD HOUSING AUTHORITY                                     3JEFFERSON                     01073     100000       50           0.3543                                     133      04     03
01403700300000JEFFERSON COUNTY RURAL HOUSING AUTHORITY                        3JEFFERSON                     01073     100000       50           1.0000                                     133      06     03
01403720100000BIRMINGHAM AIRPORT AUTHORITY                                    3JEFFERSON                     01073     100000       01           0.3892                                     131      06     03
01403750100000BESSEMER HOUSING AUTHORITY                                      3JEFFERSON                     01073     100000       50           1.0000                                     133      06     03
01403800200000LAMAR COUNTY NATURAL GAS DISTRICT                               3LAMAR                         01075                  93           1.0000                                     144      06     03
01403990800000FLORENCE LAUDERDALE COUNTY HEALTHCARE AUTHORITY                 3LAUDERDALE                    01077     265000       40           1.0000                                     133      06     03
01404080100000LAWRENCE COLBERT COUNTIES GAS UTILITY DISTRICT                  3LAWRENCE                      01079     203000       93           1.0000                                     141      06     03
01404100200000EAST ALABAMA HEALTHCARE AUTHORITY                               3LEE                           01081                  40           1.0000                                     111      06     03
01404200100000ATHENS CITY HOUSING AUTHORITY                                   3LIMESTONE                     01083     344000       50           0.1924                                     122      06     03
01404200200000ATHENS LIMESTONE COUNTY HEALTH CARE AUTHORITY                   3LIMESTONE                     01083     344000       40           1.0000                                     133      06     03
01404250100000LIMESTONE COUNTY SOIL CONSERVATION DISTRICT                     3LIMESTONE                     01083     344000       88           0.0200                                     221      06     03
01404470100000TUSKEGEE HOUSING AUTHORITY                                      3MACON                         01087                  50           0.5868                                     133      06     03
01404500100000HUNTSVILLE CITY HOUSING AUTHORITY                               3MADISON                       01089     344000       50           1.0000                                     133      06     03
01404537500000THE MADISON COUNTY EXECUTIVE AIRPORT AUTHORITY                  3MADISON                       01089     344000       01           0.0400                                     111      06     03
01404540400000HUNTSVILLE HEALTH CARE AUTHORITY                                3MADISON                       01089     344000       40           1.0000                                     233      06     03
01404700300000GUIN HOUSING AUTHORITY                                          3MARION                        01093                  50           0.1752                                     111      04     03
01404700600000NORTHWEST ALABAMA GAS DISTRICT                                  3MARION                        01093                  93           1.0000                                     133      05     03
01404790100000BEAR CREEK HOUSING AUTHORITY                                    3MARION                        01093                  50           0.0200                                     111      04     03
01404800200000MARSHALL COUNTY GAS DISTRICT                                    3MARSHALL                      01095                  93           1.0000                                     133      06     03
01404800300000MARSHALL COUNTY HEALTHCARE AUTHORITY                            3MARSHALL                      01095                  40           1.0000                                     111      04     03
01404850100000ALBERTVILLE HOUSING AUTHORITY                                   3MARSHALL                      01095                  50           0.1648                                     241      06     03
01404860100000TOP OF ALABAMA REGIONAL HOUSING AUTHORITY                       3MARSHALL                      01095                  50           0.5869                                     133      06     03
01404900100000MOBILE HOUSING BOARD                                            3MOBILE                        01097     516000       50           1.0000                                     131      06     03
01404960100000MOBILE TRANSIT AUTHORITY                                        3MOBILE                        01097     516000       94           1.0000                                     133      06     03
01404970400000PRICHARD CITY HOUSING AUTHORITY                                 3MOBILE                        01097     516000       50           1.0000                                     133      06     03
01405050100000MONROE COUNTY SOIL CONSERVATION DISTRICT                        3MONROE                        01099                  88           0.0200                                     121      04     03
01405070100000MONROE COUNTY HOSPITAL BOARD                                    3MONROE                        01099                  40           1.0000                                     133      06     03
01405100200000MONTGOMERY CITY HOUSING AUTHORITY                               3MONTGOMERY                    01101     524000       50           1.0000                                     133      05     03
01405120200000PINE LEVEL WATER AUTHORITY                                      3MONTGOMERY                    01101     524000       91           0.0200                                     511      06     03
01405200200000LAWRENCE CULLMAN AND MORGAN COUNTIES REGIONAL HOUSING AUTHORITY 3MORGAN                        01103     203000       50           0.1800                                     121      06     03
01405220100000MORGAN COUNTY HEALTHCARE AUTHORITY                              3MORGAN                        01103     203000       40           1.0000                                     133      06     03
01405400200000REFORM HOUSING AUTHORITY                                        3PICKENS                       01107                  50           0.0527                                     141      06     03
01405450200000GORDO HOUSING AUTHORITY                                         3PICKENS                       01107                  50           0.0879                                     122      06     03
01405480300000PICKENS COUNTY NATURAL GAS DISTRICT                             3PICKENS                       01107                  93           1.0000                                     133      06     03
01405690100000RANDOLPH COUNTY HOSPITAL                                        3RANDOLPH                      01111                  40           0.6484                                     133      06     03
01405700100000PHENIX CITY HOUSING AUTHORITY                                   3RUSSELL                       01113     180000       50           1.0000                                     133      06     03
01405790100000LADONIA CRAWFORD WATER AND FIRE PROTECTION AUTHORITY            3RUSSELL                       01113     180000       91           0.0486                                     141      06     03
01405900100000CALERA TOWN HOUSING AUTHORITY                                   3SHELBY                        01117     100000       50           0.0969                                     122      05     03
01406240100000EAST ALABAMA MENTAL HEALTH AND MENTAL RETARDATION BOARD         3TALLAPOOSA                    01123                  32           1.0000                                     133      05     03
01406260100000CAMPHILL TOWN HOUSING AUTHORITY                                 3TALLAPOOSA                    01123                  50           0.6508                                     513      06     03
01406300100000TUSCALOOSA HOUSING AUTHORITY                                    3TUSCALOOSA                    01125     860000       50           1.0000                                     133      06     03
01406340200000BIBB-PICKENS-TUSCALOOSA MENTAL HEALTH BOARD                     3TUSCALOOSA                    01125     860000       32           1.0000                                     133      06     03
01406360200000TUSCALOOSA COUNTY PARKING AND TRANSIT AUTHORITY                 3TUSCALOOSA                    01125     860000       94           0.1055                                     133      06     03
01406390100000DCH HEALTHCARE AUTHORITY                                        3TUSCALOOSA                    01125     860000       40           1.0000                                     133      06     03
01406520100000MCINTOSH WATER AND FIRE PROTECTION AUTHORITY                    3WASHINGTON                    01129                  91           0.0200                                     177      06     03
01406690100000WILCOX COUNTY GAS DISTRICT                                      3WILCOX                        01131                  93           1.0000                                     141      06     03
01406740100000NORTHWEST ALABAMA MENTAL HEALTH BOARD                           3WINSTON                       01133                  32           1.0000                                     122      06     03
01500200100000BALDWIN CO SCH DIST                                             3BALDWIN                       01003     516000    244430503       1.0000                                     31112  1206     06
01500500200000ONEONTA CITY SCH DIST                                           3BLOUNT                        01009     100000     13650503       0.0504                                     21112  1206     06
01500800200000ANNISTON CTY SCH DST                                            3CALHOUN                       01015     045000     25670503       0.1229                                     11112  1206     06
01501370100000THOMASVILLE CTY SCH DIST                                        3CLARKE                        01025                16590503       0.0710                                     21112  1206     06
01502000200000COVINGTON CO SCH DIST                                           3COVINGTON                     01039                32260503       0.1375                                     21112  1206     06
01502200200000CULLMAN CO SCH DIST                                             3CULLMAN                       01043                98390503       0.4860                                     21112  1206     06
01502370100000DALEVILLE CTY SCH DIST                                          3DALE                          01045     218000     14680503       0.0741                                     11112  1206     06
01502400200000SELMA CITY SCH DIST                                             3DALLAS                        01047                42700503       0.1961                                     21112  1206     06
01502700200000BREWTON CITY SCH DIST                                           3ESCAMBIA                      01053                13790503       0.0620                                     111      II     06
01503180100000GENEVA CITY SCHOOL DIST                                         3GENEVA                        01061                12600503       0.0579                                     111      II     06
