00600000000000UNITED STATES                                                                                                  30405972408         1.0000                                                     00
01000000000000ALABAMA                                                         3                              01                477973610         1.0000                                                     00
01200100300000PRATTVILLE                                                      3AUTAUGA                       01001               3396010         1.0000                                     133      10     04
01200200100000BAY MINETTE                                                     3BALDWIN                       01003                804410         0.2610                                     133      10     04
01200200200000DAPHNE                                                          3BALDWIN                       01003               2157010         0.7827                                     122      10     04
01200200400000FAIRHOPE                                                        3BALDWIN                       01003               1532610         1.0000                                     111      07     04
01200210200000PERDIDO BEACH                                                   3BALDWIN                       01003                 58110         1.0000                                     141      10     05
01200240100000ORANGE BEACH                                                    3BALDWIN                       01003                544110         0.9336                                     133      10     04
01200250100000GULF SHORES                                                     3BALDWIN                       01003                974110         0.9024                                     133      10     04
01200800100000ANNISTON                                                        3CALHOUN                       01015               2310610         1.0000                                     133      10     04
01200800600000OXFORD                                                          3CALHOUN                       01015               2134810         0.7036                                     133      10     04
01200900200000LAFAYETTE                                                       3CHAMBERS                      01017                300310         0.0944                                     111      07     04
01200910100000CUSSETA                                                         3CHAMBERS                      01017                 12310         1.0000                                     111      10     05
01201600200000ENTERPRISE                                                      3COFFEE                        01031               2656210         1.0000                                     133      10     04
01201600300000KINSTON                                                         3COFFEE                        01031                 54010         0.0091                                     111      09     05
01201700500000SHEFFIELD                                                       3COLBERT                       01033                903910         0.7754                                     133      10     04
01202080100000CAROLINA                                                        3COVINGTON                     01039                 29710         0.0400                                     111      10     05
01202200100000CULLMAN                                                         3CULLMAN                       01043               1477510         1.0000                                     133      10     04
01202400200000SELMA                                                           3DALLAS                        01047               2075610         1.0000                                     211      10     04
01202500300000FORT PAYNE                                                      3DE KALB                       01049               1401210         0.7071                                     133      10     04
01202800200000ATTALLA                                                         3ETOWAH                        01055                604810         0.1405                                     144      10     04
01202800300000GADSDEN                                                         3ETOWAH                        01055               3685610         1.0000                                     144      10     04
01203000400000RUSSELLVILLE                                                    3FRANKLIN                      01059                983010         0.6732                                     111      07     04
01203100300000GENEVA                                                          3GENEVA                        01061                445210         0.0637                                     131      10     04
01203500400000DOTHAN                                                          3HOUSTON                       01069               6549610         1.0000                                     133      10     04
01203580100000TAYLOR                                                          3HOUSTON                       01069                237510         0.0200                                     144      10     04
01203600500000SCOTTSBORO                                                      3JACKSON                       01071               1477010         0.9724                                     113      10     04
01203700100000ADAMSVILLE                                                      3JEFFERSON                     01073                452210         0.1001                                     131      10     04
01203700200000BESSEMER                                                        3JEFFERSON                     01073               2745610         1.0000                                     111      07     04
01203700300000BIRMINGHAM                                                      3JEFFERSON                     01073              21223710         1.0000                                     133      10     04
01203700800000FAIRFIELD                                                       3JEFFERSON                     01073               1111710         0.5081                                     133      10     04
01203701200000HOMEWOOD                                                        3JEFFERSON                     01073               2516710         1.0000                                     122      10     04
01203701300000IRONDALE                                                        3JEFFERSON                     01073               1234910         0.6301                                     111      10     04
01203701900000MOUNTAIN BROOK                                                  3JEFFERSON                     01073               2041310         1.0000                                     111      10     04
01203702300000TARRANT                                                         3JEFFERSON                     01073                639710         0.2251                                     133      10     04
01203702600000VESTAVIA HILLS                                                  3JEFFERSON                     01073               3403310         1.0000                                     121      10     04
01203780100000HOOVER                                                          3JEFFERSON                     01073               8161910         1.0000                                     133      10     04
01203900100000FLORENCE                                                        3LAUDERDALE                    01077               3931910         1.0000                                     111      10     04
01204100100000AUBURN                                                          3LEE                           01081               5338010         1.0000                                     113      10     04
01204100200000OPELIKA                                                         3LEE                           01081               2647710         1.0000                                     133      10     04
01204200200000ATHENS                                                          3LIMESTONE                     01083               2189710         1.0000                                     133      10     04
01204400200000TUSKEGEE                                                        3MACON                         01087                986510         0.2508                                     133      10     04
01204500100000HUNTSVILLE                                                      3MADISON                       01089              18010510         1.0000                                     111      10     04
01204500200000MADISON                                                         3MADISON                       01089               4293810         1.0000                                     133      10     04
01204600200000DEMOPOLIS                                                       3MARENGO                       01091                748310         1.0000                                     133      10     04
01204600400000LINDEN                                                          3MARENGO                       01091                212310         0.0424                                     177      10     04
01204710100000TWIN                                                            3MARION                        01093                 39910         1.0000                                     111      10     05
01204800100000ALBERTVILLE                                                     3MARSHALL                      01095               2116010         0.8769                                     144      10     04
01204800200000ARAB                                                            3MARSHALL                      01095                805010         0.2664                                     144      10     04
01204800300000BOAZ                                                            3MARSHALL                      01095                955110         0.2427                                     144      10     04
01204800500000GUNTERSVILLE                                                    3MARSHALL                      01095                819710         0.6823                                     133      10     04
01204900400000MOBILE                                                          3MOBILE                        01097              19511110         1.0000                                     131      10     04
01205100100000MONTGOMERY                                                      3MONTGOMERY                    01101              20576410         1.0000                                     133      10     04
01205200200000DECATUR                                                         3MORGAN                        01103               5568310         1.0000                                     133      10     04
01205500400000TROY                                                            3PIKE                          01109               1803310         0.7744                                     133      10     04
01205700200000PHENIX                                                          3RUSSELL                       01113               3282210         1.0000                                     131      10     04
01205800300000PELL CITY                                                       3ST CLAIR                      01115               1269510         0.5878                                     133      10     04
01205800500000RIVERSIDE                                                       3ST CLAIR                      01115                220810         0.0222                                     133      10     04
01205900100000ALABASTER                                                       3SHELBY                        01117               3035210         1.0000                                     133      10     04
01205900200000CALERA                                                          3SHELBY                        01117               1162010         0.7105                                     111      10     04
01205970100000PELHAM                                                          3SHELBY                        01117               2135210         1.0000                                     133      10     04
01206000500000LIVINGSTON                                                      3SUMTER                        01119                348510         0.0794                                     133      10     04
01206100500000SYLACAUGA                                                       3TALLADEGA                     01121               1274910         0.9045                                     133      10     04
01206200100000ALEXANDER CITY                                                  3TALLAPOOSA                    01123               1487510         0.8616                                     134      10     04
01206300100000NORTHPORT                                                       3TUSCALOOSA                    01125               2333010         1.0000                                     133      10     04
01206300200000TUSCALOOSA                                                      3TUSCALOOSA                    01125               9046810         1.0000                                     133      10     04
01206400400000JASPER                                                          3WALKER                        01127               1435210         0.6346                                     111      07     04
01400111000000FIVE STAR WATER SUPPLY DISTRICT                                 3AUTAUGA                       01001                  91           0.0711                                     133      10     03
01400241300000BALDWIN COUNTY BOARD OF MENTAL HEALTH                           3BALDWIN                       01003                  32           1.0000                                     111      09     03
01400290800000BALDWIN COUNTY EASTERN SHORE HEALTH CARE AUTHORITY              3BALDWIN                       01003                  40           1.0000                                     133      10     03
01400340100000WIREGRASS MENTAL HEALTH BOARD                                   3BARBOUR                       01005                  32           1.0000                                     133      10     03
01400360100000BAKERHILL WATER AUTHORITY                                       3BARBOUR                       01005                  91           0.0607                                     133      10     03
01400490100000BIBB COUNTY HEALTH CARE AUTHORITY                               3BIBB                          01007                  40           1.0000                                     233      10     03
01400540400000BLOUNT COUNTY WATER AUTHORITY                                   3BLOUNT                        01009                  91           0.2312                                     144      10     03
01400600100000BULLOCK COUNTY HOSPITAL AND NURSING HOME BOARD                  3BULLOCK                       01011                  40           0.9713                                     111      07     03
01400600300000UNION SPRINGS HOUSING AUTHORITY                                 3BULLOCK                       01011                  50           0.0648                                     133      10     03
01400640200000EAST CENTRAL MENTAL HEALTH MENTAL RETARDATION BOARD             3BULLOCK                       01011                  32           0.7621                                     122      10     03
01400740200000SOUTH CENTRAL ALABAMA MENTAL HEALTH BOARD                       3BUTLER                        01013                  32           0.8577                                     133      10     03
01400840100000ANNISTON WATER WORKS AND SEWER BOARD                            3CALHOUN                       01015                  98           0.8957                                     131      10     07
01400840200000NORTHEAST ALABAMA REGIONAL MEDICAL CENTER                       3CALHOUN                       01015                  40           1.0000                                     111      10     03
01400840300000CALHOUN-CLEBURNE MENTAL HEALTH BOARD                            3CALHOUN                       01015                  32           1.0000                                     111      10     03
01401060100000NORTHEAST ALABAMA WATER AUTHORITY                               3CHEROKEE                      01019                  91           0.3977                                     144      10     03
01401100100000CHILTON COUNTY HOSPITAL BOARD                                   3CHILTON                       01021                  40           1.0000                                     111      10     03
01401300100000CLARKE MOBILE COUNTIES GAS DISTRICT                             3CLARKE                        01025                  93           1.0000                                     133      10     03
01401337000000CLARKE WILCOX MONROE WATER AUTHORITY                            3CLARKE                        01025                  91           0.0122                                     411      10     03
01401400100000CLAY COUNTY HOSPITAL BOARD                                      3CLAY                          01027                  40           1.0000                                     233      10     03
01401450400000EAST CENTRAL ALABAMA GAS DISTRICT                               3CLAY                          01027                  93           1.0000                                     111      09     03
01401550300000CLEBURNE COUNTY HOSPITAL BOARD                                  3CLEBURNE                      01029                  77           0.6862                                     233      10     03
01401700100000NORTHWEST ALABAMA HEALTH CARE AUTHORITY (COLBERT COUNTY)        3COLBERT                       01033                  40           1.0000                                     133      10     03
01401740100000NORTH ALABAMA GAS DISTRICT                                      3COLBERT                       01033                  93           1.0000                                     133      10     03
01401740400000RIVERBEND CENTER FOR MENTAL HEALTH BOARD                        3COLBERT                       01033                  32           1.0000                                     133      10     03
01401870100000SOUTH ALABAMA GAS DISTRICT                                      3CONECUH                       01035                  93           1.0000                                     133      10     03
01402000200000SOUTHEAST ALABAMA GAS DISTRICT                                  3COVINGTON                     01039                  93           1.0000                                     133      10     03
01402060100000ANDALUSIA-OPP AIRPORT AUTHORITY                                 3COVINGTON                     01039                  01           0.1538                                     133      10     03
01402240300000CULLMAN MENTAL HEALTH CENTER                                    3CULLMAN                       01043                  32           0.4529                                     133      10     03
01402250200000CULLMAN JEFFERSON COUNTY GAS DISTRICT                           3CULLMAN                       01043                  93           1.0000                                     133      10     03
01402280100000CULLMAN COUNTY HEALTH CARE AUTHORITY                            3CULLMAN                       01043                  40           1.0000                                     133      10     03
01402300100000DALE COUNTY HOSPITAL ASSOCIATION                                3DALE                          01045                  40           1.0000                                     133      10     03
01402500300000DEKALB CHEROKEE NATURAL GAS DISTRICT                            3DE KALB                       01049                  93           1.0000                                     133      10     03
01402500400000FORT PAYNE CITY HOUSING AUTHORITY                               3DE KALB                       01049                  50           0.1536                                     121      10     03
01402550100000DEKALB COUNTY SOIL CONSERVATION DISTRICT                        3DE KALB                       01049                  88           0.0090                                     141      10     03
01402700100000ESCAMBIA COUNTY HEALTH CARE AUTHORITY                           3ESCAMBIA                      01053                  40           1.0000                                     133      10     03
01402840100000ETOWAH-DEKALB-CHEROKEE MENTAL HEALTH BOARD                      3ETOWAH                        01055                  32           0.7379                                     133      10     03
01402860200000WHORTON BEND WATER AUTHORITY                                    3ETOWAH                        01055                  91           0.0400                                     111      10     03
01403100200000GENEVA COUNTY HEALTH CARE AUTHORITY                             3GENEVA                        01061                  40           1.0000                                     133      10     03
01403100300000GENEVA COUNTY NATURAL GAS DISTRICT                              3GENEVA                        01061                  93           1.0000                                     121      10     03
01403270300000GREENE COUNTY HOSPITAL BOARD                                    3GREENE                        01063                  40           0.6547                                     133      10     03
01403370300000HALE COUNTY HOSPITAL BOARD                                      3HALE                          01065                  40           1.0000                                     133      10     03
01403500200000COTTONWOOD CITY HOUSING AUTHORITY                               3HOUSTON                       01069                  50           0.0190                                     131      10     03
01403500400000HOUSTON COUNTY HEALTH CARE AUTHORITY                            3HOUSTON                       01069                  40           1.0000                                     111      07     03
01403600100000JACKSON COUNTY HEALTH CARE AUTHORITY                            3JACKSON                       01071                  40           1.0000                                     133      10     03
01403700100000BIRMINGHAM HOUSING AUTHORITY                                    3JEFFERSON                     01073                  50           1.0000                                     131      10     03
01403712400000DANIEL PAYNE TOWN CENTER COOPERATIVE DISTRICT                   3JEFFERSON                     01073                  89           0.0400                                     111      10     03
01403714200000LEEDS COOPERATIVE DISTRICT                                      3JEFFERSON                     01073                  40           1.0000                                     111      10     03
01403720100000BIRMINGHAM AIRPORT AUTHORITY                                    3JEFFERSON                     01073                  01           0.8899                                     131      10     03
01403740100000JEFFERSON-BLOUNT-ST CLAIR MENTAL HEALTH/RETARDATION AUTHORITY   3JEFFERSON                     01073                  32           1.0000                                     122      10     03
01403750100000BESSEMER HOUSING AUTHORITY                                      3JEFFERSON                     01073                  50           0.5556                                     133      10     03
01403761200000BIRMINGHAM JEFFERSON CIVIC CENTER AUTHORITY                     3JEFFERSON                     01073                  61           1.0000                                     177      10     03
01403790100000BIRMINGHAM-JEFFERSON COUNTY TRANSIT AUTHORITY                   3JEFFERSON                     01073                  94           1.0000                                     131      10     03
01403800200000LAMAR COUNTY NATURAL GAS DISTRICT                               3LAMAR                         01075                  93           1.0000                                     344      10     03
01403910100000FLORENCE-LAUDERDALE TOURISM BOARD                               3LAUDERDALE                    01077                  89           0.0400                                     133      10     03
01403990800000FLORENCE-LAUDERDALE COUNTY HEALTH CARE AUTHORITY                3LAUDERDALE                    01077                  40           1.0000                                     123      10     03
01404100200000EAST ALABAMA HEALTH CARE AUTHORITY                              3LEE                           01081                  40           1.0000                                     131      10     03
01404100300000OPELIKA CITY HOUSING AUTHORITY                                  3LEE                           01081                  50           0.3357                                     133      10     03
01404138200000SMITHS WATER AND SEWER AUTHORITY                                3LEE                           01081                  91           0.2326                                     141      10     03
01404200200000ATHENS-LIMESTONE COUNTY HEALTH CARE AUTHORITY                   3LIMESTONE                     01083                  40           1.0000                                     133      10     03
01404237000000LIMESTONE COUNTY WATER AND SEWER AUTHORITY                      3LIMESTONE                     01083                  91           0.8129                                     144      10     03
01404500100000HUNTSVILLE CITY HOUSING AUTHORITY                               3MADISON                       01089                  50           1.0000                                     133      10     03
01404537500000MADISON COUNTY EXECUTIVE AIRPORT AUTHORITY                      3MADISON                       01089                  01           0.0400                                     111      10     03
01404540300000HUNTSVILLE-MADISON COUNTY MENTAL HEALTH BOARD                   3MADISON                       01089                  32           1.0000                                     133      10     03
01404540400000HUNTSVILLE HEALTH CARE AUTHORITY                                3MADISON                       01089                  40           1.0000                                     233      10     03
01404560200000HARVEST-MONROVIA WATER AUTHORITY                                3MADISON                       01089                  91           0.3314                                     141      10     03
01404570100000HUNTSVILLE-MADISON COUNTY AIRPORT AUTHORITY                     3MADISON                       01089                  01           1.0000                                     133      10     03
01404700600000NORTHWEST ALABAMA GAS DISTRICT                                  3MARION                        01093                  93           1.0000                                     111      07     03
01404800100000BOAZ CITY HOUSING AUTHORITY                                     3MARSHALL                      01095                  50           0.2393                                     133      10     03
01404800200000MARSHALL COUNTY GAS DISTRICT                                    3MARSHALL                      01095                  93           1.0000                                     133      10     03
01404800300000MARSHALL COUNTY HEALTH CARE AUTHORITY                           3MARSHALL                      01095                  40           1.0000                                     133      10     03
01404840100000MARSHALL-JACKSON MENTAL HEALTH BOARD                            3MARSHALL                      01095                  32           1.0000                                     133      10     03
01404850200000ARAB HOUSING AUTHORITY                                          3MARSHALL                      01095                  50           0.0496                                     133      10     03
01404850300000GUNTERSVILLE HOUSING AUTHORITY                                  3MARSHALL                      01095                  50           0.1430                                     131      10     03
01404860100000TOP OF ALABAMA REGIONAL HOUSING AUTHORITY                       3MARSHALL                      01095                  50           0.3486                                     133      10     03
01404900100000MOBILE HOUSING BOARD                                            3MOBILE                        01097                  50           1.0000                                     131      10     03
01404940100000MOBILE AIRPORT AUTHORITY                                        3MOBILE                        01097                  01           1.0000                                     133      10     03
01404940400000GREATER MOBILE WASHINGTON COUNTY MENTAL HEALTH RETARDATION BOARD3MOBILE                        01097                  32           1.0000                                     133      10     03
01404960100000MOBILE TRANSIT AUTHORITY                                        3MOBILE                        01097                  94           1.0000                                     133      10     03
01404970400000PRICHARD CITY HOUSING AUTHORITY                                 3MOBILE                        01097                  50           0.5613                                     133      10     03
01404980300000MOBILE COUNTY WATER SEWER FIRE PROTECTION AUTHORITY             3MOBILE                        01097                  99           0.1641                                     141      10     07
01405040100000SW ALABAMA MENTAL HEALTH AND MENTAL RETARDATION BOARD           3MONROE                        01099                  32           1.0000                                     133      10     03
01405070100000MONROE COUNTY HOSPITAL BOARD                                    3MONROE                        01099                  40           1.0000                                     313      10     03
01405100200000MONTGOMERY CITY HOUSING AUTHORITY                               3MONTGOMERY                    01101                  50           1.0000                                     131      10     03
01405140100000MONTGOMERY AREA MENTAL HEALTH AUTHORITY                         3MONTGOMERY                    01101                  32           1.0000                                     111      09     03
01405140200000ALABAMA MUNICIPAL ELECTRIC AUTHORITY                            3MONTGOMERY                    01101                  92           0.4452                                     133      10     03
01405220100000MORGAN COUNTY-DECATUR CITY HEALTH CARE AUTHORITY                3MORGAN                        01103                  40           1.0000                                     233      10     03
01405340200000CAHABA BOARD FOR MENTAL HEALTH AND MENTAL RETARDATION           3PERRY                         01105                  32           1.0000                                     111      10     03
01405450200000GORDO HOUSING AUTHORITY                                         3PICKENS                       01107                  50           0.1016                                     171      10     03
01405480300000PICKENS COUNTY NATURAL GAS DISTRICT                             3PICKENS                       01107                  93           1.0000                                     133      10     03
01405690100000RANDOLPH COUNTY HEALTH CARE AUTHORITY                           3RANDOLPH                      01111                  40           1.0000                                     122      10     03
01405700100000PHENIX CITY HOUSING AUTHORITY                                   3RUSSELL                       01113                  50           0.4215                                     133      10     03
01405900500000VINCENT TOWN HOUSING AUTHORITY                                  3SHELBY                        01117                  50           0.0400                                     111      10     03
01405940200000CHILTON AND SHELBY COUNTIES MENTAL HEALTH BOARD                 3SHELBY                        01117                  32           1.0000                                     111      10     03
01406090100000SUMTER COUNTY WATER AUTHORITY                                   3SUMTER                        01119                  91           0.0860                                     133      10     03
01406100300000SYLACAUGA HOUSING AUTHORITY                                     3TALLADEGA                     01121                  50           0.1975                                     133      10     03
01406114900000SYLACAUGA HEALTH CARE AUTHORITY                                 3TALLADEGA                     01121                  40           1.0000                                     133      10     03
01406140100000CHEAHA REGIONAL MENTAL HEALTH AND MENTAL RETARDATION BOARD      3TALLADEGA                     01121                  32           1.0000                                     111      10     03
01406240100000EAST ALABAMA MENTAL HEALTH AND MENTAL RETARDATION BOARD         3TALLAPOOSA                    01123                  32           1.0000                                     113      10     03
01406300100000TUSCALOOSA HOUSING AUTHORITY                                    3TUSCALOOSA                    01125                  50           0.7905                                     133      10     03
01406337500000TUSCALOOSA COUNTY PARKS AND RECREATION AUTHORITY                3TUSCALOOSA                    01125                  61           1.0000                                     133      10     03
01406340200000BIBB-PICKENS-TUSCALOOSA MENTAL HEALTH BOARD                     3TUSCALOOSA                    01125                  32           1.0000                                     133      10     03
01406370100000NORTHPORT CITY HOUSING AUTHORITY                                3TUSCALOOSA                    01125                  50           0.1708                                     111      10     03
01406390100000DCH HEALTH CARE AUTHORITY                                       3TUSCALOOSA                    01125                  40           1.0000                                     133      10     03
01406437000000CURRY WATER AUTHORITY                                           3WALKER                        01127                  91           0.1389                                     141      10     03
01406500100000WASHINGTON COUNTY HOSPITAL BOARD                                3WASHINGTON                    01129                  40           1.0000                                     133      10     03
01406690100000WILCOX COUNTY GAS DISTRICT                                      3WILCOX                        01131                  93           1.0000                                     141      10     03
01406740100000NORTHWEST ALABAMA MENTAL HEALTH BOARD                           3WINSTON                       01133                  32           1.0000                                     122      10     03
01500200100000BALDWIN COUNTY SCHOOL DISTRICT                                  3BALDWIN                       01003               262860703       1.0000                                     31112  1210     06
01500500100000BLOUNT COUNTY SCHOOL DISTRICT                                   3BLOUNT                        01009                81890703       0.3441                                     21112  1210     06
