01 021   00000CRENSHAW COUNTY                                                 3CRENSHAW COUNTY               01041         00    13635           1.0000 0930010210100701051000000000000000           NN
01 022   00000CULLMAN COUNTY                                                  3CULLMAN COUNTY                01043         00    67613           1.0000 0630000000000000000000000000000000  111      92     03
01 023   00000DALE COUNTY                                                     3DALE COUNTY                   01045     218000    49633           1.0000 1231000000000000000000000000000000  011      92     03
01 024   00000DALLAS COUNTY                                                   3                              01047         00    48130           1.0000 0630010240000000000010430000000000  011      92     03
01 025   00000DE KALB COUNTY                                                  3DE KALB COUNTY                01049         00    54651           1.0000 0930                                         NN
01 026   00000ELMORE COUNTY                                                   3ELMORE COUNTY                 01051     524000    49210           1.0000 0930                                         NN
01 027   00000ESCAMBIA COUNTY                                                 3                              01053         00    35518           1.0000 0930                              96111      92     03
01 028   00000ETOWAH COUNTY                                                   3ETOWAH COUNTY                 01055     288000    99840          01.0000 1231000000000000000000000000000000  133      92     03
01 029   00000FAYETTE COUNTY                                                  3                              01057         00    17962           1.0000 0630000000000000000000000000000000  611      92     03
01 030   00000FRANKLIN COUNTY                                                 3FRANKLIN COUNTY               01059         00    27814           1.0000 0630000000000000000000000000000000  111      92     03
01 031   00000GENEVA COUNTY                                                   3GENEVA COUNTY                 01061         00    23647          01.0000 093000000000000000000000000000000098133      92     03
01 032   00000GREENE COUNTY                                                   3GREENE COUNTY                 01063         00    10153           1.0000 0930000000000000000000000000000000  144      92     03
01 033   00000HALE COUNTY                                                     3HALE COUNTY                   01065         00    15498           1.0000 1231000000000000000000000000000000  131      92     03
01 034   00000HENRY COUNTY                                                    3HENRY COUNTY                  01067         00    15374           1.0000 123100000000000000000000000000000097122      92     03
01 035   00000HOUSTON COUNTY                                                  3HOUSTON COUNTY                01069     218000    81331           1.0000 0331000000000000000000000000000000  011      92     03
01 036   00000JACKSON COUNTY                                                  3JACKSON COUNTY                01071         00    47796          01.0000 0930                              98133      92     03
01 037   00000JEFFERSON COUNTY                                                3JEFFERSON COUNTY              01073     100000   651525900301003301.0000 093000000000000000000000000000000098111      92     06
01 038   00000LAMAR COUNTY                                                    3LAMAR COUNTY                  01075         00    15715           1.0000 0630000000000000000000000000000000  114      92     03
01 039   00000LAUDERDALE COUNTY                                               3LAUDERDALE COUNTY             01077     265000    79661900301015300.5561 093000000000000000000000000000000098211      92     06
01 040   00000LAWRENCE COUNTY                                                 3LAWRENCE COUNTY               01079     203000    31513900301020401.0000 093000000000000000000000000000000098211      92     06
01 041   00000LEE COUNTY                                                      3                              01081         00    87146           1.0000 0930000000000000000000000000000000  133      92     03
01 042   00000LIMESTONE COUNTY                                                3LIMESTONE COUNTY              01083     344000    54135           1.0000 1231000000000000000000000000000000  122      92     03
01 043   00000LOWNDES COUNTY                                                  3LOWNDES COUNTY                01085         00    12658900301021600.2878 093000000000000000000000000000000098311      92     06
01 044   00000MACON COUNTY                                                    3MACON COUNTY                  01087         00    24928900301021901.0000 0930000000000000000000000000000000  1        II     06
01 045   00000MADISON COUNTY                                                  3MADISON COUNTY                01089     344000   238912           0.3594 1231000000000000000000000000000000  011      CC     03
01 046   00000MARENGO COUNTY                                                  3MARENGO COUNTY                01091         00    23084900301021301.0000 093000000000000000000000000000000096311      92     06
01 047   00000MARION COUNTY                                                   3MARION COUNTY                 01093         00    29830           0.1875 123101047010290000000000000000000098131      92     03
01 048   00000MARSHALL COUNTY                                                 3MARSHALL COUNTY               01095     344000    70832           1.0000 0930000000000000000000000000000000  144      92     03
01 049   00000MOBILE COUNTY                                                   3MOBILE COUNTY                 01097     516000   378643          01.0000 093000000000000000000000000000000098133      92     03
01 050   00000MONROE COUNTY                                                   3                              01099     203000    23968           1.0000 0630010500101301018010270000000000 1133      91     03
01 051   00000MONTGOMERY COUNTY                                               3MONTGOMERY COUNTY             01101     524000   209085900301024301.0000 0930000000000000000000000000000000  1        II     06
01 052   00000MORGAN COUNTY                                                   3MORGAN COUNTY                 01103     203000   100043           1.0000 1231010520104200000000000000000000           NN
01 053   00000PERRY COUNTY                                                    3PERRY COUNTY                  01105         00    12759900301026701.0000 0930000000000000000000000000000000  1        II     06
01 054   00000PICKENS COUNTY                                                  3PICKENS COUNTY                01107         00    20699           1.0000 0930                                         NN
01 055   00000PIKE COUNTY                                                     3PIKE COUNTY                   01109         00    27595          01.0000 0331010550102100000000000000000000  133      92     03
01 056   00000RANDOLPH COUNTY                                                 3RANDOLPH COUNTY               01111         00    19881           0.0220 093000000000000000000000000000000098114      92     03
01 057   00000RUSSELL COUNTY                                                  3RUSSELL COUNTY                01113     180000    46860900301027000.4406 093000000000000000000000000000000098111      92     06
01 058   00000ST. CLAIR COUNTY                                                3ST. CLAIR COUNTY              01115     100000    50009900301026501.0000 093000000000000000000000000000000098111      92     06
01 059   00000SHELBY COUNTY                                                   3SHELBY COUNTY                 01117     100000    99358           1.0000 0930                                         NN
01 060   00000SUMTER COUNTY                                                   3SUMTER COUNTY                 01119         00    16174           1.0000 0630000000000000000000000000000000  011      92     03
01 061   00000TALLADEGA COUNTY                                                3TALLADEGA COUNTY              01121         00    74107900301031501.0000 093000000000000000000000000000000097211      92     06
01 062   00000TALLAPOOSA COUNTY                                               3TALLAPOOSA COUNTY             01123         00    38826900301032101.0000 093000000000000000000000000000000098111      92     06
01 063   00000TUSCALOOSA COUNTY                                               3TUSCALOOSA COUNTY             01125     860000   150522          01.0000 093001063010290103301009010320199998133      92     03
01 064   00000WALKER COUNTY                                                   3WALKER COUNTY                 01127     100000    67670900301018901.0000 093000000000000000000000000000000097311      92     06
01 065   00000WASHINGTON COUNTY                                               3WASHINGTON COUNTY             01129         00    16694           1.0000 0930                                         NN
01 066   00000WILCOX COUNTY                                                   3WILCOX COUNTY                 01131         00    13568           1.0000 0930010660105300000010240000000000  141      92     03
01 067   00000WINSTON COUNTY                                                  3WINSTON COUNTY                01133         00    22053900301035801.0000 0930000000000000000000000000000000  1        II     06
02 001   00000ALEUTIAN CENSUS AREA                                            4ALEUTIAN CENSUS AREA          02016         00     947890        01.0000 0630                              98122      92II   04
02 002   00000ANCHORAGE CITY/BOROUGH                                          4ANCHORAGE CITY/BOROUGH        02020     038000   226338           1.0000 0331020020200902013000000000000000 1123      91     03
02 003   00000BETHEL CENSUS AREA                                              4BETHEL CENSUS AREA            02050         00    1365690        01.0000 0630                                1        NN     04
02 004   00000BRISTOL BAY BOROUGH                                             4BRISTOL BAY BOROUGH           02060         00     141090        01.0000 0630                              98122      9292   04
02 005   00000DILLINGHAM CENSUS AREA                                          4DILLINGHAM CENSUS AREA        02070         00     401290        01.0000 1231                              97213      92     04
02 006   00000FAIRBANKS-NORTH STAR BOR                                        4FAIRBANKS-NORTH STAR BOR      02090         00    77720           1.0000 0630                               1133      91     03
02 007   00000HAINES BOROUGH                                                  4HAINES BOROUGH                02100         00     211790        00.4004 0630                              98122      92     04
02 008   00000JUNEAU CITY AND BOROUGH                                         4JUNEAU CITY AND BOROUGH       02110         00    26751           1.0000 0630                              98211      92     03
02 009   00000KENAI PENINSULA BOROUGH                                         4KENAI PENINSULA BOROUGH       02122         00    4080290        01.0000 1231                                1        NN     04
02 010   00000KETCHIKAN-GATEWAY BORO                                          4KETCHIKAN-GATEWAY BORO        02130         00    1382890        01.0000 0630                                1        NN     04
02 011   00000NORTHWEST ARTIC BORO                                            4NORTHWEST ARTIC BORO          02188         00     611390        01.0000 0630                                1        NN     04
02 012   00000KODIAK ISLAND BOROUGH                                           4KODIAK ISLAND BOROUGH         02150         00    1330990        01.0000 0630                              97522      92     04
02 013   00000MATANUSKA-SUSITNA BORO                                          4MATANUSKA-SUSITNA BORO        02170         00    3968390        01.0000 0630                                1        II92   04
02 014   00000NOME CENSUS AREA                                                4NOME CENSUS AREA              02180         00     828890        01.0000 0630                              97233      92     04
02 015   00000NORTH SLOPE BOROUGH                                             4NORTH SLOPE BOROUGH           02185         00     597990        01.0000 0630                              96544      92     05
02 016   00000PRINCE OF WALES AREA                                            4PRINCE OF WALES AREA          02201         00     627890        01.0000 1231                              98322      92II   04
02 017   00000SITKA CITY AND BOROUGH                                          4SITKA CITY AND BOROUGH        02220         00     858890        01.0000 0630                                1        NN92   04
02 018   00000SKAGWAY-YAKUTAT-ANGOON                                          4SKAGWAY-YAKUTAT-ANGOON        02232         00     438590        01.0000 0630                                1        NN     04
02 019   00000SOUTHEAST FAIRBANKS AREA                                        4SOUTHEAST FAIRBANKS AREA      02240         00     591390        01.0000 0630                              97122      92     04
02 020   00000VALDEZ-CORDOVA AREA                                             4VALDEZ-CORDOVA AREA           02261         00     995290        01.0000 0630                              97133      92     04
02 021   00000WADE HAMPTON CENSUS AREA                                        4WADE HAMPTON CENSUS AREA      02270         00     579190        01.0000 0630                              97523      92     04
02 022   00000WRANGELL-PETERSBURG AREA                                        4WRANGELL-PETERSBURG AREA      02280         00     704290        01.0000 0630                              98122      92II   04
02 023   00000YUKON-KOYUKUK AREA                                              4YUKON-KOYUKUK AREA            02290         00     847890        01.0000 0630                              97322      92     04
02 024   00000                                                                4                              02013                246490         1.0000 0630                              98122      92II   04
02 025   00000                                                                4                              02164                166890         1.0000 0630                              98111      9292   04
02 026   00000                                                                4                              02068                199290         1.0000 0630                              97222      92     04
03 001   00000APACHE COUNTY                                                   4APACHE COUNTY                 04001         00    61591           1.0000 0630000000000000000000000000000000  121      92     03
03 002   00000COCHISE COUNTY                                                  4COCHISE COUNTY                04003         00    97624           1.0000 063000000000000000000000000000000096111      92     07
03 003   00000COCONINO COUNTY                                                 4COCONINO COUNTY               04005         00    9659190        01.0000 0630                              98133      92     04
03 004   00000GILA COUNTY                                                     4GILA COUNTY                   04007         00    40216          01.0000 063000000000000000000000000000000096111      92     07
03 005   00000GRAHAM COUNTY                                                   4GRAHAM COUNTY                 04009         00    26554           1.0000 0630000000000000000000000000000000  011      92     03
03 006   00000GREENLEE COUNTY                                                 4GREENLEE COUNTY               04011         00     8008           1.0000 0630000000000000000000000000000000           NN
03 007   00000MARICOPA COUNTY                                                 4MARICOPA COUNTY               04013     620000  212210190        01.0000 0630                              97133      92     04
03 008   00000MOHAVE COUNTY                                                   4                              04015         00    93497           1.0000 0630000000000000000000000000000000  011      92     03
03 009   00000NAVAJO COUNTY                                                   4                              04017         00    77658           1.0000 0630000000000000000000000000000000  011      92     03
03 010   00000PIMA COUNTY                                                     4PIMA COUNTY                   04019     852000   666880           1.0000 1231000000000000000000000000000000  011      92     03
03 011   00000PINAL COUNTY                                                    4PINAL COUNTY                  04021         00   116379          01.0000 0630000000000000000000000000000000  011      92     03
03 012   00000SANTA CRUZ COUNTY                                               4SANTA CRUZ COUNTY             04023         00    2967690        01.0000 0630                                1        II     04
03 013   00000YAVAPAI COUNTY                                                  4YAVAPAI COUNTY                04025         00   10771490        01.0000 0630                              97133      92     05
03 014   00000YUMA COUNTY                                                     4YUMA COUNTY                   04027         00   106895           1.0000 0630000000000000000000000000000000           NN
03 015   00000LA PAZ COUNTY                                                   4                              04012         00    1384490         1.0000 0630                              98133      92     04
04 001   00000ARKANSAS COUNTY                                                 3ARKANSAS COUNTY               05001         00    2165390        00.0543 12310400104035                    18121      92     04
04 002   00000ASHLEY COUNTY                                                   3ASHLEY COUNTY                 05003         00    2431990        01.0000 1231                              98133      92     04
04 003   00000BAXTER COUNTY                                                   3BAXTER COUNTY                 05005         00    3118690        01.0000 12310400304065                    96311      92     05
04 004   00000BENTON COUNTY                                                   3BENTON COUNTY                 05007     258000    9749990        01.0000 1231                              97211      92     04
04 005   00000BOONE COUNTY                                                    3BOONE COUNTY                  05009         00    2829790        01.0000 1231                                1        NN     04
04 006   00000BRADLEY COUNTY                                                  3BRADLEY COUNTY                05011         00    1179390        01.0000 1231                              97211      92     04
04 007   00000CALHOUN COUNTY                                                  3CALHOUN COUNTY                05013         00     582690        01.0000 1231                              97133      92     04
04 008   00000CARROLL COUNTY                                                  3CARROLL COUNTY                05015         00    1865490        01.0000 1231                              97211      92     04
04 009   00000CHICOT COUNTY                                                   3CHICOT COUNTY                 05017         00    1571390        01.0000 1231                              97111      92     05
04 010   00000CLARK COUNTY                                                    3CLARK COUNTY                  05019         00    2143790        01.0000 1231                              97122      92     04
04 011   00000CLAY COUNTY                                                     3CLAY COUNTY                   05021         00    1810790        01.0000 1231                              97141      92     04
04 012   00000CLEBURNE COUNTY                                                 3CLEBURNE COUNTY               05023         00    1941190        01.0000 12310401204023                    97141      92     04
04 013   00000CLEVELAND COUNTY                                                3CLEVELAND COUNTY              05025         00     778190        01.0000 1231                              97511      92     04
04 014   00000COLUMBIA COUNTY                                                 3COLUMBIA COUNTY               05027         00    2569190        01.0000 1231                              97111      92     04
04 015   00000CONWAY COUNTY                                                   3CONWAY COUNTY                 05029         00    1915190        01.0000 1231                              97122      92     04
04 016   00000CRAIGHEAD COUNTY                                                3CRAIGHEAD COUNTY              05031         00    6895690        01.0000 1231                              97211      92     04
04 017   00000CRAWFORD COUNTY                                                 3CRAWFORD COUNTY               05033     272000    4249390        01.0000 1231                                1        NN     04
04 018   00000CRITTENDEN COUNTY                                               3CRITTENDEN COUNTY             05035     492000    4993990        01.0000 1231                              97144      92     04
04 019   00000CROSS COUNTY                                                    3CROSS COUNTY                  05037         00    1922590        01.0000 1231                              97122      92     04
04 020   00000DALLAS COUNTY                                                   3DALLAS COUNTY                 05039         00     961490        00.8900 1231                              98113      92     04
04 021   00000DESHA COUNTY                                                    3DESHA COUNTY                  05041         00    1679890        01.0000 1231                              97212      92     04
04 022   00000DREW COUNTY                                                     3DREW COUNTY                   05043         00    1736990        01.0000 1231                               1111      92     04
04 023   00000FAULKNER COUNTY                                                 3FAULKNER COUNTY               05045     440000    6000690        01.0000 1231                              99133      92     04
04 024   00000FRANKLIN COUNTY                                                 3FRANKLIN COUNTY               05047         00    1489790        01.0000 1231                              97122      92     04
04 025   00000FULTON COUNTY                                                   3FULTON COUNTY                 05049         00    1003790        01.0000 1231                              97111      92     04
04 026   00000GARLAND COUNTY                                                  3GARLAND COUNTY                05051         00    7339790        01.0000 1231                              97511      92     04
04 027   00000GRANT COUNTY                                                    3GRANT COUNTY                  05053         00    1394890        01.0000 1231                              97221      92     04
04 028   00000GREENE COUNTY                                                   3GREENE COUNTY                 05055         00    3180490        01.0000 1231                              97333      92     04
04 029   00000HEMPSTEAD COUNTY                                                3HEMPSTEAD COUNTY              05057         00    2162190        01.0000 1231                              97211      92     04
04 030   00000HOT SPRING COUNTY                                               3HOT SPRING COUNTY             05059         00    2611590        01.0000 1231                              97211      92     04
04 031   00000HOWARD COUNTY                                                   3HOWARD COUNTY                 05061         00    1356990        01.0000 1231                              97131      92     04
04 032   00000INDEPENDENCE COUNTY                                             3INDEPENDENCE COUNTY           05063         00    3119290        01.0000 1231                              97144      92     04
04 033   00000IZARD COUNTY                                                    3IZARD COUNTY                  05065         00    1136490        01.0000 1231                              98122      92     04
04 034   00000JACKSON COUNTY                                                  3JACKSON COUNTY                05067         00    1894490        01.0000 1231                              97211      92     04
04 035   00000JEFFERSON COUNTY                                                3JEFFERSON COUNTY              05069     624000    8548790        01.0000 1231                              99211      92     04
04 036   00000JOHNSON COUNTY                                                  3JOHNSON COUNTY                05071         00    1822190        01.0000 1231                                1        NN     04
04 037   00000LAFAYETTE COUNTY                                                3LAFAYETTE COUNTY              05073         00     964390        01.0000 1231                              97141      92     04
04 038   00000LAWRENCE COUNTY                                                 3LAWRENCE COUNTY               05075         00    1745790        01.0000 1231                               1122      92     04
04 039   00000LEE COUNTY                                                      3LEE COUNTY                    05077         00    1305390        00.2556 1231                               3133      92     04
04 040   00000LINCOLN COUNTY                                                  3LINCOLN COUNTY                05079         00    1369090        01.0000 1231                              97121      92     04
04 041   00000LITTLE RIVER COUNTY                                             3LITTLE RIVER COUNTY           05081     836000    1396690        00.3256 1231                              98121      92     04
04 042   00000LOGAN COUNTY                                                    3LOGAN COUNTY                  05083         00    2055790        01.0000 1231                              96111      92     05
04 043   00000LONOKE COUNTY                                                   3LONOKE COUNTY                 05085     440000    3926890        01.0000 1231                              97133      92     05
04 044   00000MADISON COUNTY                                                  3MADISON COUNTY                05087         00    1161890        01.0000 1231                              97133      92     04
04 045   00000MARION COUNTY                                                   3MARION COUNTY                 05089         00    1200190        01.0000 1231                                1        NN     04
04 046   00000MILLER COUNTY                                                   3MILLER COUNTY                 05091     836000    3846790        00.6690 1231                                130      92     04
04 047   00000MISSISSIPPI COUNTY                                              3MISSISSIPPI COUNTY            05093         00    5752590        01.0000 1231                              97211      92     04
04 048   00000MONROE COUNTY                                                   3MONROE COUNTY                 05095         00    1133390        01.0000 1231                              97121      92     04
04 049   00000MONTGOMERY COUNTY                                               3MONTGOMERY COUNTY             05097         00     784190        01.0000 1231                              97121      92     04
04 050   00000NEVADA COUNTY                                                   3NEVADA COUNTY                 05099         00    1010190        01.0000 12310402904050                    97121      92     04
04 051   00000NEWTON COUNTY                                                   3NEWTON COUNTY                 05101         00     766690        01.0000 1231                              97211      92     04
04 052   00000OUACHITA COUNTY                                                 3OUACHITA COUNTY               05103         00    3057490        01.0000 1231                              97114      92     04
04 053   00000PERRY COUNTY                                                    3PERRY COUNTY                  05105         00     796990        01.0000 1231                              97211      92     04
04 054   00000PHILLIPS COUNTY                                                 3PHILLIPS COUNTY               05107         00    2883890        01.0000 1231                              97111      92     04
04 055   00000PIKE COUNTY                                                     3PIKE COUNTY                   05109         00    1008690        01.0000 1231                                1        NN     04
04 056   00000POINSETT COUNTY                                                 3POINSETT COUNTY               05111         00    2466490        01.0000 1231                              97211      92     04
04 057   00000POLK COUNTY                                                     3POLK COUNTY                   05113         00    1734790        01.0000 1231                                1        NN     04
04 058   00000POPE COUNTY                                                     3POPE COUNTY                   05115         00    4588390        01.0000 1231                              98133      92     04
04 059   00000PRAIRIE COUNTY                                                  3PRAIRIE COUNTY                05117         00     951890        00.5663 1231                              98133      92     04
04 060   00000PULASKI COUNTY                                                  3PULASKI COUNTY                05119     440000   34966090        01.0000 1231                              98133      92     04
04 061   00000RANDOLPH COUNTY                                                 3RANDOLPH COUNTY               05121         00    1655890        01.0000 1231                              96114      92     05
04 062   00000ST. FRANCIS COUNTY                                              3ST. FRANCIS COUNTY            05123         00    2849790        01.0000 1231                              97111      92     04
04 063   00000SALINE COUNTY                                                   3SALINE COUNTY                 05125     440000    6418390        01.0000 1231                              96111      92     05
04 064   00000SCOTT COUNTY                                                    3SCOTT COUNTY                  05127         00    1020590        00.2079 1231                              98131      92     04
04 065   00000SEARCY COUNTY                                                   3SEARCY COUNTY                 05129         00     784190        01.0000 1231                              97141      92     04
04 066   00000SEBASTIAN COUNTY                                                3SEBASTIAN COUNTY              05131     272000    9959090        01.0000 1231                              99133      92     04
04 067   00000SEVIER COUNTY                                                   3SEVIER COUNTY                 05133         00    1363790        01.0000 1231                              97211      92     04
04 068   00000SHARP COUNTY                                                    3SHARP COUNTY                  05135         00    1410990        01.0000 12310403204068                    97111      92     04
04 069   00000STONE COUNTY                                                    3STONE COUNTY                  05137         00     977590        01.0000 1231                              98121      92     04
04 070   00000UNION COUNTY                                                    3UNION COUNTY                  05139         00    4671990        01.0000 1231                                1        II     04
04 071   00000VAN BUREN COUNTY                                                3VAN BUREN COUNTY              05141         00    1400890        01.0000 12310402304071                    97511      92     04
04 072   00000WASHINGTON COUNTY                                               3WASHINGTON COUNTY             05143     258000   11340990        01.0000 1231                              99133      92     04
04 073   00000WHITE COUNTY                                                    3WHITE COUNTY                  05145         00    5467690        01.0000 1231                              99133      92     04
04 074   00000WOODRUFF COUNTY                                                 3WOODRUFF COUNTY               05147         00     952090        01.0000 1231                              97211      92     04
04 075   00000YELL COUNTY                                                     3YELL COUNTY                   05149         00    1775990        01.0000 1231                                1        NN     04
05 001   00000ALAMEDA COUNTY                                                  4ALAMEDA COUNTY                06001     577584  1279182900306221101.0000 063005001050070000000000000000000098111      92     06
05 002   00000ALPINE COUNTY                                                   4ALPINE COUNTY                 06003         00     1113900106020700.6080 063000000000000000000000000000000098211      92     06
05 003   00000AMADOR COUNTY                                                   4AMADOR COUNTY                 06005         00    30039900306024501.0000 063000000000000000000000000000000098311      92     06
05 004   00000BUTTE COUNTY                                                    4BUTTE COUNTY                  06007     162000   182120900106037800.0653 063000000000000000000000000000000098111      92     06
05 005   00000CALAVERAS COUNTY                                                4CALAVERAS COUNTY              06009         00    31998900206059401.0000 063000000000000000000000000000000096211      92     06
05 006   00000COLUSA COUNTY                                                   4COLUSA COUNTY                 06011         00    16275900306241500.8564 063000000000000000000000000000000098111      92     06
05 007   00000CONTRA COSTA COUNTY                                             4CONTRA COSTA COUNTY           06013     577584   80373285040     01.0000 063000000000000000000000000000000098111      92     06
05 008   00000DEL NORTE COUNTY                                                4DEL NORTE COUNTY              06015         00    23460900306107700.4576 063000000000000000000000000000000098311      92     06
05 009   00000EL DORADO COUNTY                                                4EL DORADO COUNTY              06017     692000   125995900106312901.0000 063000000000000000000000000000000097111      92     06
05 010   00000FRESNO COUNTY                                                   4FRESNO COUNTY                 06019     284000   667490900106025501.0000 063000000000000000000000000000000096211      92     06
05 011   00000GLENN COUNTY                                                    4GLENN COUNTY                  06021         00    24798900106074101.0000 063005011050520000000000000000000097411      92     06
05 012   00000HUMBOLDT COUNTY                                                 4HUMBOLDT COUNTY               06023         00   119118900106054001.0000 063000000000000000000000000000000096211      92     06
05 013   00000IMPERIAL COUNTY                                                 4IMPERIAL COUNTY               06025         00   109303900106234601.0000 063000000000000000000000000000000097111      92     06
05 014   00000INYO COUNTY                                                     4INYO COUNTY                   06027         00    18281900106051301.0000 063000000000000000000000000000000097111      92     06
05 015   00000KERN COUNTY                                                     4KERN COUNTY                   06029     068000   543477900106042601.0000 063000000000000000000000000000000097411      92     06
05 016   00000KINGS COUNTY                                                    4KINGS COUNTY                  06031         00   101469900106207901.0000 063000000000000000000000000000000097311      92     06
05 017   00000LAKE COUNTY                                                     4LAKE COUNTY                   06033         00    50631900306200701.0000 063000000000000000000000000000000097111      92     06
05 018   00000LASSEN COUNTY                                                   4LASSEN COUNTY                 06035         00    27598900306050101.0000 063005018050250000000000000000000096111      92     06
05 019   00000LOS ANGELES COUNTY                                              4LOS ANGELES COUNTY            06037     448049  886316485040     01.0000 063000000000000000000000000000000099111      92     06
05 020   00000MADERA COUNTY                                                   4MADERA COUNTY                 06039         00    88090900106085201.0000 063000000000000000000000000000000097111      92     06
05 021   00000MARIN COUNTY                                                    4MARIN COUNTY                  06041     736084   230096900106336601.0000 0630                                1        II     06
05 022   00000MARIPOSA COUNTY                                                 4MARIPOSA COUNTY               06043         00    14302900306239400.3514 0630000000000000000000000000000000  1        II     06
05 023   00000MENDOCINO COUNTY                                                4MENDOCINO COUNTY              06045         00    80345900306425601.0000 063000000000000000000000000000000097111      92     06
05 024   00000MERCED COUNTY                                                   4MERCED COUNTY                 06047     494000   178403900106034201.0000 063000000000000000000000000000000098111      92     06
05 025   00000MODOC COUNTY                                                    4MODOC COUNTY                  06049         00     9678900306399401.0000 063005025050470000000000000000000096111      92     06
05 026   00000MONO COUNTY                                                     4MONO COUNTY                   06051         00     9956900306235301.0000 063000000000000000000000000000000098211      92     06
05 027   00000MONTEREY COUNTY                                                 4MONTEREY COUNTY               06053     712000   355660900106160800.4836 063000000000000000000000000000000098211      92     06
05 028   00000NAPA COUNTY                                                     4NAPA COUNTY                   06055     872084   110765900306266401.0000 063000000000000000000000000000000098111      92     06
05 029   00000NEVADA COUNTY                                                   4NEVADA COUNTY                 06057         00    78510900106157801.0000 063000000000000000000000000000000097211      92     06
05 030   00000ORANGE COUNTY                                                   4ORANGE COUNTY                 06059     036049  2410556900106080700.3151 063000000000000000000000000000000098111      92     06
05 031   00000PLACER COUNTY                                                   4PLACER COUNTY                 06061     692000   172796900106000131.0000 063000000000000000000000000000000098111      92     06
05 032   00000PLUMAS COUNTY                                                   4                              06063         00    19739  04       1.0000 063000000000000000000000000000000098111      92     06
05 033   00000RIVERSIDE COUNTY                                                4RIVERSIDE COUNTY              06065     678049  1170413900106333901.0000 063000000000000000000000000000000096212      92     06
05 034   00000SACRAMENTO COUNTY                                               4SACRAMENTO COUNTY             06067     692000  1041219900306338401.0000 0630000000000000000000000000000000  1        II     06
05 035   00000SAN BENITO COUNTY                                               4SAN BENITO COUNTY             06069         00    36697900106274801.0000 063005999000000000000000000000000096111      92     06
