GEO.id,GEO.id2,GEO.display-label,GEO.annotation.id,YEAR.id,GOVEMPFUNCT.id,GOVEMPFUNCT.display-label,EMPFT,EMPFT_CV,PAYANNFT,PAYANNFT_CV,EMPPT,EMPPT_CV,PAYANNPT,PAYANNPT_CV,HRSPT,HRSPT_CV,EMPFTE,EMPFTE_CV,EMP,EMP_CV,PAYANN,PAYANN_CV
0100000US,,United States,,2016,1380,Natural Resources,157228,0.03,741802086,0.03,34884,0.05,49838537,0.05,2777617,0.05,172962,0.03,192112,0.03,791640623,0.03
0100000US,,United States,,2016,1400,Water Supply,167079,0.04,851443293,0.04,17201,0.08,18051580,0.09,1042153,0.09,172520,0.04,184280,0.03,869494873,0.04
0100000US,,United States,,2016,1420,Electric Power,76707,0.15,569778627,0.14,2672,0.61,6367680,0.42,260150,0.50,78187,0.14,79379,0.14,576146307,0.14
0100000US,,United States,,2016,1440,Gas Supply,11018,0.45,53824893,0.45,486,1.70,752917,1.23,48685,1.48,11292,0.44,11504,0.44,54577810,0.44
0100000US,,United States,,2016,1460,Transit,231354,0.10,1389160076,0.07,19898,0.43,38060241,0.27,2217140,0.29,244051,0.09,251252,0.10,1427220317,0.07
0100000US,,United States,,2016,1480,Education Total ,7594227,0.12,35424169691,0.11,3475316,0.08,4286843431,0.08,228752144,0.10,8938201,0.11,11069543,0.09,39711013122,0.10
0100000US,,United States,,2016,1481,Education - Elementary and Secondary Total ,5957466,0.15,25875977952,0.16,1760169,0.13,2183499957,0.13,129805334,0.17,6731144,0.14,7717635,0.12,28059477909,0.14
0100000US,,United States,,2016,14811,Education - Elementary and Secondary Instructional             ,4296523,0.20,20784879485,0.19,985777,0.19,1267227162,0.17,69968543,0.24,4711342,0.19,5282300,0.17,22052106647,0.18
0100000US,,United States,,2016,14812,Education - Elementary and Secondary Other ,1660943,0.20,5091098467,0.10,774392,0.18,916272795,0.21,59836791,0.25,2019802,0.17,2435335,0.15,6007371262,0.09
0100000US,,United States,,2016,1482,Education - Higher Education Total ,1558245,0.05,9173771717,0.04,1702252,0.10,2080951167,0.10,97910082,0.08,2122620,0.04,3260497,0.06,11254722884,0.04
0100000US,,United States,,2016,14821,Education - Higher Education Instructional,516626,0.07,4087064655,0.06,629315,0.22,1111983149,0.17,36512207,0.18,727649,0.07,1145941,0.12,5199047804,0.06
0100000US,,United States,,2016,14822,Education - Higher Education Other ,1041619,0.07,5086707062,0.06,1072937,0.10,968968018,0.09,61397875,0.08,1394971,0.05,2114556,0.06,6055675080,0.05
0100000US,,United States,,2016,1483,Education - Other,78516,0.00,374420022,0.00,12895,0.00,22392307,0.00,1036728,0.00,84437,0.00,91411,0.00,396812329,0.00
0100000US,,United States,,2016,1500,Libraries                          ,88370,0.10,359550636,0.14,97096,0.10,106601993,0.12,7514654,0.10,131742,0.07,185466,0.07,466152629,0.11
0100000US,,United States,,2016,1560,State liquor stores,6145,0.00,21793779,0.00,6596,0.00,9230485,0.00,548549,0.00,9359,0.00,12741,0.00,31024264,0.00
0100000US,,United States,,2016,1580,All other and unallocable,405664,0.03,2010873530,0.03,91293,0.06,99530675,0.05,5897177,0.06,438796,0.03,496957,0.03,2110404205,0.03
0400000US01,01,Alabama,,2016,1000,Total - All Government Employment Functions,255898,0.55,997253676,0.54,61426,0.29,70063695,0.18,4242942,0.22,280681,0.52,317324,0.45,1067317371,0.50
0400000US01,01,Alabama,,2016,1020,Financial Administration,6132,0.13,24752620,0.09,322,0.50,410827,0.37,28218,0.44,6284,0.13,6454,0.13,25163447,0.09
0400000US01,01,Alabama,,2016,1040,Other Government Administration,3152,0.17,12313687,0.14,2225,0.16,2072986,0.21,94512,0.21,3646,0.15,5377,0.12,14386673,0.13
0400000US01,01,Alabama,,2016,1060,Judicial and Legal,4439,0.06,19525193,0.04,637,0.25,942009,0.14,51628,0.17,4731,0.06,5076,0.06,20467202,0.04
0400000US01,01,Alabama,,2016,1100,Police Protection Total,13561,0.10,54667817,0.10,1260,0.26,1281466,0.23,99967,0.27,14149,0.10,14821,0.09,55949283,0.10
0400000US01,01,Alabama,,2016,1101,Police Protection - Persons with Power of Arrest       ,10925,0.11,46561566,0.11,570,0.41,596201,0.33,43352,0.38,11189,0.11,11495,0.11,47157767,0.11
0400000US01,01,Alabama,,2016,1102,Police Protection - Other ,2636,0.18,8106251,0.18,690,0.32,685265,0.31,56615,0.37,2960,0.17,3326,0.16,8791516,0.17
0400000US01,01,Alabama,,2016,1120,Fire Protection Total ,5919,0.25,26089932,0.24,880,1.10,684727,1.10,53133,1.13,6211,0.25,6799,0.26,26774659,0.23
0400000US01,01,Alabama,,2016,1121,Fire Protection - Firefighters,5588,0.26,24618454,0.24,819,1.08,648292,1.10,50086,1.13,5863,0.25,6407,0.26,25266746,0.24
0400000US01,01,Alabama,,2016,1122,Fire Protection - Other ,331,1.27,1471478,1.15,61,6.43,36435,6.83,3047,6.29,348,1.26,392,1.47,1507913,1.14
0400000US01,01,Alabama,,2016,1140,Corrections,7815,0.12,27848024,0.07,468,0.56,784808,0.31,46970,0.46,8083,0.12,8283,0.12,28632832,0.07
0400000US01,01,Alabama,,2016,1160,Highways,10099,0.11,34502000,0.09,394,0.44,465753,0.46,41211,0.50,10332,0.11,10493,0.10,34967753,0.09
0400000US01,01,Alabama,,2016,1180,Air Transportation,468,5.52,1860433,5.04,52,4.90,51157,5.33,5107,5.71,496,5.24,520,4.99,1911590,4.91
0400000US01,01,Alabama,,2016,1200,Water Transport and Terminals       ,400,0.01,1896234,0.01,8,0.01,8178,0.01,718,0.01,405,0.01,408,0.01,1904412,0.01
0400000US01,01,Alabama,,2016,1220,Public Welfare,5026,0.26,16163415,0.25,552,0.55,606068,0.49,51107,0.50,5316,0.24,5578,0.24,16769483,0.24
0400000US01,01,Alabama,,2016,1240,Health,10212,0.48,34432320,0.34,1640,0.60,1938430,0.47,141550,0.55,11021,0.44,11852,0.42,36370750,0.32
0400000US01,01,Alabama,,2016,1260,Hospitals,32423,0.16,142399872,0.11,8139,0.16,19700581,0.08,855154,0.10,37655,0.13,40562,0.13,162100453,0.10
0400000US01,01,Alabama,,2016,1280,Social Insurance Administration,878,0.00,3402420,0.00,38,0.00,31618,0.00,3908,0.00,900,0.00,916,0.00,3434038,0.00
0400000US01,01,Alabama,,2016,1300,Solid Waste Management,3408,0.24,9558749,0.23,160,0.65,174783,0.67,17075,0.73,3504,0.24,3568,0.24,9733532,0.22
0400000US01,01,Alabama,,2016,1320,Sewerage,1503,0.40,6259291,0.43,44,2.11,50464,2.18,3666,2.26,1523,0.40,1547,0.39,6309755,0.42
0400000US01,01,Alabama,,2016,1340,Parks and Recreation,3177,0.22,10173048,0.22,2752,0.45,2126631,0.38,215420,0.38,4409,0.20,5929,0.24,12299679,0.19
0400000US01,01,Alabama,,2016,1360,Housing and Community Development,1949,0.59,7330486,0.60,240,1.00,304189,1.10,21406,1.06,2072,0.56,2189,0.54,7634675,0.58
0400000US01,01,Alabama,,2016,1380,Natural Resources,2320,0.08,8650536,0.05,219,0.44,294957,0.46,19225,0.52,2429,0.08,2539,0.08,8945493,0.05
0400000US01,01,Alabama,,2016,1400,Water Supply,3878,0.22,16066950,0.22,292,0.42,327050,0.42,23213,0.51,4003,0.21,4170,0.20,16394000,0.21
0400000US01,01,Alabama,,2016,1420,Electric Power,1074,1.44,5588295,1.50,38,1.81,62157,1.99,3757,1.93,1096,1.41,1112,1.39,5650452,1.49
0400000US01,01,Alabama,,2016,1440,Gas Supply,900,1.49,3928728,1.69,46,5.95,53763,6.44,4060,5.91,923,1.46,946,1.45,3982491,1.67
0400000US01,01,Alabama,,2016,1460,Transit,461,1.41,1510098,1.02,186,1.88,213034,1.18,19819,1.40,573,1.17,647,1.14,1723132,0.91
0400000US01,01,Alabama,,2016,1480,Education Total ,128400,1.10,497633390,1.07,38781,0.46,35075015,0.35,2224868,0.42,141397,1.02,167181,0.85,532708405,1.00
0400000US01,01,Alabama,,2016,1481,Education - Elementary and Secondary Total ,92050,1.54,310430239,1.72,10442,1.70,6732209,1.85,578932,1.60,95545,1.52,102492,1.39,317162448,1.68
0400000US01,01,Alabama,,2016,14811,Education - Elementary and Secondary Instructional             ,62926,1.97,252017047,2.04,6792,2.55,4402998,2.37,372590,2.40,65170,1.96,69718,1.79,256420045,2.01
0400000US01,01,Alabama,,2016,14812,Education - Elementary and Secondary Other ,29124,2.36,58413192,2.40,3650,1.02,2329211,2.91,206342,1.10,30375,2.25,32774,2.10,60742403,2.32
0400000US01,01,Alabama,,2016,1482,Education - Higher Education Total ,33455,0.01,175699307,0.01,28167,0.01,28106085,0.01,1632680,0.01,42883,0.01,61622,0.01,203805392,0.01
0400000US01,01,Alabama,,2016,14821,Education - Higher Education Instructional,10038,0.01,75983636,0.01,9082,0.01,12079482,0.01,504285,0.01,12939,0.01,19120,0.01,88063118,0.01
0400000US01,01,Alabama,,2016,14822,Education - Higher Education Other ,23417,0.01,99715671,0.01,19085,0.01,16026603,0.01,1128395,0.01,29944,0.01,42502,0.01,115742274,0.01
0400000US01,01,Alabama,,2016,1483,Education - Other,2895,0.00,11503844,0.00,172,0.00,236721,0.00,13256,0.00,2969,0.00,3067,0.00,11740565,0.00
0400000US01,01,Alabama,,2016,1500,Libraries                          ,911,0.31,2920231,0.32,690,0.27,820388,0.21,73960,0.24,1328,0.23,1601,0.21,3740619,0.25
0400000US01,01,Alabama,,2016,1560,State liquor stores,809,0.00,2204460,0.00,13,0.00,26552,0.00,1342,0.00,817,0.00,822,0.00,2231012,0.00
0400000US01,01,Alabama,,2016,1580,All other and unallocable,6584,0.13,25575447,0.11,1350,0.17,1556104,0.18,141948,0.45,7378,0.13,7934,0.11,27131551,0.10
0400000US02,02,Alaska,,2016,1000,Total - All Government Employment Functions,48265,0.06,274578549,0.09,12870,0.21,15753086,0.24,755563,0.24,52704,0.05,61135,0.06,290331635,0.08
0400000US02,02,Alaska,,2016,1020,Financial Administration,1960,0.08,12121551,0.04,116,1.39,167307,1.09,6960,1.43,2004,0.08,2076,0.11,12288858,0.05
0400000US02,02,Alaska,,2016,1040,Other Government Administration,1542,0.10,8774904,0.10,812,0.62,452539,1.17,20669,1.19,1654,0.14,2354,0.22,9227443,0.11
0400000US02,02,Alaska,,2016,1060,Judicial and Legal,1469,0.01,9878141,0.01,43,0.01,89282,0.01,2964,0.01,1489,0.01,1512,0.01,9967423,0.01
0400000US02,02,Alaska,,2016,1100,Police Protection Total,1857,0.17,13145933,0.10,130,2.05,113234,2.46,6788,3.15,1904,0.19,1987,0.21,13259167,0.10
0400000US02,02,Alaska,,2016,1101,Police Protection - Persons with Power of Arrest       ,1131,0.19,9352069,0.11,55,4.03,54720,4.48,3461,5.42,1155,0.23,1186,0.26,9406789,0.12
0400000US02,02,Alaska,,2016,1102,Police Protection - Other ,726,0.32,3793864,0.19,75,1.99,58514,2.25,3327,3.11,749,0.34,801,0.34,3852378,0.19
0400000US02,02,Alaska,,2016,1120,Fire Protection Total ,774,0.74,6475135,0.44,574,1.49,300891,1.38,16904,1.51,872,0.70,1348,0.76,6776026,0.43
0400000US02,02,Alaska,,2016,1121,Fire Protection - Firefighters,660,0.61,5712815,0.30,560,1.48,267784,1.15,15765,1.42,751,0.58,1220,0.76,5980599,0.29
0400000US02,02,Alaska,,2016,1122,Fire Protection - Other ,114,3.59,762320,3.04,14,14.14,33107,8.45,1139,10.88,121,3.55,128,3.55,795427,2.93
0400000US02,02,Alaska,,2016,1140,Corrections,2296,0.13,13805719,0.07,51,0.01,105427,0.01,5454,0.01,2330,0.13,2347,0.13,13911146,0.07
0400000US02,02,Alaska,,2016,1160,Highways,3836,0.10,22585195,0.07,148,0.92,213974,0.92,10479,0.95,3904,0.10,3984,0.10,22799169,0.07
0400000US02,02,Alaska,,2016,1180,Air Transportation,62,0.01,356398,0.01,6,0.01,17852,0.01,743,0.01,67,0.01,68,0.01,374250,0.01
0400000US02,02,Alaska,,2016,1200,Water Transport and Terminals       ,174,1.21,883777,0.90,16,11.05,20973,0.01,709,0.01,178,1.09,190,1.45,904750,0.88
0400000US02,02,Alaska,,2016,1220,Public Welfare,1894,0.13,9497801,0.04,101,2.84,178770,2.83,13050,2.07,1974,0.15,1995,0.19,9676571,0.06
0400000US02,02,Alaska,,2016,1240,Health,902,0.42,5433978,0.43,240,1.95,279503,2.04,13054,1.71,977,0.42,1142,0.53,5713481,0.42
0400000US02,02,Alaska,,2016,1260,Hospitals,874,0.01,5650951,0.01,295,0.01,1108763,0.01,34114,0.01,1074,0.01,1169,0.01,6759714,0.01
0400000US02,02,Alaska,,2016,1280,Social Insurance Administration,268,0.00,1426222,0.00,0,0.00,0,0.00,0,0.00,268,0.00,268,0.00,1426222,0.00
0400000US02,02,Alaska,,2016,1300,Solid Waste Management,315,0.32,1640467,0.34,82,1.30,88865,1.70,5121,1.78,345,0.38,397,0.37,1729332,0.33
0400000US02,02,Alaska,,2016,1320,Sewerage,286,0.24,1824394,0.18,59,3.08,56156,4.60,3418,4.19,311,0.45,345,0.56,1880550,0.22
0400000US02,02,Alaska,,2016,1340,Parks and Recreation,467,0.43,2219117,0.30,579,0.50,592701,0.52,35458,0.68,671,0.38,1046,0.34,2811818,0.26
0400000US02,02,Alaska,,2016,1360,Housing and Community Development,563,3.12,2940594,7.40,130,9.83,299033,10.30,11088,8.90,629,2.95,693,3.14,3239627,6.78
0400000US02,02,Alaska,,2016,1380,Natural Resources,2222,0.01,13351881,0.01,67,0.01,150992,0.01,4647,0.01,2249,0.01,2289,0.01,13502873,0.01
0400000US02,02,Alaska,,2016,1400,Water Supply,274,0.37,1660561,0.26,82,1.75,85035,2.18,4552,1.99,307,0.42,356,0.49,1745596,0.27
0400000US02,02,Alaska,,2016,1420,Electric Power,457,0.26,3607364,0.19,67,1.98,59579,2.06,3251,2.02,476,0.27,524,0.34,3666943,0.19
0400000US02,02,Alaska,,2016,1440,Gas Supply,12,0.01,68256,0.01,2,0.01,3574,0.01,201,0.01,13,0.01,14,0.01,71830,0.01
0400000US02,02,Alaska,,2016,1460,Transit,231,0.01,1272615,0.01,55,0.01,214112,0.01,7332,0.01,274,0.01,286,0.01,1486727,0.01
0400000US02,02,Alaska,,2016,1480,Education Total ,21980,0.08,114677833,0.07,8617,0.23,10482733,0.18,511202,0.26,24950,0.07,30597,0.08,125160566,0.07
0400000US02,02,Alaska,,2016,1481,Education - Elementary and Secondary Total ,18034,0.09,89721575,0.09,5391,0.37,6423505,0.29,321035,0.41,19928,0.09,23425,0.11,96145080,0.09
0400000US02,02,Alaska,,2016,14811,Education - Elementary and Secondary Instructional             ,12021,0.12,68077370,0.11,3065,0.53,4436655,0.35,217823,0.50,13300,0.12,15086,0.15,72514025,0.10
0400000US02,02,Alaska,,2016,14812,Education - Elementary and Secondary Other ,6013,0.14,21644205,0.16,2326,0.49,1986850,0.53,103212,0.71,6628,0.14,8339,0.17,23631055,0.15
0400000US02,02,Alaska,,2016,1482,Education - Higher Education Total ,3700,0.01,23430080,0.01,3192,0.01,4022994,0.01,188967,0.01,4769,0.01,6892,0.01,27453074,0.01
0400000US02,02,Alaska,,2016,14821,Education - Higher Education Instructional,1045,0.01,9175294,0.01,908,0.01,1237657,0.01,56644,0.01,1366,0.01,1953,0.01,10412951,0.01
0400000US02,02,Alaska,,2016,14822,Education - Higher Education Other ,2655,0.01,14254786,0.01,2284,0.01,2785337,0.01,132323,0.01,3403,0.01,4939,0.01,17040123,0.01
0400000US02,02,Alaska,,2016,1483,Education - Other,246,0.00,1526178,0.00,34,0.00,36234,0.00,1200,0.00,253,0.00,280,0.00,1562412,0.00
0400000US02,02,Alaska,,2016,1500,Libraries                          ,221,0.41,1059627,0.38,212,0.66,268989,0.90,14451,0.77,303,0.41,433,0.39,1328616,0.36
0400000US02,02,Alaska,,2016,1560,State liquor stores,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00
0400000US02,02,Alaska,,2016,1580,All other and unallocable,3329,0.11,20220135,0.08,386,1.30,402802,1.40,22954,1.38,3481,0.13,3715,0.17,20622937,0.08
0400000US04,04,Arizona,,2016,1000,Total - All Government Employment Functions,245331,0.13,1112778263,0.11,89123,0.23,110112968,0.21,6344548,0.28,281548,0.12,334454,0.11,1222891231,0.10
0400000US04,04,Arizona,,2016,1020,Financial Administration,6901,0.22,33307207,0.21,169,0.63,331378,0.51,15213,0.67,6985,0.22,7070,0.22,33638585,0.20
0400000US04,04,Arizona,,2016,1040,Other Government Administration,4597,0.74,23178139,0.27,440,0.74,633173,0.58,31311,0.76,4776,0.71,5037,0.68,23811312,0.26
0400000US04,04,Arizona,,2016,1060,Judicial and Legal,10805,0.25,51217621,0.22,502,0.53,1085681,0.39,43143,0.48,11051,0.25,11307,0.24,52303302,0.21
0400000US04,04,Arizona,,2016,1100,Police Protection Total,19513,0.18,113873116,0.17,316,1.03,518644,0.94,26257,1.18,19659,0.18,19829,0.18,114391760,0.17
0400000US04,04,Arizona,,2016,1101,Police Protection - Persons with Power of Arrest       ,14152,0.23,88428557,0.21,83,1.94,145520,1.68,6771,2.47,14189,0.23,14235,0.23,88574077,0.21
0400000US04,04,Arizona,,2016,1102,Police Protection - Other ,5361,0.25,25444559,0.22,233,1.21,373124,1.12,19486,1.34,5470,0.25,5594,0.24,25817683,0.22
0400000US04,04,Arizona,,2016,1120,Fire Protection Total ,8806,0.38,56743882,0.43,1429,0.71,1235153,0.97,89728,1.05,9269,0.36,10235,0.34,57979035,0.42
0400000US04,04,Arizona,,2016,1121,Fire Protection - Firefighters,7592,0.42,50314558,0.47,1196,0.77,988603,1.14,73337,1.20,7959,0.40,8788,0.38,51303161,0.47
0400000US04,04,Arizona,,2016,1122,Fire Protection - Other ,1214,0.80,6429324,0.78,233,1.79,246550,1.64,16391,2.00,1310,0.77,1447,0.73,6675874,0.76
0400000US04,04,Arizona,,2016,1140,Corrections,15088,0.32,56384556,0.27,169,1.92,295447,1.80,15080,2.31,15176,0.32,15257,0.32,56680003,0.27
0400000US04,04,Arizona,,2016,1160,Highways,6441,0.25,29013632,0.21,97,2.17,170729,2.06,8855,2.93,6488,0.25,6538,0.24,29184361,0.21
0400000US04,04,Arizona,,2016,1180,Air Transportation,1179,2.23,5970961,1.95,48,7.12,36982,6.35,3018,5.26,1196,2.20,1227,2.16,6007943,1.94
0400000US04,04,Arizona,,2016,1200,Water Transport and Terminals       ,0,0.01,0,0.01,0,0.01,0,0.01,0,0.01,0,0.01,0,0.01,0,0.01
0400000US04,04,Arizona,,2016,1220,Public Welfare,7134,0.11,25260679,0.11,392,0.45,523546,0.33,34655,0.37,7328,0.11,7526,0.11,25784225,0.11
0400000US04,04,Arizona,,2016,1240,Health,5741,0.20,24327677,0.16,510,0.77,972321,0.45,48077,0.58,6013,0.19,6251,0.19,25299998,0.15
0400000US04,04,Arizona,,2016,1260,Hospitals,3101,0.01,18576405,0.01,806,0.01,2001747,0.01,62823,0.01,3456,0.01,3907,0.01,20578152,0.01
0400000US04,04,Arizona,,2016,1280,Social Insurance Administration,1902,0.00,5876843,0.00,41,0.00,63008,0.00,4065,0.00,1925,0.00,1943,0.00,5939851,0.00
0400000US04,04,Arizona,,2016,1300,Solid Waste Management,2272,0.45,9719618,0.42,32,3.61,56705,2.81,3482,3.45,2291,0.45,2304,0.45,9776323,0.42
0400000US04,04,Arizona,,2016,1320,Sewerage,1653,0.61,7222492,0.57,68,4.21,84317,5.42,4708,5.37,1678,0.61,1721,0.61,7306809,0.57
0400000US04,04,Arizona,,2016,1340,Parks and Recreation,3292,0.52,12989876,0.43,4020,0.88,3146732,0.64,265113,0.78,4786,0.44,7312,0.54,16136608,0.37
0400000US04,04,Arizona,,2016,1360,Housing and Community Development,1439,0.73,6815212,0.80,238,1.15,236463,1.35,15789,1.66,1526,0.69,1677,0.65,7051675,0.77
0400000US04,04,Arizona,,2016,1380,Natural Resources,2048,0.88,8903995,0.82,269,0.55,396549,0.78,24020,0.69,2177,0.83,2317,0.78,9300544,0.79
0400000US04,04,Arizona,,2016,1400,Water Supply,3642,0.40,18912706,0.35,104,3.14,122472,2.21,6816,3.28,3679,0.40,3746,0.40,19035178,0.34
0400000US04,04,Arizona,,2016,1420,Electric Power,5261,0.26,45662515,0.18,127,0.58,417116,0.42,16626,0.48,5355,0.26,5388,0.26,46079631,0.18
0400000US04,04,Arizona,,2016,1440,Gas Supply,97,4.07,572013,3.00,0,0.01,0,0.01,0,0.01,97,4.07,97,4.07,572013,3.00
0400000US04,04,Arizona,,2016,1460,Transit,710,10.50,3490216,11.32,99,6.35,127838,6.14,8930,6.55,760,9.82,809,9.25,3618054,10.92
0400000US04,04,Arizona,,2016,1480,Education Total ,126049,0.23,519546550,0.20,77476,0.26,95557795,0.23,5479202,0.32,157462,0.19,203525,0.17,615104345,0.17
0400000US04,04,Arizona,,2016,1481,Education - Elementary and Secondary Total ,92120,0.28,311551178,0.30,34462,0.39,47182969,0.39,2783855,0.47,108219,0.25,126582,0.23,358734147,0.27
0400000US04,04,Arizona,,2016,14811,Education - Elementary and Secondary Instructional             ,60792,0.38,229671911,0.38,21321,0.47,32607680,0.46,1642468,0.59,70294,0.34,82113,0.30,262279591,0.34
0400000US04,04,Arizona,,2016,14812,Education - Elementary and Secondary Other ,31328,0.41,81879267,0.39,13141,0.66,14575289,0.72,1141387,0.77,37925,0.37,44469,0.35,96454556,0.35
0400000US04,04,Arizona,,2016,1482,Education - Higher Education Total ,31304,0.35,198058959,0.24,42644,0.36,47693836,0.27,2658825,0.43,46411,0.29,73948,0.25,245752795,0.20
0400000US04,04,Arizona,,2016,14821,Education - Higher Education Instructional,10595,0.40,86297794,0.33,18132,0.44,23729834,0.34,1022764,0.84,16419,0.45,28727,0.32,110027628,0.27
0400000US04,04,Arizona,,2016,14822,Education - Higher Education Other ,20709,0.49,111761165,0.34,24512,0.52,23964002,0.43,1636061,0.47,29992,0.38,45221,0.36,135725167,0.29
0400000US04,04,Arizona,,2016,1483,Education - Other,2625,0.00,9936413,0.00,370,0.00,680990,0.00,36522,0.00,2832,0.00,2995,0.00,10617403,0.00
0400000US04,04,Arizona,,2016,1500,Libraries                          ,1239,0.48,5023541,0.43,1191,0.64,1381016,0.50,99615,0.58,1790,0.39,2430,0.40,6404557,0.36
0400000US04,04,Arizona,,2016,1560,State liquor stores,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00
0400000US04,04,Arizona,,2016,1580,All other and unallocable,6421,0.22,30188811,0.22,580,0.50,718156,0.48,38022,0.63,6625,0.22,7001,0.21,30906967,0.21
0400000US05,05,Arkansas,,2016,1000,Total - All Government Employment Functions,157908,0.24,562291437,0.46,35776,0.37,28935421,0.30,2151906,0.35,170174,0.23,193684,0.21,591226858,0.43
0400000US05,05,Arkansas,,2016,1020,Financial Administration,4497,0.14,15924166,0.10,397,0.62,303223,0.30,26146,0.32,4641,0.14,4894,0.14,16227389,0.10
