state,government_function,full_time_equivalent_employees,full_time_equivalent_employees_coefficient_of_variation_as_percent,total_march_pay,total_march_pay_coefficient_of_variation_as_percent,full_time_employees,full_time_employees_coefficient_of_variation_as_percent,part_time_employees,part_time_employees_coefficient_of_variation_as_percent,full_time_pay,full_time_pay_coefficient_of_variation_as_percent,part_time_pay,part_time_pay_coefficient_of_variation_as_percent,part_time_hours_march,part_time_hours_march_coefficient_of_variation_as_percent,year
AK,transit,229,19.38,801928,0,212,20.93,23,0,749943,0,51985,0,2834,0,2000
AK,education - elementary and secondary instructional,11873,0.86,45640557,0.65,10754,0.64,3041,4.25,42711320,0.61,2929237,1.97,192735,3.24,2000
AK,elemandsec other - tot ,6469,0.69,18629999,0.64,5272,0.66,3561,1.55,16132441,0.46,2497558,2.22,209059,2.05,2000
AK,higher ed instruct ,1240,0,6950297,0,978,0,1442,0,5481908,0,1468389,0,46439,0,2000
AK,education - higher education other,3127,0,8806583,0,2374,0,2021,0,7574672,0,1231911,0,133298,0,2000
AK,education - other,370,0,1331918,0,355,0,46,0,1298299,0,33619,0,2458,0,2000
AK,libraries,313,2.96,809486,1.09,170,14.68,277,13.55,598347,8.78,211139,21.72,18279,17.59,2000
AK,liquor stores,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2000
AK,other and unallocable,3598,1.04,13692102,0.79,3344,0.86,723,6.32,13292948,0.64,399154,7.35,39321,6.35,2000
AZ,total,246771,0.12,702760188,0.09,217506,0.14,70398,0.41,646189385,0.1,56570803,0.33,5137705,0.47,2000
AZ,financial administration,7252,0.5,20490150,0.34,7029,0.42,363,4.04,20100137,0.31,390013,3.63,36987,4.45,2000
AZ,other government administration,5416,0.82,18827925,0.96,5144,0.86,629,0.85,18093980,0.99,733945,0.23,48562,0.47,2000
AZ,judicial and legal ,9648,0.14,31140145,0.1,9231,0.04,611,2.98,30102497,0.03,1037648,2.37,63446,2.54,2000
AZ,police protection - officers,12258,0.41,46999122,0.3,12235,0.41,49,0,46935506,0.3,63616,9.12,4320,0,2000
AZ,police - other ,3883,0.8,12026863,0.41,3699,0.85,239,2.29,11697078,0.42,329785,0.26,31075,0.24,2000
AZ,firefighters ,4293,0.15,16683354,0.12,4073,0.32,1118,2.8,16191090,0.23,492264,8.02,36249,3.38,2000
AZ,fire - other ,766,0.27,2796613,0.23,696,0.3,236,4.63,2599449,0.15,197164,2.63,17663,3.6,2000
AZ,correction ,13556,0.15,36317269,0.13,13380,0.15,314,0.58,35916524,0.13,400745,0.01,30704,0.56,2000
AZ,streets and highways ,7293,0.64,21435387,0.66,7244,0.63,177,5.27,21289108,0.67,146279,2.68,10695,7.63,2000
AZ,air transportation ,956,0,3163133,0,934,0,38,0,3127156,0,35977,0,3474,0,2000
AZ,water transport and terminals,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2000
AZ,public welfare ,7721,0.39,18957922,0.21,7178,0.16,795,3.55,18098297,0.13,859625,3.27,92538,4.46,2000
AZ,health ,5163,0.25,13311138,0.16,4877,0.21,495,0.7,12708740,0.14,602398,0.53,50876,0.95,2000
AZ,hospitals,4751,0,12216857,0,4500,0,436,0,11485504,0,731353,0,44333,0,2000
AZ,social insurance administration,2083,0,4712544,0,2075,0,11,0,4696738,0,15806,0,1373,0,2000
AZ,solid waste management ,2045,0.94,5969754,0.37,2002,0.97,71,3.55,5899635,0.37,70119,1.52,7823,2.67,2000
AZ,sewerage ,1246,1.06,3805421,0.58,1233,1.07,86,10.12,3716291,0.68,89130,12.62,6003,11.6,2000
AZ,parks and recreation ,4454,0.35,10769497,0.19,3504,0.26,3115,0.64,9103632,0.17,1665865,0.59,175935,0.92,2000
AZ,housing and comm dev ,716,7.83,1973440,9.23,644,8.71,162,0.43,1867411,9.76,106029,0.59,12546,0.77,2000
AZ,natural resources,3423,0.26,10487001,0.36,3084,0.23,788,0.71,9770056,0.36,716945,0.48,61584,0.53,2000
AZ,water supply ,3072,0.59,10137165,0.42,3031,0.6,70,3.66,10095104,0.35,42061,23.65,4858,8.96,2000
AZ,electric power ,4324,0.2,21198512,0.08,4192,0.21,173,0,20783906,0.08,414606,0,23487,0,2000
AZ,gas supply ,19,0,48095,0,19,0,0,0,48095,0,0,0,0,0,2000
AZ,transit,128,0,408027,0,114,0,23,0,378500,0,29527,0,2660,0,2000
AZ,education - elementary and secondary instructional,62586,0.39,172895971,0.29,58607,0.43,8680,2.61,164633632,0.31,8262339,1.79,702419,2.53,2000
AZ,elemandsec other - tot ,32036,0.61,65132990,0.61,24625,0.7,16330,0.86,53387388,0.68,11745602,0.7,1297104,1.1,2000
AZ,higher ed instruct ,11500,0,47980556,0,7143,0,12084,0,35299457,0,12681099,0,765127,0,2000
AZ,education - higher education other,24093,0,61198362,0,16041,0,21259,0,48611438,0,12586924,0,1418702,0,2000
AZ,education - other,2988,0,6948420,0,2771,0,338,0,6315515,0,632905,0,38351,0,2000
AZ,libraries,1837,1.03,4460034,0.44,1231,0.71,1071,1.68,3554343,0.39,905691,0.72,96250,1.26,2000
AZ,liquor stores,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2000
AZ,other and unallocable,7265,1.63,20268521,1.12,6970,1.78,637,3.84,19683178,1.17,585343,3.34,52561,3.99,2000
AR,total,145191,0.09,339700934,0.06,132397,0.09,43389,0.55,317637579,0.06,22063355,0.29,2249425,0.41,2000
AR,financial administration,3750,0.32,8405519,0.22,3582,0.33,652,3.4,8119962,0.23,285557,1.55,33550,1.53,2000
AR,other government administration,2993,0.92,6395560,0.47,2464,0.68,5023,1.41,5261045,0.41,1134515,1.92,107881,3.46,2000
AR,judicial and legal ,1956,0.7,4951570,0.46,1612,0.77,624,2.67,4655207,0.49,296363,2.83,47774,1.92,2000
AR,police protection - officers,5938,0.34,14453741,0.23,5615,0.31,647,3.37,14081694,0.24,372047,2.87,49975,3.24,2000
AR,police - other ,1933,0.43,3700840,0.3,1839,0.46,351,0.73,3552328,0.32,148512,0.64,16542,0.69,2000
AR,firefighters ,2169,0.05,6141248,0.06,2098,0.04,3336,3.62,5985281,0.04,155967,2.08,18611,2.89,2000
AR,fire - other ,91,0.15,154871,0.14,69,0.45,108,2.45,129368,0.33,25503,1.91,4034,1.27,2000
AR,correction ,5345,0.16,10700325,0.11,5284,0.17,180,1.6,10609688,0.11,90637,1.84,11637,2.21,2000
AR,streets and highways ,7042,0.21,15909971,0.19,6784,0.22,580,3.96,15556362,0.19,353609,2.19,43494,1.98,2000
AR,air transportation ,240,0.52,492928,0.53,218,0.01,36,3.56,466074,0.24,26854,5.5,4055,5.6,2000
AR,water transport and terminals,2,0,6828,0,2,0,0,0,6828,0,0,0,0,0,2000
AR,public welfare ,2289,0.15,5529475,0.08,2251,0.11,58,4.13,5484358,0.06,45117,3.41,5568,3.56,2000
AR,health ,4984,0.03,12061794,0.02,4917,0.03,181,1.46,11948641,0.02,113153,0.58,11607,0.84,2000
AR,hospitals,7705,0,17873129,0.01,7193,0.01,1116,0.05,16636090,0,1237039,0.19,88782,0.29,2000
AR,social insurance administration,999,0,2814906,0,868,0,198,0,2615066,0,199840,0,23110,0,2000
AR,solid waste management ,1510,0.63,2521608,0.49,1428,0.68,419,3.38,2370306,0.52,151302,2,21418,2.15,2000
AR,sewerage ,1057,0.75,2458584,0.53,1044,0.77,140,9.47,2401429,0.55,57155,9.25,7161,9.92,2000
AR,parks and recreation ,1600,0.03,3006274,0.11,1271,0.03,843,0.92,2566888,0.03,439386,0.71,59227,0.17,2000
AR,housing and comm dev ,1315,2.28,2361475,2.39,1131,2.47,359,4.28,2111797,2.65,249678,4.74,24511,5.78,2000
AR,natural resources,2674,0.24,6527962,0.18,2429,0.37,373,1.67,6257973,0.23,269989,1.16,47867,0.87,2000
AR,water supply ,2165,0.82,4566950,0.67,1958,0.82,632,4.45,4300557,0.71,266393,3.83,48363,3.76,2000
AR,electric power ,405,0,1253123,0,395,0,12,0,1240371,0,12752,0,1745,0,2000
AR,gas supply ,3,0,4439,0,2,0,1,0,3911,0,528,0,76,0,2000
AR,transit,242,1.21,527319,0.78,198,0.21,102,7.24,465619,0.17,61700,5.37,7765,5.75,2000
AR,education - elementary and secondary instructional,42724,0.2,104467544,0.11,41138,0.2,6555,1.4,102045817,0.11,2421727,1.33,269110,1.31,2000
AR,elemandsec other - tot ,18505,0.31,27402336,0.4,15266,0.43,7596,1.19,23480379,0.49,3921957,1.02,556810,1.08,2000
AR,higher ed instruct ,6065,0,29845336,0,5073,0,3713,0,25475834,0,4369502,0,175782,0,2000
AR,education - higher education other,11477,0,26459810,0,9240,0,6307,0,22475795,0,3984015,0,394957,0,2000
AR,education - other,2982,0,7838847,0,2754,0,735,0,7371096,0,467751,0,40004,0,2000
AR,libraries,812,0.85,1229879,0.62,610,0.68,503,1.12,1000287,0.55,229592,1.58,33570,1.67,2000
AR,liquor stores,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2000
AR,other and unallocable,4219,0.92,9636743,0.57,3664,0.99,2009,4.65,8961528,0.56,675215,2.3,94439,2.74,2000
CA,total,1676902,0.06,6585355266,0.06,1434487,0.06,631149,0.13,5945336727,0.06,640018539,0.11,42620259,0.12,2000
CA,financial administration,44607,0.09,163918168,0.08,41024,0.08,5875,0.15,155596129,0.08,8322039,0.22,628546,0.16,2000
CA,other government administration,29251,0.23,121223284,0.2,26529,0.24,6711,1.02,113989247,0.2,7234037,0.65,472803,0.86,2000
CA,judicial and legal ,51752,0.07,233053665,0.05,49889,0.08,3349,0.05,227104236,0.05,5949429,0.02,327686,0.02,2000
CA,police protection - officers,64675,0.11,361958625,0.07,64036,0.11,2234,0.16,359331447,0.07,2627178,0.22,114007,0.27,2000
CA,police - other ,32183,0.09,115437723,0.06,29215,0.07,6753,0.52,109072741,0.06,6364982,0.53,529509,0.62,2000
CA,firefighters ,27369,0.23,169955131,0.14,25937,0.16,5415,1.79,167226600,0.13,2728531,2.91,258358,2.83,2000
CA,fire - other ,2624,0.2,10720045,0.16,2490,0.19,471,2.11,10302948,0.16,417097,1.09,32211,1.43,2000
CA,correction ,77838,0.04,322485478,0.03,74398,0.04,5428,0.04,311827476,0.03,10658002,0.02,607648,0.04,2000
CA,streets and highways ,43393,0.13,183001255,0.1,41827,0.13,2746,0.53,178180040,0.1,4821215,0.21,279911,0.36,2000
CA,air transportation ,5929,0.05,25104066,0.04,5749,0.05,354,0,24614475,0.04,489591,0,31951,0,2000
CA,water transport and terminals,2270,0.34,10147418,0.11,2110,0,289,3.96,9848926,0,298492,3.88,25458,4.54,2000
CA,public welfare ,63142,0.06,203645646,0.05,61314,0.06,3707,0.24,198721892,0.05,4923754,0.19,321177,0.24,2000
CA,health ,49836,0.1,193611911,0.07,45761,0.11,7649,0.23,180028835,0.08,13583076,0.08,716716,0.21,2000
CA,hospitals,96478,0.02,379255715,0.01,83969,0.02,22156,0.02,335679185,0.01,43576530,0.01,2204839,0.01,2000
CA,social insurance administration,17272,0,65083301,0,15264,0,2846,0,59018285,0,6065016,0,355346,0,2000
CA,solid waste management ,6761,0.15,26034419,0.14,6404,0.14,725,2.61,25017358,0.13,1017061,1.79,62372,1.73,2000
CA,sewerage ,12737,0.17,56921482,0.14,12396,0.16,915,0.58,55944791,0.13,976691,0.6,61481,0.67,2000
CA,parks and recreation ,36057,0.15,96642757,0.1,25190,0.11,26131,0.27,77286323,0.11,19356434,0.29,1915162,0.43,2000
CA,housing and comm dev ,11039,0.24,41007237,0.18,10488,0.25,1337,0.56,39663498,0.19,1343739,0.5,98621,0.53,2000
CA,natural resources,21716,0.12,83443734,0.13,18795,0.13,4554,0.34,78384182,0.14,5059552,0.22,518449,0.24,2000
CA,water supply ,20366,0.13,93265792,0.11,19731,0.13,1695,1.15,91339101,0.11,1926691,0.3,125895,0.33,2000
CA,electric power ,10065,0,54931988,0,9882,0,392,0,54350240,0,581748,0,32429,0,2000
CA,gas supply ,244,0,1006173,0,244,0,0,0,1006173,0,0,0,0,0,2000
CA,transit,29237,0.1,124035632,0.13,27991,0.11,1903,0.16,120996775,0.13,3038857,0.29,218239,0.15,2000
CA,education - elementary and secondary instructional,421593,0.13,1713956137,0.19,354265,0.14,182140,0.32,1526057489,0.18,187898648,0.26,11789997,0.22,2000
CA,elemandsec other - tot ,206612,0.21,546325111,0.19,159934,0.24,112235,0.28,455620456,0.2,90704655,0.34,8140630,0.34,2000
CA,higher ed instruct ,64984,0,340053151,0,42410,0,71970,0,248249661,0,91803490,0,3988415,0,2000
CA,education - higher education other,134583,0,464830313,0,94917,0,129909,0,371562099,0,93268214,0,7009568,0,2000
CA,education - other,4737,0,18417901,0,4378,0,679,0,17311641,0,1106260,0,63304,0,2000
CA,libraries,12262,0.34,35100169,0.23,8283,0.28,9083,0.21,27204002,0.22,7896167,0.37,704113,0.54,2000
CA,liquor stores,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2000
CA,other and unallocable,75290,0.17,330781839,0.11,69667,0.13,11498,1.08,314800476,0.09,15981363,0.53,985418,0.77,2000
CO,total,230059,0.08,718573091,0.04,186201,0.1,104612,0.22,605109942,0.05,113463149,0.12,7764218,0.18,2000
CO,financial administration,5736,0.26,19979458,0.14,5554,0.27,533,2.06,19308498,0.15,670960,1.4,41798,1.6,2000
CO,other government administration,5229,0.43,16922913,0.41,4754,0.5,9014,0.85,15308372,0.44,1614541,3.56,98670,2.32,2000
CO,judicial and legal ,5417,0.05,20551815,0.05,4847,0.06,1240,0.65,18492991,0.04,2058824,0.14,106820,0.37,2000
CO,police protection - officers,8783,0.12,39471078,0.19,8726,0.11,215,3.44,39352642,0.19,118436,2.49,9636,2.69,2000
CO,police - other ,3259,0.47,9759937,0.27,3173,0.45,303,2.03,9521329,0.26,238608,0.84,18479,1.4,2000
CO,firefighters ,3986,0.09,17911649,0.03,3939,0.06,967,3.92,17801821,0.03,109828,2.52,12667,3.67,2000
CO,fire - other ,538,1.28,1765987,0.9,506,1.15,292,8.08,1664718,0.79,101269,7.19,5913,6.14,2000
CO,correction ,9410,0.03,31141484,0.01,9301,0.01,187,1.32,30869810,0.01,271674,0.73,17817,1.16,2000
CO,streets and highways ,8258,0.21,26590885,0.24,7905,0.16,602,2.79,25909720,0.2,681165,2.15,56343,3.06,2000
CO,air transportation ,1281,0.1,4582216,0.04,1188,0.11,258,2.21,4402079,0,180137,1.05,18258,1.56,2000
CO,water transport and terminals,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2000
CO,public welfare ,7176,0.11,21293499,0.09,6819,0.16,945,2.13,20421608,0.06,871891,1.3,69000,1.42,2000
CO,health ,3624,0.21,12029988,0.18,2909,0.37,1558,1.74,10060899,0.21,1969089,0.26,131732,0.46,2000
CO,hospitals,13446,0,37306466,0,11677,0,3304,0,32073138,0,5233328,0,312515,0,2000
CO,social insurance administration,894,0,3392024,0,868,0,55,0,3321252,0,70772,0,4539,0,2000
CO,solid waste management ,699,0.89,2012807,0.44,583,0.8,139,5.19,1868823,0.44,143984,5.73,14967,5.35,2000
CO,sewerage ,2516,2.09,8894491,1.51,2504,2.1,274,5.06,8702359,1.51,192132,5.14,10786,5.22,2000
CO,parks and recreation ,6517,0.35,15865280,0.24,3930,0.26,7920,1.24,11741242,0.19,4124038,0.44,450355,0.47,2000
CO,housing and comm dev ,1704,1.54,5296408,1.12,1563,1.55,338,3.5,5037484,1.13,258924,2.28,25544,2.76,2000
CO,natural resources,2096,0.27,7031681,0.18,1962,0.29,504,0.74,6587091,0.19,444590,0.37,25735,0.58,2000
CO,water supply ,4001,0.68,12716512,0.71,3931,0.63,637,3.85,12375989,0.61,340523,4.8,22755,3.56,2000
CO,electric power ,1539,0.84,6957062,0.41,1517,0.85,32,0,6908068,0.42,48994,0,3809,0,2000
CO,gas supply ,296,0,1171110,0,294,0,3,0,1164873,0,6237,0,365,0,2000
CO,transit,2850,0,8951422,0,2587,0,431,0,8338213,0,613209,0,46363,0,2000
CO,education - elementary and secondary instructional,60274,0.18,169297048,0.09,50879,0.24,20619,0.39,152426348,0.1,16870700,0.24,1624344,0.19,2000
CO,elemandsec other - tot ,23653,0.28,46818141,0.18,16798,0.43,17619,0.86,36584845,0.29,10233296,1.01,1201261,1.02,2000
CO,higher ed instruct ,13933,0,78888600,0,9516,0,10734,0,48256546,0,30632054,0,781983,0,2000
CO,education - higher education other,24722,0,66518667,0,10994,0,22613,0,34146211,0,32372456,0,2429666,0,2000
CO,education - other,1301,0,4382214,0,1037,0,633,0,3557987,0,824227,0,46582,0,2000
CO,libraries,2261,0.64,6116147,0.68,1568,0.69,1805,1.05,4549447,0.97,1566700,1.09,123419,1.49,2000
