state,government_function,full_time_equivalent_employees,full_time_equivalent_employees_coefficient_of_variation_as_percent,total_march_pay,total_march_pay_coefficient_of_variation_as_percent,full_time_employees,full_time_employees_coefficient_of_variation_as_percent,part_time_employees,part_time_employees_coefficient_of_variation_as_percent,full_time_pay,full_time_pay_coefficient_of_variation_as_percent,part_time_pay,part_time_pay_coefficient_of_variation_as_percent,part_time_hours_march,part_time_hours_march_coefficient_of_variation_as_percent,year
US,parks and recreation,264302,0.8,760923921,0.69,188700,0.66,200933,1.88,612628486,0.69,148295435,1.27,13184611,1.64,2005
US,housing and community development,115424,0.6,427125971,0.79,109875,0.6,12536,3.57,414199838,0.78,12926133,3.83,952552,3.96,2005
US,natural resources,185567,0.43,656972739,0.31,165366,0.43,42981,2.15,608272974,0.32,48699765,1.22,3468328,1.55,2005
US,water transport and terminals,164922,0.98,628110641,0.86,159175,0.96,18805,6.54,613449041,0.86,14661600,6.59,1017158,6.76,2005
US,electric power,78331,0.79,402991021,0.36,76779,0.76,2749,6.34,397338396,0.36,5652625,3.69,256849,3.37,2005
US,gas supply,13034,0.79,45121710,0.55,12897,0.8,414,7.12,44655121,0.55,466589,1.21,24759,1.29,2005
US,transit,229208,0.23,1018944613,0.16,219095,0.24,16356,1.19,993588691,0.17,25355922,0.57,1743017,0.71,2005
US,education - elementary and secondary instructional,4544910,0.37,17491808451,0.34,4176994,0.39,992103,1.21,16437009970,0.35,1054798481,1.03,62608746,1.31,2005
US,education - elementary and secondary other,1994693,0.6,4666295107,0.63,1650238,0.73,832110,1.3,3904669444,0.73,761625663,1.39,58112639,1.47,2005
US,education - higher education instructional,633531,0,3453478720,0,449202,0,565246,0,2696486704,0,756992016,0,31996091,0,2005
US,education - higher education other,1231616,0,3942390916,0,902862,0,943650,0,3258520367,0,683870549,0,57117600,0,2005
US,education - other,90032,0,332842167,0,84024,0,12754,0,314435716,0,18406451,0,1045953,0,2005
US,libraries,126729,0.8,361255218,0.66,86936,0.87,97312,1.51,277664362,0.69,83590856,1.56,6894338,1.65,2005
US,liquor stores,7396,0,19647043,0,5985,0,2792,0,17116458,0,2530585,0,246451,0,2005
US,other and unallocable,452771,0.61,1745952845,0.55,421039,0.6,97370,4.33,1657729641,0.54,88223204,2.73,5651513,2.72,2005
AL,total,273673,0.65,801425517,0.62,250604,0.72,60297,2.99,747231987,0.68,54193530,1.5,3950082,2.17,2005
AL,financial administration,6597,1.4,19924211,1.01,6445,1.26,281,81.53,19663825,0.97,260386,30.27,26000,28.16,2005
AL,other government administration,3020,6.28,9730476,4.63,2607,6.66,4019,21.98,8236749,4.96,1493727,19.48,73902,22.64,2005
AL,judicial and legal,4853,2.27,17094833,1.15,4686,1.83,672,26.17,16617340,1.25,477493,40.43,29095,59.62,2005
AL,police protection - officers,9838,2.13,32752403,1.12,9588,1.98,619,30.07,32314910,1.22,437493,26.42,39974,30.21,2005
AL,police protection - other,3456,5.69,8233203,3.52,3196,6.04,693,8.97,7787876,3.6,445327,5.25,46401,5.94,2005
AL,fire protection - firefighters,4611,5.64,16524508,2.42,4155,3.88,2335,45.01,15795216,2.54,729292,69.31,78812,69.01,2005
AL,fire protection - other,165,2.05,516432,1.78,158,2.14,9,0,505570,1.82,10862,0,1126,0,2005
AL,corrections,7882,2.45,22867290,1.33,7691,1.93,375,36.36,22587048,1.12,280242,24.23,31539,27.18,2005
AL,highways,11556,1.58,29346331,1,11340,1.74,525,33.87,28942927,1.02,403404,27.75,41673,28.4,2005
AL,air transportation,610,14.19,1497429,27.26,499,17.35,194,12.89,1330024,30.68,167405,7.17,15827,10.42,2005
AL,water transport and terminals,509,0,2075894,0,509,0,1,0,2074694,0,1200,0,45,0,2005
AL,public welfare,5663,0.5,15922231,0.15,5392,0.21,495,15.32,15560554,0.11,361677,4.66,46145,5.75,2005
AL,health,9909,1.51,27636925,0.76,9275,1.81,1462,4.58,26450826,0.88,1186099,4.6,111652,4.3,2005
AL,hospitals,35542,0.36,116929019,0.37,30670,0.35,8381,0,100633119,0.4,16295900,0.21,838572,0.4,2005
AL,social insurance administration,1163,0,3564192,0,1153,0,19,0,3550348,0,13844,0,1804,0,2005
AL,solid waste management,3762,3.33,9014185,2.16,3626,2.86,256,61.63,8775797,1.6,238388,56.28,22126,53.46,2005
AL,sewerage,1419,1.67,4260222,1.51,1400,1.46,20,75.41,4234776,1.46,25446,71.99,2907,81.46,2005
AL,parks and recreation,4002,4.25,9513325,4.17,2999,3.87,2141,11.26,8241339,4.03,1271986,11.18,164882,11.53,2005
AL,housing and community development,2448,4.93,7483128,3.29,2337,5.08,281,41.85,7253417,3.37,229711,28.46,20378,36.8,2005
AL,natural resources,2444,1.84,7712957,1.14,2285,1.97,274,0,7438280,1.18,274677,0,27021,0,2005
AL,water transport and terminals,4047,5.77,10985046,5.43,3782,6.06,512,37.95,10713880,5.73,271166,45.68,28963,35.58,2005
AL,electric power,1151,0,4204146,0,1121,0,55,0,4140772,0,63374,0,5430,0,2005
AL,gas supply,1000,4.93,3026662,2.57,985,5,27,0,3004033,2.59,22629,0,2903,0,2005
AL,transit,236,2.3,512627,3.86,206,2.64,40,82.27,474330,1.77,38297,46.83,4017,45.08,2005
AL,education - elementary and secondary instructional,69237,1.81,203295601,2.11,66831,1.97,6205,12.48,198840518,2.17,4455083,7.61,401969,10.25,2005
AL,education - elementary and secondary other,30660,2.24,46435677,3.09,28888,2.43,4293,9.16,43875065,3.21,2560612,6.97,301808,5.5,2005
AL,education - higher education instructional,11570,0,63491487,0,9032,0,8570,0,54773194,0,8718293,0,438048,0,2005
AL,education - higher education other,25128,0,75420003,0,19521,0,15508,0,63562702,0,11857301,0,973544,0,2005
AL,education - other,3204,0,9765281,0,3169,0,126,0,9653202,0,112079,0,6382,0,2005
AL,libraries,1119,6.73,2483570,3.93,853,6.75,599,13.77,2034567,3.54,449003,16.14,47918,16.4,2005
AL,liquor stores,663,0,1469203,0,659,0,5,0,1460861,0,8342,0,675,0,2005
AL,other and unallocable,6209,2.75,17737020,1.44,5546,2.69,1305,16.05,16704228,1.53,1032792,14.21,118544,17.17,2005
AK,total,51720,0.63,209471546,0.43,46225,0.52,15788,6.2,193518123,0.41,15953423,5.11,916844,3.47,2005
AK,financial administration,1806,5.38,8149223,3.2,1715,5.06,142,18.1,7841329,2.8,307894,40.68,11238,30.19,2005
AK,other government administration,1580,10.55,6222868,6.32,1310,11.45,1294,34.23,5461079,7.57,761789,22.23,35421,19.88,2005
AK,judicial and legal,1360,0,6169683,0,1329,0,79,0,6041775,0,127908,0,5211,0,2005
AK,police protection - officers,1131,5.53,6259312,2.99,1097,5.89,21,229.58,6156531,2.93,102781,78.76,4085,62.01,2005
AK,police protection - other,555,0.37,2122408,0.55,530,0,127,30.79,2057452,0,64956,17.83,4644,15.88,2005
AK,fire protection - firefighters,671,0,4031901,0.41,609,0,1019,49.03,3884080,0,147821,11.28,13580,16.93,2005
AK,fire protection - other,94,0,510337,0,87,0,27,0,494934,0,15403,0,1143,0,2005
AK,corrections,1787,0,7432973,0,1764,0,45,0,7375834,0,57139,0,3907,0,2005
AK,highways,3536,1.21,15790350,0.49,3493,1.41,89,71.35,15657076,0.52,133274,43.13,5800,47.41,2005
AK,air transportation,70,0,260282,0,60,0,16,0,239202,0,21080,0,1595,0,2005
AK,water transport and terminals,142,0,612973,0,138,0,13,0,601002,0,11971,0,720,0,2005
AK,public welfare,1946,0.06,6716116,0.37,1817,0.06,171,0,6495346,0,220770,11.31,20037,8.05,2005
AK,health,1066,9.38,4310307,4.62,949,5.27,429,25.79,4022668,3.6,287639,30.25,19134,27.73,2005
AK,hospitals,857,0,3712905,0,727,0,265,0,3212694,0,500211,0,22161,0,2005
AK,social insurance administration,470,0,1682615,0,466,0,7,0,1672983,0,9632,0,650,0,2005
AK,solid waste management,238,27.98,1052120,15.04,195,31.94,51,92.63,936028,15.7,116092,37.45,5989,34.27,2005
AK,sewerage,427,9.7,2007420,7.17,367,6.87,48,103.99,1821202,3.91,186218,69.11,6827,56.23,2005
AK,parks and recreation,598,0.26,1901788,1.25,414,0.37,637,11.51,1484334,0.09,417454,5.69,32591,5.82,2005
AK,housing and community development,608,4.7,2647047,6.89,518,4.22,201,12.34,2281960,6.53,365087,19.79,15874,24.9,2005
AK,natural resources,2307,0,9368130,0,2253,0,100,0,9212734,0,155396,0,9288,0,2005
AK,water transport and terminals,204,15.28,1172366,9.41,155,22.37,176,46.03,934830,12.48,237536,44.66,9986,43.5,2005
AK,electric power,548,7.92,2919087,5.57,473,9.81,114,63.84,2533989,5.34,385098,45.92,12044,46.56,2005
AK,gas supply,0,0,1356,0,0,0,4,0,0,0,1356,0,70,0,2005
AK,transit,239,0,1086599,0,213,0,40,0,999233,0,87366,0,4293,0,2005
AK,education - elementary and secondary instructional,13035,0.82,52324560,0.99,11742,0.68,3128,3.17,48620849,0.92,3703711,5.48,216690,4.21,2005
AK,education - elementary and secondary other,7217,0.56,21404057,0.39,6263,0.81,3116,3.84,18975042,0.87,2429015,7.85,163552,6.98,2005
AK,education - higher education instructional,1172,0,7696812,0,960,0,1174,0,6337225,0,1359587,0,37311,0,2005
AK,education - higher education other,3817,0,13215155,0,2701,0,2502,0,10670156,0,2544999,0,196225,0,2005
AK,education - other,248,0,979657,0,242,0,26,0,967129,0,12528,0,965,0,2005
AK,libraries,256,5.84,967081,1.95,202,0,136,46.21,748495,0,218586,8.61,15057,9.53,2005
AK,liquor stores,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2005
AK,other and unallocable,3735,3.81,16744058,2.32,3436,2.8,591,38.66,15780932,1.54,963126,29.9,40756,27.94,2005
AZ,total,281796,1.72,984123765,1.65,249295,1.79,82525,2.89,909926100,1.71,74197665,1.77,5703966,2.06,2005
AZ,financial administration,8683,8.25,30508212,8.24,8480,7.31,410,48.8,30005328,7.71,502884,40.64,39690,53.94,2005
AZ,other government administration,7881,20.69,31470722,14.99,7430,22.12,1171,34.59,30274108,15.64,1196614,15.53,72268,17.73,2005
AZ,judicial and legal,10571,2.64,39686440,2.22,10324,2.72,535,9.57,38750051,2.29,936389,5.64,43878,9.85,2005
AZ,police protection - officers,14646,6.03,68893284,5.44,14582,6.08,134,38.4,68727389,5.46,165895,49.72,10144,58.25,2005
AZ,police protection - other,5084,2.64,19367614,1.64,4938,2.79,252,17.75,18939173,1.68,428441,6.23,25587,12.86,2005
AZ,fire protection - firefighters,6036,8.42,28623858,4.71,5813,8.66,780,227.73,28240869,5.37,382989,126.92,39941,105.55,2005
AZ,fire protection - other,995,0,4514407,1.99,963,0,153,45.6,4489718,0,24689,364.09,10436,37.66,2005
AZ,corrections,15325,0.16,44766242,0.63,15212,0.14,256,4.58,44384131,0.63,382111,0.74,20347,2.18,2005
AZ,highways,8592,10.77,30748246,12.45,8451,10.45,148,54.78,30524912,12.31,223334,45.79,20629,49.78,2005
AZ,air transportation,1155,0,4634653,0,1127,0,74,0,4573032,0,61621,0,4830,0,2005
AZ,water transport and terminals,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2005
AZ,public welfare,9733,0.39,27743666,0.33,9144,0.41,990,0,26447841,0.35,1295825,0,104097,0,2005
AZ,health,5438,0.39,17625212,0.21,5221,0.47,388,3.66,17090945,0.21,534267,4.49,41779,7.72,2005
AZ,hospitals,4067,0,11746541,0,4049,0,41,0,11678883,0,67658,0,3215,0,2005
AZ,social insurance administration,409,0,1008632,0,402,0,13,0,991626,0,17006,0,1297,0,2005
AZ,solid waste management,2202,2.05,7733448,0.98,2122,0.29,101,49.49,7598277,0.96,135171,43.81,11269,51.01,2005
AZ,sewerage,1275,9.3,4986908,6.49,1260,9.41,124,73.11,4922743,6.55,64165,37.46,3248,19.28,2005
AZ,parks and recreation,6910,17.11,19522283,15.46,4923,15.57,5495,26.38,16034851,14.06,3487432,21.98,349360,20.46,2005
AZ,housing and community development,1158,0,4257549,0,1072,0,185,0,4090810,0,166739,0,15416,0,2005
AZ,natural resources,3761,3.92,15158963,1.15,3341,4.41,942,9.94,13932249,0.62,1226714,11.42,77022,5.91,2005
AZ,water transport and terminals,3542,2.03,15042989,0.66,3495,2.06,72,0,14952589,0.64,90400,29.8,6159,36.39,2005
AZ,electric power,4579,0,28693613,0,4362,0,335,0,27317970,0,1375643,0,38204,0,2005
AZ,gas supply,104,0,461059,0,98,0,16,0,450476,0,10583,0,1045,0,2005
AZ,transit,298,11.75,1093733,1.48,250,14.01,43,62.55,994979,3.28,98754,16.56,7170,20.58,2005
AZ,education - elementary and secondary instructional,70503,1.77,248096165,0.89,64106,2.22,14278,3.06,234068402,1.01,14027763,4.47,1119964,3.96,2005
AZ,education - elementary and secondary other,36966,3.71,87779089,2.35,31336,4.73,15791,2.81,76283554,2.74,11495535,2.85,1003917,3.97,2005
AZ,education - higher education instructional,13164,0,64114847,0,7704,0,14763,0,46755203,0,17359644,0,952939,0,2005
AZ,education - higher education other,25725,0,85054411,0,17393,0,22697,0,69448547,0,15605864,0,1459970,0,2005
AZ,education - other,3348,0,9665423,0,3142,0,463,0,9059442,0,605981,0,36350,0,2005
AZ,libraries,2056,5.35,6122409,2.65,1237,0.61,1444,9.05,4539207,1.23,1583202,11.74,139433,12.03,2005
AZ,liquor stores,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2005
AZ,other and unallocable,7590,13.89,25003147,12.44,7318,13.97,431,53.28,24358795,12.76,644352,38.5,44362,52.45,2005
AR,total,160115,1.49,442448653,0.95,149207,1.69,39230,6.52,421214073,0.99,21234580,3.43,1895101,4.28,2005
AR,financial administration,4155,3.9,11305517,2.68,3991,3.88,445,33.91,11080700,2.72,224817,21.18,22150,26.75,2005
AR,other government administration,2892,6.74,8377958,7.46,2519,7.19,4469,15.34,7098853,7.79,1279105,24.76,81355,22.42,2005
AR,judicial and legal,3273,3.74,8925164,4.44,2979,2.57,691,17.36,7906055,2.43,1019109,22.88,40489,15.86,2005
AR,police protection - officers,5963,1.96,17985263,1.8,5839,2.05,558,20.79,17696656,1.89,288607,24.48,26208,17.88,2005
AR,police protection - other,2128,4.09,4771679,2.98,2054,4.2,236,12.8,4639006,3.11,132673,11.96,13877,9.15,2005
AR,fire protection - firefighters,2726,5.12,8927750,3.12,2406,2.52,3915,44.17,8353873,2.16,573877,34.66,56884,36.6,2005
AR,fire protection - other,102,19.58,229546,19.78,76,25.92,52,9.36,188428,24.03,41118,9.15,4303,8.22,2005
AR,corrections,6311,0.7,15407142,0.59,6263,0.69,150,12.11,15326354,0.57,80788,21.99,8859,21.88,2005
AR,highways,7298,2.14,19558980,1.55,7199,2.18,394,19.66,19208925,1.62,350055,21.02,27805,18.61,2005
AR,air transportation,275,5.57,709356,2.16,263,6.66,30,36.94,690136,2.66,19220,15.68,2027,15.04,2005
AR,water transport and terminals,4,0,22761,0,4,0,0,0,22761,0,0,0,0,0,2005
AR,public welfare,3770,0.17,10648040,0.15,3725,0.03,117,8.95,10526849,0.02,121191,12.84,8602,9.09,2005
AR,health,5018,0.73,14704003,0.42,4869,0.64,268,13.83,14372648,0.4,331355,8.45,25806,15.15,2005
AR,hospitals,5902,0,16776927,0,5658,0,534,0,15974783,0,802144,0,43258,0,2005
AR,social insurance administration,984,0,3268488,0,855,0,218,0,3041137,0,227351,0,22665,0,2005
AR,solid waste management,1339,9.12,3162188,5.92,1318,9.02,109,54.75,3042723,6.09,119465,35.23,4510,131.28,2005
AR,sewerage,1144,4.85,3444176,3.3,1139,4.87,20,373.68,3353757,3.54,90419,62.63,5123,57.67,2005
AR,parks and recreation,1801,1.76,3989821,1.41,1437,1.96,707,3.33,3483351,1.44,506470,2.81,63527,2.13,2005
AR,housing and community development,1085,3.9,2550611,2.93,1041,5.44,98,104.6,2429672,4.32,120939,43.55,7639,75.03,2005
AR,natural resources,2039,3.49,5837612,2.37,1848,3.55,493,44.05,5570410,2.76,267202,24.93,25593,24.98,2005
AR,water transport and terminals,2327,12.47,6248957,8.96,2212,11.9,303,52.41,5899248,8.92,349709,47.76,11040,108.28,2005
AR,electric power,367,0,1313751,0,365,0,3,0,1310895,0,2856,0,344,0,2005
AR,gas supply,4,0,5657,0,4,0,0,0,5657,0,0,0,0,0,2005
AR,transit,248,0,702630,0,229,0,32,0,669511,0,33119,0,3410,0,2005
AR,education - elementary and secondary instructional,46526,4.78,143034077,2.82,44965,5.35,6714,14.41,140158428,2.91,2875649,13,264832,18.07,2005
AR,education - elementary and secondary other,24508,6.13,36490714,4.86,22632,7.16,4363,14.02,33945650,5.52,2545064,12.76,310747,14.15,2005
AR,education - higher education instructional,7484,0,38713522,0,5896,0,4628,0,34300510,0,4413012,0,279258,0,2005
AR,education - higher education other,13785,0,36260493,0,11227,0,8435,0,32589095,0,3671398,0,449752,0,2005
AR,education - other,1345,0,4452933,0,1340,0,13,0,4431356,0,21577,0,1017,0,2005
AR,libraries,1450,42.26,2999261,41.16,1138,44.94,847,33.88,2551540,43.51,447721,28.02,57951,36.25,2005
AR,liquor stores,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2005
AR,other and unallocable,3862,2.8,11623676,2.24,3716,2.79,388,13.18,11345106,2.25,278570,8.49,26070,14.71,2005
CA,total,1771336,0.65,8478901854,0.52,1526293,0.76,642416,1.08,7647696112,0.59,831205742,0.78,42458152,1.21,2005
CA,financial administration,45713,0.67,208004972,0.72,42772,0.69,4903,2.25,199522870,0.74,8482102,3.12,518624,3.18,2005
CA,other government administration,31208,1.81,163401757,1.92,29115,1.87,5710,9.26,155738842,1.93,7662915,8.14,366993,6.56,2005
CA,judicial and legal,50411,1.19,286318659,0.52,48823,1.17,3145,3.02,278724188,0.51,7594471,2.26,281698,2.9,2005
CA,police protection - officers,66674,0.72,463551946,0.74,66102,0.8,1875,12.74,461136584,0.76,2415362,15.8,102626,20.1,2005
CA,police protection - other,32893,1.51,148750099,1.31,30339,1.5,5879,6.33,141599019,1.35,7151080,4.49,450160,7.1,2005
CA,fire protection - firefighters,29936,1.95,236885040,1.3,29069,1.53,3537,31.55,235120493,1.24,1764547,30.98,139766,36.77,2005
CA,fire protection - other,3459,4.38,18897354,3.91,3203,2.61,1105,37.27,18097359,3.12,799995,26.36,44480,32.43,2005
CA,corrections,80080,0.13,407676275,0.12,77282,0.06,4569,3.06,396951912,0.08,10724363,1.5,491712,2.27,2005
CA,highways,41608,1.45,225767300,1.57,40052,1.52,2445,6.36,219687226,1.62,6080074,2.88,276958,4.4,2005
CA,air transportation,6724,0.18,36501432,0.19,6603,0.18,582,0,36099473,0.19,401959,0,25624,0,2005
CA,water transport and terminals,2118,0,12276961,0,2054,0,179,0,12067974,0,208987,0,11357,0,2005
CA,public welfare,67503,0.31,271851793,0.28,65713,0.25,3068,4.6,266070211,0.24,5781582,2.98,315167,3.76,2005
CA,health,53169,0.61,259404648,0.23,49188,0.75,7119,1.94,242663606,0.25,16741042,1.29,697790,1.75,2005
CA,hospitals,99851,0,490341586,0,87442,0,21650,0,432088060,0,58253526,0,2155752,0,2005
CA,social insurance administration,19851,0,79507612,0,18657,0,1952,0,75309899,0,4197713,0,210301,0,2005
CA,solid waste management,8668,2.61,39308427,1.55,8285,2.26,683,15.11,38006510,1.32,1301917,14.29,69500,16.23,2005
CA,sewerage,13172,2.79,71311638,2.37,12918,2.54,656,30.7,70446160,2.32,865478,19.58,48430,25.77,2005
CA,parks and recreation,39291,1.53,131376965,1.04,26272,1.46,28018,6.03,102649356,0.98,28727609,3.32,2269196,4.34,2005
CA,housing and community development,13416,3.52,65672481,4.49,12821,3.66,970,8.85,64105695,4.45,1566786,9.22,96013,4.99,2005
CA,natural resources,21857,1.01,99520665,0.93,19562,1.12,3533,2.4,93975391,0.86,5545274,2.94,410243,1.4,2005
CA,water transport and terminals,23128,2,133359478,2.18,22534,1.93,1303,23.04,131471054,2.19,1888424,17.81,104434,17.3,2005
CA,electric power,11156,0.77,73306923,0.67,10900,0.86,354,2.96,72175998,0.7,1130925,1.92,44288,2.11,2005
CA,gas supply,244,0,1244146,0,240,0,5,0,1225663,0,18483,0,742,0,2005
CA,transit,33172,1.51,143143639,1.13,31661,1.6,2179,4.81,139126676,1.18,4016963,3.26,266371,3.69,2005
CA,education - elementary and secondary instructional,431980,1.38,2204210915,1.24,367130,1.59,168645,2.82,1960557999,1.45,243652916,1.94,11144998,3.41,2005
CA,education - elementary and secondary other,235731,2.59,688311162,2.45,183483,3.46,139841,2.19,555059035,3.12,133252127,2.33,8863672,2.23,2005
CA,education - higher education instructional,61046,0,387441385,0,42467,0,74100,0,281302934,0,106138451,0,3266209,0,2005
CA,education - higher education other,151662,0,638086261,0,106173,0,129156,0,508236815,0,129849446,0,7997436,0,2005
CA,education - other,4293,0,19189727,0,4013,0,555,0,18155350,0,1034377,0,49237,0,2005
CA,libraries,12315,2.44,46025115,1.71,8146,1.3,10788,4.8,34992039,0.74,11033076,5.7,734496,6.9,2005
CA,liquor stores,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2005
CA,other and unallocable,79007,1.66,428255493,1.46,73274,1.67,13912,17.64,405331721,1.41,22923772,7.6,1003879,9.97,2005
CO,total,250068,0.61,942056555,0.32,212032,0.76,92385,1.87,831931901,0.33,110124654,0.72,6699031,0.93,2005
CO,financial administration,6484,2.7,26254163,1.75,6266,2.78,421,11.38,25666890,1.77,587273,5.21,33033,9.65,2005
CO,other government administration,5262,3.3,20514325,2.75,4896,3.2,1763,14.99,18953321,2.85,1561004,13.55,76207,12.02,2005
CO,judicial and legal,5905,1.26,26053950,0.87,5343,0.88,1234,14.56,23690796,0.57,2363154,6.56,98940,6.81,2005
CO,police protection - officers,9446,2.33,49145957,1.69,9431,2.34,51,30.36,49080494,1.69,65463,11.41,3455,13.09,2005
CO,police protection - other,3666,4.34,13432547,2.24,3481,3.25,490,24.12,12934744,1.87,497803,17.65,32954,21.17,2005
CO,fire protection - firefighters,4648,2.81,25483996,1.47,4581,2.85,1524,51.05,25276790,1.53,207206,28.2,17211,24.48,2005
CO,fire protection - other,522,13.46,2128853,10.88,486,14.46,648,64.59,2042245,11.56,86608,31.59,6780,30.21,2005
CO,corrections,10254,0.84,40186713,0.46,10152,0.85,174,0,39814764,0.46,371949,0,19685,0,2005
CO,highways,9286,2.57,35615754,2.18,9011,2.55,590,19.62,34769404,2.08,846350,15.19,49251,16.98,2005
CO,air transportation,1171,1.74,5287407,1.07,1117,1.65,119,6.37,5100281,1.03,187126,2.67,9831,3.35,2005
CO,water transport and terminals,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2005
CO,public welfare,7886,3.33,27949957,3.06,7288,3.6,1271,1.51,25990750,3.27,1959207,1.36,108443,1.87,2005
CO,health,4581,1.5,18910939,1.04,3943,0.76,1541,7.35,16398212,1.22,2512727,1.86,114669,12.22,2005
CO,hospitals,12566,0,48255640,0,10741,0,3244,0,40784430,0,7471210,0,317694,0,2005
CO,social insurance administration,987,0,4166179,0,923,0,106,0,3969312,0,196867,0,11197,0,2005
CO,solid waste management,743,3.6,2298221,2.64,733,3.65,81,11.39,2195043,2.84,103178,11.63,7034,13.67,2005
CO,sewerage,2340,4.87,9219901,3.99,2266,4.51,236,34.24,8953540,3.94,266361,47.63,16121,51.98,2005
CO,parks and recreation,6267,1.96,19228306,1.36,4346,1.81,7935,2.97,15567342,1.34,3660964,3.35,344682,3.19,2005
CO,housing and community development,1815,0.35,6950146,0.29,1603,0.4,1009,0,6310730,0.32,639416,0,36645,0,2005
CO,natural resources,2250,3.8,9315369,1.24,2011,3.5,599,14.72,8620434,1.39,694935,6.06,36975,10.9,2005
CO,water transport and terminals,4258,3.69,18542177,2.72,4200,3.64,325,56.54,18300106,2.74,242071,13.18,12989,30.02,2005
CO,electric power,1479,0,7998812,0,1457,0,58,0,7930336,0,68476,0,4107,0,2005
CO,gas supply,308,0,1402703,0,308,0,2,0,1402309,0,394,0,27,0,2005
CO,transit,2912,0,10131004,0,2695,0,345,0,9577597,0,553407,0,38124,0,2005
CO,education - elementary and secondary instructional,65305,1.32,237170116,0.77,58278,1.55,13886,5.04,220355275,0.78,16814841,2.56,1221892,2.46,2005
CO,education - elementary and secondary other,31859,2.37,79729242,2.12,24953,3.42,17418,5.07,62351025,2.87,17378217,1.53,1201737,2,2005
CO,education - higher education instructional,14907,0,79593090,0,10354,0,10531,0,63624500,0,15968590,0,800966,0,2005
CO,education - higher education other,23389,0,82888346,0,13270,0,22801,0,53145468,0,29742878,0,1781042,0,2005
CO,education - other,1311,0,5186236,0,984,0,759,0,4007806,0,1178430,0,57630,0,2005
CO,libraries,2905,3.62,8991294,2.07,1802,3.05,2606,4.14,5812402,1.37,3178892,5.41,197039,7.05,2005
CO,liquor stores,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2005
CO,other and unallocable,5356,3.15,20025212,2.04,5113,3.23,618,13.15,19305555,2.09,719657,2.77,42671,2.67,2005
CT,total,185219,0.41,825652803,0.53,163471,0.49,60070,2.59,758368654,0.55,67284149,2.57,3637556,2.29,2005
