state,government_function,full_time_equivalent_employees,full_time_equivalent_employees_coefficient_of_variation_as_percent,total_march_pay,total_march_pay_coefficient_of_variation_as_percent,full_time_employees,full_time_employees_coefficient_of_variation_as_percent,part_time_employees,part_time_employees_coefficient_of_variation_as_percent,full_time_pay,full_time_pay_coefficient_of_variation_as_percent,part_time_pay,part_time_pay_coefficient_of_variation_as_percent,part_time_hours_march,part_time_hours_march_coefficient_of_variation_as_percent,year
US,solid waste management,112492,0,349931215,0,105750,0,14506,0,338433621,0,11497594,0,1199416,0,2002
US,sewerage,125947,0,445164666,0,123058,0,9751,0,438120794,0,7043872,0,537411,0,2002
US,parks and recreation,262616,0,679389671,0,187930,0,189423,0,549405169,0,129984502,0,13035034,0,2002
US,housing and community development,117766,0,391071069,0,111546,0,13645,0,377991514,0,13079555,0,1062901,0,2002
US,natural resources,189491,0,620417710,0,169343,0,41585,0,577425341,0,42992369,0,3530469,0,2002
US,water transport and terminals,159436,0,551331133,0,154818,0,15254,0,540823593,0,10507540,0,857484,0,2002
US,electric power,76663,0,351901257,0,75132,0,3177,0,347521505,0,4379752,0,271713,0,2002
US,gas supply,10513,0,34052786,0,10360,0,386,0,33666791,0,385995,0,27744,0,2002
US,transit,231311,0,928426832,0,220433,0,17147,0,904268953,0,24157879,0,1884018,0,2002
US,education - elementary and secondary instructional,4439677,0,15597557644,0,4071599,0,915132,0,14705992372,0,891565272,0,62224451,0,2002
US,education - elementary and secondary other,1946663,0,4310937083,0,1578961,0,788390,0,3635290007,0,675647076,0,61557119,0,2002
US,education - higher education instructional,629832,0,3118338865,0,442857,0,538718,0,2444313125,0,674025740,0,32420190,0,2002
US,education - higher education other,1198187,0,3475979203,0,875878,0,930594,0,2879970395,0,596008808,0,56020078,0,2002
US,education - other,98098,0,337618542,0,91516,0,16404,0,318915425,0,18703117,0,1135316,0,2002
US,libraries,125064,0,321264875,0,86813,0,91337,0,251169427,0,70095448,0,6608825,0,2002
US,liquor stores,7268,0,18412983,0,5849,0,3342,0,16001124,0,2411859,0,245462,0,2002
US,other and unallocable,459250,0,1648771757,0,424860,0,90515,0,1562178220,0,86593537,0,6060661,0,2002
AL,total,266524,0,732980655,0,243877,0,52942,0,684313363,0,48667292,0,3919838,0,2002
AL,financial administration,6496,0,18508684,0,6346,0,315,0,18262788,0,245896,0,25738,0,2002
AL,other government administration,2989,0,8918907,0,2623,0,2362,0,7801481,0,1117426,0,66913,0,2002
AL,judicial and legal,5098,0,16367973,0,4816,0,688,0,15683581,0,684392,0,51584,0,2002
AL,police protection - officers,9779,0,30818669,0,9647,0,340,0,30600170,0,218499,0,24038,0,2002
AL,police protection - other,3275,0,7149438,0,2976,0,755,0,6681377,0,468061,0,52679,0,2002
AL,fire protection - firefighters,4878,0,15411983,0,4636,0,791,0,15044645,0,367338,0,42922,0,2002
AL,fire protection - other,220,0,621904,0,215,0,6,0,615259,0,6645,0,758,0,2002
AL,corrections,7560,0,22124167,0,7418,0,259,0,21894652,0,229515,0,24462,0,2002
AL,highways,11208,0,27133525,0,10994,0,363,0,26837741,0,295784,0,37162,0,2002
AL,air transportation,405,0,1026961,0,382,0,43,0,988295,0,38666,0,3998,0,2002
AL,water transport and terminals,412,0,1235725,0,412,0,2,0,1234075,0,1650,0,30,0,2002
AL,public welfare,5321,0,13082383,0,5066,0,460,0,12735303,0,347080,0,44316,0,2002
AL,health,9731,0,24761700,0,9068,0,1353,0,23761367,0,1000333,0,116495,0,2002
AL,hospitals,35427,0,107271034,0,31212,0,7208,0,94444946,0,12826088,0,734032,0,2002
AL,social insurance administration,1530,0,3965909,0,1513,0,36,0,3945348,0,20561,0,2967,0,2002
AL,solid waste management,3790,0,8302672,0,3683,0,182,0,8164207,0,138465,0,19051,0,2002
AL,sewerage,1550,0,4233064,0,1530,0,56,0,4193609,0,39455,0,3832,0,2002
AL,parks and recreation,4154,0,8189516,0,3053,0,2133,0,6791763,0,1397753,0,193894,0,2002
AL,housing and community development,2500,0,6725999,0,2361,0,259,0,6472310,0,253689,0,23667,0,2002
AL,natural resources,2703,0,7513338,0,2407,0,379,0,7171713,0,341625,0,51315,0,2002
AL,water transport and terminals,3546,0,9489970,0,3424,0,347,0,9284562,0,205408,0,20655,0,2002
AL,electric power,1232,0,4209503,0,1199,0,60,0,4147906,0,61597,0,6095,0,2002
AL,gas supply,922,0,2662908,0,912,0,33,0,2648229,0,14679,0,1980,0,2002
AL,transit,209,0,397621,0,182,0,53,0,357586,0,40035,0,4553,0,2002
AL,education - elementary and secondary instructional,65076,0,186331763,0,63028,0,5852,0,182982096,0,3349667,0,340293,0,2002
AL,education - elementary and secondary other,28601,0,43542461,0,27251,0,4339,0,41441502,0,2100959,0,226557,0,2002
AL,education - higher education instructional,11879,0,59263359,0,9118,0,7833,0,48856284,0,10407075,0,476448,0,2002
AL,education - higher education other,25222,0,64330760,0,18535,0,14737,0,53283685,0,11047075,0,1159160,0,2002
AL,education - other,2589,0,8235546,0,2556,0,84,0,8169791,0,65755,0,5941,0,2002
AL,libraries,1134,0,2519840,0,854,0,594,0,2099381,0,420459,0,48173,0,2002
AL,liquor stores,642,0,1404218,0,639,0,4,0,1398351,0,5867,0,531,0,2002
AL,other and unallocable,6446,0,17229155,0,5821,0,1016,0,16319360,0,909795,0,109599,0,2002
AK,total,50780,0,192955797,0,45980,0,14481,0,180344831,0,12610966,0,826581,0,2002
AK,financial administration,1749,0,6934668,0,1702,0,99,0,6801303,0,133365,0,7628,0,2002
AK,other government administration,1446,0,5674439,0,1316,0,646,0,5226174,0,448265,0,23747,0,2002
AK,judicial and legal,1317,0,5696111,0,1279,0,95,0,5552781,0,143330,0,6676,0,2002
AK,police protection - officers,1024,0,5406898,0,990,0,62,0,5341494,0,65404,0,5820,0,2002
AK,police protection - other,638,0,2399913,0,609,0,140,0,2334694,0,65219,0,5782,0,2002
AK,fire protection - firefighters,601,0,3258059,0,557,0,294,0,3189104,0,68955,0,7460,0,2002
AK,fire protection - other,97,0,466967,0,89,0,20,0,450042,0,16925,0,1417,0,2002
AK,corrections,1836,0,7397800,0,1811,0,40,0,7335979,0,61821,0,4209,0,2002
AK,highways,3633,0,15505100,0,3580,0,146,0,15371722,0,133378,0,8970,0,2002
AK,air transportation,88,0,287597,0,85,0,6,0,282598,0,4999,0,340,0,2002
AK,water transport and terminals,134,0,539956,0,131,0,9,0,532254,0,7702,0,522,0,2002
AK,public welfare,1945,0,6194077,0,1796,0,201,0,5933357,0,260720,0,24836,0,2002
AK,health,1137,0,4521088,0,1072,0,249,0,4335536,0,185552,0,11048,0,2002
AK,hospitals,860,0,3683262,0,740,0,283,0,3236683,0,446579,0,20805,0,2002
AK,social insurance administration,470,0,1642891,0,468,0,5,0,1637253,0,5638,0,285,0,2002
AK,solid waste management,273,0,1006247,0,244,0,73,0,930082,0,76165,0,5060,0,2002
AK,sewerage,427,0,1713006,0,403,0,56,0,1661934,0,51072,0,3785,0,2002
AK,parks and recreation,656,0,1838586,0,389,0,637,0,1355899,0,482687,0,46377,0,2002
AK,housing and community development,569,0,2213203,0,442,0,214,0,1722824,0,490379,0,21571,0,2002
AK,natural resources,2229,0,8506099,0,2199,0,66,0,8426905,0,79194,0,5011,0,2002
AK,water transport and terminals,266,0,1054081,0,229,0,102,0,974456,0,79625,0,6017,0,2002
AK,electric power,446,0,2301703,0,415,0,80,0,2228397,0,73306,0,4919,0,2002
AK,gas supply,0,0,2583,0,0,0,4,0,0,0,2583,0,171,0,2002
AK,transit,240,0,863022,0,217,0,35,0,794571,0,68451,0,3837,0,2002
AK,education - elementary and secondary instructional,12404,0,47315692,0,11289,0,2886,0,44273750,0,3041942,0,190550,0,2002
AK,education - elementary and secondary other,7091,0,19987239,0,5994,0,3648,0,17527551,0,2459688,0,187448,0,2002
AK,education - higher education instructional,1498,0,8640177,0,1185,0,1761,0,6838377,0,1801800,0,55032,0,2002
AK,education - higher education other,3559,0,11155567,0,2889,0,1886,0,9980768,0,1174799,0,117745,0,2002
AK,education - other,434,0,1586887,0,406,0,56,0,1526335,0,60552,0,4627,0,2002
AK,libraries,307,0,958551,0,210,0,212,0,731572,0,226979,0,17259,0,2002
AK,other and unallocable,3406,0,14204328,0,3244,0,470,0,13810436,0,393892,0,27627,0,2002
AZ,total,260194,0,813760361,0,228615,0,76077,0,747719646,0,66040715,0,5516530,0,2002
AZ,financial administration,7660,0,24237802,0,7534,0,240,0,23875509,0,362293,0,21941,0,2002
AZ,other government administration,6029,0,23055286,0,5688,0,832,0,22152430,0,902856,0,59910,0,2002
AZ,judicial and legal,9282,0,32869456,0,8989,0,649,0,31910911,0,958545,0,51810,0,2002
AZ,police protection - officers,12670,0,53710564,0,12647,0,62,0,53638796,0,71768,0,4122,0,2002
AZ,police protection - other,4517,0,15030712,0,4319,0,338,0,14583431,0,447281,0,33945,0,2002
AZ,fire protection - firefighters,4810,0,21900201,0,4612,0,1145,0,21584987,0,315214,0,34300,0,2002
AZ,fire protection - other,878,0,3757282,0,800,0,264,0,3574211,0,183071,0,13917,0,2002
AZ,corrections,14536,0,41184474,0,14363,0,384,0,40687899,0,496575,0,30182,0,2002
AZ,highways,7543,0,24343808,0,7458,0,147,0,24151850,0,191958,0,14929,0,2002
AZ,air transportation,1133,0,4067386,0,1080,0,149,0,3896306,0,171080,0,9060,0,2002
AZ,water transport and terminals,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2002
AZ,public welfare,7909,0,19394410,0,7307,0,1036,0,18188178,0,1206232,0,105747,0,2002
AZ,health,4914,0,14807176,0,4697,0,418,0,14237422,0,569754,0,38209,0,2002
AZ,hospitals,4728,0,12832901,0,4489,0,363,0,12062735,0,770166,0,42244,0,2002
AZ,social insurance administration,2020,0,4780958,0,2015,0,14,0,4761791,0,19167,0,886,0,2002
AZ,solid waste management,2132,0,6994841,0,2092,0,59,0,6911590,0,83251,0,7041,0,2002
AZ,sewerage,1259,0,4207699,0,1239,0,38,0,4165693,0,42006,0,3298,0,2002
AZ,parks and recreation,5227,0,13825733,0,3693,0,3693,0,11252755,0,2572978,0,269576,0,2002
AZ,housing and community development,1142,0,3635265,0,1029,0,202,0,3449483,0,185782,0,19739,0,2002
AZ,natural resources,3302,0,11011989,0,3006,0,698,0,10356605,0,655384,0,52485,0,2002
AZ,water transport and terminals,3239,0,12269862,0,3194,0,80,0,12179630,0,90232,0,7756,0,2002
AZ,electric power,4174,0,23273660,0,4050,0,279,0,22815740,0,457920,0,21683,0,2002
AZ,gas supply,22,0,49952,0,14,0,20,0,36502,0,13450,0,1346,0,2002
AZ,transit,228,0,854157,0,197,0,63,0,769789,0,84368,0,5593,0,2002
AZ,education - elementary and secondary instructional,67514,0,208780521,0,61384,0,13156,0,195561842,0,13218679,0,1068824,0,2002
AZ,education - elementary and secondary other,34464,0,74966819,0,27627,0,15934,0,62636032,0,12330787,0,1187473,0,2002
AZ,education - higher education instructional,11841,0,53657732,0,7306,0,12834,0,39991020,0,13666712,0,792889,0,2002
AZ,education - higher education other,25319,0,70598586,0,17065,0,20857,0,56648290,0,13950296,0,1444308,0,2002
AZ,education - other,2933,0,7407566,0,2695,0,513,0,6893899,0,513667,0,41988,0,2002
AZ,libraries,1800,0,5025120,0,1257,0,1141,0,3964180,0,1060940,0,95875,0,2002
AZ,other and unallocable,6969,0,21228443,0,6769,0,469,0,20780140,0,448303,0,35454,0,2002
AR,total,150810,0,375351376,0,140539,0,35489,0,356545688,0,18805688,0,1789731,0,2002
AR,financial administration,3899,0,9399202,0,3776,0,333,0,9182072,0,217130,0,23231,0,2002
AR,other government administration,2527,0,6289761,0,2218,0,3045,0,5417506,0,872255,0,60669,0,2002
AR,judicial and legal,2967,0,8079438,0,2728,0,672,0,7441536,0,637902,0,43473,0,2002
AR,police protection - officers,5727,0,15396771,0,5594,0,429,0,15186023,0,210748,0,23800,0,2002
AR,police protection - other,1923,0,4009300,0,1845,0,270,0,3886777,0,122523,0,14075,0,2002
AR,fire protection - firefighters,2380,0,7294962,0,2224,0,1979,0,7063621,0,231341,0,27610,0,2002
AR,fire protection - other,71,0,143035,0,60,0,46,0,127782,0,15253,0,2052,0,2002
AR,corrections,6087,0,13001895,0,6028,0,150,0,12921844,0,80051,0,9975,0,2002
AR,highways,7365,0,17995119,0,7219,0,374,0,17725305,0,269814,0,27269,0,2002
AR,air transportation,252,0,533571,0,241,0,29,0,516195,0,17376,0,2057,0,2002
AR,water transport and terminals,9,0,34102,0,9,0,0,0,34102,0,0,0,0,0,2002
AR,public welfare,4181,0,9218755,0,4163,0,48,0,9190754,0,28001,0,3383,0,2002
AR,health,4870,0,12043329,0,4721,0,341,0,11656724,0,386605,0,26308,0,2002
AR,hospitals,6698,0,16808665,0,6312,0,891,0,15496009,0,1312656,0,67935,0,2002
AR,social insurance administration,1036,0,3009204,0,889,0,219,0,2766054,0,243150,0,25869,0,2002
AR,solid waste management,1511,0,2929120,0,1410,0,222,0,2785451,0,143669,0,17759,0,2002
AR,sewerage,1103,0,2886788,0,1079,0,78,0,2846734,0,40054,0,4692,0,2002
AR,parks and recreation,1719,0,3375697,0,1391,0,698,0,2963738,0,411959,0,58034,0,2002
AR,housing and community development,986,0,2004456,0,893,0,209,0,1863122,0,141334,0,16125,0,2002
AR,natural resources,2128,0,5229310,0,1938,0,608,0,4911163,0,318147,0,33530,0,2002
AR,water transport and terminals,1923,0,4747848,0,1829,0,241,0,4581631,0,166217,0,16696,0,2002
AR,electric power,399,0,1288177,0,395,0,12,0,1279882,0,8295,0,750,0,2002
AR,gas supply,4,0,4597,0,4,0,0,0,4597,0,0,0,0,0,2002
AR,transit,228,0,571468,0,211,0,32,0,546609,0,24859,0,3059,0,2002
AR,education - elementary and secondary instructional,43811,0,116720100,0,42278,0,5449,0,114196190,0,2523910,0,257967,0,2002
AR,education - elementary and secondary other,21205,0,31581118,0,19077,0,5881,0,28639276,0,2941842,0,357631,0,2002
AR,education - higher education instructional,6410,0,32993248,0,5311,0,3587,0,29832808,0,3160440,0,193087,0,2002
AR,education - higher education other,12069,0,28474970,0,10020,0,7794,0,25432236,0,3042734,0,359857,0,2002
AR,education - other,2822,0,8011988,0,2594,0,819,0,7415916,0,596072,0,40062,0,2002
AR,libraries,754,0,1356620,0,587,0,449,0,1133925,0,222695,0,29487,0,2002
AR,other and unallocable,3746,0,9918762,0,3495,0,584,0,9500106,0,418656,0,43289,0,2002
CA,total,1777895,0,7525955283,0,1514504,0,648363,0,6760975237,0,764980046,0,45488512,0,2002
CA,financial administration,46880,0,190917411,0,43862,0,5464,0,182698506,0,8218905,0,531049,0,2002
CA,other government administration,30002,0,138714883,0,27521,0,5493,0,131420787,0,7294096,0,434248,0,2002
CA,judicial and legal,55056,0,271167026,0,53275,0,3077,0,264986294,0,6180732,0,311890,0,2002
CA,police protection - officers,66878,0,408156915,0,66218,0,2315,0,405235688,0,2921227,0,116274,0,2002
CA,police protection - other,33394,0,130434520,0,30454,0,6584,0,123221414,0,7213106,0,516730,0,2002
CA,fire protection - firefighters,28818,0,199551854,0,27946,0,4204,0,197792787,0,1759067,0,154544,0,2002
CA,fire protection - other,3238,0,15147565,0,3038,0,637,0,14562351,0,585214,0,35733,0,2002
CA,corrections,77455,0,340343307,0,74681,0,4516,0,330734510,0,9608797,0,487777,0,2002
CA,highways,44453,0,212117925,0,43089,0,2226,0,207575467,0,4542458,0,238342,0,2002
CA,air transportation,6241,0,30486608,0,6095,0,294,0,30099766,0,386842,0,25679,0,2002
CA,water transport and terminals,2098,0,11125413,0,2044,0,139,0,10967092,0,158321,0,9510,0,2002
CA,public welfare,70869,0,256422934,0,68760,0,3848,0,250414012,0,6008922,0,368883,0,2002
CA,health,56103,0,240902774,0,52180,0,7395,0,226094719,0,14808055,0,688112,0,2002
CA,hospitals,96908,0,403598695,0,83909,0,22266,0,352254706,0,51343989,0,2266955,0,2002
CA,social insurance administration,17795,0,71351065,0,16184,0,2398,0,66203266,0,5147799,0,283290,0,2002
CA,solid waste management,7821,0,31532633,0,7515,0,502,0,30608559,0,924074,0,53761,0,2002
CA,sewerage,13035,0,62599051,0,12719,0,775,0,61653794,0,945257,0,57640,0,2002
CA,parks and recreation,38309,0,114258472,0,25976,0,27804,0,90049289,0,24209183,0,2167022,0,2002
CA,housing and community development,13276,0,54250694,0,12493,0,1479,0,52263298,0,1987396,0,135623,0,2002
CA,natural resources,23191,0,94746296,0,20160,0,4559,0,88672836,0,6073460,0,534700,0,2002
CA,water transport and terminals,21963,0,108759580,0,21449,0,1379,0,107269724,0,1489856,0,91548,0,2002
CA,electric power,10610,0,61443085,0,10315,0,545,0,60482421,0,960664,0,52182,0,2002
CA,gas supply,270,0,1227316,0,267,0,4,0,1214408,0,12908,0,602,0,2002
CA,transit,34307,0,131750716,0,32640,0,2385,0,127931831,0,3818885,0,292829,0,2002
CA,education - elementary and secondary instructional,436349,0,1944180268,0,365926,0,169414,0,1731297791,0,212882477,0,11985049,0,2002
CA,education - elementary and secondary other,232889,0,616203332,0,173733,0,131027,0,489441221,0,126762111,0,10012380,0,2002
CA,education - higher education instructional,68312,0,381055478,0,44739,0,75548,0,273627527,0,107427951,0,4138843,0,2002
CA,education - higher education other,145337,0,558656644,0,103333,0,138416,0,445994948,0,112661696,0,7378910,0,2002
CA,education - other,4912,0,20256561,0,4576,0,644,0,19118917,0,1137644,0,59310,0,2002
CA,libraries,12640,0,40665263,0,8311,0,10395,0,30782896,0,9882367,0,759846,0,2002
CA,other and unallocable,78486,0,383930999,0,71096,0,12631,0,356304412,0,27626587,0,1299251,0,2002
CO,total,241091,0,817580929,0,205127,0,82242,0,730867973,0,86712956,0,6182467,0,2002
CO,financial administration,5997,0,24876349,0,5790,0,430,0,24279208,0,597141,0,36745,0,2002
CO,other government administration,4995,0,17587290,0,4586,0,1504,0,16383828,0,1203462,0,74140,0,2002
CO,judicial and legal,5985,0,24687254,0,5331,0,1236,0,22303365,0,2383889,0,116279,0,2002
CO,police protection - officers,9274,0,44794890,0,9234,0,123,0,44680490,0,114400,0,7482,0,2002
CO,police protection - other,3453,0,11377157,0,3293,0,388,0,10995086,0,382071,0,28072,0,2002
CO,fire protection - firefighters,4172,0,20060613,0,4102,0,606,0,19935292,0,125321,0,13005,0,2002
CO,fire protection - other,493,0,1813657,0,456,0,227,0,1712864,0,100793,0,7295,0,2002
CO,corrections,10127,0,36734399,0,10019,0,190,0,36383681,0,350718,0,18952,0,2002
CO,highways,9262,0,32997135,0,8984,0,529,0,32296768,0,700367,0,48305,0,2002
CO,air transportation,1279,0,5368243,0,1203,0,125,0,5218800,0,149443,0,13176,0,2002
CO,water transport and terminals,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2002
CO,public welfare,7696,0,25202463,0,7267,0,852,0,24030030,0,1172433,0,75966,0,2002
CO,health,5058,0,18933934,0,4260,0,1713,0,16542595,0,2391339,0,140022,0,2002
CO,hospitals,11002,0,34444920,0,9395,0,2979,0,29433754,0,5011166,0,279692,0,2002
CO,social insurance administration,924,0,3755387,0,882,0,84,0,3637058,0,118329,0,7367,0,2002
CO,solid waste management,625,0,1943330,0,580,0,96,0,1857071,0,86259,0,8303,0,2002
CO,sewerage,2373,0,8308174,0,2322,0,299,0,8136407,0,171767,0,10606,0,2002
CO,parks and recreation,6536,0,19228422,0,4259,0,7149,0,15206518,0,4021904,0,400449,0,2002
CO,housing and community development,1796,0,6293748,0,1616,0,368,0,5885006,0,408742,0,31821,0,2002
CO,natural resources,2203,0,8879119,0,1999,0,578,0,8245248,0,633871,0,37520,0,2002
CO,water transport and terminals,4016,0,15681883,0,3912,0,505,0,15349449,0,332434,0,20205,0,2002
CO,electric power,1445,0,7364742,0,1423,0,49,0,7276103,0,88639,0,4133,0,2002
CO,gas supply,278,0,1198024,0,278,0,2,0,1197630,0,394,0,27,0,2002
CO,transit,3273,0,11007131,0,3019,0,435,0,10343022,0,664109,0,44695,0,2002
CO,education - elementary and secondary instructional,62098,0,197555153,0,56197,0,14239,0,186074369,0,11480784,0,977311,0,2002
CO,education - elementary and secondary other,28913,0,61793106,0,22714,0,11256,0,49807684,0,11985422,0,996280,0,2002
CO,education - higher education instructional,14381,0,68482602,0,10274,0,10539,0,54506080,0,13976522,0,722580,0,2002
CO,education - higher education other,23480,0,74503020,0,13300,0,22236,0,50130718,0,24372302,0,1791666,0,2002
CO,education - other,1342,0,4965967,0,1087,0,565,0,4135954,0,830013,0,45004,0,2002
CO,libraries,2658,0,7192980,0,1751,0,1970,0,5262933,0,1930047,0,159024,0,2002
CO,other and unallocable,5957,0,20549837,0,5594,0,970,0,19620962,0,928875,0,66345,0,2002
CT,total,181609,0,707670149,0,161884,0,45995,0,658830685,0,48839464,0,3257242,0,2002
CT,financial administration,5115,0,19130734,0,4870,0,624,0,18378617,0,752117,0,41174,0,2002
CT,other government administration,3472,0,13325013,0,3034,0,1043,0,11801871,0,1523142,0,75834,0,2002
CT,judicial and legal,4352,0,16928872,0,4210,0,189,0,16381458,0,547414,0,22264,0,2002
CT,police protection - officers,8112,0,41064848,0,8012,0,342,0,40816794,0,248054,0,17088,0,2002
CT,police protection - other,2220,0,7059671,0,1922,0,921,0,6446862,0,612809,0,51584,0,2002
CT,fire protection - firefighters,4382,0,20733615,0,4293,0,357,0,20505474,0,228141,0,16044,0,2002
CT,fire protection - other,346,0,1294705,0,303,0,152,0,1166667,0,128038,0,8540,0,2002
CT,corrections,8001,0,30194719,0,7944,0,83,0,29968524,0,226195,0,8782,0,2002
CT,highways,7244,0,28250974,0,7143,0,236,0,28040163,0,210811,0,17772,0,2002
CT,air transportation,71,0,315939,0,71,0,0,0,315939,0,0,0,0,0,2002
CT,water transport and terminals,2,0,10120,0,2,0,1,0,9429,0,691,0,86,0,2002
CT,public welfare,6570,0,24667294,0,5976,0,1146,0,23183286,0,1484008,0,98245,0,2002
CT,health,3931,0,15210840,0,3655,0,614,0,14285086,0,925754,0,48390,0,2002
CT,hospitals,10495,0,45819037,0,9102,0,2169,0,40860277,0,4958760,0,225222,0,2002
CT,social insurance administration,906,0,3786828,0,887,0,25,0,3702550,0,84278,0,2936,0,2002
CT,solid waste management,855,0,2763624,0,782,0,180,0,2619928,0,143696,0,11965,0,2002
CT,sewerage,987,0,4098991,0,973,0,35,0,4063574,0,35417,0,2501,0,2002
CT,parks and recreation,2385,0,6993428,0,1716,0,2211,0,5812681,0,1180747,0,113444,0,2002
CT,housing and community development,1553,0,5186887,0,1416,0,321,0,4921612,0,265275,0,21509,0,2002
CT,natural resources,624,0,2393256,0,597,0,43,0,2328531,0,64725,0,4665,0,2002
CT,water transport and terminals,1046,0,4374670,0,1036,0,25,0,4344008,0,30662,0,1901,0,2002
CT,electric power,204,0,1005981,0,201,0,7,0,994527,0,11454,0,652,0,2002
CT,gas supply,34,0,165773,0,34,0,0,0,165773,0,0,0,0,0,2002
CT,transit,545,0,1709809,0,486,0,105,0,1589613,0,120196,0,9774,0,2002
CT,education - elementary and secondary instructional,62248,0,261423009,0,57519,0,9921,0,249420853,0,12002156,0,776077,0,2002
CT,education - elementary and secondary other,20239,0,48805919,0,16618,0,9243,0,41983675,0,6822244,0,590222,0,2002
CT,education - higher education instructional,6546,0,33284897,0,3883,0,6187,0,24302261,0,8982636,0,441956,0,2002
CT,education - higher education other,9885,0,35085532,0,7174,0,6876,0,30680219,0,4405313,0,446523,0,2002
CT,education - other,3007,0,10684577,0,2796,0,279,0,10067671,0,616906,0,32761,0,2002
CT,libraries,1626,0,4586901,0,1095,0,1480,0,3513092,0,1073809,0,91116,0,2002
CT,other and unallocable,4606,0,17313686,0,4134,0,1180,0,16159670,0,1154016,0,78215,0,2002
DE,total,46603,0,157149446,0,42148,0,11967,0,146639440,0,10510006,0,749422,0,2002
DE,financial administration,1236,0,3821963,0,1177,0,106,0,3716269,0,105694,0,9891,0,2002
DE,other government administration,872,0,3002764,0,762,0,295,0,2645555,0,357209,0,19598,0,2002
DE,judicial and legal,1589,0,5254972,0,1574,0,37,0,5201871,0,53101,0,2702,0,2002
DE,police protection - officers,1758,0,7359185,0,1753,0,13,0,7347878,0,11307,0,1014,0,2002
DE,police protection - other,733,0,1880722,0,618,0,231,0,1643338,0,237384,0,20086,0,2002
DE,fire protection - firefighters,202,0,944914,0,201,0,1,0,943681,0,1233,0,171,0,2002
DE,fire protection - other,12,0,37281,0,11,0,3,0,35428,0,1853,0,164,0,2002
DE,corrections,3020,0,10705208,0,2958,0,83,0,10610783,0,94425,0,10991,0,2002
DE,highways,2204,0,6453173,0,2172,0,108,0,6360339,0,92834,0,5570,0,2002
DE,air transportation,48,0,144767,0,45,0,7,0,137813,0,6954,0,596,0,2002
DE,water transport and terminals,232,0,738864,0,198,0,114,0,677209,0,61655,0,6064,0,2002
DE,public welfare,1741,0,5017354,0,1646,0,144,0,4811744,0,205610,0,15882,0,2002
DE,health,2355,0,7639236,0,2203,0,232,0,7312238,0,326998,0,25144,0,2002
DE,hospitals,1963,0,5654487,0,1905,0,105,0,5420494,0,233993,0,9671,0,2002
DE,social insurance administration,308,0,879489,0,297,0,14,0,851624,0,27865,0,1963,0,2002
DE,solid waste management,262,0,581125,0,244,0,24,0,555075,0,26050,0,2740,0,2002
DE,sewerage,449,0,1200259,0,446,0,5,0,1193588,0,6671,0,611,0,2002
DE,parks and recreation,548,0,1355876,0,438,0,254,0,1167986,0,187890,0,18640,0,2002
DE,housing and community development,255,0,831212,0,244,0,16,0,797738,0,33474,0,1765,0,2002
DE,natural resources,454,0,1482735,0,421,0,111,0,1415759,0,66976,0,5636,0,2002
DE,water transport and terminals,193,0,467487,0,190,0,5,0,464268,0,3219,0,355,0,2002
