state,government_function,full_time_equivalent_employees,full_time_equivalent_employees_coefficient_of_variation_as_percent,total_march_pay,total_march_pay_coefficient_of_variation_as_percent,full_time_employees,full_time_employees_coefficient_of_variation_as_percent,part_time_employees,part_time_employees_coefficient_of_variation_as_percent,full_time_pay,full_time_pay_coefficient_of_variation_as_percent,part_time_pay,part_time_pay_coefficient_of_variation_as_percent,part_time_hours_march,part_time_hours_march_coefficient_of_variation_as_percent,year
AL,public welfare,5846,3.46,14923063,1.52,5554,3.6,585,15.85,14496816,1.53,426247,5.53,47840,6.46,2006
AL,health,9953,1.26,28636908,0.95,9290,1.4,1300,1.22,27481627,1.03,1155281,1.14,116958,0.63,2006
AL,hospitals,36397,0.36,123929068,0.36,31519,0.35,8451,0.15,107502964,0.37,16426104,0.25,851260,0.43,2006
AL,social insurance administration,1033,0,3441180,0,989,0,64,0,3373618,0,67562,0,7776,0,2006
AL,solid waste management,3963,3.38,9231656,2.33,3733,2.76,643,38.12,8856972,1.91,374684,38.23,37546,39.01,2006
AL,sewerage,1327,3.74,4511271,4.36,1316,3.72,29,78.01,4491722,4.38,19549,53.93,1738,63.35,2006
AL,parks and recreation,3896,4.04,10592694,5.82,2982,3.92,2036,6.9,9209670,5.81,1383024,7.26,154210,6.33,2006
AL,housing and community development,2307,4.75,7129682,2.85,2194,3.46,313,46.45,6949003,2.89,180679,18.71,15503,40.13,2006
AL,natural resources,2438,1.51,8150352,0.67,2311,1.59,230,0,7914063,0.69,236289,0,22473,0,2006
AL,water transport and terminals,3974,5.82,11248023,4.72,3719,5.74,483,32.62,10970289,5.01,277734,46.4,32889,47.71,2006
AL,electric power,1182,0,4509091,0,1154,0,46,0,4436699,0,72392,0,5069,0,2006
AL,gas supply,928,0,2952183,0,912,0,33,0,2924113,0,28070,0,2928,0,2006
AL,transit,225,2.31,486874,4.74,193,2.69,48,63.28,438341,1.65,48533,45.15,4314,38.14,2006
AL,education - elementary and secondary instructional,67434,2.17,212069547,1.77,65265,2.33,7943,11.08,207672204,1.84,4397343,6.82,357869,10.02,2006
AL,education - elementary and secondary other,29714,2.57,48706637,3.73,27965,3.03,4382,9.72,46167650,3.97,2538987,14.38,284716,11.25,2006
AL,education - higher education instructional,11308,0,64843819,0,8997,0,8342,0,56241731,0,8602088,0,397405,0,2006
AL,education - higher education other,25192,0,78287212,0,19680,0,15962,0,66499653,0,11787559,0,955639,0,2006
AL,education - other,3151,0,10509742,0,3109,0,154,0,10374322,0,135420,0,7287,0,2006
AL,libraries,1125,6.65,2613141,3.84,912,6.28,500,19.64,2241557,3.85,371584,17.7,42131,19.33,2006
AL,liquor stores,706,0,1619620,0,702,0,6,0,1609820,0,9800,0,628,0,2006
AL,other and unallocable,6405,3.01,19051859,1.51,5730,2.64,1154,12.69,17991367,1.44,1060492,8.9,114163,10.46,2006
AK,total,52631,0.71,219457710,0.53,47567,0.47,15564,8.48,204174024,0.45,15283686,4.84,865208,3.17,2006
AK,financial administration,1961,2.92,9100120,3,1843,4.33,203,26.64,8685685,3.21,414435,39.65,18807,38.74,2006
AK,other government administration,1542,9.33,6741352,6.06,1342,8.49,1094,50.36,6100776,5.8,640576,37.89,27952,34.49,2006
AK,judicial and legal,1398,0,6652691,0,1365,0,81,0,6517558,0,135133,0,5766,0,2006
AK,police protection - officers,1124,5.56,6611579,3.49,1101,5.91,57,135.37,6491302,2.99,120277,77.91,4855,69.6,2006
AK,police protection - other,558,0.31,2214113,0.6,538,0,123,35.07,2147621,0,66492,19.95,4057,20.56,2006
AK,fire protection - firefighters,709,7.05,4223888,1.51,599,0,1209,62.03,4031645,0,192243,33.16,19615,44.1,2006
AK,fire protection - other,94,0,533762,0,86,0,33,0,509607,0,24155,0,1623,0,2006
AK,corrections,1801,0,7856925,0,1774,0,47,0,7786994,0,69931,0,4899,0,2006
AK,highways,3639,2.92,17421797,2.79,3619,2.94,172,44.16,17322170,2.74,99627,46.4,4256,61.68,2006
AK,air transportation,65,0,301259,0,64,0,5,0,299843,0,1416,0,90,0,2006
AK,water transport and terminals,152,0,675381,0,149,0,9,0,665983,0,9398,0,607,0,2006
AK,public welfare,1987,0.06,7072739,0.3,1863,0.06,169,0,6861673,0.02,211066,9.85,19960,7.91,2006
AK,health,1124,9.74,4461546,4.74,948,5.27,466,24.16,4108621,3.63,352925,29.59,21754,26.23,2006
AK,hospitals,880,0,3827806,0,743,0,263,0,3396692,0,431114,0,24098,0,2006
AK,social insurance administration,473,0,1734189,0,470,0,7,0,1727292,0,6897,0,448,0,2006
AK,solid waste management,251,9.52,1082886,8.42,235,10.01,38,129.16,1011994,8.7,70892,19.67,3657,21.11,2006
AK,sewerage,386,10.24,2018007,8.66,340,7.38,72,92.65,1821475,4.58,196532,80.23,6394,68.4,2006
AK,parks and recreation,593,0.25,2017794,0.61,413,0.36,571,10.88,1562558,0.14,455236,2.68,31210,3.96,2006
AK,housing and community development,597,10.48,2577867,9.08,422,7.01,325,24.06,1910640,9.33,667227,28.69,30137,34.94,2006
AK,natural resources,2336,0,9849906,0,2278,0,122,0,9648714,0,201192,0,10005,0,2006
AK,water transport and terminals,216,21.91,1256690,12.22,193,18.17,164,51.28,1086305,11.69,170385,53.66,6640,59.25,2006
AK,electric power,508,7.14,2807947,5.18,463,4.28,46,145.21,2587302,2.12,220645,65.02,6036,84.22,2006
AK,gas supply,11,0,64213,0,11,0,5,0,63084,0,1129,0,68,0,2006
AK,transit,233,0,1094883,0,202,0,48,0,979609,0,115274,0,5425,0,2006
AK,education - elementary and secondary instructional,13383,1.05,54376064,0.87,12267,0.63,2930,6.24,51062508,0.75,3313556,4.16,190286,4.77,2006
AK,education - elementary and secondary other,7277,0.45,21093662,0.59,6445,0.78,2889,5.94,18997893,1.15,2095769,5.27,141963,4.49,2006
AK,education - higher education instructional,1126,0,7916918,0,935,0,1080,0,6660713,0,1256205,0,33608,0,2006
AK,education - higher education other,3878,0,14199212,0,2787,0,2609,0,11427802,0,2771410,0,192024,0,2006
AK,education - other,247,0,1021289,0,241,0,21,0,1006854,0,14435,0,1098,0,2006
AK,libraries,319,15.02,1086723,4.93,201,4.25,139,55.13,788369,4.14,298354,15.06,19850,17.21,2006
AK,liquor stores,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2006
AK,other and unallocable,3763,3.1,17564502,2.3,3630,3.05,567,48.67,16904742,1.98,659760,30.32,28020,23.52,2006
AZ,total,285084,1.96,1048451261,1.82,254642,2.03,79785,2.9,973871855,1.89,74579406,1.83,5352235,2.3,2006
AZ,financial administration,9147,8.4,33895395,7.98,8923,7.54,411,48.66,33289092,7.51,606303,35.52,43716,49.88,2006
AZ,other government administration,6654,26.2,26509340,19.36,6200,28.24,1492,33.68,25233955,20.27,1275385,21.88,72150,24.19,2006
AZ,judicial and legal,10994,3.42,44345149,3.39,10713,3.48,607,10.24,43343340,3.47,1001809,4.83,47209,6.85,2006
AZ,police protection - officers,15546,5.43,76537200,4.58,15530,5.44,133,77.13,76447794,4.59,89406,51.7,5209,75.23,2006
AZ,police protection - other,5115,2.6,20064208,1.66,4984,2.72,236,10.61,19676309,1.69,387899,6.91,22433,14.18,2006
AZ,fire protection - firefighters,6548,10.18,31737412,6.6,6247,9.96,952,112.12,31229074,7.04,508338,62.89,42642,75.35,2006
AZ,fire protection - other,997,0,4678394,1.25,984,0,174,48.44,4669043,0,9351,626.43,10856,49.05,2006
AZ,corrections,15114,0.23,47037561,0.75,14980,0.21,251,2.61,46632386,0.75,405175,0.7,23585,1.82,2006
AZ,highways,8695,12.23,32911190,13.39,8600,11.91,126,43.65,32713229,13.26,197961,45.94,14211,48.8,2006
AZ,air transportation,1210,0,5125181,0,1193,0,39,0,5082951,0,42230,0,2999,0,2006
AZ,water transport and terminals,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2006
AZ,public welfare,8089,0.46,23831378,0.41,7581,0.5,842,0,22718048,0.43,1113330,0,89656,0,2006
AZ,health,5202,0.38,17885027,0.13,4960,0.46,423,4.84,17273830,0.17,611197,1.52,41908,2.41,2006
AZ,hospitals,3979,0,12240045,0,3960,0,70,0,12164472,0,75573,0,3383,0,2006
AZ,social insurance administration,444,0,1126523,0,402,0,70,0,1036252,0,90271,0,7408,0,2006
AZ,solid waste management,1836,3.18,6740121,1.93,1815,3.22,83,60.26,6648352,2.52,91769,45.68,8037,52.24,2006
AZ,sewerage,1277,7.43,4989251,6.68,1210,6.61,168,82.62,4885237,6.73,104014,54.31,5301,43.72,2006
AZ,parks and recreation,7720,16.49,22466241,14.33,5280,15.45,6093,28.75,17996891,13.43,4469350,18.06,426708,17.11,2006
AZ,housing and community development,1315,0,5190114,0,1251,0,152,0,5062547,0,127567,0,11266,0,2006
AZ,natural resources,3835,4,16178809,0.69,3424,5.66,975,13.5,15160509,0.91,1018300,15.95,68444,6.71,2006
AZ,water transport and terminals,3797,0.9,17073088,0.38,3748,0.91,17,359.99,16980727,0.34,92361,29.31,6468,33.49,2006
AZ,electric power,4663,0,29087187,0,4415,0,265,0,28195803,0,891384,0,43595,0,2006
AZ,gas supply,108,0,495152,0,102,0,9,0,484441,0,10711,0,1016,0,2006
AZ,transit,341,0.9,1537259,0.44,286,1.08,99,22.07,1395833,0.64,141426,1.61,10497,5.75,2006
AZ,education - elementary and secondary instructional,71411,2,264270150,1.04,66187,2.33,12408,4.18,250559988,1.17,13710162,3.81,938603,3.78,2006
AZ,education - elementary and secondary other,37778,3.83,96168841,2.8,32814,4.71,14408,2.3,85227519,3.24,10941322,2.77,885020,4.31,2006
AZ,education - higher education instructional,13445,0,67961000,0,7994,0,14978,0,49736893,0,18224107,0,949552,0,2006
AZ,education - higher education other,25244,0,87835532,0,17527,0,21769,0,72368509,0,15467023,0,1351153,0,2006
AZ,education - other,3122,0,9842213,0,2951,0,382,0,9329790,0,512423,0,29964,0,2006
AZ,libraries,2034,5.06,6494428,2.72,1270,3.87,1465,12.73,4955819,1.4,1538609,13.12,135541,13.16,2006
AZ,liquor stores,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2006
AZ,other and unallocable,9424,14.59,34197872,11.65,9111,14.69,688,43.65,33373222,11.9,824650,41.61,53705,49.5,2006
AR,total,161923,1.59,455123971,1.16,149984,1.75,43057,6.95,430635648,1.25,24488323,4.16,2089728,4.7,2006
AR,financial administration,4252,3.46,11585041,2.99,4118,3.57,513,34.51,11343876,2.86,241165,23.26,22734,25.35,2006
AR,other government administration,3020,6.51,8378377,6.06,2677,5.33,4551,16.84,7183768,4.36,1194609,36.61,63627,38.34,2006
AR,judicial and legal,3041,2.22,8233941,1.62,2842,2.44,679,16.72,7496173,2.08,737768,12.57,30315,38.13,2006
AR,police protection - officers,6321,3.7,19056358,2.78,6173,3.71,741,31.32,18729129,2.7,327229,20.25,35619,25.76,2006
AR,police protection - other,2172,2.47,5106712,2.48,2099,2.53,195,7.8,4982770,2.65,123942,10.53,13367,5.66,2006
AR,fire protection - firefighters,2622,3.52,9103351,3.36,2388,3.22,3174,50.73,8511522,2.78,591829,32.88,35369,25.91,2006
AR,fire protection - other,96,23,237981,21.31,83,26.31,58,27.79,210641,24,27340,17.25,2526,16.67,2006
AR,corrections,6932,1.14,16442236,0.98,6887,1.14,198,22.25,16368288,0.95,73948,33.68,8074,35.46,2006
AR,highways,7700,2.14,21148944,1.76,7599,2.16,347,29.71,20844215,1.83,304729,17.99,23111,14.01,2006
AR,air transportation,260,4.43,690781,4.73,243,6.54,28,24.27,662434,6.03,28347,25.67,2980,24.11,2006
AR,water transport and terminals,9,0,41863,0,9,0,1,0,41458,0,405,0,80,0,2006
AR,public welfare,3748,0.16,10222688,0.18,3718,0.03,120,8.04,10135175,0.03,87513,21.15,6025,15.29,2006
AR,health,5190,0.85,15162430,0.45,5035,0.68,240,17.27,14801713,0.4,360717,9.35,26131,17.65,2006
AR,hospitals,6682,0,16503890,0,6432,0,540,0,15671044,0,832846,0,43851,0,2006
AR,social insurance administration,1115,0,3275680,0,966,0,218,0,3005651,0,270029,0,26270,0,2006
AR,solid waste management,1329,7.85,3029309,6.07,1265,8.1,135,60.89,2914891,6.1,114418,50.7,15044,23.12,2006
AR,sewerage,1157,6.5,3594365,4.04,1149,6.54,84,115.8,3430305,4.09,164060,45.94,8936,43.35,2006
AR,parks and recreation,1856,1.99,4074961,1.98,1528,2.26,673,2.73,3645803,2.15,429158,1.94,57631,2,2006
AR,housing and community development,1041,4.42,2580929,4.08,1003,6.32,53,225.39,2473477,5.97,107452,63.03,6405,115.68,2006
AR,natural resources,2362,4.66,6450143,3.32,2051,3.87,574,37.19,5820592,3.12,629551,12.57,43890,15.97,2006
AR,water transport and terminals,2358,13.03,6586406,9.5,2302,12.99,261,63.48,6272936,10.08,313470,60.32,25353,34.8,2006
AR,electric power,370,0,1373133,0,367,0,5,0,1368593,0,4540,0,438,0,2006
AR,gas supply,4,0,5678,0,4,0,0,0,5678,0,0,0,0,0,2006
AR,transit,246,0,737495,0,231,0,26,0,711886,0,25609,0,2543,0,2006
AR,education - elementary and secondary instructional,45420,5.45,147462086,3.43,42993,5.8,9428,16.28,142880040,3.48,4582046,14.3,408399,18.22,2006
AR,education - elementary and secondary other,22664,6.34,36796478,4.72,20401,7.57,5531,12.14,33319066,5.71,3477412,11.65,381785,9.52,2006
AR,education - higher education instructional,8161,0,40456708,0,6458,0,5230,0,35446859,0,5009849,0,299714,0,2006
AR,education - higher education other,14575,0,36537490,0,12394,0,7852,0,33272216,0,3265274,0,383077,0,2006
AR,education - other,1512,0,4795453,0,1491,0,47,0,4726561,0,68892,0,3575,0,2006
AR,libraries,1526,41.16,3139527,40.27,1175,43.67,871,32.67,2657826,42.84,481701,26.41,62038,33.6,2006
AR,liquor stores,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2006
AR,other and unallocable,4182,2.54,12313537,2.21,3903,2.58,684,11.25,11701062,2.28,612475,4.94,50821,9.87,2006
CA,total,1818732,1.96,8982545809,1.52,1571565,2.27,643762,1.08,8102897858,1.7,879647951,0.94,43011531,1.3,2006
CA,financial administration,46394,0.57,217160335,0.68,43540,0.56,4929,2.02,208890809,0.69,8269526,2.07,500619,2.22,2006
CA,other government administration,31745,2.38,170276007,2.4,29611,2.41,5881,10.59,161828730,2.31,8447277,8.07,369869,6.85,2006
CA,judicial and legal,50845,1.52,299262268,0.75,49414,1.53,2784,3.42,293265274,0.74,5996994,3.52,255118,4.06,2006
CA,police protection - officers,67455,0.87,490086011,0.79,66813,0.88,1762,9.55,486925213,0.8,3160798,8.71,110682,12.87,2006
CA,police protection - other,33548,1.66,157700125,1.22,31001,1.5,5918,7.9,150078238,1.16,7621887,8.19,446937,8.65,2006
CA,fire protection - firefighters,29949,1.6,243459006,1.16,29246,1.41,3525,33.79,241514495,1.14,1944511,28.89,123750,35.7,2006
CA,fire protection - other,3472,4.47,19886314,4.57,3200,3.34,1487,32.8,18892398,3.85,993916,26.48,48672,31.34,2006
CA,corrections,82420,0.14,445218445,0.11,79883,0.09,3972,1.67,434889030,0.09,10329415,1.15,446034,1.92,2006
CA,highways,41238,1.51,236076778,1.54,39612,1.48,2433,5.08,228366447,1.53,7710331,3.58,294490,5.6,2006
CA,air transportation,6850,0.35,38032412,0.27,6669,0.18,632,7.6,37427079,0.16,605333,6.95,42289,6.22,2006
CA,water transport and terminals,2101,0,12551228,0,2050,0,175,0,12373131,0,178097,0,9227,0,2006
CA,public welfare,69156,0.38,283307064,0.34,67597,0.32,2754,6.43,278068738,0.28,5238326,5.05,275616,5.32,2006
CA,health,54597,0.63,274622194,0.28,50649,0.75,7074,2.73,257481207,0.25,17140987,2.19,692696,3.38,2006
CA,hospitals,100722,0,516868606,0,88625,0,21346,0,456400476,0,60468130,0,2100910,0,2006
CA,social insurance administration,19310,0,79225064,0,18337,0,1603,0,75780071,0,3444993,0,171191,0,2006
CA,solid waste management,8688,2.92,39945970,1.55,8326,2.71,624,18.02,38862464,1.42,1083506,17.66,66364,19.34,2006
CA,sewerage,13379,3.19,75477343,2.52,13023,2.94,716,26.6,74254241,2.44,1223102,18.24,60608,22.35,2006
CA,parks and recreation,39311,1.75,134607586,1.4,26815,1.52,27517,6.7,106690276,1.14,27917310,4.67,2183058,4.56,2006
CA,housing and community development,12980,3.17,63906418,3.41,12499,3.3,841,8.17,62501837,3.47,1404581,4.6,80114,5.43,2006
CA,natural resources,21960,1.05,103217678,1.38,19832,1.21,3430,2.83,97806478,1.4,5411200,2.9,385188,2.47,2006
CA,water transport and terminals,23246,2.4,137742878,2.65,22752,2.36,1091,26.19,136282018,2.65,1460860,15.95,82633,19.68,2006
CA,electric power,11005,0.7,81336119,0.42,10793,0.7,359,4.01,80313605,0.41,1022514,4.75,35901,4.49,2006
CA,gas supply,237,0,1239625,0,232,0,6,0,1206785,0,32840,0,910,0,2006
CA,transit,33132,1.53,145192831,1.25,31605,1.63,2229,4.67,140964648,1.3,4228183,4.7,266077,4.26,2006
CA,education - elementary and secondary instructional,446502,3.92,2350355208,3.62,377687,4.61,173470,2.65,2079283627,4.13,271071581,2.01,11914033,3.66,2006
CA,education - elementary and secondary other,257100,7.18,769051257,6.71,204258,9.13,143377,2.45,628914009,8.29,140137248,2.62,9043655,3.06,2006
CA,education - higher education instructional,66388,0,437439330,0,45475,0,79088,0,315919158,0,121520172,0,3672550,0,2006
CA,education - higher education other,152794,0,663200913,0,109128,0,123019,0,535605263,0,127595650,0,7675232,0,2006
CA,education - other,4266,0,19058238,0,3988,0,546,0,18042581,0,1015657,0,48687,0,2006
CA,libraries,12411,2.43,47200241,2.18,8258,2.12,10938,7.1,36298687,1.94,10901554,6,736709,6.86,2006
CA,liquor stores,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2006
CA,other and unallocable,75531,1.38,429842317,1.13,70647,1.36,10236,4.99,407770845,1.13,22071472,4.88,871712,5.65,2006
CO,total,255002,0.78,982113498,0.62,215313,0.92,100930,2.03,864297130,0.67,117816368,0.99,6927264,1.32,2006
CO,financial administration,6495,2.87,26814690,1.96,6314,2.74,413,15.42,26265688,1.95,549002,7.05,30772,12.84,2006
CO,other government administration,5742,6.01,21798679,2.99,5377,6.54,1340,22.88,20427444,3.3,1371235,11.66,65873,11.04,2006
CO,judicial and legal,6303,2.21,27824830,1.16,5735,2.38,1231,13.01,25393277,1.25,2431553,3.33,101876,3.92,2006
CO,police protection - officers,9940,2.31,52138553,1.64,9832,2.37,124,120.09,51955308,1.53,183245,70.89,10380,74.21,2006
CO,police protection - other,3933,4.44,14437258,2.83,3805,3.56,254,19.74,14004122,2.28,433136,26.29,18750,25.6,2006
CO,fire protection - firefighters,4980,6.27,25736273,3.81,4847,6.44,1294,55.03,25447687,3.87,288586,32.45,22403,26.8,2006
CO,fire protection - other,636,11.05,2715394,8.57,598,11.75,373,96.61,2639431,8.9,75963,28.57,3201,29.28,2006
CO,corrections,10430,0.77,41785780,0.51,10309,0.68,212,9.83,41351708,0.45,434072,7.85,23072,9.87,2006
CO,highways,9340,2.02,36937351,1.88,9056,1.75,445,17.08,35931296,1.62,1006055,20.56,46677,18.3,2006
CO,air transportation,1213,0.77,5543246,0.38,1186,0.52,61,5.2,5379172,0.32,164074,2.42,5055,8.06,2006
CO,water transport and terminals,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2006
CO,public welfare,8170,3.19,29660543,2.92,7599,3.34,1201,1.81,27806798,3.07,1853745,1.37,102366,2.1,2006
CO,health,4890,4.16,20731904,2.2,4205,4.12,1784,7.68,17902320,2.57,2829584,2.11,121428,10.88,2006
CO,hospitals,13096,0,51818334,0,11065,0,3575,0,43305548,0,8512786,0,354216,0,2006
CO,social insurance administration,965,0,4107939,0,888,0,97,0,3944132,0,163807,0,13638,0,2006
CO,solid waste management,748,9.03,2354738,6.14,730,9.2,92,5.86,2244141,6.42,110597,9.55,7935,12.3,2006
CO,sewerage,2016,4.14,8441004,3.63,1948,4.28,96,0,8106318,3.78,334686,0,12030,0,2006
CO,parks and recreation,6140,1.99,20723160,1.37,4360,2.03,6470,4.33,16755102,1.38,3968058,3.87,311885,3.85,2006
CO,housing and community development,2076,0.91,7945963,0.68,1728,1.1,1370,0.3,6763289,0.87,1182674,0.57,61332,0.23,2006
CO,natural resources,2192,5.73,9239871,3.1,1974,5.88,557,1.54,8558030,3.34,681841,5.58,34456,10.99,2006
CO,water transport and terminals,4625,3.81,20066133,3.43,4573,3.78,325,58.77,19853064,3.53,213069,35.55,10583,38.09,2006
CO,electric power,1581,0,8519164,0,1555,0,69,0,8391387,0,127777,0,4818,0,2006
CO,gas supply,333,0,1496025,0,333,0,2,0,1495631,0,394,0,27,0,2006
CO,transit,2918,0,10818533,0,2672,0,383,0,10123695,0,694838,0,43276,0,2006
CO,education - elementary and secondary instructional,64568,2.1,237650038,2.46,57425,2.24,20936,7.52,220470836,2.56,17179202,3.58,1227907,4.8,2006
CO,education - elementary and secondary other,31731,2.07,84423176,1.92,24503,3.02,21340,4.64,64867129,2.7,19556047,2.52,1254285,2.8,2006
CO,education - higher education instructional,15113,0,82403993,0,10341,0,10507,0,65414533,0,16989460,0,839772,0,2006
CO,education - higher education other,24710,0,89044380,0,14046,0,22736,0,58236964,0,30807416,0,1876809,0,2006
CO,education - other,1255,0,5143242,0,859,0,782,0,3699625,0,1443617,0,69851,0,2006
CO,libraries,3092,4.49,9894523,2.96,1897,3.22,2303,6.97,6407620,1.73,3486903,7.19,206570,7.63,2006
CO,liquor stores,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2006
CO,other and unallocable,5771,4.38,21898781,2.67,5553,4.53,558,10.52,21155835,2.78,742946,5.06,46021,6.24,2006
CT,total,188222,0.5,855210139,0.56,165164,0.58,65374,8.5,778264659,0.56,76945480,3.11,3831347,2.58,2006
