state,government_function,full_time_employees,full_time_employees_coefficient_of_variation_as_percent,full_time_pay,full_time_pay_coefficient_of_variation_as_percent,part_time_employees,part_time_employees_coefficient_of_variation_as_percent,part_time_pay,part_time_pay_coefficient_of_variation_as_percent,part_time_hours,part_time_hours_coefficient_of_variation_as_percent,full_time_equivalent_employees,full_time_equivalent_employees_coefficient_of_variation_as_percent,total_employees,total_employees_coefficient_of_variation_as_percent,total_march_pay,total_march_pay_coefficient_of_variation_as_percent,full_time_equivalent_employees_response_rate_as_percent,total_march_pay_response_rate_as_percent,year
US,corrections,710896,0.1,2976366753,0.07,22587,0.27,43714529,0.18,2101516,0.28,723044,0.11,733483,0.1,3020081282,0.07,0,0,2011
US,highways,489713,0.13,2045663327,0.11,31902,0.11,46524908,0.08,2627146,0.11,504782,0.13,521615,0.12,2092188235,0.1,0,0,2011
US,air transportation,44422,0.32,221613309,0.25,3345,0.91,4734105,0.76,308432,0.88,46082,0.35,47767,0.3,226347414,0.24,0,0,2011
US,water transport and terminals,12521,0.29,66927259,0.26,973,0.14,1113532,0.31,65826,0.15,12906,0.29,13494,0.27,68040791,0.26,0,0,2011
US,public welfare,471204,0.2,1843321211,0.16,48294,0.56,80145463,0.49,4736573,0.6,498623,0.22,519498,0.19,1923466674,0.15,0,0,2011
US,health,414282,0.17,1763973627,0.13,66828,0.37,113859921,0.26,5462411,0.4,445666,0.18,481110,0.16,1877833548,0.13,0,0,2011
US,hospitals,850617,0.12,4007569953,0.11,199509,0.27,552541031,0.24,19973347,0.32,965431,0.13,1050126,0.11,4560110984,0.1,0,0,2011
US,social insurance administration,82638,0.01,345836957,0.01,8474,0.01,18727997,0.01,924758,0.01,88013,0.01,91112,0,364564954,0,0,0,2011
US,solid waste management,98958,0.25,387634220,0.2,13153,0.51,12544628,0.4,1060287,0.5,104927,0.27,112111,0.23,400178848,0.19,0,0,2011
US,sewerage,123696,0.24,564317978,0.23,5949,0.41,5592941,0.3,313546,0.26,125460,0.24,129645,0.23,569910919,0.23,0,0,2011
US,parks and recreation,180320,0.22,694559985,0.23,212705,0.36,167351447,0.34,12953224,0.35,254586,0.25,393025,0.22,861911432,0.2,0,0,2011
US,housing and community development,103287,0.41,452235999,0.38,10964,0.41,13154501,0.44,838963,0.53,107984,0.43,114251,0.38,465390500,0.37,0,0,2011
US,natural resources,158307,0.08,684291400,0.08,34937,0.07,49550858,0.05,2897857,0.05,174822,0.08,193244,0.06,733842258,0.08,0,0,2011
US,water transport and terminals,167430,0.26,766534995,0.27,12283,0.24,12130164,0.29,736598,0.24,171395,0.26,179713,0.24,778665159,0.27,0,0,2011
US,electric power,77749,0.38,512926303,0.37,2417,0.47,5054635,0.75,232657,0.53,79082,0.38,80166,0.37,517980938,0.37,0,0,2011
US,gas supply,10547,0.41,45673909,0.34,335,0.18,624166,0.1,33384,0.11,10733,0.4,10882,0.39,46298075,0.34,0,0,2011
US,transit,221481,0.18,1172460676,0.15,18382,0.89,32420571,0.74,1851553,0.98,232392,0.21,239863,0.18,1204881247,0.15,0,0,2011
US,education total,7611061,0.16,32559215012,0.15,3451209,0.15,3892157388,0.15,214651517,0.16,8867768,0.15,11062270,0.12,36451372400,0.14,0,0,2011
US,education - elementary and secondary total,6018240,0.19,24262239043,0.19,1781963,0.21,1958344948,0.21,118605872,0.23,6723533,0.19,7800203,0.15,26220583991,0.17,0,0,2011
US,education - elementary and secondary instructional,4340819,0.19,19633010494,0.19,967929,0.2,1123856006,0.19,62226676,0.21,4707470,0.18,5308748,0.16,20756866500,0.18,0,0,2011
US,education - elementary and secondary other,1677421,0.2,4629228549,0.19,814034,0.22,834488942,0.24,56379196,0.25,2016063,0.19,2491455,0.15,5463717491,0.16,0,0,2011
US,education - higher education total,1512975,0.06,7944057501,0.05,1655857,0.09,1911428130,0.09,95032503,0.08,2058511,0.06,3168832,0.06,9855485631,0.04,0,0,2011
US,education - higher education instructional,496920,0.06,3560956348,0.05,638518,0.15,1025632934,0.11,34664109,0.11,696114,0.07,1135438,0.09,4586589282,0.05,0,0,2011
US,education - higher education other,1016055,0.05,4383101153,0.05,1017339,0.06,885795196,0.06,60368394,0.06,1362397,0.05,2033394,0.04,5268896349,0.04,0,0,2011
US,education - other,79846,0.01,352918468,0.01,13389,0.01,22384310,0.01,1013142,0.01,85724,0.01,93235,0,375302778,0,0,0,2011
US,libraries,88854,0.29,330597689,0.29,95471,0.37,90672828,0.39,6698667,0.38,127421,0.31,184325,0.23,421270517,0.24,0,0,2011
US,liquor stores,6450,0.01,22104642,0.01,5360,0.01,8123664,0.01,554684,0.01,9697,0.01,11810,0,30228306,0,0,0,2011
US,other and unallocable,402906,0.12,1830878462,0.09,77745,0.29,84099359,0.18,4966392,0.26,431546,0.13,480651,0.11,1914977821,0.09,0,0,2011
AL,total,265496,0.48,940181987,0.44,53486,0.32,54356686,0.18,3321414,0.26,284598,0.45,318982,0.4,994538673,0.41,0,0,2011
AL,financial administration,6305,1.82,24014074,1.3,262,0.9,254236,1.25,19723,1.33,6417,1.78,6567,1.75,24268310,1.28,0,0,2011
AL,other government administration,2867,1.58,10924815,1.34,1509,1.97,1290812,1.9,51768,1.55,3160,1.65,4376,1.24,12215627,1.21,0,0,2011
AL,judicial and legal,4701,0.4,19693819,0.28,448,1.43,586691,1.32,25985,1.36,4869,0.44,5149,0.38,20280510,0.28,0,0,2011
AL,police protection total,13357,1.49,50357265,1.27,1089,2.6,1135889,2.24,93757,2.16,13884,1.47,14446,1.4,51493154,1.25,0,0,2011
AL,police protection - officers,10390,1.56,41712925,1.3,404,5.26,492716,3.16,41414,3.47,10622,1.52,10794,1.51,42205641,1.29,0,0,2011
AL,police protection - other,2967,1.27,8644340,1.12,685,1.03,643173,1.54,52343,1.12,3262,1.3,3652,1.05,9287513,1.04,0,0,2011
AL,fire protection total,5721,1.82,23226950,1.57,936,2.66,546382,2.68,38250,2.6,5940,1.87,6657,1.6,23773332,1.53,0,0,2011
AL,fire protection - firefighters,5441,1.77,22255646,1.56,893,2.39,512770,2.7,36550,2.52,5649,1.79,6334,1.56,22768416,1.52,0,0,2011
AL,fire protection - other,280,2.62,971304,1.82,43,8.17,33612,2.39,1700,4.34,291,3.3,323,2.51,1004916,1.76,0,0,2011
AL,corrections,8708,1.08,27411539,0.79,314,2.9,403222,2.51,29246,3.26,8897,1.12,9022,1.05,27814761,0.78,0,0,2011
AL,highways,10781,1.21,34314389,1.04,315,1.9,317690,2.37,34548,2.47,10976,1.25,11096,1.18,34632079,1.03,0,0,2011
AL,air transportation,488,12.35,1488087,16.61,53,3.68,43754,3.61,4478,3.52,513,11.75,541,11.15,1531841,16.13,0,0,2011
AL,water transport and terminals,570,0.01,2437340,0.01,1,0.01,1650,0.01,60,0.01,570,0.01,571,0,2438990,0,0,0,2011
AL,public welfare,5347,0.26,17146219,0.14,477,1.42,610306,1.63,70334,1.24,5748,0.38,5824,0.26,17756525,0.15,0,0,2011
AL,health,10954,0.6,36154930,0.44,1853,0.7,1835322,0.67,165699,0.54,11890,0.73,12807,0.52,37990252,0.42,0,0,2011
AL,hospitals,33429,0.02,133399688,0.04,7377,0.03,14197811,0.04,657091,0.06,37209,0.01,40806,0.02,147597499,0.03,0,0,2011
AL,social insurance administration,905,0.01,3421928,0.01,88,0.01,132430,0.01,12750,0.01,977,0.01,993,0,3554358,0,0,0,2011
AL,solid waste management,3314,2.91,8704775,2.66,86,1.01,99057,0.85,8232,1.1,3361,2.92,3400,2.83,8803832,2.63,0,0,2011
AL,sewerage,1380,1.94,5179112,2.41,20,0.01,28289,0.01,1421,0.01,1388,1.93,1400,1.91,5207401,2.39,0,0,2011
AL,parks and recreation,3103,1.42,9095213,1.37,2130,1.64,1542047,1.24,170431,1.41,4066,1.54,5233,1.07,10637260,1.18,0,0,2011
AL,housing and community development,1878,2.47,6737092,2.43,94,3.02,94367,3.32,7930,3.26,1924,2.53,1972,2.36,6831459,2.39,0,0,2011
AL,natural resources,2455,0.01,8906234,0.01,145,0.01,179788,0.02,14098,0.02,2535,0.01,2600,0.01,9086022,0.01,0,0,2011
AL,water transport and terminals,4523,1.14,15834103,1.17,146,0.64,187200,0.54,14122,0.69,4603,1.14,4669,1.11,16021303,1.15,0,0,2011
AL,electric power,1120,5.92,5202454,6.3,37,0.69,64341,0.23,3886,0.43,1141,5.83,1157,5.73,5266795,6.22,0,0,2011
AL,gas supply,913,1.39,3634903,2.45,26,0.52,29492,0.94,2374,0.41,926,1.36,939,1.35,3664395,2.43,0,0,2011
AL,transit,488,0.94,1436647,0.52,82,1.43,102397,1.06,8340,1.32,535,0.73,570,0.83,1539044,0.49,0,0,2011
AL,education total,133812,1.23,462907179,1.02,34275,0.63,28783054,0.42,1732213,0.59,143871,1.15,168087,0.99,491690233,0.96,0,0,2011
AL,education - elementary and secondary total,99929,1.65,304429254,1.55,9226,2.34,5322495,2.25,414891,2.46,102416,1.62,109155,1.52,309751749,1.52,0,0,2011
AL,education - elementary and secondary instructional,67858,1.63,247418573,1.56,7157,1.99,4012044,1.67,296705,2.28,69629,1.59,75015,1.48,251430617,1.54,0,0,2011
AL,education - elementary and secondary other,32071,1.7,57010681,1.48,2069,3.57,1310451,4,118186,2.9,32787,1.69,34140,1.61,58321132,1.44,0,0,2011
AL,education - higher education total,30892,0.01,147574942,0.01,24889,0.01,23216355,0.01,1307609,0.01,38411,0.01,55781,0,170791297,0,0,0,2011
AL,education - higher education instructional,9352,0.01,67479665,0.01,9877,0.01,11490665,0.01,473447,0.01,12085,0.01,19229,0,78970330,0,0,0,2011
AL,education - higher education other,21540,0.01,80095277,0.01,15012,0.01,11725690,0.01,834162,0.01,26326,0.01,36552,0,91820967,0,0,0,2011
AL,education - other,2991,0.01,10902983,0.01,160,0.01,244204,0.01,9713,0.01,3044,0.01,3151,0,11147187,0,0,0,2011
AL,libraries,856,1.54,2560180,1.2,526,1.96,608330,1.42,44799,1.89,1109,1.34,1382,1.21,3168510,1.01,0,0,2011
AL,liquor stores,740,0.01,1925854,0.01,10,0.01,16426,0.01,938,0.01,745,0.01,750,0,1942280,0,0,0,2011
AL,other and unallocable,6781,1.61,24067198,1.1,1187,0.67,1265703,0.57,108941,0.48,7344,1.57,7968,1.37,25332901,1.05,0,0,2011
AK,total,49723,0.13,256435110,0.14,13363,0.41,16839437,0.35,831026,0.4,54518,0.14,63086,0.13,273274547,0.13,0,0,2011
AK,financial administration,1952,0.22,10792540,0.23,155,0.91,187050,1.34,8826,1.57,2004,0.18,2107,0.22,10979590,0.22,0,0,2011
AK,other government administration,1834,0.58,8663842,0.17,600,2.43,554016,3.34,24394,3.18,1975,0.7,2434,0.74,9217858,0.26,0,0,2011
AK,judicial and legal,1539,0.01,9058528,0.01,52,0.01,117327,0.01,4004,0.01,1563,0.01,1591,0,9175855,0,0,0,2011
AK,police protection total,1834,0.42,11385347,0.17,46,0.01,36446,0.01,2117,0.01,1846,0.42,1880,0.41,11421793,0.17,0,0,2011
AK,police protection - officers,1086,0.33,7909859,0.21,3,0.01,5392,0.01,140,0.01,1087,0.32,1089,0.32,7915251,0.21,0,0,2011
AK,police protection - other,748,0.57,3475488,0.09,43,0.01,31054,0.01,1977,0.01,759,0.56,791,0.54,3506542,0.09,0,0,2011
AK,fire protection total,681,0.01,5179855,0.01,326,0.28,166894,0.95,11387,0.34,746,0.03,1007,0.09,5346749,0.03,0,0,2011
AK,fire protection - firefighters,590,0.01,4635750,0.01,313,0.29,146901,1.08,10382,0.37,649,0.03,903,0.1,4782651,0.03,0,0,2011
AK,fire protection - other,91,0.01,544105,0.01,13,0.01,19993,0.01,1005,0.01,97,0.01,104,0,564098,0,0,0,2011
AK,corrections,1961,0.01,9884599,0.01,61,0.01,120217,0.01,6592,0.01,2002,0.01,2022,0,10004816,0,0,0,2011
AK,highways,3721,0.07,20696306,0.06,129,1.01,171345,1.32,10272,1.58,3781,0.1,3850,0.08,20867651,0.06,0,0,2011
AK,air transportation,69,0.01,382959,0.01,7,0.01,10938,0.01,491,0.01,72,0.01,76,0,393897,0,0,0,2011
AK,water transport and terminals,156,0.01,787260,0.01,6,0.01,5926,0.01,337,0.01,158,0.01,162,0,793186,0,0,0,2011
AK,public welfare,1914,0.01,8428175,0.01,151,0.01,255308,0.01,21181,0.01,2041,0.01,2065,0,8683483,0,0,0,2011
AK,health,948,0.01,5051713,0.01,263,0.01,271157,0.01,15411,0.01,1037,0.01,1211,0,5322870,0,0,0,2011
AK,hospitals,863,0.01,4857346,0.01,293,0.01,719085,0.01,24006,0.01,1005,0.01,1156,0,5576431,0,0,0,2011
AK,social insurance administration,431,0.01,1881512,0.01,10,0.01,16568,0.01,936,0.01,437,0.01,441,0,1898080,0,0,0,2011
AK,solid waste management,300,0.33,1370468,0.26,57,2.28,86681,2.44,4858,3.26,326,0.23,357,0.46,1457149,0.28,0,0,2011
AK,sewerage,330,1.31,1980759,1.62,16,2.38,2169,0.27,159,0.84,331,1.49,346,1.25,1982928,1.62,0,0,2011
AK,parks and recreation,463,0.71,1925631,0.62,562,0.34,563700,0.51,36818,0.6,676,0.82,1025,0.37,2489331,0.49,0,0,2011
AK,housing and community development,636,4.95,2333294,9.44,136,6.34,339093,4.77,15515,4.65,725,4.46,772,4.23,2672387,8.27,0,0,2011
AK,natural resources,2334,0.01,12276251,0.01,173,0.01,443247,0.01,15732,0.01,2428,0.01,2507,0,12719498,0,0,0,2011
AK,water transport and terminals,285,0.3,1610217,0.2,21,2.75,15447,2.16,1000,2.32,291,0.28,306,0.34,1625664,0.2,0,0,2011
AK,electric power,447,0.12,3206292,0.12,17,1.61,36098,0.66,1392,1.14,455,0.16,464,0.13,3242390,0.12,0,0,2011
AK,gas supply,6,0.01,27547,0.01,1,0.01,769,0.01,41,0.01,6,0.01,7,0,28316,0,0,0,2011
AK,transit,227,0.01,1192307,0.01,48,0.01,155846,0.01,5775,0.01,260,0.01,275,0,1348153,0,0,0,2011
AK,education total,22949,0.28,112449915,0.29,9809,0.75,12036557,0.61,591100,0.73,26345,0.34,32758,0.3,124486472,0.27,0,0,2011
AK,education - elementary and secondary total,18401,0.35,85520753,0.39,6085,1.2,6911122,1.06,363302,1.18,20508,0.44,24486,0.4,92431875,0.37,0,0,2011
AK,education - elementary and secondary instructional,12172,0.4,61977307,0.42,3210,1.19,4188236,1.08,199840,1.31,13329,0.48,15382,0.41,66165543,0.4,0,0,2011
AK,education - elementary and secondary other,6229,0.25,23543446,0.3,2875,1.21,2722886,1.04,163462,1.03,7179,0.37,9104,0.42,26266332,0.29,0,0,2011
AK,education - higher education total,4233,0.01,25295668,0.01,3664,0.01,5079331,0.01,224814,0.01,5504,0.01,7897,0,30374999,0,0,0,2011
AK,education - higher education instructional,1281,0.01,10640077,0.01,1124,0.01,1652551,0.01,67562,0.01,1663,0.01,2405,0,12292628,0,0,0,2011
AK,education - higher education other,2952,0.01,14655591,0.01,2540,0.01,3426780,0.01,157252,0.01,3841,0.01,5492,0,18082371,0,0,0,2011
AK,education - other,315,0.01,1633494,0.01,60,0.01,46104,0.01,2984,0.01,333,0.01,375,0,1679598,0,0,0,2011
AK,libraries,192,0.32,843950,0.34,161,0.66,206060,0.46,11785,0.39,259,0.94,353,0.35,1050010,0.29,0,0,2011
AK,liquor stores,0,0.01,0,0.01,0,0.01,0,0.01,0,0.01,0,0.01,0,0,0,0,0,0,2011
AK,other and unallocable,3651,0.1,20168497,0.07,263,1.62,321493,1.45,16897,1.53,3749,0.12,3914,0.14,20489990,0.08,0,0,2011
AZ,total,246314,0.55,1040326032,0.41,82641,0.52,93393069,0.55,5777221,0.47,279257,0.52,328955,0.43,1133719101,0.38,0,0,2011
AZ,financial administration,7638,0.72,33989973,0.53,220,0.44,396595,0.45,21465,0.55,7760,0.73,7858,0.7,34386568,0.53,0,0,2011
AZ,other government administration,4461,0.83,22204788,0.81,409,2.07,609444,1.25,27219,1.29,4618,0.82,4870,0.78,22814232,0.79,0,0,2011
AZ,judicial and legal,10388,0.58,46484708,0.53,567,0.69,1272676,0.52,49352,0.59,10668,0.59,10955,0.55,47757384,0.51,0,0,2011
AZ,police protection total,19919,0.35,106646054,0.41,265,1.2,441899,1.14,21799,1.21,20043,0.36,20184,0.35,107087953,0.4,0,0,2011
AZ,police protection - officers,14964,0.29,84965375,0.39,32,0.29,49128,0.27,2597,0.23,14979,0.3,14996,0.29,85014503,0.39,0,0,2011
AZ,police protection - other,4955,0.52,21680679,0.46,233,1.32,392771,1.25,19202,1.34,5064,0.55,5188,0.5,22073450,0.45,0,0,2011
AZ,fire protection total,7869,1.73,46724701,1.7,638,3.76,466553,4.56,40694,4.61,8100,1.79,8507,1.62,47191254,1.68,0,0,2011
AZ,fire protection - firefighters,6852,1.54,41651610,1.55,475,3.31,312448,3.13,26620,2.89,7004,1.58,7327,1.46,41964058,1.54,0,0,2011
AZ,fire protection - other,1017,2.99,5073091,2.91,163,5.07,154105,7.46,14074,7.86,1096,3.13,1180,2.67,5227196,2.83,0,0,2011
AZ,corrections,15812,0.23,57987654,0.15,248,1.2,424472,0.59,22333,1.01,15939,0.23,16060,0.22,58412126,0.15,0,0,2011
AZ,highways,6691,0.49,28326820,0.46,87,0.79,177509,0.53,8473,0.81,6739,0.5,6778,0.48,28504329,0.46,0,0,2011
AZ,air transportation,1103,0.23,5274751,0.18,30,5.61,37322,7.32,2917,6.89,1119,0.31,1133,0.26,5312073,0.19,0,0,2011
AZ,water transport and terminals,51,0.01,122991,0.01,0,0.01,0,0.01,0,0.01,51,0.01,51,0,122991,0,0,0,2011
AZ,public welfare,5982,0.02,19902261,0.01,510,0.07,942250,0.06,53592,0.05,6286,0.03,6492,0.02,20844511,0.01,0,0,2011
AZ,health,5972,0.43,22965904,0.43,672,0.37,1193053,0.35,79517,0.3,6422,0.43,6644,0.38,24158957,0.41,0,0,2011
AZ,hospitals,2790,0.01,15186836,0.01,843,0.01,1853855,0.01,85551,0.01,3275,0.01,3633,0,17040691,0,0,0,2011
AZ,social insurance administration,1706,0.01,4837242,0.01,60,0.01,77997,0.01,5940,0.01,1740,0.01,1766,0,4915239,0,0,0,2011
AZ,solid waste management,2323,0.56,9635016,0.47,69,2.27,102843,2.1,8083,2.22,2369,0.64,2392,0.55,9737859,0.47,0,0,2011
AZ,sewerage,1641,0.75,7172810,0.72,24,0.47,48494,0.21,2318,0.33,1654,0.75,1665,0.74,7221304,0.71,0,0,2011
AZ,parks and recreation,3627,0.79,13413499,0.8,3727,1.55,3015783,1.71,252862,1.43,5061,0.98,7354,0.88,16429282,0.72,0,0,2011
AZ,housing and community development,1586,1.01,7155961,0.84,231,0.41,212113,0.53,17917,0.51,1688,1.03,1817,0.88,7368074,0.82,0,0,2011
AZ,natural resources,2681,1.27,11092614,1.22,764,0.09,973939,0.07,61912,0.06,3030,1.13,3445,0.99,12066553,1.12,0,0,2011
AZ,water transport and terminals,3365,0.4,16367137,0.29,96,0.43,139497,0.21,6935,0.29,3405,0.39,3461,0.38,16506634,0.29,0,0,2011
AZ,electric power,5146,0.09,39000308,0.12,178,0.17,552113,0.11,25927,0.17,5293,0.08,5324,0.09,39552421,0.11,0,0,2011
AZ,gas supply,98,0.01,533650,0.01,1,0.01,2210,0.01,143,0.01,99,0.01,99,0,535860,0,0,0,2011
AZ,transit,353,0.27,1407042,0.18,101,4.26,142042,2.76,10602,2.7,413,0.62,454,0.97,1549084,0.3,0,0,2011
AZ,education total,127628,1.53,493104024,1.2,71100,1.13,78151250,1.2,4832799,1.03,155214,1.35,198728,1.06,571255274,1.05,0,0,2011
AZ,education - elementary and secondary total,95586,1.9,318604033,1.69,31178,1.64,36546210,1.42,2259441,1.51,108617,1.8,126764,1.49,355150243,1.53,0,0,2011
AZ,education - elementary and secondary instructional,63522,1.89,233262908,1.65,16343,1.22,21867390,1.15,1072304,1.24,69662,1.8,79865,1.52,255130298,1.51,0,0,2011
AZ,education - elementary and secondary other,32064,1.93,85341125,1.81,14835,2.1,14678820,1.81,1187137,1.75,38955,1.81,46899,1.48,100019945,1.57,0,0,2011
AZ,education - higher education total,28964,0.48,164333325,0.31,39655,0.73,41230250,1.02,2551151,0.62,43393,0.32,68619,0.47,205563575,0.32,0,0,2011
AZ,education - higher education instructional,9296,0.66,70854276,0.62,15417,1.17,20749162,1.69,915064,0.76,14472,0.77,24713,0.77,91603438,0.62,0,0,2011
AZ,education - higher education other,19668,0.39,93479049,0.07,24238,0.45,20481088,0.33,1636087,0.54,28921,0.1,43906,0.3,113960137,0.08,0,0,2011
AZ,education - other,3078,0.01,10166666,0.01,267,0.01,374790,0.01,22207,0.01,3204,0.01,3345,0,10541456,0,0,0,2011
AZ,libraries,1289,0.9,5088035,0.92,1105,0.6,1301708,0.74,93633,0.76,1821,0.79,2394,0.56,6389743,0.75,0,0,2011
AZ,liquor stores,0,0.01,0,0.01,0,0.01,0,0.01,0,0.01,0,0.01,0,0,0,0,0,0,2011
AZ,other and unallocable,6195,0.61,25701253,0.66,696,0.83,857452,0.62,45238,1.1,6450,0.7,6891,0.55,26558705,0.63,0,0,2011
AR,total,164616,0.79,556163268,0.93,37157,0.95,28524454,1.03,2113873,1.21,175763,0.79,201773,0.67,584687722,0.89,0,0,2011
AR,financial administration,4463,0.94,13808426,0.61,257,3.12,207037,3.33,13805,1.29,4546,0.95,4720,0.9,14015463,0.61,0,0,2011
AR,other government administration,2914,1.15,8681839,0.9,1907,2.02,1343827,1.93,79755,2.35,3328,1.19,4821,1.06,10025666,0.82,0,0,2011
AR,judicial and legal,3100,0.95,9892712,0.66,482,1.08,593717,1.59,32066,1.47,3315,1,3582,0.84,10486429,0.62,0,0,2011
AR,police protection total,9045,1.37,27480628,1.21,589,2.77,463104,4.06,33701,4.4,9229,1.47,9634,1.3,27943732,1.19,0,0,2011
AR,police protection - officers,6765,1.29,21680685,1.16,347,2.09,288363,2.96,17820,2.21,6859,1.29,7112,1.23,21969048,1.14,0,0,2011
AR,police protection - other,2280,1.61,5799943,1.38,242,3.75,174741,5.87,15881,6.86,2370,1.98,2522,1.5,5974684,1.35,0,0,2011
AR,fire protection total,2969,0.61,10934989,0.5,1364,3.44,465673,5.14,38245,5.92,3187,1.3,4333,1.16,11400662,0.52,0,0,2011
AR,fire protection - firefighters,2904,0.61,10710202,0.5,1352,3.31,461706,5.07,37910,5.87,3120,1.32,4256,1.13,11171908,0.52,0,0,2011
AR,fire protection - other,65,0.54,224787,0.36,12,17.68,3967,14.22,335,11.71,67,0.39,77,2.79,228754,0.43,0,0,2011
AR,corrections,7834,0.81,21686007,0.51,134,6.77,129446,6.6,18037,5.13,7937,0.82,7968,0.81,21815453,0.51,0,0,2011
AR,highways,6882,1.16,21327835,0.82,138,1.74,127471,1.7,13094,1.93,6957,1.23,7020,1.14,21455306,0.82,0,0,2011
AR,air transportation,332,0.83,996924,1.21,43,4.04,35284,5.02,4459,4.68,350,1.25,375,0.87,1032208,1.18,0,0,2011
AR,water transport and terminals,7,0.01,21892,0.01,1,0.01,993,0.01,43,0.01,7,0.01,8,0,22885,0,0,0,2011
AR,public welfare,4054,0.03,12941816,0.03,115,1.13,95709,1.21,8892,1.26,4105,0.09,4169,0.05,13037525,0.03,0,0,2011
AR,health,4548,0.31,17606910,0.28,297,1.92,296966,1.79,20909,0.53,4666,0.37,4845,0.31,17903876,0.28,0,0,2011
AR,hospitals,7889,0.01,27895174,0.01,740,0.01,1202221,0.01,74987,0.01,8312,0.01,8629,0,29097395,0,0,0,2011
AR,social insurance administration,1433,0.01,4404097,0.01,12,0.01,30152,0.01,713,0.01,1437,0.01,1445,0,4434249,0,0,0,2011
AR,solid waste management,1736,1.76,3960259,1.7,108,2.33,143981,3.3,10686,1.6,1802,1.79,1844,1.67,4104240,1.64,0,0,2011
AR,sewerage,1478,1.15,4290339,1.09,30,0.39,30257,0.18,3055,0.17,1495,1.15,1508,1.13,4320596,1.08,0,0,2011
AR,parks and recreation,1841,0.86,4805950,0.84,951,2.92,679309,3.49,80211,3.21,2294,1.51,2792,1.14,5485259,0.85,0,0,2011
AR,housing and community development,1072,3,2923225,3.1,198,1.06,192434,1.24,20577,1.03,1099,3.1,1270,2.54,3115659,2.91,0,0,2011
AR,natural resources,2037,0.03,7231257,0.03,571,0.05,472998,0.05,36831,0.03,2245,0.04,2608,0.03,7704255,0.03,0,0,2011
AR,water transport and terminals,2173,2,7348693,1.6,339,0.9,282956,0.94,21614,1.17,2285,2.02,2512,1.73,7631649,1.54,0,0,2011
AR,electric power,546,1.85,2120161,1.8,4,0.01,4681,0.01,320,0.01,548,1.84,550,1.83,2124842,1.79,0,0,2011
AR,gas supply,7,0.01,17937,0.01,0,0.01,0,0.01,0,0.01,7,0.01,7,0,17937,0,0,0,2011
AR,transit,335,0.01,943551,0.01,24,0.01,21319,0.01,2095,0.01,347,0.01,359,0,964870,0,0,0,2011
AR,education total,93262,1.74,328561652,1.89,27681,1.74,20806596,1.94,1511237,2.26,101105,1.72,120943,1.4,349368248,1.78,0,0,2011
AR,education - elementary and secondary total,71076,2.28,228757414,2.72,13484,3.58,8050816,5,713073,4.79,74411,2.34,84560,2,236808230,2.63,0,0,2011
AR,education - elementary and secondary instructional,44146,2.8,182313709,2.75,8227,3.37,3998690,3.97,328910,3.62,45584,2.87,52373,2.42,186312399,2.69,0,0,2011
AR,education - elementary and secondary other,26930,1.43,46443705,2.59,5257,3.9,4052126,6.02,384163,5.79,28827,1.51,32187,1.35,50495831,2.43,0,0,2011
AR,education - higher education total,20803,0.01,94677820,0.01,14142,0.01,12671676,0.01,794031,0.01,25288,0.01,34945,0,107349496,0,0,0,2011
