state,government_function,full_time_equivalent_employees,full_time_equivalent_employees_coefficient_of_variation_as_percent,total_march_pay,total_march_pay_coefficient_of_variation_as_percent,full_time_employees,full_time_employees_coefficient_of_variation_as_percent,part_time_employees,part_time_employees_coefficient_of_variation_as_percent,full_time_pay,full_time_pay_coefficient_of_variation_as_percent,part_time_pay,part_time_pay_coefficient_of_variation_as_percent,part_time_hours_march,part_time_hours_march_coefficient_of_variation_as_percent,year
US,other and unallocable,463694,0.52,1353189360,0.38,426763,0.5,111869,2.99,1284706150,0.4,68483210,1.33,6560124,1.74,1998
AL,total,257286,0.56,582062478,0.46,237584,0.57,50852,2.44,547286981,0.48,34775497,1.5,3438245,1.95,1998
AL,financial administration,6120,0.96,14966166,0.7,5974,0.86,357,16.28,14718013,0.69,248153,10.19,26842,7.05,1998
AL,other government administration,2761,3.38,6819691,1.97,2498,3.17,2270,14.12,6015741,2.05,803950,6.7,42800,6.06,1998
AL,judicial and legal,4595,0.69,12394953,0.62,4354,0.64,621,20.15,11908522,0.57,486431,7.61,43552,7.35,1998
AL,police protection - officers,9465,0.81,25615363,0.61,9344,0.9,445,17.54,25377980,0.61,237383,13.11,26038,18.29,1998
AL,police protection - other,2784,1.56,5553126,1.38,2490,1.61,788,6.84,5159635,1.44,393491,5.09,53024,5.16,1998
AL,fire protection - firefighters,4869,0.75,12655531,0.48,4599,0.26,417,15.5,12293044,0.41,362487,9.51,46593,9.01,1998
AL,fire protection - other,177,2.86,395102,2.33,168,2.99,31,4.82,381676,2.29,13426,21.31,1370,16.73,1998
AL,corrections,6989,0.8,15876328,0.5,6870,0.78,201,7.54,15706724,0.5,169604,7.28,22407,8.37,1998
AL,streets and highways,10743,1.05,22322504,0.82,10626,0.83,298,20.33,22106649,0.81,215855,19.43,23766,17.73,1998
AL,air transportation,448,0,1006564,0,408,0,69,0,943360,0,63204,0,7151,0,1998
AL,water transport and terminals,614,0,1394862,0,614,0,1,0,1394262,0,600,0,48,0,1998
AL,public welfare,5154,2.14,11293098,1.05,4969,2.2,386,20.15,11046621,1,246477,17.97,34517,21.3,1998
AL,health,11017,0.07,22358067,0.07,10177,0.08,1524,0.08,21310394,0.07,1047673,0.05,149304,0.07,1998
AL,hospitals,34806,0.17,78176944,0.49,30612,0.2,7333,0.46,68621302,0.56,9555642,0.43,733791,0.52,1998
AL,social insurance administration,1470,0,3350998,0,1449,0,48,0,3327339,0,23659,0,3775,0,1998
AL,solid waste management,3451,1.15,6157559,1.31,3371,1.19,162,4.03,6021442,1.34,136117,2.31,16050,3.65,1998
AL,sewerage,1443,3.17,3485636,3.03,1435,3.17,22,63.36,3461682,3.01,23954,68.6,2337,54.79,1998
AL,parks and recreation,4240,2.58,7066777,1.24,3315,3.19,1937,2.5,6016745,1.35,1050032,3.15,163849,2.28,1998
AL,housing and community development,2444,0.67,5449742,0.68,2338,0.55,212,12.36,5291281,0.63,158461,10.39,18512,9.05,1998
AL,natural resources,2735,0.11,6866010,0.03,2498,0.12,483,0,6583739,0.04,282271,0,41268,0,1998
AL,water transport and terminals,3156,3.15,6578355,3.54,3075,3.22,204,63.03,6505262,3.57,73093,25.76,8212,32.58,1998
AL,electric power,1029,1.31,3077205,1.51,1009,1.31,33,0,3046952,1.52,30253,0,3724,0,1998
AL,gas supply,826,3.25,2093573,3.24,807,3.35,32,0,2069290,3.28,24283,0,3403,0,1998
AL,transit,187,2.85,333955,2.13,147,3.63,67,0,280021,2.54,53934,0,7103,0,1998
AL,education - elementary and secondary instructional,63748,0.97,157895964,0.63,62167,1.03,5979,6.61,155921783,0.63,1974181,5.14,262867,5.42,1998
AL,education - elementary and secondary total,27317,0.89,35979460,1.31,25714,1.17,5596,6.94,33880141,1.27,2099319,9.17,267020,7.67,1998
AL,education - higher education instructional,11047,0,42625722,0,8721,0,5982,0,35640935,0,6984787,0,405456,0,1998
AL,education - higher education other,21705,0,42122523,0,16977,0,12598,0,35889116,0,6233407,0,821402,0,1998
AL,education - other,3376,0,9581684,0,3191,0,706,0,9126088,0,455596,0,32385,0,1998
AL,libraries,975,0.72,1818778,0.96,765,1.37,496,2.43,1519961,0.93,298817,3.5,37695,3.98,1998
AL,liquor stores,641,0,1302088,0,641,0,0,0,1302088,0,0,0,0,0,1998
AL,other and unallocable,6954,2.53,15448150,0.75,6261,1.43,1554,5.95,14419193,0.76,1028957,3.33,131984,4.56,1998
AK,total,44216,2.02,162717360,1.56,40565,2.03,12126,23.19,153715996,1.64,9001364,3.45,641358,3.15,1998
AK,financial administration,1722,1.4,6510496,1.38,1690,1.43,61,0,6432335,1.4,78161,0,5374,0,1998
AK,other government administration,1256,7.35,4704426,6.57,1202,7.75,739,73.98,4484210,6.62,220216,39.32,12665,28.21,1998
AK,judicial and legal,1277,0,5319459,0,1247,0,81,0,5221086,0,98373,0,5047,0,1998
AK,police protection - officers,1078,10.93,5432851,5.41,1078,10.93,0,0,5432851,5.41,0,0,0,0,1998
AK,police protection - other,679,5.89,2523634,5.33,636,5.5,181,52.47,2420083,4.92,103551,60.63,9139,62.35,1998
AK,fire protection - firefighters,544,3.95,2736949,2.72,529,4.06,147,12.68,2708091,2.75,28858,11.79,2922,5.9,1998
AK,fire protection - other,32,24.93,114252,22.02,31,25.74,6,0,110600,22.75,3652,0,370,0,1998
AK,corrections,1325,0.19,5361988,0.11,1319,0.19,11,11.64,5343095,0.11,18893,4.99,1205,4.89,1998
AK,streets and highways,3247,1.57,13280027,1.47,3232,1.57,37,7.19,13237259,1.47,42768,3.11,2635,2.02,1998
AK,air transportation,63,0,254476,0,62,0,5,0,251175,0,3301,0,271,0,1998
AK,water transport and terminals,158,22.05,552927,17.55,145,19.23,18,38.85,525562,18.28,27365,49.91,1719,40.68,1998
AK,public welfare,2016,0,6410503,0,1893,0,182,0,6208752,0,201751,0,20364,0,1998
AK,health,1093,0,3926687,0,1042,0,111,0,3784309,0,142378,0,8729,0,1998
AK,hospitals,606,0,2034503,0,537,0,117,0,1842107,0,192396,0,12203,0,1998
AK,social insurance administration,397,0,1401668,0,396,0,3,0,1397021,0,4647,0,233,0,1998
AK,solid waste management,418,3.53,1591764,3.15,409,3.61,32,0,1575898,3.18,15866,0,1770,0,1998
AK,sewerage,304,4.3,1278061,3.75,299,4.35,9,54.79,1266917,3.73,11144,66.56,921,69.33,1998
AK,parks and recreation,430,3.37,1147905,2.2,288,2.37,422,5.02,899604,2.34,248301,5.61,24638,6.56,1998
AK,housing and community development,317,8.37,1195733,7.85,270,9.26,85,9.07,1021587,9.12,174146,6.58,8151,4.16,1998
AK,natural resources,2032,0,7750868,0,1991,0,68,0,7653473,0,97395,0,6784,0,1998
AK,water transport and terminals,387,12.07,1194888,8.02,385,12.13,6,55.56,1187739,8.07,7149,37.3,472,42.37,1998
AK,electric power,592,4.45,2749621,2.54,579,3.74,21,33.3,2716985,2.47,32636,57.06,1822,54.88,1998
AK,gas supply,1,0,3093,0,1,0,1,0,1769,0,1324,0,53,0,1998
AK,transit,242,0,832035,0,216,0,45,0,754359,0,77676,0,4738,0,1998
AK,education - elementary and secondary instructional,10920,1.2,42909069,0.97,9906,1.29,2543,0.6,40427463,1.03,2481606,0.92,173654,0.8,1998
AK,education - elementary and secondary total,4731,1.01,12644040,1.06,4112,0.99,1722,2.21,11302701,1.17,1341339,1.59,105059,1.52,1998
AK,education - higher education instructional,1200,0,6487757,0,934,0,1448,0,5049445,0,1438312,0,47094,0,1998
AK,education - higher education other,2934,0,7571449,0,2154,0,2105,0,6287539,0,1283910,0,138191,0,1998
AK,education - other,478,0,1672904,0,466,0,42,0,1643000,0,29904,0,2074,0,1998
AK,libraries,285,4.51,803827,3.23,193,4.73,218,3.69,599060,4.23,204767,2.8,16502,3.7,1998
AK,liquor stores,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1998
AK,other and unallocable,3452,6.51,12319500,3.88,3323,6.5,1660,82.85,11929921,3.92,389579,25.63,26559,26.82,1998
AZ,total,226937,0.4,608116845,0.47,195298,0.53,72920,1.39,552254793,0.5,55862052,1.15,5567969,1.72,1998
AZ,financial administration,6913,0.59,18432503,0.58,6784,0.55,239,7.07,18186902,0.58,245601,7.79,21991,8.9,1998
AZ,other government administration,4653,1.7,15402039,1.08,4362,1.88,790,16.69,14684754,1.08,717285,6.57,51670,7.38,1998
AZ,judicial and legal,8977,0.41,26927626,0.21,8601,0.35,828,2.33,25851367,0.2,1076259,2.21,69032,1.59,1998
AZ,police protection - officers,9481,0.71,34219159,0.34,9426,0.63,98,48.14,34124793,0.32,94366,47.74,10759,54.89,1998
AZ,police protection - other,3685,0.98,10331115,0.58,3524,0.7,297,5.79,9997618,0.59,333497,2.88,28184,4.18,1998
AZ,fire protection - firefighters,3821,0.58,14910364,0.15,3688,0.28,1153,2.5,14671340,0.12,239024,6.09,24768,6.95,1998
AZ,fire protection - other,663,4.71,2424281,2.66,640,4.77,97,6.56,2320937,2.77,103344,6.36,9658,6.07,1998
AZ,corrections,11658,0.41,29396356,0.41,11492,0.41,357,0.03,28987470,0.42,408886,2.3,29513,3.75,1998
AZ,streets and highways,7117,0.66,20097991,0.61,7046,0.67,119,3.05,19958442,0.62,139549,2.08,12680,2.11,1998
AZ,air transportation,963,1.21,2792158,0.95,945,2.61,40,17.77,2757954,0.95,34204,12.16,3348,14.9,1998
AZ,water transport and terminals,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1998
AZ,public welfare,7772,0.33,17442982,0.2,7368,0.27,717,0.44,16743077,0.2,699905,0.49,71276,0.59,1998
AZ,health,4726,0.65,11025470,0.43,4468,0.39,471,5.05,10538241,0.31,487229,7.01,45944,8.44,1998
AZ,hospitals,1490,0,3636603,0,1231,0,428,0,2947297,0,689306,0,45938,0,1998
AZ,social insurance administration,1970,0,4492786,0,1871,0,186,0,4315168,0,177618,0,17493,0,1998
AZ,solid waste management,1887,1.26,5593366,0.83,1858,1.23,43,16.11,5533939,0.84,59427,7.67,4925,12.44,1998
AZ,sewerage,1231,3.62,3470873,2.81,1206,3.42,51,11.8,3439246,2.83,31627,17.32,3556,22.98,1998
AZ,parks and recreation,4167,1.14,9633354,0.99,3129,1.57,2944,0.75,8154243,1.11,1479111,2.01,184330,1.72,1998
AZ,housing and community development,975,1.98,2855762,2.01,926,2.08,67,0,2791241,2.05,64521,0,8867,0,1998
AZ,natural resources,3421,0.18,9445234,0.2,3093,0.2,700,0.3,8835140,0.22,610094,0.14,57945,0.19,1998
AZ,water transport and terminals,2901,1.17,9281295,0.74,2856,1.19,88,2.39,9190415,0.74,90880,1.63,9140,1.84,1998
AZ,electric power,4204,0,19670552,0,3923,0,316,0,18834298,0,836254,0,49892,0,1998
AZ,gas supply,18,0,42316,0,18,0,0,0,42316,0,0,0,0,0,1998
AZ,transit,122,0,366853,0,105,0,33,0,335848,0,31005,0,2875,0,1998
AZ,education - elementary and secondary instructional,59354,0.77,157826388,0.79,52526,0.76,12370,1.99,146806015,0.84,11020373,1.51,1206331,2.32,1998
AZ,education - elementary and secondary total,29366,0.45,50861175,0.8,22316,0.79,14592,2.69,41186651,0.81,9674524,2.41,1232722,2.86,1998
AZ,education - higher education instructional,11259,0,45506344,0,6815,0,13015,0,32565058,0,12941286,0,777113,0,1998
AZ,education - higher education other,23494,0,54883078,0,15257,0,21173,0,43031449,0,11851629,0,1442445,0,1998
AZ,education - other,2739,0,6515992,0,2558,0,392,0,5906720,0,609272,0,32003,0,1998
AZ,libraries,1506,0.29,3548613,1.21,1044,1.52,950,1.68,2788040,1.4,760573,2.37,83661,3.42,1998
AZ,liquor stores,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1998
AZ,other and unallocable,6404,1.62,17084217,1.39,6222,1.59,366,6.95,16728814,1.42,355403,4.21,29910,6.46,1998
AR,total,143004,0.79,310198869,0.77,132627,0.82,34019,3.92,292998519,0.8,17200350,2.91,1824746,3.19,1998
AR,financial administration,3809,1.9,7853536,2.02,3666,1.87,352,7.87,7643272,2.07,210264,5.72,27848,5.1,1998
AR,other government administration,2454,4.71,5184473,3.24,2194,4.9,2578,9.37,4531458,3.39,653015,10.34,49102,11.56,1998
AR,judicial and legal,1971,2.87,5014767,2.74,1745,3.69,611,15.02,4586428,2.75,428339,12.68,37762,14.07,1998
AR,police protection - officers,5252,1.37,12182656,1.53,5194,1.39,252,12.29,12077319,1.54,105337,17.57,13813,15.71,1998
AR,police protection - other,1706,3.6,3005659,2.61,1632,3.32,192,10.77,2914120,2.67,91539,11.29,13888,11.79,1998
AR,fire protection - firefighters,2205,1.61,5668655,1.74,2101,0.18,1665,7.62,5524027,1.69,144628,22.19,18611,26.98,1998
AR,fire protection - other,81,10.72,152258,3.74,76,0,22,53.92,143537,0.07,8721,65.31,1231,65.07,1998
AR,corrections,4991,0.72,9599804,0.64,4920,0.64,141,13.14,9519795,0.63,80009,13.11,11265,12.35,1998
AR,streets and highways,7024,1.03,14998901,1.06,6904,0.57,259,39.19,14849501,1.06,149400,13.9,21218,13.67,1998
AR,air transportation,217,0.52,426181,0.5,207,0.54,38,0,413363,0.52,12818,0,2275,0,1998
AR,water transport and terminals,2,0,5927,0,2,0,0,0,5927,0,0,0,0,0,1998
AR,public welfare,3862,0.32,7428836,0.26,3846,0.32,37,11.02,7408177,0.26,20659,9.86,3038,9.99,1998
AR,health,5159,0.05,11352076,0.02,5098,0,129,6.45,11257026,0.01,95050,2.02,10720,4.1,1998
AR,hospitals,8792,3.3,18762621,3.34,8098,3.27,1208,7.86,17428376,3.56,1334245,6.34,119469,7.43,1998
AR,social insurance administration,1036,0,2713071,0,881,0,224,0,2493196,0,219875,0,27483,0,1998
AR,solid waste management,1329,1.6,2228132,3,1276,1.77,192,18.2,2129567,2.97,98565,21.88,12037,27.48,1998
AR,sewerage,872,3.95,1851643,2.79,868,3.94,73,44.21,1814438,2.74,37205,37.25,4552,43.62,1998
AR,parks and recreation,1635,1.64,2700238,1.08,1257,2.08,704,3.53,2331555,1.2,368683,2.36,67597,3.14,1998
AR,housing and community development,976,2.22,1739295,1.52,893,2.95,190,11.6,1627524,1.42,111771,11.57,15395,8.15,1998
AR,natural resources,2523,1.6,5462654,1,2339,1.71,373,1.45,5238949,1.04,223705,1.75,32832,1.62,1998
AR,water transport and terminals,1818,1.55,3535485,3.42,1754,1.48,167,43.46,3445318,3.45,90167,24.44,9851,34.19,1998
AR,electric power,321,0,919702,0.33,317,0,7,45.93,914422,0,5280,57.18,511,56,1998
AR,gas supply,3,0,4002,0,2,0,1,0,3418,0,584,0,97,0,1998
AR,transit,197,0,456796,0,184,0,17,0,435374,0,21422,0,2340,0,1998
AR,education - elementary and secondary instructional,41830,0.59,96222013,0.58,40188,0.64,5562,4.57,94069385,0.59,2152628,3.54,278656,3.62,1998
AR,education - elementary and secondary total,18386,1.11,24460807,1.33,15908,1.55,7623,4.65,21244867,1.37,3215940,4.44,429775,4.08,1998
AR,education - higher education instructional,5788,0,24770429,0,4899,0,3752,0,21209855,0,3560574,0,157046,0,1998
AR,education - higher education other,10599,0,23799636,0,8943,0,5107,0,21338343,0,2461293,0,292735,0,1998
AR,education - other,2838,0,6941420,0,2604,0,717,0,6518884,0,422536,0,40594,0,1998
AR,libraries,784,2.38,1277165,2.6,600,2.66,434,4.24,1052734,2.9,224431,5.81,32698,5.45,1998
AR,liquor stores,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1998
AR,other and unallocable,4544,1.27,9480031,0.65,4031,0.84,1392,3.86,8828364,0.51,651667,6.45,90307,4.03,1998
CA,total,1549461,0.67,5524143754,0.48,1313902,0.76,562266,2.58,4986259849,0.49,537883905,2.05,41321533,2.13,1998
CA,financial administration,38721,0.5,132620765,0.65,35869,0.52,5109,2.52,127062613,0.67,5558152,1.82,507050,1.9,1998
CA,other government administration,27025,1.23,105470585,1.28,25237,1.33,5484,13.76,100633742,1.32,4836843,3.93,311172,3.39,1998
CA,judicial and legal,41879,0.18,174156116,0.24,40184,0.18,2825,2.12,169390698,0.24,4765418,1.2,298651,1.82,1998
CA,police protection - officers,65688,0.15,335714167,0.26,64688,0.15,2740,3.59,332907616,0.26,2806551,5.26,185767,9.5,1998
CA,police protection - other,27865,0.35,87011870,0.54,25161,0.56,5906,4.04,81811244,0.48,5200626,4.96,478584,4.52,1998
CA,fire protection - firefighters,27352,1.43,158563000,0.69,26552,1.12,5945,35.95,157274665,0.68,1288335,16.01,129606,13.33,1998
CA,fire protection - other,2448,3.05,9108106,2.73,2316,3.43,349,13.84,8866072,2.79,242034,7.49,22431,7.81,1998
CA,corrections,76027,0.08,279790784,0.12,71974,0.11,5906,1.12,268830349,0.13,10960435,0.41,716118,0.61,1998
CA,streets and highways,38012,0.58,161865376,0.41,36167,0.41,2870,15.75,156869370,0.36,4996006,6.83,324178,8.47,1998
CA,air transportation,5111,0.3,20361657,0.31,4912,0.34,379,2.35,19943839,0.32,417818,1.76,35595,2.26,1998
CA,water transport and terminals,1977,3.78,8769454,2.67,1878,1.48,192,41.8,8399217,2.27,370237,36.67,17281,34.55,1998
CA,public welfare,53546,1.5,158709540,1.03,51663,1.29,3328,7.31,154947259,1.04,3762281,6.01,334506,6.89,1998
CA,health,45886,0.62,164870007,0.43,42242,0.62,6550,0.88,153997894,0.46,10872113,0.78,641816,1.43,1998
CA,hospitals,94354,0.44,335817145,0.75,80994,0.37,21400,0.84,292659607,0.82,43157538,1.8,2360946,1.84,1998
CA,social insurance administration,17204,0,58252610,0,15253,0,2694,0,52740732,0,5511878,0,345379,0,1998
CA,solid waste management,6945,1.4,24571421,0.81,6591,1.48,541,2.78,23812182,0.84,759239,2.06,62454,1.55,1998
CA,sewerage,12580,1.21,52571305,3.78,12201,1.06,1195,15.28,51526678,3.85,1044627,6.36,71943,12.2,1998
CA,parks and recreation,35700,0.97,88886949,0.91,23731,0.85,27480,2.9,69078333,0.89,19808616,2.64,2109772,2.43,1998
CA,housing and community development,11073,1.91,38368735,2.36,10398,1.86,1004,8.57,36662301,2.47,1706434,2.84,116736,4.44,1998
CA,natural resources,21939,0.07,75824733,0.21,18856,0.11,4458,0.54,70917207,0.23,4907526,0.3,543449,0.29,1998
CA,water transport and terminals,24115,1.76,102082683,2.3,23340,1.7,1764,7.28,99945484,2.35,2137199,5.26,145027,6.5,1998
CA,electric power,11687,0,55463170,0,11435,0,488,0,54721239,0,741931,0,45028,0,1998
CA,gas supply,252,0,956972,0,252,0,0,0,956972,0,0,0,0,0,1998
CA,transit,28673,0.23,111794942,0.1,27563,0.15,1844,3.93,109194601,0.06,2600341,3.46,196339,4.79,1998
CA,education - elementary and secondary instructional,384483,1.02,1386978334,0.72,316030,1.28,147716,2.47,1235259874,0.76,151718460,2.16,11941608,2.29,1998
CA,education - elementary and secondary total,175582,1.6,413823200,1.66,133080,1.45,97454,3.67,337955222,1.88,75867978,3.45,7378125,3.26,1998
CA,education - higher education instructional,61283,0.25,283694495,0.06,39662,0.01,67346,0.39,206965191,0.02,76729304,0.21,3816461,0.68,1998
CA,education - higher education other,121429,0.01,359912626,0.01,84187,0.01,120511,0.02,284460112,0.01,75452514,0.02,6579365,0.02,1998
CA,education - other,4739,0,16232292,0,4326,0,744,0,15153633,0,1078659,0,72870,0,1998
CA,libraries,11661,1.24,31375696,1.18,7646,0.67,9264,3.69,23717450,0.57,7658246,4.49,712916,3.46,1998
CA,liquor stores,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1998
CA,other and unallocable,74225,2.4,290525019,1.52,69514,2.49,8780,3.24,279598453,1.58,10926566,1.92,820360,2.63,1998
CO,total,220910,0.45,649408355,0.36,182198,0.48,87604,2.09,554699704,0.39,94708651,0.87,6870404,0.98,1998
CO,financial administration,5331,0.93,16251158,0.91,5174,1,392,7.54,15828396,0.92,422762,4.81,29264,8.1,1998
CO,other government administration,5035,1.85,14128281,1,4690,0.99,1413,30.13,13346328,0.99,781953,6.56,57841,7.05,1998
CO,judicial and legal,5240,0.21,18159003,0.23,4773,0.24,1071,1.78,16607489,0.21,1551514,1.43,84733,1.49,1998
CO,police protection - officers,8591,0.34,31970716,0.26,8571,0.34,71,44.12,31922564,0.25,48152,25.98,4177,21.51,1998
CO,police protection - other,3287,1.21,8882658,0.77,3109,1.26,458,4.9,8508726,0.79,373932,3.25,33298,3.17,1998
CO,fire protection - firefighters,3929,4.26,15534981,3.11,3892,4.22,495,18.25,15465979,3.13,69002,21.55,7698,25.69,1998
CO,fire protection - other,403,2.29,1157566,1.81,362,2.1,172,20.06,1074989,1.93,82577,3.41,11127,4.84,1998
CO,corrections,8143,0.34,24782675,0.21,8048,0.34,170,6.27,24532140,0.21,250535,3.04,15672,4.27,1998
CO,streets and highways,8162,0.49,24558063,0.54,7904,0.53,626,10.12,23879082,0.51,678981,7.56,48493,7.79,1998
CO,air transportation,1140,0.43,3998533,0.25,1075,0.45,136,2.59,3854709,0.25,143824,1.46,12407,2.4,1998
CO,water transport and terminals,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1998
CO,public welfare,6838,1.27,18133358,0.99,6446,1.23,747,4.14,17377308,1.02,756050,3.08,63902,3.58,1998
CO,health,3411,1.52,10402666,0.67,2995,0.52,1046,8.01,9235475,0.6,1167191,3.56,75423,5.75,1998
CO,hospitals,12004,1.53,31170745,1.81,10445,1.05,3010,3.13,27043118,1.85,4127627,6.24,275391,5.54,1998
CO,social insurance administration,925,0,3229203,0,893,0,79,0,3118954,0,110249,0,5588,0,1998
CO,solid waste management,671,8.34,1764103,5.13,619,8.91,118,7.24,1673794,5.4,90309,5.25,10358,6.36,1998
CO,sewerage,2323,2.73,6896540,3.64,2265,2.75,366,14.71,6794608,3.69,101932,15.83,10052,15.51,1998
CO,parks and recreation,5936,1.53,13668808,0.96,3647,0.59,6214,3.94,10269729,0.69,3399079,3.26,411884,2.91,1998
CO,housing and community development,1534,0.94,4311476,0.87,1416,0.87,326,5.71,4072013,0.76,239463,8.95,21172,9.87,1998
CO,natural resources,1861,0.46,6461876,0.33,1713,0.49,508,1.15,6051322,0.34,410554,1.2,29292,2.65,1998
CO,water transport and terminals,3958,1.46,12693913,1.3,3870,1.45,512,10.08,12511539,1.31,182374,9.39,17133,10.02,1998
CO,electric power,1439,0.91,5501715,0.78,1416,0.92,31,0,5460278,0.79,41437,2.59,4038,1.18,1998
CO,gas supply,344,0,1177940,0.36,341,0,3,100.55,1173685,0,4255,100,534,99.99,1998
CO,transit,2689,0.65,7719383,0.53,2409,0.42,424,5.78,7142324,0.17,577059,6.83,49607,6.11,1998
CO,education - elementary and secondary instructional,56663,0.48,165889158,0.41,49666,0.58,18691,1.24,151095284,0.44,14793874,1.24,1222253,1.53,1998
CO,education - elementary and secondary total,26135,0.62,50359341,0.52,19315,0.66,14519,1.53,39679515,0.53,10679826,1.46,1198936,1.51,1998
CO,education - higher education instructional,13816,0,68868166,0,9215,0,10064,0,45441332,0,23426834,0,814333,0,1998
CO,education - higher education other,22070,0,56131947,0,10078,0,22441,0,28762736,0,27369211,0,2122615,0,1998
CO,education - other,1229,0,3913049,0,967,0,700,0,3099948,0,813101,0,46249,0,1998
CO,libraries,1848,1.73,4600019,0.22,1466,0.16,1486,0.63,3627351,0.08,972668,1,91927,0.94,1998
CO,liquor stores,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1998
