state,government_function,full_time_employees,full_time_employees_coefficient_of_variation_as_percent,full_time_pay,full_time_pay_coefficient_of_variation_as_percent,part_time_employees,part_time_employees_coefficient_of_variation_as_percent,part_time_pay,part_time_pay_coefficient_of_variation_as_percent,part_time_hours,part_time_hours_coefficient_of_variation_as_percent,full_time_equivalent_employees,full_time_equivalent_employees_coefficient_of_variation_as_percent,total_employees,total_employees_coefficient_of_variation_as_percent,total_march_pay,total_march_pay_coefficient_of_variation_as_percent,full_time_equivalent_employees_response_rate_as_percent,total_march_pay_response_rate_as_percent,year
US,water transport and terminals,168578,0.25,769110187,0.25,11309,0.22,11483384,0.24,692741,0.29,172530,0.25,179887,0.23,780593571,0.25,0,0,2010
US,electric power,77701,0.39,493006663,0.38,2585,0.46,5012679,0.63,235265,0.44,79047,0.39,80286,0.38,498019342,0.37,0,0,2010
US,gas supply,10825,0.41,46739119,0.35,362,0.16,633695,0.12,36473,0.1,11034,0.41,11187,0.4,47372814,0.35,0,0,2010
US,transit,227324,0.18,1180886251,0.15,18059,0.83,32728603,0.75,1950635,0.87,238561,0.2,245383,0.18,1213614854,0.14,0,0,2010
US,education total,7695115,0.16,32595836215,0.15,3433846,0.15,3811511638,0.15,214019204,0.16,8950857,0.16,11128961,0.12,36407347853,0.14,0,0,2010
US,education - elementary and secondary total,6119575,0.19,24552853274,0.19,1793886,0.2,1947550735,0.2,119293559,0.22,6831248,0.19,7913461,0.16,26500404009,0.17,0,0,2010
US,education - elementary and secondary instructional,4412855,0.19,19859096803,0.18,967159,0.19,1106362869,0.19,62106245,0.21,4784216,0.19,5380014,0.16,20965459672,0.18,0,0,2010
US,education - elementary and secondary other,1706720,0.2,4693756471,0.19,826727,0.21,841187866,0.22,57187314,0.23,2047032,0.19,2533447,0.15,5534944337,0.16,0,0,2010
US,education - higher education total,1495146,0.06,7690973880,0.05,1626111,0.09,1841675129,0.09,93683375,0.08,2033232,0.06,3121257,0.05,9532649009,0.04,0,0,2010
US,education - higher education instructional,494886,0.06,3458412821,0.05,616169,0.15,967929013,0.13,33394908,0.13,686793,0.07,1111055,0.09,4426341834,0.05,0,0,2010
US,education - higher education other,1000260,0.05,4232561059,0.05,1009942,0.06,873746116,0.05,60288467,0.06,1346439,0.05,2010202,0.04,5106307175,0.04,0,0,2010
US,education - other,80394,0.01,352009061,0.01,13849,0.01,22285774,0.01,1042270,0.01,86377,0.01,94243,0,374294835,0,0,0,2010
US,libraries,90570,0.29,336746503,0.3,98013,0.36,91907093,0.39,6896622,0.37,130484,0.31,188583,0.23,428653596,0.25,0,0,2010
US,liquor stores,6486,0.01,21834131,0.01,5310,0.01,8133657,0.01,570307,0.01,9822,0.01,11796,0,29967788,0,0,0,2010
US,other and unallocable,418627,0.12,1873493048,0.1,81346,0.26,88895914,0.18,5467013,0.24,449910,0.13,499973,0.11,1962388962,0.1,0,0,2010
AL,total,267266,0.47,934629897,0.44,51832,0.34,56056099,0.18,3478650,0.27,287176,0.44,319098,0.4,990685996,0.41,0,0,2010
AL,financial administration,6303,1.79,24204534,1.25,194,1.05,189347,0.9,15672,1.02,6380,1.81,6497,1.74,24393881,1.24,0,0,2010
AL,other government administration,2873,1.56,10736337,1.31,1564,2.46,1412503,2.87,57635,1.95,3158,1.68,4437,1.33,12148840,1.21,0,0,2010
AL,judicial and legal,4906,0.3,19446357,0.25,394,1.28,506523,1.33,22958,1.26,5035,0.38,5300,0.29,19952880,0.24,0,0,2010
AL,police protection total,13359,1.51,49204571,1.27,1117,1.73,1108778,2.05,84507,1.4,13836,1.48,14476,1.4,50313349,1.24,0,0,2010
AL,police protection - officers,10401,1.55,40707330,1.29,503,2.21,468513,2.27,32634,1.37,10585,1.5,10904,1.48,41175843,1.27,0,0,2010
AL,police protection - other,2958,1.37,8497241,1.18,614,1.34,640265,1.9,51873,1.42,3251,1.42,3572,1.15,9137506,1.1,0,0,2010
AL,fire protection total,5603,1.89,23567291,1.56,813,2.17,525830,2.34,38556,2.24,5821,1.91,6416,1.68,24093121,1.53,0,0,2010
AL,fire protection - firefighters,5372,1.79,22761792,1.52,797,2.2,507234,2.41,37052,2.29,5582,1.82,6169,1.58,23269026,1.48,0,0,2010
AL,fire protection - other,231,4.34,805499,2.73,16,0.65,18596,0.46,1504,1.08,239,4.13,247,4.06,824095,2.67,0,0,2010
AL,corrections,8816,1.09,27486684,0.76,306,3.68,374515,3.31,29230,4.03,8981,1.15,9122,1.06,27861199,0.75,0,0,2010
AL,highways,11023,1.11,32400303,1.12,296,1.96,366358,2.07,28589,2.78,11184,1.14,11319,1.08,32766661,1.11,0,0,2010
AL,air transportation,511,13.21,1589390,15.85,30,2.37,28153,1.04,3110,0.78,528,12.76,541,12.48,1617543,15.58,0,0,2010
AL,water transport and terminals,564,0.01,2497584,0.01,1,0.01,1651,0.01,40,0.01,564,0.01,565,0,2499235,0,0,0,2010
AL,public welfare,5437,0.45,17566333,0.3,674,1.72,690231,1.63,63963,1.71,5800,0.54,6111,0.44,18256564,0.29,0,0,2010
AL,health,10712,0.54,35543325,0.4,1737,0.69,1761452,0.8,152317,0.71,11574,0.7,12449,0.47,37304777,0.38,0,0,2010
AL,hospitals,33000,0,129443464,0.02,8264,0.07,18025302,0.04,864161,0.06,37933,0.01,41264,0.01,147468766,0.02,0,0,2010
AL,social insurance administration,922,0.01,3591024,0.01,159,0.01,228186,0.01,22632,0.01,1050,0.01,1081,0,3819210,0,0,0,2010
AL,solid waste management,3382,2.73,9405023,2.14,83,0.55,100801,0.44,9555,0.47,3436,2.72,3465,2.67,9505824,2.12,0,0,2010
AL,sewerage,1438,1.9,5390479,2.31,17,0.01,22547,0.01,1438,0.01,1446,1.89,1455,1.88,5413026,2.3,0,0,2010
AL,parks and recreation,3225,1.37,9301767,1.26,2128,2.51,1496153,2.34,166752,2.32,4167,1.72,5353,1.29,10797920,1.14,0,0,2010
AL,housing and community development,1904,2.48,6804841,2.41,99,2.75,92365,2.89,7442,2.91,1947,2.52,2003,2.36,6897206,2.38,0,0,2010
AL,natural resources,2593,0.01,9640620,0.01,129,0.02,154948,0.02,11560,0.03,2659,0.01,2722,0.01,9795568,0.01,0,0,2010
AL,water transport and terminals,4511,1.17,15252794,1.18,167,0.76,180684,0.69,12353,0.67,4583,1.17,4678,1.13,15433478,1.17,0,0,2010
AL,electric power,1101,5.66,4838990,5.52,36,0.87,59861,0.34,3809,0.45,1123,5.58,1137,5.48,4898851,5.46,0,0,2010
AL,gas supply,897,1.19,3361988,2.03,30,0.46,32602,0.82,2678,0.36,912,1.16,927,1.15,3394590,2.01,0,0,2010
AL,transit,503,0.83,1474677,0.49,73,1.2,93283,1.11,8106,1.33,550,0.7,576,0.74,1567960,0.46,0,0,2010
AL,education total,135155,1.19,462913106,1.02,31955,0.7,26853178,0.42,1719128,0.66,145121,1.12,167110,0.97,489766284,0.96,0,0,2010
AL,education - elementary and secondary total,101417,1.58,308291682,1.53,7713,2.9,4317858,2.6,394399,2.9,103767,1.56,109130,1.48,312609540,1.51,0,0,2010
AL,education - elementary and secondary instructional,69045,1.56,247534253,1.55,4978,2.28,2883381,1.9,235924,2.4,70441,1.54,74023,1.46,250417634,1.53,0,0,2010
AL,education - elementary and secondary other,32372,1.63,60757429,1.47,2735,4.03,1434477,4.01,158475,3.63,33326,1.61,35107,1.54,62191906,1.43,0,0,2010
AL,education - higher education total,30804,0.01,143590732,0.01,24102,0.01,22405394,0.01,1318313,0.01,38385,0.01,54906,0,165996126,0,0,0,2010
AL,education - higher education instructional,9255,0.01,65640150,0.01,9020,0.01,10763434,0.01,466719,0.01,11950,0.01,18275,0,76403584,0,0,0,2010
AL,education - higher education other,21549,0.01,77950582,0.01,15082,0.01,11641960,0.01,851594,0.01,26435,0.01,36631,0,89592542,0,0,0,2010
AL,education - other,2934,0.01,11030692,0.01,140,0.01,129926,0.01,6416,0.01,2969,0.01,3074,0,11160618,0,0,0,2010
AL,libraries,875,1.42,2644885,1.08,544,1.92,634279,1.27,47223,1.7,1141,1.24,1419,1.15,3279164,0.91,0,0,2010
AL,liquor stores,728,0.01,1940452,0.01,9,0.01,15330,0.01,876,0.01,733,0.01,737,0,1955782,0,0,0,2010
AL,other and unallocable,6925,1.91,24383078,1.25,1013,1.11,1101239,0.73,104360,0.64,7514,1.89,7938,1.67,25484317,1.2,0,0,2010
AK,total,49566,0.16,250528584,0.16,13811,0.41,16190941,0.48,841607,0.32,54404,0.16,63377,0.15,266719525,0.15,0,0,2010
AK,financial administration,2023,0.14,10686475,0.09,165,1.85,157081,3.08,7461,1.98,2063,0.18,2188,0.19,10843556,0.1,0,0,2010
AK,other government administration,1674,0.31,8416598,0.28,856,2.06,477761,1.72,15223,1.32,1762,0.37,2530,0.73,8894359,0.28,0,0,2010
AK,judicial and legal,1514,0.01,8674266,0.01,58,0.01,123274,0.01,4717,0.01,1542,0.01,1572,0,8797540,0,0,0,2010
AK,police protection total,1868,0.16,11294969,0.14,118,1.07,122407,1.64,9071,2.46,1919,0.35,1986,0.16,11417376,0.14,0,0,2010
AK,police protection - officers,1094,0.21,7682128,0.18,47,1.99,50765,1.75,3862,3.48,1115,0.51,1141,0.21,7732893,0.18,0,0,2010
AK,police protection - other,774,0.09,3612841,0.05,71,0.47,71642,1.56,5209,1.71,804,0.13,845,0.09,3684483,0.06,0,0,2010
AK,fire protection total,758,0.01,5467686,0.01,630,0.01,230977,0.01,14413,0.01,840,0.01,1388,0,5698663,0,0,0,2010
AK,fire protection - firefighters,607,0.01,4540062,0.01,507,0.01,167151,0.01,12063,0.01,676,0.01,1114,0,4707213,0,0,0,2010
AK,fire protection - other,151,0.01,927624,0.01,123,0.01,63826,0.01,2350,0.01,164,0.01,274,0,991450,0,0,0,2010
AK,corrections,1959,0.01,9352914,0.01,73,0.01,145803,0.01,8083,0.01,2007,0.01,2032,0,9498717,0,0,0,2010
AK,highways,3679,0.06,20351450,0.05,164,1.69,182484,1.01,10556,0.97,3740,0.08,3843,0.09,20533934,0.05,0,0,2010
AK,air transportation,67,0.01,356821,0.01,8,0.01,10649,0.01,415,0.01,69,0.01,75,0,367470,0,0,0,2010
AK,water transport and terminals,142,0.01,696627,0.01,12,0.01,33006,0.01,921,0.01,147,0.01,154,0,729633,0,0,0,2010
AK,public welfare,1918,0.01,8231905,0.01,177,0.01,329752,0.2,21761,0.19,2049,0.01,2095,0,8561657,0.01,0,0,2010
AK,health,1005,0.01,5263703,0.01,296,0.01,260296,0.01,15707,0.01,1095,0.01,1301,0,5523999,0,0,0,2010
AK,hospitals,791,0.01,4475385,0.01,340,0.01,875518,0.01,33828,0.01,987,0.01,1131,0,5350903,0,0,0,2010
AK,social insurance administration,433,0.01,1858788,0.01,9,0.01,11718,0.01,517,0.01,436,0.01,442,0,1870506,0,0,0,2010
AK,solid waste management,276,0.32,1271188,0.22,62,3.07,51316,5.2,3289,5.4,297,0.86,338,0.62,1322504,0.29,0,0,2010
AK,sewerage,364,0.61,1904521,0.39,39,2.17,28906,2.39,1561,2.28,373,0.67,403,0.59,1933427,0.38,0,0,2010
AK,parks and recreation,459,0.29,1871898,0.32,596,0.75,668116,2.26,45549,1.7,720,0.92,1055,0.44,2540014,0.64,0,0,2010
AK,housing and community development,641,5.94,2297911,10.43,304,12.4,635216,10.45,18600,5.94,751,4.93,945,5.67,2933127,8.48,0,0,2010
AK,natural resources,2356,0.01,12029461,0.01,128,0.01,260597,0.01,9897,0.01,2413,0.01,2484,0,12290058,0,0,0,2010
AK,water transport and terminals,264,0.42,1526474,0.34,100,4.17,143818,4.84,6527,10.66,302,2.86,364,1.18,1670292,0.52,0,0,2010
AK,electric power,450,0.06,3141613,0.04,98,5.9,122901,5.58,4941,5.63,479,0.48,548,1.06,3264514,0.21,0,0,2010
AK,gas supply,6,0.01,24912,0.01,1,0.01,848,0.01,47,0.01,6,0.01,7,0,25760,0,0,0,2010
AK,transit,216,0.01,1073697,0.01,52,0.01,155907,0.01,5902,0.01,250,0.01,268,0,1229604,0,0,0,2010
AK,education total,22889,0.37,110009380,0.34,9184,0.55,10705164,0.45,577030,0.54,26196,0.39,32073,0.31,120714544,0.31,0,0,2010
AK,education - elementary and secondary total,18409,0.46,84438492,0.44,5566,0.91,5913068,0.81,338733,0.91,20368,0.5,23975,0.41,90351560,0.42,0,0,2010
AK,education - elementary and secondary instructional,12107,0.52,60787578,0.49,2893,0.71,3434775,0.55,175512,0.79,13120,0.53,15000,0.44,64222353,0.46,0,0,2010
AK,education - elementary and secondary other,6302,0.35,23650914,0.33,2673,1.13,2478293,1.18,163221,1.05,7248,0.46,8975,0.41,26129207,0.32,0,0,2010
AK,education - higher education total,4213,0.01,24238580,0.01,3568,0.01,4771127,0.01,236562,0.01,5551,0.01,7781,0,29009707,0,0,0,2010
AK,education - higher education instructional,1220,0.01,9859832,0.01,1076,0.01,1535510,0.01,78637,0.01,1665,0.01,2296,0,11395342,0,0,0,2010
AK,education - higher education other,2993,0.01,14378748,0.01,2492,0.01,3235617,0.01,157925,0.01,3886,0.01,5485,0,17614365,0,0,0,2010
AK,education - other,267,0.01,1332308,0.01,50,0.01,20969,0.01,1735,0.01,277,0.01,317,0,1353277,0,0,0,2010
AK,libraries,187,0.2,812186,0.17,161,0.68,221190,0.71,13436,0.83,263,0.75,348,0.33,1033376,0.2,0,0,2010
AK,liquor stores,0,0.01,0,0.01,0,0.01,0,0.01,0,0.01,0,0.01,0,0,0,0,0,0,2010
AK,other and unallocable,3627,0.07,19437756,0.05,180,1.11,236236,0.81,12155,0.76,3698,0.07,3807,0.08,19673992,0.05,0,0,2010
AZ,total,260706,0.53,1096953956,0.42,81486,0.58,89111536,0.49,5437383,0.53,291806,0.5,342192,0.43,1186065492,0.39,0,0,2010
AZ,financial administration,7594,0.41,34564421,0.4,183,0.34,355182,0.2,18491,0.28,7698,0.41,7777,0.4,34919603,0.4,0,0,2010
AZ,other government administration,4482,1.25,21720481,1.25,363,1.24,598299,0.85,25714,0.76,4629,1.24,4845,1.16,22318780,1.22,0,0,2010
AZ,judicial and legal,10385,0.54,45997644,0.46,556,0.53,1113403,0.54,53867,0.45,10694,0.55,10941,0.51,47111047,0.45,0,0,2010
AZ,police protection total,20560,0.36,111115344,0.4,316,1.24,544598,1.01,25897,1.22,20708,0.37,20876,0.36,111659942,0.4,0,0,2010
AZ,police protection - officers,15209,0.32,88680046,0.38,46,0.54,64877,0.69,2510,0.62,15224,0.32,15255,0.32,88744923,0.38,0,0,2010
AZ,police protection - other,5351,0.49,22435298,0.46,270,1.36,479721,1.05,23387,1.29,5484,0.51,5621,0.47,22915019,0.45,0,0,2010
AZ,fire protection total,7717,1.79,46672120,1.71,1096,2.42,665686,2.12,49399,1.88,8000,1.72,8813,1.59,47337806,1.69,0,0,2010
AZ,fire protection - firefighters,6618,1.63,41143321,1.57,1000,2.41,490342,1.71,40515,1.68,6850,1.54,7618,1.45,41633663,1.55,0,0,2010
AZ,fire protection - other,1099,2.72,5528799,2.82,96,2.51,175344,3.26,8884,2.81,1150,2.75,1195,2.51,5704143,2.74,0,0,2010
AZ,corrections,15441,0.24,56903091,0.15,209,1.43,403525,0.34,19100,0.67,15550,0.24,15650,0.24,57306616,0.15,0,0,2010
AZ,highways,6894,0.54,29338328,0.45,115,1.03,238477,0.87,13296,1.37,6970,0.56,7009,0.53,29576805,0.44,0,0,2010
AZ,air transportation,1142,0.33,5305821,0.24,28,1.99,23923,4.59,1487,5.64,1150,0.32,1170,0.32,5329744,0.24,0,0,2010
AZ,water transport and terminals,59,0.01,144430,0.01,25,0.01,26551,0.01,1291,0.01,66,0.01,84,0,170981,0,0,0,2010
AZ,public welfare,6114,0.05,20249229,0.03,743,0.09,1320862,0.05,78446,0.05,6562,0.04,6857,0.04,21570091,0.03,0,0,2010
AZ,health,6270,0.22,23869482,0.18,823,0.52,1343561,0.59,93479,0.48,6798,0.26,7093,0.21,25213043,0.17,0,0,2010
AZ,hospitals,2839,0.01,14754151,0.01,899,0.01,2053467,0.01,88709,0.01,3347,0.01,3738,0,16807618,0,0,0,2010
AZ,social insurance administration,1558,0.01,4441636,0.01,52,0.01,65880,0.01,5400,0.01,1589,0.01,1610,0,4507516,0,0,0,2010
AZ,solid waste management,2381,0.48,9694496,0.42,72,1.1,97096,1.21,8723,1.11,2430,0.54,2453,0.47,9791592,0.42,0,0,2010
AZ,sewerage,1632,0.84,7429363,0.76,30,0.75,55564,0.44,2794,0.75,1648,0.85,1662,0.83,7484927,0.75,0,0,2010
AZ,parks and recreation,3716,0.83,13632420,0.75,4064,1.29,3323505,1.41,262291,1.17,5218,0.99,7780,0.78,16955925,0.67,0,0,2010
AZ,housing and community development,1472,0.89,6778369,0.63,227,0.36,203905,0.25,16684,0.24,1568,0.88,1699,0.77,6982274,0.61,0,0,2010
AZ,natural resources,2710,1.45,11100388,1.51,751,0.05,888321,0.08,55602,0.15,3023,1.32,3461,1.14,11988709,1.4,0,0,2010
AZ,water transport and terminals,3271,0.4,15920657,0.35,85,0.01,109382,0.01,5367,0.01,3302,0.39,3356,0.39,16030039,0.34,0,0,2010
AZ,electric power,5212,0.01,37430884,0.01,193,0.01,491747,0.01,21334,0.01,5334,0.01,5405,0,37922631,0,0,0,2010
AZ,gas supply,94,0.01,495769,0.01,1,0.01,2175,0.01,137,0.01,95,0.01,95,0,497944,0,0,0,2010
AZ,transit,312,0.61,1323633,0.29,79,4.23,111917,3.21,7723,3.55,357,1.4,391,0.98,1435550,0.37,0,0,2010
AZ,education total,140259,1.42,542327063,1.2,68279,1.13,72752352,1.04,4408243,1.03,165478,1.29,208538,1.03,615079415,1.07,0,0,2010
AZ,education - elementary and secondary total,108425,1.68,377688566,1.49,30058,1.91,32962540,1.54,2043511,1.89,120227,1.62,138483,1.38,410651106,1.37,0,0,2010
AZ,education - elementary and secondary instructional,73967,1.68,282823321,1.5,16782,1,19119566,1.04,1032990,1.36,79964,1.61,90749,1.38,301942887,1.4,0,0,2010
AZ,education - elementary and secondary other,34458,1.67,94865245,1.45,13276,3.05,13842974,2.23,1010521,2.42,40263,1.64,47734,1.47,108708219,1.3,0,0,2010
AZ,education - higher education total,28937,0.63,155120382,0.58,37957,0.53,39405482,0.63,2342472,0.3,42227,0.47,66894,0.4,194525864,0.48,0,0,2010
AZ,education - higher education instructional,9352,0.76,66351955,0.65,14571,1.15,19351206,1.16,862315,0.64,14245,0.67,23923,0.76,85703161,0.57,0,0,2010
AZ,education - higher education other,19585,0.57,88768427,0.53,23386,0.14,20054276,0.11,1480157,0.1,27982,0.37,42971,0.27,108822703,0.43,0,0,2010
AZ,education - other,2897,0.01,9518115,0.01,264,0.01,384330,0.01,22260,0.01,3024,0.01,3161,0,9902445,0,0,0,2010
AZ,libraries,1291,0.74,5215570,0.89,1147,0.75,1425400,0.7,96873,0.77,1845,0.74,2438,0.53,6640970,0.72,0,0,2010
AZ,liquor stores,0,0.01,0,0.01,0,0.01,0,0.01,0,0.01,0,0.01,0,0,0,0,0,0,2010
AZ,other and unallocable,7301,0.52,30529166,0.56,1150,0.76,896758,1.13,77036,0.86,7747,0.57,8451,0.46,31425924,0.54,0,0,2010
AR,total,156699,0.77,536354414,0.82,36336,0.84,27410663,0.84,2187021,0.99,169283,0.78,193035,0.65,563765077,0.78,0,0,2010
AR,financial administration,4266,1.09,12979155,0.84,367,2.04,288777,3.12,17633,4.7,4399,1,4633,1.02,13267932,0.82,0,0,2010
AR,other government administration,2796,1.21,8399108,0.88,2793,1.49,970874,1.99,63250,2.01,3129,1.43,5589,0.96,9369982,0.82,0,0,2010
AR,judicial and legal,3178,0.84,9457534,0.63,533,2.19,592635,2.13,33363,3.02,3367,0.9,3711,0.79,10050169,0.61,0,0,2010
AR,police protection total,8818,1.19,27632367,1.04,559,3.48,455063,4.1,39560,4.63,9028,1.21,9377,1.14,28087430,1.02,0,0,2010
AR,police protection - officers,6553,1.12,21713808,1.01,321,2.56,268538,3.06,19494,3.41,6655,1.12,6874,1.07,21982346,1,0,0,2010
AR,police protection - other,2265,1.39,5918559,1.14,238,4.73,186525,5.59,20066,5.8,2373,1.44,2503,1.34,6105084,1.11,0,0,2010
AR,fire protection total,2891,0.82,10978824,0.64,1298,4.46,371990,4.77,33038,4.67,3063,1.42,4189,1.49,11350814,0.64,0,0,2010
AR,fire protection - firefighters,2811,0.82,10726298,0.64,1290,4.45,364810,4.69,32552,4.6,2980,1.42,4101,1.51,11091108,0.64,0,0,2010
AR,fire protection - other,80,0.91,252526,0.83,8,6.08,7180,8.87,486,9.09,83,1.24,88,1,259706,0.84,0,0,2010
AR,corrections,7773,0.94,21165344,0.58,132,7.01,97728,7.33,10172,7.91,7834,0.98,7905,0.93,21263072,0.58,0,0,2010
AR,highways,7464,1.44,22032596,1.03,223,1.24,213304,1.89,18369,1.77,7574,1.41,7687,1.39,22245900,1.02,0,0,2010
AR,air transportation,308,0.77,969890,1.06,52,3.76,33427,4.2,3151,5.03,327,1.2,360,0.85,1003317,1.03,0,0,2010
AR,water transport and terminals,7,0.01,20161,0.01,1,0.01,967,0.01,65,0.01,7,0.01,8,0,21128,0,0,0,2010
AR,public welfare,4158,0.03,12954854,0.03,117,0.65,106584,0.75,9189,0.85,4206,0.08,4275,0.03,13061438,0.03,0,0,2010
AR,health,4704,0.25,15428300,0.22,210,1.04,213514,0.55,13723,1.18,4781,0.35,4914,0.25,15641814,0.22,0,0,2010
AR,hospitals,7964,0.01,28172721,0.01,983,0.01,1376522,0.01,84502,0.01,8441,0.01,8947,0,29549243,0,0,0,2010
AR,social insurance administration,1296,0.01,4449400,0.01,8,0.01,11987,0.01,516,0.01,1299,0.01,1304,0,4461387,0,0,0,2010
AR,solid waste management,1424,2.74,3568690,2.73,120,3.89,85121,3.53,10790,2.95,1485,2.93,1544,2.55,3653811,2.67,0,0,2010
AR,sewerage,1316,1.63,4505184,1.44,26,0.07,31589,0.02,3259,0.02,1334,1.61,1342,1.6,4536773,1.43,0,0,2010
AR,parks and recreation,1605,0.93,4471431,0.84,878,2.59,567062,2.32,62409,2.51,1990,1.37,2483,1.09,5038493,0.79,0,0,2010
AR,housing and community development,1015,2.71,2709883,2.76,230,0.72,226216,0.71,21845,0.89,1130,2.66,1245,2.21,2936099,2.55,0,0,2010
AR,natural resources,2117,0.06,7179365,0.04,570,0.41,450751,0.11,38095,0.13,2332,0.06,2687,0.1,7630116,0.04,0,0,2010
AR,water transport and terminals,2524,1.54,7513862,1.45,132,1.13,134568,0.78,8503,0.9,2572,1.53,2656,1.46,7648430,1.42,0,0,2010
AR,electric power,525,1.85,2124906,1.63,11,2.04,7248,3.13,682,2.93,529,1.85,536,1.82,2132154,1.62,0,0,2010
AR,gas supply,7,0.01,17606,0.01,0,0.01,0,0.01,0,0.01,7,0.01,7,0,17606,0,0,0,2010
AR,transit,292,0.01,939356,0.01,28,0.01,26589,0.01,2458,0.01,306,0.01,320,0,965945,0,0,0,2010
AR,education total,85688,1.84,313788005,1.7,25865,1.62,20323719,1.55,1634174,1.82,95147,1.84,111553,1.47,334111724,1.6,0,0,2010
AR,education - elementary and secondary total,63565,2.49,216440027,2.46,12630,3.31,7634832,4.13,701341,4.24,67761,2.58,76195,2.15,224074859,2.38,0,0,2010
AR,education - elementary and secondary instructional,43607,2.49,174861769,2.43,7342,3.02,3845004,3.38,346821,3.52,45921,2.54,50949,2.17,178706773,2.38,0,0,2010
AR,education - elementary and secondary other,19958,2.49,41578258,2.59,5288,3.71,3789828,4.88,354520,4.95,21840,2.66,25246,2.11,45368086,2.41,0,0,2010
AR,education - higher education total,20675,0.01,92184617,0.01,13209,0.01,12663947,0.01,931528,0.01,25931,0.01,33884,0,104848564,0,0,0,2010
