state,government_function,full_time_employees,full_time_pay,part_time_employees,part_time_pay,part_time_hours,full_time_equivalent_employees,total_march_pay,year
FL,public welfare,9694,24813940,65,90906,5636,9726,24904846,2006
FL,health,23277,64311284,1540,2528259,159735,24186,66839543,2006
FL,hospitals,3776,9731111,29,56792,2430,3790,9787903,2006
FL,social insurance administration,2427,7390650,24,47367,2242,2440,7438017,2006
FL,solid waste management,0,0,0,0,0,0,0,2006
FL,sewerage,0,0,0,0,0,0,0,2006
FL,parks and recreation,1379,3041802,158,137358,11033,1442,3179160,2006
FL,housing and community development,0,0,0,0,0,0,0,2006
FL,natural resources,9414,28302813,2675,2521234,166396,10358,30824047,2006
FL,water transport and terminals,0,0,0,0,0,0,0,2006
FL,electric power,0,0,0,0,0,0,0,2006
FL,gas supply,0,0,0,0,0,0,0,2006
FL,transit,740,2744033,21,20716,1479,748,2764749,2006
FL,education - elementary and secondary instructional,0,0,0,0,0,0,0,2006
FL,education - elementary and secondary other,0,0,0,0,0,0,0,2006
FL,education - higher education instructional,14743,103339838,14454,19512341,986112,20346,122852179,2006
FL,education - higher education other,27254,93016798,22165,21022578,1734271,37108,114039376,2006
FL,education - other,3679,11052023,83,153024,9454,3733,11205047,2006
FL,libraries,0,0,0,0,0,0,0,2006
FL,liquor stores,0,0,0,0,0,0,0,2006
FL,other and unallocable,7159,22252837,177,176217,15058,7244,22429054,2006
GA,total,109463,382191225,40248,38456459,2619862,124361,420647684,2006
GA,financial administration,4426,15578531,34,76987,2372,4439,15655518,2006
GA,other government administration,628,2370431,581,1200166,62402,983,3570597,2006
GA,judicial and legal,3435,15794507,38,52640,1985,3446,15847147,2006
GA,police protection - officers,998,3591738,0,0,0,998,3591738,2006
GA,police protection - other,1004,3327723,28,38154,2760,1020,3365877,2006
GA,corrections,19393,48707756,576,1095572,57908,19722,49803328,2006
GA,highways,5921,17144331,31,16386,664,5925,17160717,2006
GA,air transportation,0,0,0,0,0,0,0,2006
GA,water transport and terminals,858,4222812,0,0,0,858,4222812,2006
GA,public welfare,9305,25162906,118,162397,10560,9365,25325303,2006
GA,health,4802,15197859,194,257389,19176,4911,15455248,2006
GA,hospitals,7072,18449329,164,453843,16274,7164,18903172,2006
GA,social insurance administration,2156,6309156,103,141642,9309,2209,6450798,2006
GA,solid waste management,0,0,0,0,0,0,0,2006
GA,sewerage,0,0,0,0,0,0,0,2006
GA,parks and recreation,1213,3022588,1902,2427277,246365,2613,5449865,2006
GA,housing and community development,0,0,0,0,0,0,0,2006
GA,natural resources,3867,11883822,869,781239,67033,4249,12665061,2006
GA,water transport and terminals,0,0,0,0,0,0,0,2006
GA,electric power,0,0,0,0,0,0,0,2006
GA,gas supply,0,0,0,0,0,0,0,2006
GA,transit,0,0,0,0,0,0,0,2006
GA,education - elementary and secondary instructional,0,0,0,0,0,0,0,2006
GA,education - elementary and secondary other,0,0,0,0,0,0,0,2006
GA,education - higher education instructional,12284,69571142,13808,16193216,816484,16928,85764358,2006
GA,education - higher education other,25876,99318880,20841,14415936,1245274,32952,113734816,2006
GA,education - other,2945,11232818,423,1002530,47529,3214,12235348,2006
GA,libraries,0,0,0,0,0,0,0,2006
GA,liquor stores,0,0,0,0,0,0,0,2006
GA,other and unallocable,3280,11304896,538,141085,13767,3365,11445981,2006
HI,total,48912,188078460,18711,19197849,1064090,54958,207276309,2006
HI,financial administration,689,2551776,1,3754,120,690,2555530,2006
HI,other government administration,661,2340834,171,262240,13244,736,2603074,2006
HI,judicial and legal,2349,9818402,63,132888,5448,2380,9951290,2006
HI,police protection - officers,0,0,0,0,0,0,0,2006
HI,police protection - other,0,0,0,0,0,0,0,2006
HI,corrections,2307,9327396,11,39008,846,2312,9366404,2006
HI,highways,847,3524024,1,1472,78,847,3525496,2006
HI,air transportation,1003,3352330,9,12214,684,1007,3364544,2006
HI,water transport and terminals,206,768402,0,0,0,206,768402,2006
HI,public welfare,959,3398354,33,25556,3958,981,3423910,2006
HI,health,2556,9817066,94,203290,7680,2600,10020356,2006
HI,hospitals,4012,15480690,512,1311548,43142,4258,16792238,2006
HI,social insurance administration,267,1005144,6,11120,518,270,1016264,2006
HI,solid waste management,0,0,0,0,0,0,0,2006
HI,sewerage,0,0,0,0,0,0,0,2006
HI,parks and recreation,139,453880,518,91180,7040,179,545060,2006
HI,housing and community development,0,0,0,0,0,0,0,2006
HI,natural resources,1032,4397337,288,259422,16797,1127,4656759,2006
HI,water transport and terminals,0,0,0,0,0,0,0,2006
HI,electric power,0,0,0,0,0,0,0,2006
HI,gas supply,0,0,0,0,0,0,0,2006
HI,transit,0,0,0,0,0,0,0,2006
HI,education - elementary and secondary instructional,17447,68344440,6098,5980938,300032,19152,74325378,2006
HI,education - elementary and secondary other,4545,11041962,3902,2563444,193624,5645,13605406,2006
HI,education - higher education instructional,2110,12314358,1510,2844506,91168,2628,15158864,2006
HI,education - higher education other,3837,15528155,5218,5253691,360285,5884,20781846,2006
HI,education - other,133,485612,2,4300,160,134,489912,2006
HI,libraries,482,1533462,240,151870,16004,573,1685332,2006
HI,liquor stores,0,0,0,0,0,0,0,2006
HI,other and unallocable,3331,12594836,34,45408,3262,3349,12640244,2006
ID,total,17870,63952936,10538,10536118,772331,22259,74489054,2006
ID,financial administration,1139,4200915,170,177538,19895,1252,4378453,2006
ID,other government administration,166,660170,221,411479,19719,278,1071649,2006
ID,judicial and legal,464,2494327,0,0,0,464,2494327,2006
ID,police protection - officers,278,1163937,0,0,0,278,1163937,2006
ID,police protection - other,218,681766,3,4962,266,220,686728,2006
ID,corrections,1855,5172938,34,51897,3495,1875,5224835,2006
ID,highways,1621,5306648,158,251130,25678,1767,5557778,2006
ID,air transportation,0,0,0,0,0,0,0,2006
ID,water transport and terminals,0,0,0,0,0,0,0,2006
ID,public welfare,1577,5148651,222,337631,30633,1752,5486282,2006
ID,health,951,3659537,192,312471,15682,1040,3972008,2006
ID,hospitals,749,2328433,226,127617,12539,820,2456050,2006
ID,social insurance administration,504,1943168,249,513183,37096,715,2456351,2006
ID,solid waste management,0,0,0,0,0,0,0,2006
ID,sewerage,0,0,0,0,0,0,0,2006
ID,parks and recreation,170,500191,59,52323,5174,199,552514,2006
ID,housing and community development,0,0,0,0,0,0,0,2006
ID,natural resources,1554,5611916,669,1058861,76076,1985,6670777,2006
ID,water transport and terminals,0,0,0,0,0,0,0,2006
ID,electric power,0,0,0,0,0,0,0,2006
ID,gas supply,0,0,0,0,0,0,0,2006
ID,transit,0,0,0,0,0,0,0,2006
ID,education - elementary and secondary instructional,0,0,0,0,0,0,0,2006
ID,education - elementary and secondary other,0,0,0,0,0,0,0,2006
ID,education - higher education instructional,1961,9430974,1930,2565743,129779,2699,11996717,2006
ID,education - higher education other,3279,11087853,6031,4395856,368589,5374,15483709,2006
ID,education - other,439,1544680,127,167931,17262,537,1712611,2006
ID,libraries,0,0,0,0,0,0,0,2006
ID,liquor stores,119,348249,122,98399,9726,174,446648,2006
ID,other and unallocable,826,2668583,125,9097,722,830,2677680,2006
IL,total,110885,492131697,47875,45149165,3481719,131859,537280862,2006
IL,financial administration,5071,22303048,304,504588,33626,5274,22807636,2006
IL,other government administration,2472,11760533,34,71546,3128,2491,11832079,2006
IL,judicial and legal,3052,21358464,96,198272,5684,3087,21556736,2006
IL,police protection - officers,2230,13244264,0,0,0,2230,13244264,2006
IL,police protection - other,1634,6958838,23,47474,2814,1650,7006312,2006
IL,corrections,13638,60578208,7,28476,652,13642,60606684,2006
IL,highways,6708,29715096,980,2702962,117544,7415,32418058,2006
IL,air transportation,0,0,0,0,0,0,0,2006
IL,water transport and terminals,65,324462,0,0,0,65,324462,2006
IL,public welfare,9817,43251762,50,130794,4788,9846,43382556,2006
IL,health,2665,12597172,16,47636,1720,2675,12644808,2006
IL,hospitals,11054,44652353,627,1409593,53663,11378,46061946,2006
IL,social insurance administration,2060,9272960,216,625968,30728,2245,9898928,2006
IL,solid waste management,0,0,0,0,0,0,0,2006
IL,sewerage,0,0,0,0,0,0,0,2006
IL,parks and recreation,565,2149732,37,79332,4216,590,2229064,2006
IL,housing and community development,0,0,0,0,0,0,0,2006
IL,natural resources,2671,11205441,1107,1551502,161053,3640,12756943,2006
IL,water transport and terminals,0,0,0,0,0,0,0,2006
IL,electric power,0,0,0,0,0,0,0,2006
IL,gas supply,0,0,0,0,0,0,0,2006
IL,transit,0,0,0,0,0,0,0,2006
IL,education - elementary and secondary instructional,0,0,0,0,0,0,0,2006
IL,education - elementary and secondary other,0,0,0,0,0,0,0,2006
IL,education - higher education instructional,12409,68628909,15044,17840066,671195,16454,86468975,2006
IL,education - higher education other,25939,95533493,29122,19434309,2368490,40207,114967802,2006
IL,education - other,2202,9403707,36,79934,3140,2220,9483641,2006
IL,libraries,0,0,0,0,0,0,0,2006
IL,liquor stores,0,0,0,0,0,0,0,2006
IL,other and unallocable,6633,29193255,176,396713,19278,6750,29589968,2006
IN,total,72985,265090244,36932,38578736,2940698,89799,303668980,2006
IN,financial administration,2807,9726498,31,38489,2473,2822,9764987,2006
IN,other government administration,472,1959377,249,342081,14259,557,2301458,2006
IN,judicial and legal,1279,6954765,42,68160,3881,1303,7022925,2006
IN,police protection - officers,1150,5769664,0,0,0,1150,5769664,2006
IN,police protection - other,797,2225770,0,0,0,797,2225770,2006
IN,corrections,7405,21041264,10,18323,959,7411,21059587,2006
IN,highways,3890,11561191,6,6469,649,3894,11567660,2006
IN,air transportation,0,0,0,0,0,0,0,2006
IN,water transport and terminals,25,123417,0,0,0,25,123417,2006
IN,public welfare,5533,15297549,159,68215,5574,5567,15365764,2006
IN,health,1857,6759359,13,24896,943,1863,6784255,2006
IN,hospitals,2611,7464551,69,79085,5889,2646,7543636,2006
IN,social insurance administration,1266,3763913,159,151227,14329,1352,3915140,2006
