state,government_function,full_time_employees,full_time_pay,part_time_employees,part_time_pay,part_time_hours,full_time_equivalent_employees,total_march_pay,year
AR,transit,0,0,0,0,0,0,0,2001
AR,education - elementary and secondary instructional,0,0,0,0,0,0,0,2001
AR,education - elementary and secondary total,0,0,0,0,0,0,0,2001
AR,education - higher education instructional,5239,28340098,3812,3552119,222799,6501,31892217,2001
AR,education - higher education other,9788,25326840,7519,3082281,393659,12020,28409121,2001
AR,education - other,2551,7132299,783,655377,46814,2816,7787676,2001
AR,libraries,0,0,0,0,0,0,0,2001
AR,liquor stores,0,0,0,0,0,0,0,2001
AR,other and unallocable,2325,6529799,225,216667,17410,2423,6746466,2001
CA,total,317300,1504017404,145172,183243414,9801255,372678,1687260818,2001
CA,financial administration,19883,76572132,3951,5517858,394131,22110,82089990,2001
CA,other government administration,3632,17119355,418,878342,31706,3820,17997697,2001
CA,judicial and legal,3631,20700818,368,671708,28819,3795,21372526,2001
CA,police protection - officers,7449,42767623,216,251453,6174,7484,43019076,2001
CA,police protection - other,5181,18806926,846,914001,51755,5474,19720927,2001
CA,corrections,46373,205085671,3411,8428431,446713,48896,213514102,2001
CA,streets and highways,22054,123665521,1291,4149196,161601,22967,127814717,2001
CA,air transportation,0,0,0,0,0,0,0,2001
CA,water transport and terminals,74,318083,14,12413,745,78,330496,2001
CA,public welfare,3572,14496193,281,549484,24674,3710,15045677,2001
CA,health,11290,51410274,1641,3151173,143860,12102,54561447,2001
CA,hospitals,32050,144904998,8140,16760464,745833,36265,161665462,2001
CA,social insurance administration,15497,62301513,2569,5518547,314980,17277,67820060,2001
CA,solid waste management,392,1868150,60,178314,7059,432,2046464,2001
CA,sewerage,0,0,0,0,0,0,0,2001
CA,parks and recreation,2333,9443169,1733,2670255,212168,3532,12113424,2001
CA,housing and community development,0,0,0,0,0,0,0,2001
CA,natural resources,11961,55035467,3740,5198769,484643,14698,60234236,2001
CA,water transport and terminals,0,0,0,0,0,0,0,2001
CA,electric power,0,0,0,0,0,0,0,2001
CA,gas supply,0,0,0,0,0,0,0,2001
CA,transit,0,0,0,0,0,0,0,2001
CA,education - elementary and secondary instructional,0,0,0,0,0,0,0,2001
CA,education - elementary and secondary total,0,0,0,0,0,0,0,2001
CA,education - higher education instructional,20287,141856135,27077,42374737,1678008,29767,184230872,2001
CA,education - higher education other,72901,316504944,84460,74553289,4601412,98898,391058233,2001
CA,education - other,4521,18615739,706,1231186,65983,4893,19846925,2001
CA,libraries,0,0,0,0,0,0,0,2001
CA,liquor stores,0,0,0,0,0,0,0,2001
CA,other and unallocable,34219,182544693,4250,10233794,400991,36480,192778487,2001
CO,total,46760,181997224,35650,72905329,3640606,67328,254902553,2001
CO,financial administration,2103,7932909,160,251827,13524,2178,8184736,2001
CO,other government administration,452,1414705,119,292516,19615,563,1707221,2001
CO,judicial and legal,3047,11847774,845,1728948,88224,3546,13576722,2001
CO,police protection - officers,764,3754403,1,2544,37,764,3756947,2001
CO,police protection - other,403,1538332,20,24681,1620,412,1563013,2001
CO,corrections,6440,22392236,74,184315,9638,6494,22576551,2001
CO,streets and highways,2973,10929858,180,345274,18899,3080,11275132,2001
CO,air transportation,0,0,0,0,0,0,0,2001
CO,water transport and terminals,0,0,0,0,0,0,0,2001
CO,public welfare,1838,6761671,241,389731,20872,1956,7151402,2001
CO,health,1045,4738654,157,323172,13979,1124,5061826,2001
CO,hospitals,3095,9758043,888,1540772,90594,3606,11298815,2001
CO,social insurance administration,827,3266131,60,101568,6418,863,3367699,2001
CO,solid waste management,0,0,0,0,0,0,0,2001
CO,sewerage,0,0,0,0,0,0,0,2001
CO,parks and recreation,211,884660,108,98867,6494,248,983527,2001
CO,housing and community development,0,0,0,0,0,0,0,2001
CO,natural resources,1281,5497246,283,398686,17958,1383,5895932,2001
CO,water transport and terminals,0,0,0,0,0,0,0,2001
CO,electric power,0,0,0,0,0,0,0,2001
CO,gas supply,0,0,0,0,0,0,0,2001
CO,transit,0,0,0,0,0,0,0,2001
CO,education - elementary and secondary instructional,0,0,0,0,0,0,0,2001
CO,education - elementary and secondary total,0,0,0,0,0,0,0,2001
CO,education - higher education instructional,9457,47699241,10137,33104906,909386,14596,80804147,2001
CO,education - higher education other,10390,34103657,21716,33127253,2369602,23777,67230910,2001
CO,education - other,1034,3721101,563,808989,44586,1285,4530090,2001
CO,libraries,0,0,0,0,0,0,0,2001
CO,liquor stores,0,0,0,0,0,0,0,2001
CO,other and unallocable,1400,5756603,98,181280,9160,1453,5937883,2001
CT,total,58251,240567354,17620,22018671,1312514,66200,262586025,2001
CT,financial administration,2616,10522925,80,188432,8493,2672,10711357,2001
CT,other government administration,1036,4258968,229,826548,35379,1237,5085516,2001
CT,judicial and legal,4090,17815038,207,787924,30175,4285,18602962,2001
CT,police protection - officers,1245,5844362,0,0,0,1245,5844362,2001
CT,police protection - other,538,1968844,43,78559,4641,567,2047403,2001
CT,corrections,8651,31731718,76,206287,7977,8702,31938005,2001
CT,streets and highways,3619,12583019,0,0,0,3619,12583019,2001
CT,air transportation,33,148244,0,0,0,33,148244,2001
CT,water transport and terminals,0,0,0,0,0,0,0,2001
CT,public welfare,4576,18177266,182,491082,22132,4718,18668348,2001
CT,health,2083,8215979,104,289009,12103,2156,8504988,2001
CT,hospitals,9068,38890544,2063,4547848,215797,10400,43438392,2001
CT,social insurance administration,911,3705326,25,82066,2845,929,3787392,2001
CT,solid waste management,50,237122,8,19636,932,56,256758,2001
CT,sewerage,0,0,0,0,0,0,0,2001
CT,parks and recreation,131,464121,15,33150,2553,145,497271,2001
CT,housing and community development,0,0,0,0,0,0,0,2001
CT,natural resources,577,2084797,35,81863,4343,603,2166660,2001
CT,water transport and terminals,0,0,0,0,0,0,0,2001
CT,electric power,0,0,0,0,0,0,0,2001
CT,gas supply,0,0,0,0,0,0,0,2001
CT,transit,0,0,0,0,0,0,0,2001
CT,education - elementary and secondary instructional,2287,11777000,650,864934,67910,2671,12641934,2001
CT,education - elementary and secondary total,807,1753488,313,75912,8900,857,1829400,2001
CT,education - higher education instructional,3821,22585337,6120,8217004,409345,6271,30802341,2001
CT,education - higher education other,7058,28757986,6961,4266538,423130,9620,33024524,2001
CT,education - other,2631,9351148,296,569884,33803,2849,9921032,2001
CT,libraries,0,0,0,0,0,0,0,2001
CT,liquor stores,0,0,0,0,0,0,0,2001
CT,other and unallocable,2423,9694122,213,391995,22056,2565,10086117,2001
DE,total,21227,72336459,7793,7472665,513758,24324,79809124,2001
DE,financial administration,683,2192920,73,155972,8170,732,2348892,2001
DE,other government administration,220,756062,116,207502,9750,275,963564,2001
DE,judicial and legal,1451,4678726,21,30176,1606,1460,4708902,2001
DE,police protection - officers,591,2788230,0,0,0,591,2788230,2001
DE,police protection - other,280,807012,50,46218,4600,306,853230,2001
DE,corrections,2322,7176243,160,230121,22473,2454,7406364,2001
DE,streets and highways,1678,4719108,26,29584,2316,1692,4748692,2001
DE,air transportation,0,0,0,0,0,0,0,2001
DE,water transport and terminals,0,0,0,0,0,0,0,2001
DE,public welfare,1636,5109935,157,299445,19463,1753,5409380,2001
DE,health,1672,6074066,227,219897,18787,1786,6293963,2001
DE,hospitals,2217,5919286,185,170412,11375,2285,6089698,2001
DE,social insurance administration,170,471234,3,3768,268,172,475002,2001
DE,solid waste management,88,263497,14,13083,1483,97,276580,2001
DE,sewerage,0,0,0,0,0,0,0,2001
DE,parks and recreation,188,527046,135,82520,9048,242,609566,2001
DE,housing and community development,0,0,0,0,0,0,0,2001
DE,natural resources,405,1319772,125,122068,7563,451,1441840,2001
DE,water transport and terminals,0,0,0,0,0,0,0,2001
DE,electric power,0,0,0,0,0,0,0,2001
DE,gas supply,0,0,0,0,0,0,0,2001
DE,transit,552,1983971,30,48099,4008,575,2032070,2001
DE,education - elementary and secondary instructional,0,0,0,0,0,0,0,2001
DE,education - elementary and secondary total,0,0,0,0,0,0,0,2001
DE,education - higher education instructional,1516,8761562,2613,3271293,178873,2595,12032855,2001
DE,education - higher education other,3646,12404580,3609,2333465,196019,4836,14738045,2001
DE,education - other,338,1413824,7,15514,862,343,1429338,2001
DE,libraries,0,0,0,0,0,0,0,2001
DE,liquor stores,0,0,0,0,0,0,0,2001
DE,other and unallocable,1574,4969385,242,193528,17094,1679,5162913,2001
FL,total,172584,535355548,38932,41538999,2649018,187552,576894547,2001
FL,financial administration,6718,21055958,223,167020,24337,6854,21222978,2001
FL,other government administration,2053,6925352,33,35650,2341,2066,6961002,2001
FL,judicial and legal,17715,60506623,432,762776,45111,17973,61269399,2001
FL,police protection - officers,2200,7889609,0,0,0,2200,7889609,2001
FL,police protection - other,2019,5474586,22,24002,1931,2030,5498588,2001
FL,corrections,28007,76009839,30,44766,2997,28024,76054605,2001
FL,streets and highways,9750,29663200,40,46211,3600,9770,29709411,2001
FL,air transportation,0,0,0,0,0,0,0,2001
FL,water transport and terminals,0,0,6,4974,240,1,4974,2001
FL,public welfare,13795,35402901,89,103354,8103,13841,35506255,2001
FL,health,19725,53290070,1011,1723147,138273,20506,55013217,2001
FL,hospitals,5688,14718636,42,67485,3870,5710,14786121,2001
FL,social insurance administration,3581,9910519,46,66532,4161,3605,9977051,2001
FL,solid waste management,0,0,0,0,0,0,0,2001
FL,sewerage,0,0,0,0,0,0,0,2001
FL,parks and recreation,1326,2568597,77,51327,7638,1369,2619924,2001
FL,housing and community development,0,0,0,0,0,0,0,2001
FL,natural resources,10306,27481458,2114,1812129,136786,11080,29293587,2001
FL,water transport and terminals,0,0,0,0,0,0,0,2001
FL,electric power,0,0,0,0,0,0,0,2001
FL,gas supply,0,0,0,0,0,0,0,2001
FL,transit,534,1727274,32,34382,3372,553,1761656,2001
FL,education - elementary and secondary instructional,0,0,0,0,0,0,0,2001
FL,education - elementary and secondary total,0,0,0,0,0,0,0,2001
FL,education - higher education instructional,13996,84102634,15969,20987467,1064078,20007,105090101,2001
FL,education - higher education other,23368,65961541,18410,15287326,1173731,29999,81248867,2001
FL,education - other,3318,8594211,72,66929,5385,3348,8661140,2001
FL,libraries,0,0,0,0,0,0,0,2001
FL,liquor stores,0,0,0,0,0,0,0,2001
FL,other and unallocable,8485,24072540,284,253522,23064,8616,24326062,2001
GA,total,107626,325862909,35213,28406026,2399005,121180,354268935,2001
GA,financial administration,2793,9208841,450,523276,51552,3085,9732117,2001
GA,other government administration,1032,3486877,608,1145874,67888,1416,4632751,2001
GA,judicial and legal,1462,6725978,10,20208,848,1467,6746186,2001
GA,police protection - officers,1185,3862558,0,0,0,1185,3862558,2001
GA,police protection - other,1107,3060870,18,17008,1700,1117,3077878,2001
GA,corrections,19660,46826058,661,533026,62276,20012,47359084,2001
GA,streets and highways,6050,15499030,31,17048,1064,6056,15516078,2001
GA,air transportation,0,0,0,0,0,0,0,2001
GA,water transport and terminals,675,2812105,0,0,0,675,2812105,2001
GA,public welfare,9486,23368235,177,164314,18266,9589,23532549,2001
GA,health,3815,12248037,189,148313,19146,3924,12396350,2001
GA,hospitals,9644,22405156,324,257721,13640,9720,22662877,2001
GA,social insurance administration,2015,5691722,28,11330,1680,2024,5703052,2001
GA,solid waste management,0,0,0,0,0,0,0,2001
GA,sewerage,0,0,0,0,0,0,0,2001
GA,parks and recreation,1256,2914005,2936,2754600,330562,3123,5668605,2001
GA,housing and community development,0,0,0,0,0,0,0,2001
GA,natural resources,4348,12339850,915,707172,70806,4747,13047022,2001
GA,water transport and terminals,0,0,0,0,0,0,0,2001
GA,electric power,0,0,0,0,0,0,0,2001
GA,gas supply,0,0,0,0,0,0,0,2001
GA,transit,0,0,0,0,0,0,0,2001
GA,education - elementary and secondary instructional,0,0,0,0,0,0,0,2001
GA,education - elementary and secondary total,0,0,0,0,0,0,0,2001
GA,education - higher education instructional,10223,54821170,8348,9316369,460828,12825,64137539,2001
GA,education - higher education other,21977,64382257,16311,9355761,1024846,27766,73738018,2001
GA,education - other,6669,22502455,3745,3234698,248108,8071,25737153,2001
GA,libraries,0,0,0,0,0,0,0,2001
GA,liquor stores,0,0,0,0,0,0,0,2001
GA,other and unallocable,4229,13707705,462,199308,25795,4378,13907013,2001
HI,total,49771,146703862,18682,13670994,883650,54890,160374856,2001
HI,financial administration,673,2052414,6,2290,468,676,2054704,2001
HI,other government administration,607,2046764,10,16348,812,611,2063112,2001
HI,judicial and legal,2199,7375620,71,85168,3318,2218,7460788,2001
HI,police protection - officers,0,0,0,0,0,0,0,2001
HI,police protection - other,0,0,0,0,0,0,0,2001
HI,corrections,2448,6879414,24,56408,2616,2463,6935822,2001
HI,streets and highways,909,2818750,12,7922,936,914,2826672,2001
HI,air transportation,1099,2903974,26,42766,2008,1110,2946740,2001
HI,water transport and terminals,208,582074,3,1614,232,209,583688,2001
HI,public welfare,797,2282596,45,24232,3430,816,2306828,2001
HI,health,2412,7295472,86,128638,6084,2446,7424110,2001
HI,hospitals,3527,10942726,280,550698,29506,3696,11493424,2001
HI,social insurance administration,423,1068390,56,68906,4520,449,1137296,2001
HI,solid waste management,0,0,0,0,0,0,0,2001
HI,sewerage,0,0,0,0,0,0,0,2001
HI,parks and recreation,160,412004,167,81404,8120,205,493408,2001
HI,housing and community development,0,0,0,0,0,0,0,2001
HI,natural resources,1009,3520804,354,458246,28808,1172,3979050,2001
HI,water transport and terminals,0,0,0,0,0,0,0,2001
HI,electric power,0,0,0,0,0,0,0,2001
HI,gas supply,0,0,0,0,0,0,0,2001
HI,transit,0,0,0,0,0,0,0,2001
HI,education - elementary and secondary instructional,18742,51696884,6601,3743960,213832,20030,55440844,2001
HI,education - elementary and secondary total,4682,10374884,3937,1285918,110584,5348,11660802,2001
HI,education - higher education instructional,2000,9574210,1419,2142166,78168,2442,11716376,2001
HI,education - higher education other,3639,12376402,5258,4743538,364888,5700,17119940,2001
HI,education - other,140,418186,3,3748,240,141,421934,2001
HI,libraries,484,1182880,228,138036,17242,588,1320916,2001
HI,liquor stores,0,0,0,0,0,0,0,2001
HI,other and unallocable,3613,10899414,96,88988,7838,3656,10988402,2001
ID,total,17929,56080437,12528,10239793,936082,23215,66320230,2001
ID,financial administration,1336,4226865,245,129300,15734,1424,4356165,2001
ID,other government administration,159,567340,263,419712,24580,297,987052,2001
ID,judicial and legal,457,2177717,16,9133,1142,463,2186850,2001
ID,police protection - officers,273,1083124,0,0,0,273,1083124,2001
ID,police protection - other,213,636164,6,6669,370,215,642833,2001
ID,corrections,1607,4389153,130,77220,11314,1671,4466373,2001
ID,streets and highways,1620,4768112,155,217541,20170,1734,4985653,2001
ID,air transportation,0,0,0,0,0,0,0,2001
ID,water transport and terminals,0,0,0,0,0,0,0,2001
ID,public welfare,1705,4272886,262,344670,17798,1805,4617556,2001
ID,health,989,3030205,151,187386,10607,1049,3217591,2001
ID,hospitals,889,2306835,253,186791,15826,978,2493626,2001
ID,social insurance administration,494,1876283,257,209247,26154,641,2085530,2001
ID,solid waste management,0,0,0,0,0,0,0,2001
ID,sewerage,0,0,0,0,0,0,0,2001
ID,parks and recreation,182,443787,204,52556,6569,219,496343,2001
ID,housing and community development,0,0,0,0,0,0,0,2001
ID,natural resources,1389,4374443,1066,1478762,130656,2125,5853205,2001
ID,water transport and terminals,0,0,0,0,0,0,0,2001
ID,electric power,0,0,0,0,0,0,0,2001
ID,gas supply,0,0,0,0,0,0,0,2001
ID,transit,0,0,0,0,0,0,0,2001
ID,education - elementary and secondary instructional,0,0,0,0,0,0,0,2001
ID,education - elementary and secondary total,0,0,0,0,0,0,0,2001
ID,education - higher education instructional,1909,8144613,1785,2162943,146655,2737,10307556,2001
ID,education - higher education other,3175,9036180,6789,4516929,479444,5883,13553109,2001
ID,education - other,524,1731582,452,126798,15849,615,1858380,2001
ID,libraries,0,0,0,0,0,0,0,2001
ID,liquor stores,120,346630,127,21471,2683,135,368101,2001
ID,other and unallocable,888,2668518,367,92665,10531,951,2761183,2001
IL,total,112033,408518582,39859,31258715,3050742,129842,439777297,2001
IL,financial administration,5861,19293459,295,403119,33812,6066,19696578,2001
IL,other government administration,2456,9306626,47,67978,3653,2479,9374604,2001
IL,judicial and legal,3161,18158539,80,106926,6388,3198,18265465,2001
IL,police protection - officers,2315,10547108,0,0,0,2315,10547108,2001
IL,police protection - other,1975,7482652,3,4004,340,1977,7486656,2001
IL,corrections,15763,53092995,25,63973,1858,15775,53156968,2001
IL,streets and highways,7296,28440600,1380,2952332,168269,8246,31392932,2001
IL,air transportation,0,0,0,0,0,0,0,2001
IL,water transport and terminals,98,432244,5,4486,450,101,436730,2001
IL,public welfare,15065,53625388,138,304516,18742,15177,53929904,2001
IL,health,3194,12195262,21,47400,1940,3207,12242662,2001
IL,hospitals,9608,28141158,128,292804,19520,9726,28433962,2001
IL,social insurance administration,2288,8858380,381,1074386,50743,2594,9932766,2001
IL,solid waste management,0,0,0,0,0,0,0,2001
IL,sewerage,0,0,0,0,0,0,0,2001
IL,parks and recreation,733,2343002,80,143484,10962,799,2486486,2001
IL,housing and community development,0,0,0,0,0,0,0,2001
IL,natural resources,3149,11538371,1230,1288891,180598,4176,12827262,2001
IL,water transport and terminals,0,0,0,0,0,0,0,2001
IL,electric power,0,0,0,0,0,0,0,2001
IL,gas supply,0,0,0,0,0,0,0,2001
IL,transit,0,0,0,0,0,0,0,2001
IL,education - elementary and secondary instructional,0,0,0,0,0,0,0,2001
IL,education - elementary and secondary total,0,0,0,0,0,0,0,2001
IL,education - higher education instructional,9347,46499501,10640,11940340,638422,13141,58439841,2001
IL,education - higher education other,19721,61465890,25050,11974015,1881478,30665,73439905,2001
IL,education - other,2547,9496690,77,200293,9882,2607,9696983,2001
IL,libraries,0,0,0,0,0,0,0,2001
IL,liquor stores,0,0,0,0,0,0,0,2001
IL,other and unallocable,7456,27600717,279,389768,23685,7593,27990485,2001
IN,total,73621,231696701,34316,28339602,2272753,86609,260036303,2001
IN,financial administration,2568,7048821,115,66411,7985,2616,7115232,2001
IN,other government administration,535,1696792,132,128482,6520,575,1825274,2001
IN,judicial and legal,1296,6357926,24,40621,2557,1312,6398547,2001
IN,police protection - officers,1281,5439194,0,0,0,1281,5439194,2001
IN,police protection - other,770,2058433,1,1063,106,771,2059496,2001
IN,corrections,8278,24825591,17,42670,1767,8290,24868261,2001
IN,streets and highways,4267,10832750,1,1204,93,4268,10833954,2001
IN,air transportation,0,0,0,0,0,0,0,2001
IN,water transport and terminals,34,123267,1,582,69,34,123849,2001
IN,public welfare,4954,11316773,39,37297,3633,4976,11354070,2001
IN,health,1761,5696716,7,11110,580,1764,5707826,2001
