state,government_function,full_time_employees,full_time_pay,part_time_employees,part_time_pay,part_time_hours,full_time_equivalent_employees,total_employees,march_pay,year
AK,other government administration,807,4182994,53,112906,4458,834,860,4295900,2011
AK,judicial and legal,1434,8403348,47,99116,3530,1455,1481,8502464,2011
AK,police protection - officers,301,2439858,0,0,0,301,301,2439858,2011
AK,police protection - other,363,1597422,38,24570,1572,372,401,1621992,2011
AK,corrections,1893,9577060,58,112879,6332,1932,1951,9689939,2011
AK,highways,3104,17133454,45,67640,3932,3128,3149,17201094,2011
AK,air transportation,0,0,0,0,0,0,0,0,2011
AK,water transport and terminals,0,0,0,0,0,0,0,0,2011
AK,public welfare,1781,7887224,123,191162,18138,1890,1904,8078386,2011
AK,health,702,3836096,21,34288,1718,713,723,3870384,2011
AK,hospitals,222,1206750,40,108832,3411,243,262,1315582,2011
AK,social insurance administration,431,1881512,10,16568,936,437,441,1898080,2011
AK,solid waste management,0,0,0,0,0,0,0,0,2011
AK,sewerage,0,0,0,0,0,0,0,0,2011
AK,parks and recreation,101,461206,2,2744,166,102,103,463950,2011
AK,housing and community development,0,0,0,0,0,0,0,0,2011
AK,natural resources,2319,12175853,121,266167,9661,2376,2440,12442020,2011
AK,water transport and terminals,0,0,0,0,0,0,0,0,2011
AK,electric power,0,0,0,0,0,0,0,0,2011
AK,gas supply,0,0,0,0,0,0,0,0,2011
AK,transit,0,0,0,0,0,0,0,0,2011
AK,education - elementary and secondary instructional,2036,8991454,592,686506,38064,2270,2628,9677960,2011
AK,education - elementary and secondary other,685,2338939,695,643828,41259,936,1380,2982767,2011
AK,education - higher education instructional,1269,10564407,1101,1624097,66918,1647,2370,12188504,2011
AK,education - higher education other,2889,14314376,2498,3386696,155135,3765,5387,17701072,2011
AK,education - other,315,1633494,60,46104,2984,333,375,1679598,2011
AK,libraries,0,0,0,0,0,0,0,0,2011
AK,liquor stores,0,0,0,0,0,0,0,0,2011
AK,other and unallocable,2903,16206453,64,61012,3188,2923,2967,16267465,2011
AZ,total,57907,256773209,27280,29510389,1924981,68786,85187,286283598,2011
AZ,financial administration,2923,11231432,37,84815,3329,2942,2960,11316247,2011
AZ,other government administration,694,2787239,130,242373,8385,743,824,3029612,2011
AZ,judicial and legal,2023,9212929,81,261784,7987,2069,2104,9474713,2011
AZ,police protection - officers,1127,6286110,1,1791,106,1128,1128,6287901,2011
AZ,police protection - other,771,3403425,29,44639,1946,782,800,3448064,2011
AZ,corrections,10094,37354296,31,103298,3341,10113,10125,37457594,2011
AZ,highways,2723,11161221,27,58600,2263,2736,2750,11219821,2011
AZ,air transportation,0,0,0,0,0,0,0,0,2011
AZ,water transport and terminals,0,0,0,0,0,0,0,0,2011
AZ,public welfare,4752,15302028,113,315149,11418,4817,4865,15617177,2011
AZ,health,2356,9157560,48,114410,4716,2383,2404,9271970,2011
AZ,hospitals,642,2565568,18,73598,2024,653,660,2639166,2011
AZ,social insurance administration,1706,4837242,60,77997,5940,1740,1766,4915239,2011
AZ,solid waste management,0,0,0,0,0,0,0,0,2011
AZ,sewerage,0,0,0,0,0,0,0,0,2011
AZ,parks and recreation,293,783006,6,9726,469,296,299,792732,2011
AZ,housing and community development,0,0,0,0,0,0,0,0,2011
AZ,natural resources,1728,6905584,725,932877,59045,2061,2453,7838461,2011
AZ,water transport and terminals,0,0,0,0,0,0,0,0,2011
AZ,electric power,8,61443,0,0,0,8,8,61443,2011
AZ,gas supply,0,0,0,0,0,0,0,0,2011
AZ,transit,0,0,0,0,0,0,0,0,2011
AZ,education - elementary and secondary instructional,0,0,0,0,0,0,0,0,2011
AZ,education - elementary and secondary other,0,0,0,0,0,0,0,0,2011
AZ,education - higher education instructional,6913,51525532,8838,11316657,616125,10394,15751,62842189,2011
AZ,education - higher education other,13091,62040739,16664,15206921,1162854,19662,29755,77247660,2011
AZ,education - other,3078,10166666,267,374790,22207,3204,3345,10541456,2011
AZ,libraries,0,0,0,0,0,0,0,0,2011
AZ,liquor stores,0,0,0,0,0,0,0,0,2011
AZ,other and unallocable,2985,11991189,205,290964,12826,3055,3190,12282153,2011
AR,total,57093,224931067,16146,15233438,967885,62562,73239,240164505,2011
AR,financial administration,1987,7279354,7,7744,426,1990,1994,7287098,2011
AR,other government administration,748,3308760,186,347173,15736,837,934,3655933,2011
AR,judicial and legal,1370,5740435,150,230387,14828,1453,1520,5970822,2011
AR,police protection - officers,558,2498426,0,0,0,558,558,2498426,2011
AR,police protection - other,665,2172817,10,12069,846,670,675,2184886,2011
AR,corrections,5388,16019448,10,14320,651,5392,5398,16033768,2011
AR,highways,3449,12554549,0,0,0,3449,3449,12554549,2011
AR,air transportation,0,0,0,0,0,0,0,0,2011
AR,water transport and terminals,0,0,0,0,0,0,0,0,2011
AR,public welfare,3981,12765837,58,59366,4992,4010,4039,12825203,2011
AR,health,3952,15706616,166,193617,12591,4023,4118,15900233,2011
AR,hospitals,6492,23905249,491,893357,56308,6810,6983,24798606,2011
AR,social insurance administration,1433,4404097,12,30152,713,1437,1445,4434249,2011
AR,solid waste management,0,0,0,0,0,0,0,0,2011
AR,sewerage,0,0,0,0,0,0,0,0,2011
AR,parks and recreation,735,2098648,213,130721,18598,840,948,2229369,2011
AR,housing and community development,0,0,0,0,0,0,0,0,2011
AR,natural resources,1774,6560708,476,402477,31891,1955,2250,6963185,2011
AR,water transport and terminals,0,0,0,0,0,0,0,0,2011
AR,electric power,0,0,0,0,0,0,0,0,2011
AR,gas supply,0,0,0,0,0,0,0,0,2011
AR,transit,0,0,0,0,0,0,0,0,2011
AR,education - elementary and secondary instructional,0,0,0,0,0,0,0,0,2011
AR,education - elementary and secondary other,0,0,0,0,0,0,0,0,2011
AR,education - higher education instructional,6536,44983813,5233,6997934,266691,8041,11769,51981747,2011
AR,education - higher education other,14130,49307584,8849,5593995,523027,17086,22979,54901579,2011
AR,education - other,1383,5126418,55,84104,4133,1406,1438,5210522,2011
AR,libraries,0,0,0,0,0,0,0,0,2011
AR,liquor stores,0,0,0,0,0,0,0,0,2011
AR,other and unallocable,2512,10498308,230,236022,16454,2605,2742,10734330,2011
CA,total,335971,2069813547,155149,332590372,12628322,407321,491120,2402403919,2011
CA,financial administration,23056,105505857,2826,5110031,310854,24812,25882,110615888,2011
CA,other government administration,3678,20175247,299,883276,29621,3855,3977,21058523,2011
CA,judicial and legal,6273,39825439,481,1284401,37588,6485,6754,41109840,2011
CA,police protection - officers,8121,65779702,68,106678,2419,8135,8189,65886380,2011
CA,police protection - other,3400,13256242,56,106645,5087,3429,3456,13362887,2011
CA,corrections,58555,365008333,2254,7320512,257077,60007,60809,372328845,2011
CA,highways,19554,135223162,917,3252786,133885,20310,20471,138475948,2011
CA,air transportation,0,0,0,0,0,0,0,0,2011
CA,water transport and terminals,0,0,0,0,0,0,0,0,2011
CA,public welfare,3411,15496762,349,517109,17737,3511,3760,16013871,2011
CA,health,12225,68973257,1443,4052777,128550,12949,13668,73026034,2011
CA,hospitals,29445,216866164,17099,105727594,2468303,43390,46544,322593758,2011
CA,social insurance administration,17365,77870109,1950,4650498,234323,18688,19315,82520607,2011
CA,solid waste management,580,3046209,35,93163,3260,598,615,3139372,2011
CA,sewerage,0,0,0,0,0,0,0,0,2011
CA,parks and recreation,2396,11211208,1751,2662411,177741,3400,4147,13873619,2011
CA,housing and community development,0,0,0,0,0,0,0,0,2011
CA,natural resources,12881,68842548,2828,5073514,361934,14926,15709,73916062,2011
CA,water transport and terminals,0,0,0,0,0,0,0,0,2011
CA,electric power,0,0,0,0,0,0,0,0,2011
CA,gas supply,0,0,0,0,0,0,0,0,2011
CA,transit,0,0,0,0,0,0,0,0,2011
CA,education - elementary and secondary instructional,0,0,0,0,0,0,0,0,2011
CA,education - elementary and secondary other,0,0,0,0,0,0,0,0,2011
CA,education - higher education instructional,24225,210501292,29715,55965187,2008679,35574,53940,266466479,2011
CA,education - higher education other,87530,527436292,90260,129627765,6217051,122655,177790,657064057,2011
CA,education - other,3990,19041874,731,1282624,62605,4342,4721,20324498,2011
CA,libraries,0,0,0,0,0,0,0,0,2011
CA,liquor stores,0,0,0,0,0,0,0,0,2011
CA,other and unallocable,19286,105753850,2087,4873401,171608,20255,21373,110627251,2011
CO,total,54882,276811082,44008,78068109,3005539,72113,98890,354879191,2011
CO,financial administration,1845,9057432,125,296244,10828,1914,1970,9353676,2011
CO,other government administration,415,1805870,176,471925,22375,558,591,2277795,2011
CO,judicial and legal,4053,20431280,604,1720094,61916,4453,4657,22151374,2011
CO,police protection - officers,1050,6370698,0,0,0,1050,1050,6370698,2011
CO,police protection - other,448,1764732,54,162609,1670,457,502,1927341,2011
CO,corrections,7464,31391921,75,238106,8299,7516,7539,31630027,2011
CO,highways,2923,13596386,144,379506,14674,3018,3067,13975892,2011
CO,air transportation,0,0,0,0,0,0,0,0,2011
CO,water transport and terminals,0,0,0,0,0,0,0,0,2011
CO,public welfare,1875,8244290,387,993937,40564,2136,2262,9238227,2011
CO,health,1209,6756232,148,468985,14246,1301,1357,7225217,2011
CO,hospitals,4515,17580814,962,4107854,131312,5281,5477,21688668,2011
CO,social insurance administration,931,4360759,280,721075,34569,1154,1211,5081834,2011
CO,solid waste management,0,0,0,0,0,0,0,0,2011
CO,sewerage,0,0,0,0,0,0,0,0,2011
CO,parks and recreation,253,1173026,103,99332,4608,283,356,1272358,2011
CO,housing and community development,0,0,0,0,0,0,0,0,2011
CO,natural resources,1586,8183385,362,744360,17666,1698,1948,8927745,2011
CO,water transport and terminals,0,0,0,0,0,0,0,0,2011
CO,electric power,0,0,0,0,0,0,0,0,2011
CO,gas supply,0,0,0,0,0,0,0,0,2011
CO,transit,0,0,0,0,0,0,0,0,2011
CO,education - elementary and secondary instructional,0,0,0,0,0,0,0,0,2011
CO,education - elementary and secondary other,0,0,0,0,0,0,0,0,2011
CO,education - higher education instructional,8580,65363048,12089,31214113,1074103,14646,20669,96577161,2011
CO,education - higher education other,14406,63533518,27411,34815391,1505419,22911,41817,98348909,2011
CO,education - other,990,4850803,1020,1429311,54904,1344,2010,6280114,2011
CO,libraries,0,0,0,0,0,0,0,0,2011
CO,liquor stores,0,0,0,0,0,0,0,0,2011
CO,other and unallocable,2339,12346888,68,205267,8386,2393,2407,12552155,2011
CT,total,53305,312667560,23519,38284825,1479870,62090,76824,350952385,2011
CT,financial administration,2492,13495752,151,462984,17897,2594,2643,13958736,2011
CT,other government administration,1142,5978726,239,817565,26322,1291,1381,6796291,2011
CT,judicial and legal,4758,27953120,323,795097,11681,4824,5081,28748217,2011
CT,police protection - officers,1206,7345722,1,2980,133,1207,1207,7348702,2011
CT,police protection - other,648,3577021,50,48915,1796,658,698,3625936,2011
CT,corrections,7020,38828066,134,451708,10930,7081,7154,39279774,2011
CT,highways,2940,17196995,5,22508,720,2944,2945,17219503,2011
CT,air transportation,140,869154,0,0,0,140,140,869154,2011
CT,water transport and terminals,0,0,0,0,0,0,0,0,2011
CT,public welfare,5429,30264627,384,1546146,54955,5739,5813,31810773,2011
CT,health,3685,19624145,610,1850045,51357,3975,4295,21474190,2011
CT,hospitals,5221,31638697,1971,7580396,231906,6538,7192,39219093,2011
CT,social insurance administration,675,3936709,4,10908,410,677,679,3947617,2011
CT,solid waste management,48,342568,4,10536,520,51,52,353104,2011
CT,sewerage,0,0,0,0,0,0,0,0,2011
CT,parks and recreation,166,922585,12,17298,768,170,178,939883,2011
CT,housing and community development,0,0,0,0,0,0,0,0,2011
CT,natural resources,782,3959124,101,204878,7700,826,883,4164002,2011
CT,water transport and terminals,0,0,0,0,0,0,0,0,2011
CT,electric power,0,0,0,0,0,0,0,0,2011
CT,gas supply,0,0,0,0,0,0,0,0,2011
CT,transit,0,0,0,0,0,0,0,0,2011
CT,education - elementary and secondary instructional,0,0,0,0,0,0,0,0,2011
CT,education - elementary and secondary other,0,0,0,0,0,0,0,0,2011
CT,education - higher education instructional,4292,33477997,7491,13406888,408427,6787,11783,46884885,2011
CT,education - higher education other,7940,45341617,10660,9277216,580467,11450,18600,54618833,2011
CT,education - other,2195,12986720,877,1109365,45067,2449,3072,14096085,2011
CT,libraries,0,0,0,0,0,0,0,0,2011
CT,liquor stores,0,0,0,0,0,0,0,0,2011
CT,other and unallocable,2526,14928215,502,669392,28814,2689,3028,15597607,2011
DE,total,23182,98304766,8112,10981384,503530,26215,31294,109286150,2011
DE,financial administration,829,2773443,23,25796,1345,837,852,2799239,2011
DE,other government administration,318,1337255,91,300448,9733,377,409,1637703,2011
DE,judicial and legal,1714,7748872,62,129655,5838,1749,1776,7878527,2011
DE,police protection - officers,745,4917197,0,0,0,745,745,4917197,2011
DE,police protection - other,249,1178016,11,21708,1107,255,260,1199724,2011
DE,corrections,2871,10833042,41,57373,4415,2899,2912,10890415,2011
DE,highways,1541,5045480,0,0,0,1541,1541,5045480,2011
DE,air transportation,0,0,0,0,0,0,0,0,2011
DE,water transport and terminals,273,1110293,0,0,0,273,273,1110293,2011
DE,public welfare,1553,5293905,68,123897,6995,1595,1621,5417802,2011
DE,health,2007,7417829,138,274361,14060,2093,2145,7692190,2011
DE,hospitals,1534,5174951,81,105729,6221,1571,1615,5280680,2011
DE,social insurance administration,344,1130532,22,36972,1973,355,366,1167504,2011
DE,solid waste management,141,509681,21,39201,3053,159,162,548882,2011
DE,sewerage,0,0,0,0,0,0,0,0,2011
DE,parks and recreation,310,746900,28,21051,1574,320,338,767951,2011
DE,housing and community development,0,0,0,0,0,0,0,0,2011
DE,natural resources,467,1804885,74,97232,5825,503,541,1902117,2011
DE,water transport and terminals,0,0,0,0,0,0,0,0,2011
DE,electric power,0,0,0,0,0,0,0,0,2011
DE,gas supply,0,0,0,0,0,0,0,0,2011
DE,transit,805,3359176,3,7393,354,807,808,3366569,2011
DE,education - elementary and secondary instructional,0,0,0,0,0,0,0,0,2011
DE,education - elementary and secondary other,0,0,0,0,0,0,0,0,2011
DE,education - higher education instructional,1500,11538855,3204,6092480,208512,2756,4704,17631335,2011
DE,education - higher education other,4034,18083552,4021,3457495,221464,5368,8055,21541047,2011
DE,education - other,341,1976480,18,35400,1824,352,359,2011880,2011
DE,libraries,0,0,0,0,0,0,0,0,2011
DE,liquor stores,0,0,0,0,0,0,0,0,2011
DE,other and unallocable,1606,6324422,206,155193,9237,1660,1812,6479615,2011
FL,total,168583,654588814,45079,52328878,2764944,184237,213662,706917692,2011
FL,financial administration,6262,20851358,134,170981,11300,6325,6396,21022339,2011
FL,other government administration,1861,8024521,161,197600,13915,1939,2022,8222121,2011
FL,judicial and legal,19605,77349541,768,1259405,66555,19984,20373,78608946,2011
FL,police protection - officers,2197,9535989,377,607031,16583,2291,2574,10143020,2011
FL,police protection - other,1964,6706467,100,92466,5716,1996,2064,6798933,2011
FL,corrections,30302,91475012,222,383175,14237,30382,30524,91858187,2011
FL,highways,7403,30072267,62,56120,4786,7430,7465,30128387,2011
FL,air transportation,0,0,0,0,0,0,0,0,2011
FL,water transport and terminals,0,0,0,0,0,0,0,0,2011
FL,public welfare,9936,29362257,326,342416,25829,10082,10262,29704673,2011
FL,health,19501,63144976,1201,2513572,126931,20219,20702,65658548,2011
FL,hospitals,3773,11287344,71,135221,6454,3809,3844,11422565,2011
FL,social insurance administration,2542,8618681,13,22223,1223,2549,2555,8640904,2011
FL,solid waste management,0,0,0,0,0,0,0,0,2011
FL,sewerage,0,0,0,0,0,0,0,0,2011
FL,parks and recreation,1248,3006083,290,221721,17841,1349,1538,3227804,2011
FL,housing and community development,0,0,0,0,0,0,0,0,2011
FL,natural resources,8789,29177498,2523,2819562,147998,9625,11312,31997060,2011
FL,water transport and terminals,0,0,0,0,0,0,0,0,2011
FL,electric power,0,0,0,0,0,0,0,0,2011
FL,gas supply,0,0,0,0,0,0,0,0,2011
FL,transit,605,2725929,56,98606,7316,646,661,2824535,2011
FL,education - elementary and secondary instructional,0,0,0,0,0,0,0,0,2011
FL,education - elementary and secondary other,0,0,0,0,0,0,0,0,2011
FL,education - higher education instructional,15823,125068923,17174,22359324,970707,21312,32997,147428247,2011
FL,education - higher education other,27314,105959395,20859,20335169,1279918,34570,48173,126294564,2011
FL,education - other,2985,10178851,309,237643,14926,3070,3294,10416494,2011
FL,libraries,0,0,0,0,0,0,0,0,2011
FL,liquor stores,0,0,0,0,0,0,0,0,2011
FL,other and unallocable,6473,22043722,433,476643,32709,6659,6906,22520365,2011
GA,total,110625,432202937,43755,43856018,2301035,123627,154380,476058955,2011
GA,financial administration,3487,13760120,27,77734,2250,3501,3514,13837854,2011
GA,other government administration,937,3583874,203,166923,13927,1015,1140,3750797,2011
GA,judicial and legal,3648,16005273,11,38422,928,3654,3659,16043695,2011
GA,police protection - officers,1012,4271561,0,0,0,1012,1012,4271561,2011
GA,police protection - other,915,3176741,7,8824,680,919,922,3185565,2011
GA,corrections,17197,45861960,349,848516,34156,17390,17546,46710476,2011
GA,highways,5047,16009918,41,19766,936,5052,5088,16029684,2011
GA,air transportation,69,251844,0,0,0,69,69,251844,2011
GA,water transport and terminals,936,5664722,0,0,0,936,936,5664722,2011
GA,public welfare,8516,26065798,115,121808,4596,8542,8631,26187606,2011
GA,health,4810,17448508,109,117408,4524,4835,4919,17565916,2011
GA,hospitals,7099,20022538,158,423714,18204,7202,7257,20446252,2011
GA,social insurance administration,2217,6602198,80,101944,6796,2255,2297,6704142,2011
GA,solid waste management,0,0,0,0,0,0,0,0,2011
GA,sewerage,0,0,0,0,0,0,0,0,2011
GA,parks and recreation,1268,3573467,700,518843,56124,1585,1968,4092310,2011
GA,housing and community development,0,0,0,0,0,0,0,0,2011
GA,natural resources,3573,11560075,1057,1129734,83332,4043,4630,12689809,2011
GA,water transport and terminals,0,0,0,0,0,0,0,0,2011
GA,electric power,0,0,0,0,0,0,0,0,2011
GA,gas supply,0,0,0,0,0,0,0,0,2011
GA,transit,0,0,0,0,0,0,0,0,2011
GA,education - elementary and secondary instructional,0,0,0,0,0,0,0,0,2011
GA,education - elementary and secondary other,0,0,0,0,0,0,0,0,2011
GA,education - higher education instructional,14182,90210451,17401,24240873,809643,18754,31583,114451324,2011
GA,education - higher education other,29770,125135465,22900,14730160,1204039,36575,52670,139865625,2011
GA,education - other,2906,11953843,444,1105822,45440,3163,3350,13059665,2011
GA,libraries,0,0,0,0,0,0,0,0,2011
GA,liquor stores,0,0,0,0,0,0,0,0,2011
GA,other and unallocable,3036,11044581,153,205527,15460,3125,3189,11250108,2011
HI,total,53574,215573311,19409,15837761,778187,58142,72983,231411072,2011
HI,financial administration,673,2463738,2,4498,198,674,675,2468236,2011
HI,other government administration,702,2654593,167,333154,14350,784,869,2987747,2011
HI,judicial and legal,2422,10078306,50,91154,2316,2435,2472,10169460,2011
HI,police protection - officers,0,0,0,0,0,0,0,0,2011
HI,police protection - other,0,0,0,0,0,0,0,0,2011
HI,corrections,2296,9357061,10,39454,718,2300,2306,9396515,2011
HI,highways,831,3460202,18,12402,1406,839,849,3472604,2011
HI,air transportation,921,3584182,9,13486,684,925,930,3597668,2011
HI,water transport and terminals,199,734194,0,0,0,199,199,734194,2011
HI,public welfare,426,1592696,30,16858,2288,439,456,1609554,2011
HI,health,1943,8317638,46,137320,3928,1965,1989,8454958,2011
HI,hospitals,4270,18803647,687,1770311,51081,4560,4957,20573958,2011
HI,social insurance administration,294,1064724,25,42736,1998,305,319,1107460,2011
HI,solid waste management,0,0,0,0,0,0,0,0,2011
HI,sewerage,0,0,0,0,0,0,0,0,2011
HI,parks and recreation,136,466726,497,96064,6192,171,633,562790,2011
HI,housing and community development,0,0,0,0,0,0,0,0,2011
HI,natural resources,961,4259484,277,277620,15344,1047,1238,4537104,2011
HI,water transport and terminals,0,0,0,0,0,0,0,0,2011
HI,electric power,0,0,0,0,0,0,0,0,2011
HI,gas supply,0,0,0,0,0,0,0,0,2011
HI,transit,0,0,0,0,0,0,0,0,2011
HI,education - elementary and secondary instructional,17404,74871026,9894,8113354,383022,19711,27298,82984380,2011
HI,education - elementary and secondary other,7268,15314782,2215,800140,72992,7708,9483,16114922,2011
HI,education - higher education instructional,3708,24275024,655,805306,26734,3859,4363,25080330,2011
HI,education - higher education other,5130,19038110,4548,3003076,172782,6106,9678,22041186,2011
HI,education - other,114,451050,2,4544,160,115,116,455594,2011
HI,libraries,466,1595184,220,218172,17392,564,686,1813356,2011
HI,liquor stores,0,0,0,0,0,0,0,0,2011
HI,other and unallocable,3410,13190944,57,58112,4602,3436,3467,13249056,2011
ID,total,18318,82615308,10023,10444071,602060,21773,28341,93059379,2011
ID,financial administration,1151,5607003,179,372464,24761,1301,1330,5979467,2011
ID,other government administration,257,1204141,59,129688,7571,304,316,1333829,2011
ID,judicial and legal,457,3610776,48,213989,3983,481,505,3824765,2011
ID,police protection - officers,255,1118402,0,0,0,255,255,1118402,2011
ID,police protection - other,190,700056,18,22910,1326,197,208,722966,2011
ID,corrections,1925,8850445,25,57152,2777,1942,1950,8907597,2011
ID,highways,1509,5468866,98,178592,16893,1604,1607,5647458,2011
ID,air transportation,0,0,0,0,0,0,0,0,2011
ID,water transport and terminals,0,0,0,0,0,0,0,0,2011
ID,public welfare,1517,5376967,153,204394,10901,1580,1670,5581361,2011
ID,health,967,4491591,92,178064,7224,1009,1059,4669655,2011
ID,hospitals,566,1865047,94,95716,7829,610,660,1960763,2011
ID,social insurance administration,564,2954488,212,321099,13763,647,776,3275587,2011
ID,solid waste management,0,0,0,0,0,0,0,0,2011
ID,sewerage,0,0,0,0,0,0,0,0,2011
ID,parks and recreation,146,621842,78,109744,7249,190,224,731586,2011
ID,housing and community development,0,0,0,0,0,0,0,0,2011
ID,natural resources,1548,7749884,633,819084,50737,1850,2181,8568968,2011
ID,water transport and terminals,0,0,0,0,0,0,0,0,2011
ID,electric power,0,0,0,0,0,0,0,0,2011
ID,gas supply,0,0,0,0,0,0,0,0,2011
ID,transit,0,0,0,0,0,0,0,0,2011
ID,education - elementary and secondary instructional,0,0,0,0,0,0,0,0,2011
ID,education - elementary and secondary other,0,0,0,0,0,0,0,0,2011
ID,education - higher education instructional,2155,12285261,2335,3379631,125131,2861,4490,15664892,2011
ID,education - higher education other,3783,13887091,5617,3810349,292626,5437,9400,17697440,2011
ID,education - other,357,1964398,146,251932,10838,423,503,2216330,2011
ID,libraries,0,0,0,0,0,0,0,0,2011
ID,liquor stores,161,655143,150,152390,11473,230,311,807533,2011
ID,other and unallocable,810,4203907,86,146873,6978,852,896,4350780,2011
IL,total,105892,575157010,52604,83799322,4376851,131153,158496,658956332,2011
IL,financial administration,4860,26323168,296,587787,31904,5053,5156,26910955,2011
IL,other government administration,2086,12498599,32,81312,3019,2104,2118,12579911,2011
IL,judicial and legal,2613,22437376,72,204210,5204,2644,2685,22641586,2011
IL,police protection - officers,2063,15767648,0,0,0,2063,2063,15767648,2011
IL,police protection - other,1470,8169198,22,69032,1748,1481,1492,8238230,2011
IL,corrections,11691,63687354,4,21828,366,11693,11695,63709182,2011
IL,highways,6002,34538655,1208,4470558,135935,6820,7210,39009213,2011
IL,air transportation,0,0,0,0,0,0,0,0,2011
IL,water transport and terminals,56,338308,0,0,0,56,56,338308,2011
IL,public welfare,9058,49363452,23,77478,2344,9072,9081,49440930,2011
