state,government_function,full_time_employees,full_time_pay,part_time_employees,part_time_pay,part_time_hours,full_time_equivalent_employees,total_march_pay,year
AL,elem and sec health/rec,0,0,0,0,0,0,0,1997
AL,elem and sec student,0,0,0,0,0,0,0,1997
AL,elem and sec unalloc,0,0,0,0,0,0,0,1997
AL,instructional staff,8512,35352220,6173,5145424,335963,10497,40497644,1997
AL,auxiliary enterprises,16610,35423649,12260,5541863,736346,20908,40965512,1997
AL,education - other,3232,9217027,793,463376,33551,3423,9680403,1997
AL,libraries,0,0,0,0,0,0,0,1997
AL,liquor stores,653,1263930,0,0,0,653,1263930,1997
AL,other and unallocable,2143,5334143,496,340542,46618,2407,5674685,1997
AK,total,20517,76578016,4727,4218078,318324,22358,80796094,1997
AK,financial administration,990,3721202,23,32912,1771,1002,3754114,1997
AK,other government administration,525,1761314,48,61446,3864,548,1822760,1997
AK,judicial and legal,1144,4658866,86,113427,5631,1178,4772293,1997
AK,police arrest,261,1487112,0,0,0,261,1487112,1997
AK,police other,165,497100,1,1732,100,166,498832,1997
AK,corrections,1270,5133455,4,6370,331,1272,5139825,1997
AK,streets and highways,2658,10442488,17,21357,1506,2667,10463845,1997
AK,water transportation,0,0,0,0,0,0,0,1997
AK,air transportation,0,0,0,0,0,0,0,1997
AK,public welfare,1750,5666078,157,197187,20139,1871,5863265,1997
AK,health,580,2149826,24,41138,2132,592,2190964,1997
AK,hospitals,318,1048928,9,6774,591,322,1055702,1997
AK,social insurance administration,380,1326137,2,1901,132,381,1328038,1997
AK,solid waste management,0,0,0,0,0,0,0,1997
AK,sewage disposal,0,0,0,0,0,0,0,1997
AK,parks and recreation,87,280074,0,0,0,87,280074,1997
AK,housing and community development,0,0,0,0,0,0,0,1997
AK,natural resources,2071,7695636,62,86075,4931,2100,7781711,1997
AK,water transport and terminals,0,0,0,0,0,0,0,1997
AK,electric power,0,0,0,0,0,0,0,1997
AK,gas supply,0,0,0,0,0,0,0,1997
AK,transit,0,0,0,0,0,0,0,1997
AK,elem and sec instruction,1829,7062312,432,391232,32863,2028,7453544,1997
AK,elem and sec admin/cler,314,1028492,107,87625,6717,354,1116117,1997
AK,elem and sec oper/maint,253,713711,153,158069,12590,330,871780,1997
AK,elem and sec cafeteria,95,181227,106,99235,7648,142,280462,1997
AK,elem and sec bus transit,5,7117,15,9174,1141,12,16291,1997
AK,elem and sec health/rec,15,16119,12,4345,503,17,20464,1997
AK,elem and sec student,0,0,25,1467,292,1,1467,1997
AK,elem and sec unalloc,52,139472,5,4597,464,55,144069,1997
AK,instructional staff,1002,5499483,1130,1151265,54540,1310,6650748,1997
AK,auxiliary enterprises,2075,5799384,2161,1618235,152350,2936,7417619,1997
AK,education - other,479,1701032,34,27656,2074,491,1728688,1997
AK,libraries,0,0,0,0,0,0,0,1997
AK,liquor stores,0,0,0,0,0,0,0,1997
AK,other and unallocable,2199,8561451,114,94859,6014,2235,8656310,1997
AZ,total,52717,138719429,21993,15514037,1506603,61232,154233466,1997
AZ,financial administration,3762,8499583,22,23033,1402,3770,8522616,1997
AZ,other government administration,627,1607650,76,99082,3790,649,1706732,1997
AZ,judicial and legal,1146,4110806,93,124831,7899,1190,4235637,1997
AZ,police arrest,956,3465835,0,0,0,956,3465835,1997
AZ,police other,749,2082613,13,5560,525,752,2088173,1997
AZ,corrections,8140,18426367,32,24899,2889,8156,18451266,1997
AZ,streets and highways,2996,7575788,0,0,0,2996,7575788,1997
AZ,air transportation,0,0,0,0,0,0,0,1997
AZ,water transportation,0,0,0,0,0,0,0,1997
AZ,public welfare,5839,11119685,119,87102,7448,5881,11206787,1997
AZ,health,2067,4870649,39,46882,4063,2090,4917531,1997
AZ,hospitals,648,1457647,38,52594,3436,667,1510241,1997
AZ,social insurance administration,2004,4048354,49,19437,2227,2017,4067791,1997
AZ,solid waste management,0,0,0,0,0,0,0,1997
AZ,sewage disposal,0,0,0,0,0,0,0,1997
AZ,parks and recreation,261,610420,228,113830,16524,354,724250,1997
AZ,housing and community development,0,0,0,0,0,0,0,1997
AZ,natural resources,2012,5245528,687,523402,55942,2328,5768930,1997
AZ,water transport and terminals,0,0,0,0,0,0,0,1997
AZ,electric power,8,26182,4,120,32,8,26302,1997
AZ,gas supply,0,0,0,0,0,0,0,1997
AZ,transit,0,0,0,0,0,0,0,1997
AZ,elem and sec instruction,0,0,0,0,0,0,0,1997
AZ,elem and sec admin/cler,0,0,0,0,0,0,0,1997
AZ,elem and sec oper/maint,0,0,0,0,0,0,0,1997
AZ,elem and sec cafeteria,0,0,0,0,0,0,0,1997
AZ,elem and sec bus transit,0,0,0,0,0,0,0,1997
AZ,elem and sec health/rec,0,0,0,0,0,0,0,1997
AZ,elem and sec student,0,0,0,0,0,0,0,1997
AZ,elem and sec unalloc,0,0,0,0,0,0,0,1997
AZ,instructional staff,4611,23389958,5569,6028330,433663,7062,29418288,1997
AZ,auxiliary enterprises,11055,28978739,14534,7671714,935473,16341,36650453,1997
AZ,education - other,2588,5515890,384,611686,25136,2731,6127576,1997
AZ,libraries,0,0,0,0,0,0,0,1997
AZ,liquor stores,0,0,0,0,0,0,0,1997
AZ,other and unallocable,3248,7687735,106,81535,6154,3284,7769270,1997
AR,total,44126,107375958,10680,7048574,783004,48561,114424532,1997
AR,financial administration,1773,3905593,135,134872,13597,1850,4040465,1997
AR,other government administration,578,1444262,72,141182,12041,646,1585444,1997
AR,judicial and legal,375,1702217,15,15368,1261,382,1717585,1997
AR,police arrest,525,1577311,0,0,0,525,1577311,1997
AR,police other,407,879131,0,0,0,407,879131,1997
AR,corrections,3595,6283431,6,5935,1049,3601,6289366,1997
AR,streets and highways,3620,9300919,58,32809,5181,3649,9333728,1997
AR,air transportation,0,0,0,0,0,0,0,1997
AR,water transportation,0,0,0,0,0,0,0,1997
AR,public welfare,3663,7092131,0,0,0,3663,7092131,1997
AR,health,4509,9845597,148,156589,18142,4611,10002186,1997
AR,hospitals,4776,9283916,171,163227,14387,4857,9447143,1997
AR,social insurance administration,867,2390177,193,173609,21899,991,2563786,1997
AR,solid waste management,0,0,0,0,0,0,0,1997
AR,sewage disposal,0,0,0,0,0,0,0,1997
AR,parks and recreation,578,1056680,374,190862,38172,794,1247542,1997
AR,housing and community development,0,0,0,0,0,0,0,1997
AR,natural resources,2069,4965128,246,174687,26369,2219,5139815,1997
AR,water transport and terminals,0,0,0,0,0,0,0,1997
AR,electric power,0,0,0,0,0,0,0,1997
AR,gas supply,0,0,0,0,0,0,0,1997
AR,transit,0,0,0,0,0,0,0,1997
AR,elem and sec instruction,0,0,0,0,0,0,0,1997
AR,elem and sec admin/cler,0,0,0,0,0,0,0,1997
AR,elem and sec oper/maint,0,0,0,0,0,0,0,1997
AR,elem and sec cafeteria,0,0,0,0,0,0,0,1997
AR,elem and sec bus transit,0,0,0,0,0,0,0,1997
AR,elem and sec health/rec,0,0,0,0,0,0,0,1997
AR,elem and sec student,0,0,0,0,0,0,0,1997
AR,elem and sec unalloc,0,0,0,0,0,0,0,1997
AR,instructional staff,4313,19369739,3454,3191481,201432,5454,22561220,1997
AR,auxiliary enterprises,7907,16788716,5089,2149835,376559,10040,18938551,1997
AR,education - other,2480,6178301,621,439243,45545,2740,6617544,1997
AR,libraries,0,0,0,0,0,0,0,1997
AR,liquor stores,0,0,0,0,0,0,0,1997
AR,other and unallocable,2091,5312709,98,78875,7370,2132,5391584,1997
CA,total,284389,1099991579,122165,133005394,9032185,335430,1232996973,1997
CA,financial administration,16402,55629617,2374,1981239,178541,17410,57610856,1997
CA,other government administration,3235,11514607,559,1034652,56568,3573,12549259,1997
CA,judicial and legal,2631,12750209,272,517591,21126,2750,13267800,1997
CA,police arrest,6847,27346918,411,473809,12820,6919,27820727,1997
CA,police other,5165,19924752,815,743882,44892,5418,20668634,1997
CA,corrections,41235,159864663,3973,8630080,523668,44193,168494743,1997
CA,streets and highways,16048,61495936,572,1265684,68012,16432,62761620,1997
CA,air transportation,0,0,0,0,0,0,0,1997
CA,water transportation,53,206007,6,8721,670,57,214728,1997
CA,public welfare,3500,11887635,312,429671,29206,3666,12317306,1997
CA,health,10470,40133270,1360,2342270,124710,11174,42475540,1997
CA,hospitals,27820,107026537,7289,13694203,723148,31905,120720740,1997
CA,social insurance administration,16190,54122449,3020,5426856,316018,17976,59549305,1997
CA,solid waste management,359,1483617,40,105550,4769,386,1589167,1997
CA,sewage disposal,0,0,0,0,0,0,0,1997
CA,parks and recreation,1858,6281364,1592,1892121,191555,2941,8173485,1997
CA,housing and community development,0,0,0,0,0,0,0,1997
CA,natural resources,14695,48649136,1957,2566487,221784,15946,51215623,1997
CA,water transport and terminals,0,0,0,0,0,0,0,1997
CA,electric power,0,0,0,0,0,0,0,1997
CA,gas supply,0,0,0,0,0,0,0,1997
CA,transit,0,0,0,0,0,0,0,1997
CA,elem and sec instruction,0,0,0,0,0,0,0,1997
CA,elem and sec admin/cler,0,0,0,0,0,0,0,1997
CA,elem and sec oper/maint,0,0,0,0,0,0,0,1997
CA,elem and sec cafeteria,0,0,0,0,0,0,0,1997
CA,elem and sec bus transit,0,0,0,0,0,0,0,1997
CA,elem and sec health/rec,0,0,0,0,0,0,0,1997
CA,elem and sec student,0,0,0,0,0,0,0,1997
CA,elem and sec unalloc,0,0,0,0,0,0,0,1997
CA,instructional staff,18822,107918346,25055,33609159,2153743,30990,141527505,1997
CA,auxiliary enterprises,60103,211362968,70004,54842187,4145367,83523,266205155,1997
CA,education - other,4295,15032945,769,1060452,75160,4720,16093397,1997
CA,libraries,0,0,0,0,0,0,0,1997
CA,liquor stores,0,0,0,0,0,0,0,1997
CA,other and unallocable,34661,147360603,1785,2380780,140428,35451,149741383,1997
CO,total,42236,144018221,34149,56676395,3043645,59432,200694616,1997
CO,financial administration,1948,6399303,139,194599,10285,2007,6593902,1997
CO,other government administration,454,1260115,119,254759,12670,526,1514874,1997
CO,judicial and legal,2643,9091017,649,1120771,59598,2980,10211788,1997
CO,police arrest,748,2338978,0,0,0,748,2338978,1997
CO,police other,375,969857,14,16500,462,378,986357,1997
CO,corrections,4501,13120476,83,151791,8805,4551,13272267,1997
CO,streets and highways,2965,9449254,203,347499,19306,3074,9796753,1997
CO,air transportation,0,0,0,0,0,0,0,1997
CO,water transportation,0,0,0,0,0,0,0,1997
CO,public welfare,1397,4695430,160,251875,14607,1480,4947305,1997
CO,health,999,3877902,139,237396,16305,1091,4115298,1997
CO,hospitals,3362,9385338,974,2588087,109538,3980,11973425,1997
CO,social insurance administration,695,2441557,303,641996,33789,886,3083553,1997
CO,solid waste management,0,0,0,0,0,0,0,1997
CO,sewage disposal,0,0,0,0,0,0,0,1997
CO,parks and recreation,180,682801,93,147147,10304,238,829948,1997
CO,housing and community development,0,0,0,0,0,0,0,1997
CO,natural resources,1256,4713861,196,243873,15494,1343,4957734,1997
CO,water transport and terminals,0,0,0,0,0,0,0,1997
CO,electric power,0,0,0,0,0,0,0,1997
CO,gas supply,0,0,0,0,0,0,0,1997
CO,transit,0,0,0,0,0,0,0,1997
CO,elem and sec instruction,0,0,0,0,0,0,0,1997
CO,elem and sec admin/cler,0,0,0,0,0,0,0,1997
CO,elem and sec oper/maint,0,0,0,0,0,0,0,1997
CO,elem and sec cafeteria,0,0,0,0,0,0,0,1997
CO,elem and sec bus transit,0,0,0,0,0,0,0,1997
CO,elem and sec health/rec,0,0,0,0,0,0,0,1997
CO,elem and sec student,0,0,0,0,0,0,0,1997
CO,elem and sec unalloc,0,0,0,0,0,0,0,1997
CO,instructional staff,8625,40302918,9230,21736636,759356,12916,62039554,1997
CO,auxiliary enterprises,9542,26748358,21069,27691403,1906299,20311,54439761,1997
CO,education - other,1041,3262949,638,806029,53858,1346,4068978,1997
CO,libraries,0,0,0,0,0,0,0,1997
CO,liquor stores,0,0,0,0,0,0,0,1997
CO,other and unallocable,1505,5278107,140,246034,12969,1577,5524141,1997
CT,total,54509,189990572,14861,13474400,842012,59774,203464972,1997
CT,financial administration,2530,7512246,75,130728,9152,2590,7642974,1997
CT,other government administration,947,3320033,54,104486,5863,984,3424519,1997
CT,judicial and legal,3479,11093139,89,202970,10796,3549,11296109,1997
CT,police arrest,1056,4462561,0,0,0,1056,4462561,1997
CT,police other,602,1824952,39,72652,4999,634,1897604,1997
CT,corrections,8076,25483985,82,182031,8644,8131,25666016,1997
CT,streets and highways,3842,13866725,20,36673,2389,3857,13903398,1997
CT,air transportation,118,482189,0,0,0,118,482189,1997
CT,water transportation,0,0,0,0,0,0,0,1997
CT,public welfare,4711,15114114,153,354519,18288,4828,15468633,1997
CT,health,1999,7102921,74,139670,7043,2041,7242591,1997
CT,hospitals,9522,34205702,1931,3595235,195877,10733,37800937,1997
CT,social insurance administration,1050,3275560,0,0,0,1050,3275560,1997
CT,solid waste management,56,211145,1,906,80,56,212051,1997
CT,sewage disposal,0,0,0,0,0,0,0,1997
CT,parks and recreation,373,1303386,35,57949,6438,415,1361335,1997
CT,housing and community development,0,0,0,0,0,0,0,1997
CT,natural resources,514,1764293,37,67419,5447,549,1831712,1997
CT,water transport and terminals,0,0,0,0,0,0,0,1997
CT,electric power,0,0,0,0,0,0,0,1997
CT,gas supply,0,0,0,0,0,0,0,1997
CT,transit,0,0,0,0,0,0,0,1997
CT,elem and sec instruction,0,0,0,0,0,0,0,1997
CT,elem and sec admin/cler,0,0,0,0,0,0,0,1997
CT,elem and sec oper/maint,0,0,0,0,0,0,0,1997
CT,elem and sec cafeteria,0,0,0,0,0,0,0,1997
CT,elem and sec bus transit,0,0,0,0,0,0,0,1997
CT,elem and sec health/rec,0,0,0,0,0,0,0,1997
CT,elem and sec student,0,0,0,0,0,0,0,1997
CT,elem and sec unalloc,0,0,0,0,0,0,0,1997
CT,instructional staff,3875,18813481,3344,3603366,190656,5049,22416847,1997
CT,auxiliary enterprises,6281,22960886,8553,4344040,339248,8414,27304926,1997
CT,education - other,2762,8378822,227,334745,21750,2903,8713567,1997
CT,libraries,0,0,0,0,0,0,0,1997
CT,liquor stores,0,0,0,0,0,0,0,1997
CT,other and unallocable,2716,8814432,147,247011,15342,2817,9061443,1997
DE,total,19293,54031464,6889,5256034,428896,21876,59287498,1997
DE,financial administration,729,1755228,59,45680,5216,760,1800908,1997
DE,other government administration,200,611984,106,181436,8918,252,793420,1997
DE,judicial and legal,1316,3586602,17,20132,1262,1323,3606734,1997
DE,police arrest,564,2331304,0,0,0,564,2331304,1997
DE,police other,258,657828,26,33580,3206,276,691408,1997
DE,corrections,1941,5071818,159,162886,13810,2022,5234704,1997
DE,streets and highways,1431,3207794,70,82386,11894,1503,3290180,1997
DE,air transportation,0,0,0,0,0,0,0,1997
DE,water transportation,0,0,0,0,0,0,0,1997
DE,public welfare,1338,3340572,82,107492,8440,1388,3448064,1997
DE,health,1531,4141373,233,216594,19837,1651,4357967,1997
DE,hospitals,2188,4539404,147,153504,12200,2261,4692908,1997
DE,social insurance administration,295,652798,9,8564,704,300,661362,1997
DE,solid waste management,82,223202,13,10995,1406,90,234197,1997
DE,sewage disposal,0,0,0,0,0,0,0,1997
DE,parks and recreation,162,385714,74,37722,4844,191,423436,1997
DE,housing and community development,0,0,0,0,0,0,0,1997
DE,natural resources,425,1132054,108,76558,8360,475,1208612,1997
DE,water transport and terminals,0,0,0,0,0,0,0,1997
DE,electric power,0,0,0,0,0,0,0,1997
DE,gas supply,0,0,0,0,0,0,0,1997
DE,transit,447,1281775,35,39241,4420,472,1321016,1997
DE,elem and sec instruction,0,0,0,0,0,0,0,1997
DE,elem and sec admin/cler,0,0,0,0,0,0,0,1997
DE,elem and sec oper/maint,0,0,0,0,0,0,0,1997
DE,elem and sec cafeteria,0,0,0,0,0,0,0,1997
DE,elem and sec bus transit,0,0,0,0,0,0,0,1997
DE,elem and sec health/rec,0,0,0,0,0,0,0,1997
DE,elem and sec student,0,0,0,0,0,0,0,1997
DE,elem and sec unalloc,0,0,0,0,0,0,0,1997
DE,instructional staff,1533,7221170,2134,2175558,149045,2431,9396728,1997
DE,auxiliary enterprises,3375,9624162,3391,1802012,166736,4386,11426174,1997
DE,education - other,264,920192,5,6314,480,268,926506,1997
DE,libraries,0,0,0,0,0,0,0,1997
DE,liquor stores,0,0,0,0,0,0,0,1997
DE,other and unallocable,1214,3346490,221,95380,8118,1263,3441870,1997
FL,total,170065,465024779,56819,31622053,3078136,187457,496646832,1997
FL,financial administration,6839,18887920,342,242258,33887,7030,19130178,1997
FL,other government administration,3123,9085185,376,706201,47682,3394,9791386,1997
FL,judicial and legal,13594,43441930,493,764722,60841,13941,44206652,1997
FL,police arrest,2251,7798833,0,0,0,2251,7798833,1997
FL,police other,1682,3068600,78,52189,7019,1722,3120789,1997
FL,corrections,37246,105381146,18664,440414,76272,37676,105821560,1997
FL,streets and highways,11406,25640086,427,333959,26710,11557,25974045,1997
FL,water transportation,1,3531,5,5000,250,2,8531,1997
FL,air transportation,0,0,0,0,0,0,0,1997
FL,public welfare,9068,17768059,66,52410,5628,9100,17820469,1997
FL,health,13635,30405547,866,1118517,111448,14264,31524064,1997
FL,hospitals,15516,35787151,3402,2261526,265592,17016,38048677,1997
FL,social insurance administration,4783,12824681,25,24447,2100,4795,12849128,1997
FL,solid waste management,0,0,0,0,0,0,0,1997
FL,sewage disposal,0,0,0,0,0,0,0,1997
FL,parks and recreation,1075,2082768,11,6884,924,1080,2089652,1997
FL,housing and community development,0,0,0,0,0,0,0,1997
FL,natural resources,6533,16755842,1969,1757158,191858,7617,18513000,1997
FL,water transport and terminals,0,0,0,0,0,0,0,1997
FL,electric power,0,0,0,0,0,0,0,1997
FL,gas supply,0,0,0,0,0,0,0,1997
FL,transit,470,1113900,0,0,0,470,1113900,1997
FL,elem and sec instruction,0,0,0,0,0,0,0,1997
FL,elem and sec admin/cler,0,0,0,0,0,0,0,1997
FL,elem and sec oper/maint,0,0,0,0,0,0,0,1997
FL,elem and sec cafeteria,0,0,0,0,0,0,0,1997
FL,elem and sec bus transit,0,0,0,0,0,0,0,1997
FL,elem and sec health/rec,0,0,0,0,0,0,0,1997
FL,elem and sec student,0,0,0,0,0,0,0,1997
FL,elem and sec unalloc,0,0,0,0,0,0,0,1997
FL,instructional staff,11824,52440549,10806,11613030,790203,16289,64053579,1997
FL,auxiliary enterprises,19881,51726274,17786,11246615,1352284,27520,62972889,1997
FL,education - other,1918,5490521,241,60454,4928,1945,5550975,1997
FL,libraries,0,0,0,0,0,0,0,1997
FL,liquor stores,0,0,0,0,0,0,0,1997
FL,other and unallocable,9220,25322256,1262,936269,100510,9788,26258525,1997
GA,total,98764,250834266,32476,25821493,2247597,111465,276655759,1997
GA,financial administration,2940,8332881,413,376189,53063,3240,8709070,1997
GA,other government administration,658,2096082,380,588285,46571,921,2684367,1997
GA,judicial and legal,1156,4946940,55,100855,4789,1184,5047795,1997
GA,police arrest,1123,3440783,0,0,0,1123,3440783,1997
GA,police other,1059,2654317,42,37391,4870,1087,2691708,1997
GA,corrections,17053,37300843,316,336313,30035,17223,37637156,1997
GA,streets and highways,5936,9231527,9,11483,961,5941,9243010,1997
GA,air transportation,0,0,0,0,0,0,0,1997
GA,water transportation,682,1729657,0,0,0,682,1729657,1997
GA,public welfare,7368,15837036,255,296146,39114,7589,16133182,1997
GA,health,4684,13149848,209,312700,25386,4827,13462548,1997
GA,hospitals,11998,26604788,1433,2020065,152286,12859,28624853,1997
GA,social insurance administration,1813,4695679,85,85313,10102,1870,4780992,1997
GA,solid waste management,0,0,0,0,0,0,0,1997
GA,sewage disposal,0,0,0,0,0,0,0,1997
GA,parks and recreation,1588,3103701,2081,1394793,197248,2702,4498494,1997
GA,housing and community development,0,0,0,0,0,0,0,1997
GA,natural resources,4707,11766572,1125,797385,95512,5246,12563957,1997
GA,water transport and terminals,0,0,0,0,0,0,0,1997
GA,electric power,0,0,0,0,0,0,0,1997
GA,gas supply,0,0,0,0,0,0,0,1997
GA,transit,0,0,0,0,0,0,0,1997
GA,elem and sec instruction,0,0,0,0,0,0,0,1997
GA,elem and sec admin/cler,0,0,0,0,0,0,0,1997
GA,elem and sec oper/maint,0,0,0,0,0,0,0,1997
GA,elem and sec cafeteria,0,0,0,0,0,0,0,1997
GA,elem and sec bus transit,0,0,0,0,0,0,0,1997
GA,elem and sec health/rec,0,0,0,0,0,0,0,1997
GA,elem and sec student,0,0,0,0,0,0,0,1997
GA,elem and sec unalloc,0,0,0,0,0,0,0,1997
GA,instructional staff,9529,46004523,9183,9707080,491102,12304,55711603,1997
GA,auxiliary enterprises,18304,36311007,14007,8089496,936936,23598,44400503,1997
GA,education - other,4810,14560232,2193,1380132,121347,5497,15940364,1997
GA,libraries,0,0,0,0,0,0,0,1997
GA,liquor stores,0,0,0,0,0,0,0,1997
GA,other and unallocable,3356,9067850,690,287867,38275,3572,9355717,1997
HI,total,47499,126013904,18866,11269256,714147,51676,137283160,1997
HI,financial administration,954,2581408,4,1518,238,955,2582926,1997
HI,other government administration,993,2396174,39,29430,2743,1009,2425604,1997
HI,judicial and legal,2041,6321386,49,72274,3516,2061,6393660,1997
HI,police arrest,0,0,0,0,0,0,0,1997
HI,police other,0,0,0,0,0,0,0,1997
HI,corrections,2144,5219914,24,38648,2080,2156,5258562,1997
HI,streets and highways,826,2166048,17,9390,974,832,2175438,1997
HI,air transportation,972,2161216,12,4692,766,976,2165908,1997
HI,water transportation,210,524162,9,3248,462,213,527410,1997
HI,public welfare,1074,3121388,45,21284,3204,1092,3142672,1997
HI,health,2735,7017186,115,138752,9922,2791,7155938,1997
HI,hospitals,3212,7714070,226,362030,17610,3311,8076100,1997
HI,social insurance administration,341,983522,46,70588,5936,375,1054110,1997
HI,solid waste management,0,0,0,0,0,0,0,1997
HI,sewage disposal,0,0,0,0,0,0,0,1997
HI,parks and recreation,163,360098,206,83392,9364,216,443490,1997
HI,housing and community development,0,0,0,0,0,0,0,1997
HI,natural resources,1316,4193080,350,380378,17470,1413,4573458,1997
HI,water transport and terminals,0,0,0,0,0,0,0,1997
HI,electric power,0,0,0,0,0,0,0,1997
HI,gas supply,0,0,0,0,0,0,0,1997
HI,transit,0,0,0,0,0,0,0,1997
HI,elem and sec instruction,16455,42150414,6685,3767674,235480,17874,45918088,1997
HI,elem and sec admin/cler,1583,3569482,79,82084,7462,1628,3651566,1997
HI,elem and sec oper/maint,929,1393270,2099,749082,75400,1383,2142352,1997
HI,elem and sec cafeteria,1639,2665814,0,0,0,1639,2665814,1997
HI,elem and sec bus transit,0,0,0,0,0,0,0,1997
HI,elem and sec health/rec,55,218914,190,367028,28586,227,585942,1997
HI,elem and sec student,0,0,445,66260,9466,57,66260,1997
HI,elem and sec unalloc,14,12340,1450,231894,12884,92,244234,1997
HI,instructional staff,2012,9559610,1434,2035740,76994,2447,11595350,1997
HI,auxiliary enterprises,3434,10347382,4757,2434220,154692,4308,12781602,1997
HI,education - other,132,364680,3,3484,240,133,368164,1997
HI,libraries,494,1130268,222,107520,11946,566,1237788,1997
HI,liquor stores,0,0,0,0,0,0,0,1997
HI,other and unallocable,3771,9842078,360,208646,26712,3922,10050724,1997
ID,total,19263,44795015,7346,6750206,580171,22537,51545221,1997
ID,financial administration,1076,2769555,171,98749,12019,1144,2868304,1997
ID,other government administration,158,446079,135,138377,7988,203,584456,1997
ID,judicial and legal,419,1702063,20,28875,2389,432,1730938,1997
ID,police arrest,243,791401,0,0,0,243,791401,1997
ID,police other,165,447804,28,23980,2347,178,471784,1997
ID,corrections,1526,3602204,95,105150,12257,1594,3707354,1997
