state,government_function,full_time_employees,full_time_pay,part_time_employees,part_time_pay,part_time_hours,full_time_equivalent_employees,total_march_pay,year
FL,education - higher education other,25157,74913276,19868,16783903,1485903,33600,91697179,2003
FL,education - other,3476,9525197,48,47322,3748,3498,9572519,2003
FL,libraries,0,0,0,0,0,0,0,2003
FL,liquor stores,0,0,0,0,0,0,0,2003
FL,other and unallocable,7953,23372152,246,255707,19891,8066,23627859,2003
GA,total,107390,350248105,37614,33375792,2439575,121255,383623897,2003
GA,financial administration,4643,15628984,37,52154,1896,4654,15681138,2003
GA,other government administration,758,2657132,605,1210645,69575,1153,3867777,2003
GA,judicial and legal,2513,11273847,30,53358,1508,2522,11327205,2003
GA,police protection - officers,1222,4229191,0,0,0,1222,4229191,2003
GA,police protection - other,1084,3326533,19,20306,1860,1095,3346839,2003
GA,corrections,19182,48055794,558,867162,54912,19494,48922956,2003
GA,highways,6052,16249102,28,15240,692,6056,16264342,2003
GA,air transportation,0,0,0,0,0,0,0,2003
GA,water transport and terminals,610,2277290,0,0,0,610,2277290,2003
GA,public welfare,8794,23261734,135,198706,13932,8873,23460440,2003
GA,health,4503,14420973,229,257925,24448,4641,14678898,2003
GA,hospitals,8067,20053706,146,282482,14215,8147,20336188,2003
GA,social insurance administration,2236,6499692,31,16904,1596,2245,6516596,2003
GA,solid waste management,0,0,0,0,0,0,0,2003
GA,sewerage,0,0,0,0,0,0,0,2003
GA,parks and recreation,1283,3022245,2587,2973502,313977,3067,5995747,2003
GA,housing and community development,0,0,0,0,0,0,0,2003
GA,natural resources,4212,12639794,918,790903,70826,4617,13430697,2003
GA,water transport and terminals,0,0,0,0,0,0,0,2003
GA,electric power,0,0,0,0,0,0,0,2003
GA,gas supply,0,0,0,0,0,0,0,2003
GA,transit,0,0,0,0,0,0,0,2003
GA,education - elementary and secondary instructional,0,0,0,0,0,0,0,2003
GA,education - elementary and secondary other,0,0,0,0,0,0,0,2003
GA,education - higher education instructional,12067,68346789,13387,13790378,672049,15890,82137167,2003
GA,education - higher education other,24001,77755778,18388,11924093,1148643,30526,89679871,2003
GA,education - other,2834,9811086,349,797688,38715,3054,10608774,2003
GA,libraries,0,0,0,0,0,0,0,2003
GA,liquor stores,0,0,0,0,0,0,0,2003
GA,other and unallocable,3329,10738435,167,124346,10731,3389,10862781,2003
HI,total,51642,170208366,19573,16471214,1023437,57458,186679580,2003
HI,financial administration,645,2248896,5,2378,388,647,2251274,2003
HI,other government administration,480,1788430,83,217088,8495,528,2005518,2003
HI,judicial and legal,2254,8398168,59,86540,2924,2270,8484708,2003
HI,police protection - officers,0,0,0,0,0,0,0,2003
HI,police protection - other,0,0,0,0,0,0,0,2003
HI,corrections,2400,8193576,22,54930,1780,2410,8248506,2003
HI,highways,867,3147056,18,14948,1342,875,3162004,2003
HI,air transportation,1051,3036788,20,20412,1562,1060,3057200,2003
HI,water transport and terminals,216,694542,1,642,76,216,695184,2003
HI,public welfare,808,2669630,23,35638,3448,828,2705268,2003
HI,health,2406,8322368,96,162604,7204,2447,8484972,2003
HI,hospitals,3776,12054860,430,880970,37028,3988,12935830,2003
HI,social insurance administration,421,1218782,32,61090,3216,439,1279872,2003
HI,solid waste management,0,0,0,0,0,0,0,2003
HI,sewerage,0,0,0,0,0,0,0,2003
HI,parks and recreation,134,398282,160,95458,15896,224,493740,2003
HI,housing and community development,0,0,0,0,0,0,0,2003
HI,natural resources,1027,3961014,297,230150,17247,1125,4191164,2003
HI,water transport and terminals,0,0,0,0,0,0,0,2003
HI,electric power,0,0,0,0,0,0,0,2003
HI,gas supply,0,0,0,0,0,0,0,2003
HI,transit,0,0,0,0,0,0,0,2003
HI,education - elementary and secondary instructional,20100,62061806,6982,5026212,278644,21683,67088018,2003
HI,education - elementary and secondary other,4854,12470240,4262,2031362,169564,5817,14501602,2003
HI,education - higher education instructional,2110,11142998,1510,2573932,91168,2628,13716930,2003
HI,education - higher education other,3837,14051094,5218,4753952,360285,5884,18805046,2003
HI,education - other,140,482882,2,3804,160,141,486686,2003
HI,libraries,482,1387596,240,137426,16004,573,1525022,2003
HI,liquor stores,0,0,0,0,0,0,0,2003
HI,other and unallocable,3634,12479358,113,81678,7006,3675,12561036,2003
ID,total,17732,58102630,11736,10869650,938964,23320,68972280,2003
ID,financial administration,1311,4229057,193,180039,19773,1422,4409096,2003
ID,other government administration,146,547293,253,431074,23124,276,978367,2003
ID,judicial and legal,436,2017266,13,20384,1187,442,2037650,2003
ID,police protection - officers,258,1067830,0,0,0,258,1067830,2003
ID,police protection - other,183,528608,48,46720,4003,206,575328,2003
ID,corrections,1673,4587402,47,70472,5340,1703,4657874,2003
ID,highways,1623,4959749,140,207582,21839,1747,5167331,2003
ID,air transportation,0,0,0,0,0,0,0,2003
ID,water transport and terminals,0,0,0,0,0,0,0,2003
ID,public welfare,1556,4709636,161,209463,20749,1674,4919099,2003
ID,health,975,3318702,154,204299,11558,1042,3523001,2003
ID,hospitals,823,2169875,268,158633,15345,910,2328508,2003
ID,social insurance administration,518,1790610,233,219264,33363,707,2009874,2003
ID,solid waste management,0,0,0,0,0,0,0,2003
ID,sewerage,0,0,0,0,0,0,0,2003
ID,parks and recreation,160,463308,55,48473,5300,190,511781,2003
ID,housing and community development,0,0,0,0,0,0,0,2003
ID,natural resources,1512,5148344,715,1046366,83122,2010,6194710,2003
ID,water transport and terminals,0,0,0,0,0,0,0,2003
ID,electric power,0,0,0,0,0,0,0,2003
ID,gas supply,0,0,0,0,0,0,0,2003
ID,transit,0,0,0,0,0,0,0,2003
ID,education - elementary and secondary instructional,0,0,0,0,0,0,0,2003
ID,education - elementary and secondary other,0,0,0,0,0,0,0,2003
ID,education - higher education instructional,1986,8814348,2195,2675621,165595,2989,11489969,2003
ID,education - higher education other,3231,9431303,6747,4910683,486009,6162,14341986,2003
ID,education - other,408,1344755,167,199636,21116,527,1544391,2003
ID,libraries,0,0,0,0,0,0,0,2003
ID,liquor stores,109,313580,112,88606,9680,164,402186,2003
ID,other and unallocable,824,2660964,235,152335,11861,891,2813299,2003
IL,total,113387,444621027,47983,41048639,3496919,133916,485669666,2003
IL,financial administration,5254,18225755,227,308245,23984,5392,18534000,2003
IL,other government administration,1941,8529745,27,42170,1765,1951,8571915,2003
IL,judicial and legal,3049,19021089,65,119940,3918,3072,19141029,2003
IL,police protection - officers,2325,11672984,1,1186,110,2326,11674170,2003
IL,police protection - other,1856,7458664,35,36406,1406,1864,7495070,2003
IL,corrections,13862,52289914,15,40030,1354,13870,52329944,2003
IL,highways,7306,31469565,1188,3004152,141788,8159,34473717,2003
IL,air transportation,0,0,0,0,0,0,0,2003
IL,water transport and terminals,79,371052,3,6010,316,81,377062,2003
IL,public welfare,10704,39972776,131,244496,10428,10766,40217272,2003
IL,health,2788,11929386,53,136490,5256,2819,12065876,2003
IL,hospitals,11857,39886428,640,1333091,65360,12251,41219519,2003
IL,social insurance administration,1932,8024480,508,1343863,67409,2338,9368343,2003
IL,solid waste management,0,0,0,0,0,0,0,2003
IL,sewerage,0,0,0,0,0,0,0,2003
IL,parks and recreation,614,2147812,81,165346,10142,675,2313158,2003
IL,housing and community development,0,0,0,0,0,0,0,2003
IL,natural resources,2882,11142900,1219,1436786,190027,3965,12579686,2003
IL,water transport and terminals,0,0,0,0,0,0,0,2003
IL,electric power,0,0,0,0,0,0,0,2003
IL,gas supply,0,0,0,0,0,0,0,2003
IL,transit,0,0,0,0,0,0,0,2003
IL,education - elementary and secondary instructional,0,0,0,0,0,0,0,2003
IL,education - elementary and secondary other,0,0,0,0,0,0,0,2003
IL,education - higher education instructional,12241,62297522,14763,15715904,651296,16115,78013426,2003
IL,education - higher education other,25461,83836509,28749,16641899,2297480,38887,100478408,2003
IL,education - other,2310,8688291,83,252265,11641,2381,8940556,2003
IL,libraries,0,0,0,0,0,0,0,2003
IL,liquor stores,0,0,0,0,0,0,0,2003
IL,other and unallocable,6926,27656155,195,220360,13239,7004,27876515,2003
IN,total,75606,246117725,34975,31364166,2650760,90788,277481891,2003
IN,financial administration,2581,7554477,165,194410,12831,2658,7748887,2003
IN,other government administration,508,1478489,170,202481,9625,565,1680970,2003
IN,judicial and legal,1223,6210169,42,65745,4340,1249,6275914,2003
IN,police protection - officers,1205,5090776,0,0,0,1205,5090776,2003
IN,police protection - other,794,2068287,0,0,0,794,2068287,2003
IN,corrections,8192,21531475,4,6850,326,8193,21538325,2003
IN,highways,4271,11143312,0,0,0,4271,11143312,2003
IN,air transportation,0,0,0,0,0,0,0,2003
IN,water transport and terminals,33,140410,1,784,77,33,141194,2003
IN,public welfare,5458,13562771,58,48732,4760,5487,13611503,2003
IN,health,1703,5577456,9,8515,474,1706,5585971,2003
IN,hospitals,4269,10675976,111,115191,9616,4328,10791167,2003
IN,social insurance administration,1338,3590313,211,209925,16291,1436,3800238,2003
