state,government_function,full_time_employees,full_time_pay,part_time_employees,part_time_pay,part_time_hours,full_time_equivalent_employees,total_march_pay,year
AZ,total,59077,209192910,26783,24290904,1787009,69226,233483814,2005
AZ,financial administration,3681,11435885,30,48056,2257,3694,11483941,2005
AZ,other government administration,678,2563662,150,262905,11199,741,2826567,2005
AZ,judicial and legal,2250,8880267,108,237043,11299,2313,9117310,2005
AZ,police protection - officers,1122,4790952,0,0,0,1122,4790952,2005
AZ,police protection - other,891,3523411,2,3560,263,892,3526971,2005
AZ,corrections,10270,29003150,65,160039,6022,10304,29163189,2005
AZ,highways,2875,9509641,0,0,0,2875,9509641,2005
AZ,air transportation,0,0,0,0,0,0,0,2005
AZ,water transport and terminals,0,0,0,0,0,0,0,2005
AZ,public welfare,7381,20665715,122,214885,12768,7453,20880600,2005
AZ,health,2412,7713445,54,117802,5542,2444,7831247,2005
AZ,hospitals,719,2341555,40,67447,3204,737,2409002,2005
AZ,social insurance administration,402,991626,13,17006,1297,409,1008632,2005
AZ,solid waste management,0,0,0,0,0,0,0,2005
AZ,sewerage,0,0,0,0,0,0,0,2005
AZ,parks and recreation,355,1046535,111,69854,8734,405,1116389,2005
AZ,housing and community development,0,0,0,0,0,0,0,2005
AZ,natural resources,2489,10058481,834,1054208,69369,2884,11112689,2005
AZ,water transport and terminals,0,0,0,0,0,0,0,2005
AZ,electric power,10,51100,0,0,0,10,51100,2005
AZ,gas supply,0,0,0,0,0,0,0,2005
AZ,transit,0,0,0,0,0,0,0,2005
AZ,education - elementary and secondary instructional,0,0,0,0,0,0,0,2005
AZ,education - elementary and secondary other,0,0,0,0,0,0,0,2005
AZ,education - higher education instructional,5273,31636118,7719,9951936,561254,8462,41588054,2005
AZ,education - higher education other,11990,45661499,16856,11252879,1044561,17925,56914378,2005
AZ,education - other,3142,9059442,463,605981,36350,3348,9665423,2005
AZ,libraries,0,0,0,0,0,0,0,2005
AZ,liquor stores,0,0,0,0,0,0,0,2005
AZ,other and unallocable,3137,10260426,216,227303,12890,3208,10487729,2005
AR,total,49336,164519784,14526,9872124,852777,54185,174391908,2005
AR,financial administration,1852,5803088,16,23265,2169,1864,5826353,2005
AR,other government administration,657,2584479,60,119286,8452,705,2703765,2005
AR,judicial and legal,1388,4254722,114,360505,11347,1452,4615227,2005
AR,police protection - officers,528,2119885,0,0,0,528,2119885,2005
AR,police protection - other,559,1597447,0,0,0,559,1597447,2005
AR,corrections,4463,11713431,0,0,0,4463,11713431,2005
AR,highways,3557,11132229,45,36106,866,3562,11168335,2005
AR,air transportation,0,0,0,0,0,0,0,2005
AR,water transport and terminals,0,0,0,0,0,0,0,2005
AR,public welfare,3639,10325878,32,55606,2931,3656,10381484,2005
AR,health,4535,13588076,149,256401,17291,4634,13844477,2005
AR,hospitals,4212,12473237,167,289635,10736,4273,12762872,2005
AR,social insurance administration,855,3041137,218,227351,22665,984,3268488,2005
AR,solid waste management,0,0,0,0,0,0,0,2005
AR,sewerage,0,0,0,0,0,0,0,2005
AR,parks and recreation,623,1560502,242,151249,22503,751,1711751,2005
AR,housing and community development,0,0,0,0,0,0,0,2005
AR,natural resources,1704,5140036,379,200952,21143,1825,5340988,2005
AR,water transport and terminals,0,0,0,0,0,0,0,2005
AR,electric power,0,0,0,0,0,0,0,2005
AR,gas supply,0,0,0,0,0,0,0,2005
AR,transit,0,0,0,0,0,0,0,2005
AR,education - elementary and secondary instructional,0,0,0,0,0,0,0,2005
AR,education - elementary and secondary other,0,0,0,0,0,0,0,2005
AR,education - higher education instructional,5896,34300510,4628,4413012,279258,7484,38713522,2005
AR,education - higher education other,11227,32589095,8435,3671398,449752,13785,36260493,2005
AR,education - other,1340,4431356,13,21577,1017,1345,4452933,2005
AR,libraries,0,0,0,0,0,0,0,2005
AR,liquor stores,0,0,0,0,0,0,0,2005
AR,other and unallocable,2301,7864676,28,45781,2647,2315,7910457,2005
CA,total,325064,1729004464,144647,220473592,10909719,387060,1949478056,2005
CA,financial administration,19239,81513643,3288,5544238,366567,21322,87057881,2005
CA,other government administration,3720,18890398,354,954067,31349,3916,19844465,2005
CA,judicial and legal,4117,24716679,434,958101,30800,4291,25674780,2005
CA,police protection - officers,7627,51210430,500,6259,120,7628,51216689,2005
CA,police protection - other,4926,18786734,583,490028,25963,5073,19276762,2005
CA,corrections,47883,252517006,2144,6770966,273585,49437,259287972,2005
CA,highways,19444,116901313,1031,3595105,139057,20234,120496418,2005
CA,air transportation,0,0,0,0,0,0,0,2005
CA,water transport and terminals,0,0,0,0,0,0,0,2005
CA,public welfare,3408,15165326,428,772528,40914,3639,15937854,2005
CA,health,10561,56899069,1404,4505347,179215,11575,61404416,2005
CA,hospitals,33661,172131633,8548,20842824,805252,38237,192974457,2005
CA,social insurance administration,18657,75309899,1952,4197713,210301,19851,79507612,2005
CA,solid waste management,371,1939140,62,206231,7188,412,2145371,2005
CA,sewerage,0,0,0,0,0,0,0,2005
CA,parks and recreation,2345,10054462,1730,2650816,187215,3409,12705278,2005
CA,housing and community development,0,0,0,0,0,0,0,2005
CA,natural resources,11593,57668760,2789,4536769,353892,13604,62205529,2005
CA,water transport and terminals,0,0,0,0,0,0,0,2005
CA,electric power,0,0,0,0,0,0,0,2005
CA,gas supply,0,0,0,0,0,0,0,2005
CA,transit,0,0,0,0,0,0,0,2005
CA,education - elementary and secondary instructional,0,0,0,0,0,0,0,2005
CA,education - elementary and secondary other,0,0,0,0,0,0,0,2005
CA,education - higher education instructional,19718,143678312,26541,45847773,1700274,29378,189526085,2005
CA,education - higher education other,78999,398155353,88359,106381433,6142181,113897,504536786,2005
CA,education - other,4013,18155350,555,1034377,49237,4293,19189727,2005
CA,libraries,0,0,0,0,0,0,0,2005
CA,liquor stores,0,0,0,0,0,0,0,2005
CA,other and unallocable,34782,215310957,3945,11179017,366609,36864,226489974,2005
CO,total,49838,227355401,35657,52008404,2851194,66035,279363805,2005
CO,financial administration,2038,9123152,128,212590,10038,2095,9335742,2005
CO,other government administration,413,1514201,153,360262,21982,537,1874463,2005
CO,judicial and legal,3032,13756615,788,1818708,83372,3505,15575323,2005
CO,police protection - officers,761,4468369,0,0,0,761,4468369,2005
CO,police protection - other,399,1707394,19,40861,1748,409,1748255,2005
CO,corrections,6472,25275196,75,187569,8813,6522,25462765,2005
CO,highways,3023,12592797,159,358240,17648,3123,12951037,2005
CO,air transportation,0,0,0,0,0,0,0,2005
CO,water transport and terminals,0,0,0,0,0,0,0,2005
CO,public welfare,1660,7046392,514,973919,47291,1928,8020311,2005
CO,health,1086,5456615,155,381539,14791,1170,5838154,2005
CO,hospitals,3128,11418025,813,1516789,73822,3547,12934814,2005
CO,social insurance administration,923,3969312,106,196867,11197,987,4166179,2005
CO,solid waste management,0,0,0,0,0,0,0,2005
CO,sewerage,0,0,0,0,0,0,0,2005
CO,parks and recreation,239,1048348,73,68145,4028,262,1116493,2005
CO,housing and community development,0,0,0,0,0,0,0,2005
CO,natural resources,1310,6150658,251,422023,17105,1407,6572681,2005
CO,water transport and terminals,0,0,0,0,0,0,0,2005
CO,electric power,0,0,0,0,0,0,0,2005
CO,gas supply,0,0,0,0,0,0,0,2005
CO,transit,0,0,0,0,0,0,0,2005
CO,education - elementary and secondary instructional,0,0,0,0,0,0,0,2005
CO,education - elementary and secondary other,0,0,0,0,0,0,0,2005
CO,education - higher education instructional,10120,62485049,9399,14879348,747641,14370,77364397,2005
CO,education - higher education other,12860,51183260,22164,29164785,1722662,22647,80348045,2005
CO,education - other,984,4007806,759,1178430,57630,1311,5186236,2005
CO,libraries,0,0,0,0,0,0,0,2005
CO,liquor stores,0,0,0,0,0,0,0,2005
CO,other and unallocable,1390,6152212,101,248329,11426,1454,6400541,2005
CT,total,52276,257582560,20443,29396458,1283279,59827,286979018,2005
CT,financial administration,2170,9724109,101,250291,10322,2228,9974400,2005
CT,other government administration,1128,5050882,251,875056,34734,1325,5925938,2005
CT,judicial and legal,4524,19009225,236,376568,7854,4568,19385793,2005
CT,police protection - officers,1413,7767204,4,11446,649,1417,7778650,2005
CT,police protection - other,545,2502727,38,75588,3839,567,2578315,2005
CT,corrections,7645,35194013,147,442193,14470,7727,35636206,2005
CT,highways,2910,13199507,2,6943,341,2912,13206450,2005
CT,air transportation,151,758297,0,0,0,151,758297,2005
CT,water transport and terminals,0,0,0,0,0,0,0,2005
CT,public welfare,4162,19756707,385,886236,35986,4366,20642943,2005
CT,health,1836,8427162,91,268133,11152,1899,8695295,2005
CT,hospitals,8794,47860502,2289,7007757,276196,10363,54868259,2005
CT,social insurance administration,728,3448219,24,76290,2440,742,3524509,2005
CT,solid waste management,54,310440,7,33480,1021,60,343920,2005
CT,sewerage,0,0,0,0,0,0,0,2005
CT,parks and recreation,160,725329,5,6773,383,162,732102,2005
CT,housing and community development,0,0,0,0,0,0,0,2005
CT,natural resources,763,3528949,92,181750,7142,804,3710699,2005
CT,water transport and terminals,0,0,0,0,0,0,0,2005
CT,electric power,0,0,0,0,0,0,0,2005
CT,gas supply,0,0,0,0,0,0,0,2005
CT,transit,0,0,0,0,0,0,0,2005
CT,education - elementary and secondary instructional,0,0,0,0,0,0,0,2005
CT,education - elementary and secondary other,0,0,0,0,0,0,0,2005
CT,education - higher education instructional,3862,26261305,8164,12218117,439673,6485,38479422,2005
CT,education - higher education other,7132,33381705,7523,5122261,357335,9298,38503966,2005
CT,education - other,2189,10812743,856,1198706,61501,2538,12011449,2005
CT,libraries,0,0,0,0,0,0,0,2005
CT,liquor stores,0,0,0,0,0,0,0,2005
CT,other and unallocable,2110,9863535,228,358870,18241,2215,10222405,2005
DE,total,21594,83551593,7965,8587024,490107,24546,92138617,2005
DE,financial administration,690,2482818,71,43406,3696,713,2526224,2005
DE,other government administration,233,955388,135,262202,11525,300,1217590,2005
DE,judicial and legal,1483,5272436,38,47541,3099,1501,5319977,2005
DE,police protection - officers,637,3885132,0,0,0,637,3885132,2005
DE,police protection - other,272,914630,39,43030,3828,294,957660,2005
DE,corrections,2650,9349016,146,237739,15224,2739,9586755,2005
DE,highways,1585,5075805,32,50621,3325,1605,5126426,2005
DE,air transportation,0,0,0,0,0,0,0,2005
DE,water transport and terminals,251,940817,0,0,0,251,940817,2005
DE,public welfare,1459,4663923,144,269090,16241,1556,4933013,2005
DE,health,1788,6579780,192,289153,17800,1895,6868933,2005
DE,hospitals,1777,5590662,152,215499,11595,1847,5806161,2005
DE,social insurance administration,289,905560,18,39981,2464,304,945541,2005
DE,solid waste management,122,370263,15,15421,1459,131,385684,2005
DE,sewerage,0,0,0,0,0,0,0,2005
DE,parks and recreation,182,569113,135,117579,11480,251,686692,2005
DE,housing and community development,0,0,0,0,0,0,0,2005
DE,natural resources,438,1598368,166,143783,10308,500,1742151,2005
DE,water transport and terminals,0,0,0,0,0,0,0,2005
DE,electric power,0,0,0,0,0,0,0,2005
DE,gas supply,0,0,0,0,0,0,0,2005
DE,transit,615,2738869,32,41178,2956,632,2780047,2005
DE,education - elementary and secondary instructional,0,0,0,0,0,0,0,2005
DE,education - elementary and secondary other,0,0,0,0,0,0,0,2005
DE,education - higher education instructional,1600,10398744,2924,4137974,188116,2735,14536718,2005
DE,education - higher education other,3695,14028208,3401,2389064,171562,4737,16417272,2005
DE,education - other,367,1791317,12,26473,1456,375,1817790,2005
DE,libraries,0,0,0,0,0,0,0,2005
DE,liquor stores,0,0,0,0,0,0,0,2005
DE,other and unallocable,1461,5440744,313,217290,13973,1543,5658034,2005
FL,total,169940,578969825,42215,47060713,2803169,185955,626030538,2005
FL,financial administration,6991,24193895,234,232205,23245,7125,24426100,2005
FL,other government administration,2089,7822574,43,53780,3295,2108,7876354,2005
FL,judicial and legal,18139,66039744,475,889720,45867,18400,66929464,2005
FL,police protection - officers,2047,7344053,2,1271,182,2048,7345324,2005
FL,police protection - other,2319,7989644,27,30207,2166,2331,8019851,2005
FL,corrections,28013,80188141,29,41342,2673,28029,80229483,2005
FL,highways,7602,27839444,22,34660,2046,7614,27874104,2005
FL,air transportation,0,0,0,0,0,0,0,2005
FL,water transport and terminals,0,0,0,0,0,0,0,2005
FL,public welfare,11175,29324919,63,95151,5559,11207,29420070,2005
FL,health,21153,56112839,1303,2405152,129633,21890,58517991,2005
FL,hospitals,4389,11601451,30,70059,2688,4404,11671510,2005
FL,social insurance administration,2546,7296061,34,64937,3388,2565,7360998,2005
FL,solid waste management,0,0,0,0,0,0,0,2005
FL,sewerage,0,0,0,0,0,0,0,2005
FL,parks and recreation,1314,2838535,137,93301,11125,1377,2931836,2005
FL,housing and community development,0,0,0,0,0,0,0,2005
FL,natural resources,9724,28111060,2676,2441504,165303,10663,30552564,2005
FL,water transport and terminals,0,0,0,0,0,0,0,2005
FL,electric power,0,0,0,0,0,0,0,2005
FL,gas supply,0,0,0,0,0,0,0,2005
FL,transit,740,2677889,21,20219,1479,748,2698108,2005
FL,education - elementary and secondary instructional,0,0,0,0,0,0,0,2005
FL,education - elementary and secondary other,0,0,0,0,0,0,0,2005
FL,education - higher education instructional,14303,100173532,13688,19566814,760764,18643,119740346,2005
FL,education - higher education other,26446,87034846,23171,20753947,1622849,35734,107788793,2005
FL,education - other,3738,10606773,78,76317,5127,3767,10683090,2005
FL,libraries,0,0,0,0,0,0,0,2005
FL,liquor stores,0,0,0,0,0,0,0,2005
FL,other and unallocable,7212,21774425,182,190127,15780,7302,21964552,2005
GA,total,106750,362485142,38694,35900931,2478906,120843,398386073,2005
GA,financial administration,4421,15146208,40,66507,2452,4435,15212715,2005
GA,other government administration,672,2458699,591,1200815,63914,1036,3659514,2005
GA,judicial and legal,3078,14009941,38,60291,2092,3090,14070232,2005
GA,police protection - officers,1021,3626808,0,0,0,1021,3626808,2005
GA,police protection - other,993,3175890,24,35643,2380,1007,3211533,2005
GA,corrections,19190,47864268,592,1039030,58784,19524,48903298,2005
GA,highways,5841,16143254,31,17524,780,5845,16160778,2005
GA,air transportation,0,0,0,0,0,0,0,2005
GA,water transport and terminals,819,3933705,2,202,18,819,3933907,2005
GA,public welfare,8590,22943198,106,153504,9944,8647,23096702,2005
GA,health,4360,14271828,208,292334,22484,4488,14564162,2005
GA,hospitals,7843,19739178,201,509018,19746,7955,20248196,2005
GA,social insurance administration,1911,5856660,122,180440,12152,1980,6037100,2005
GA,solid waste management,0,0,0,0,0,0,0,2005
GA,sewerage,0,0,0,0,0,0,0,2005
GA,parks and recreation,1241,2916088,2455,2974390,297332,2931,5890478,2005
GA,housing and community development,0,0,0,0,0,0,0,2005
GA,natural resources,3381,10938450,866,798539,66554,3759,11736989,2005
GA,water transport and terminals,0,0,0,0,0,0,0,2005
GA,electric power,0,0,0,0,0,0,0,2005
GA,gas supply,0,0,0,0,0,0,0,2005
GA,transit,0,0,0,0,0,0,0,2005
GA,education - elementary and secondary instructional,0,0,0,0,0,0,0,2005
GA,education - elementary and secondary other,0,0,0,0,0,0,0,2005
GA,education - higher education instructional,11927,65600001,13350,14678656,761606,16255,80278657,2005
GA,education - higher education other,25480,92785821,19178,12760444,1096039,31707,105546265,2005
GA,education - other,2819,10286332,437,987383,48309,3093,11273715,2005
GA,libraries,0,0,0,0,0,0,0,2005
GA,liquor stores,0,0,0,0,0,0,0,2005
GA,other and unallocable,3163,10788813,453,146211,14320,3251,10935024,2005
HI,total,48218,177059779,18711,18702721,1067478,54286,195762500,2005
HI,financial administration,618,2167812,1,3754,120,619,2171566,2005
HI,other government administration,619,2050254,150,277784,10794,681,2328038,2005
HI,judicial and legal,2236,8853710,54,89276,2800,2252,8942986,2005
HI,police protection - officers,0,0,0,0,0,0,0,2005
HI,police protection - other,0,0,0,0,0,0,0,2005
HI,corrections,2267,8517862,23,61206,1834,2278,8579068,2005
HI,highways,859,3150786,3,3036,234,860,3153822,2005
HI,air transportation,957,2963818,10,12790,762,961,2976608,2005
HI,water transport and terminals,197,677994,0,0,0,197,677994,2005
HI,public welfare,921,3048078,34,22566,2772,937,3070644,2005
HI,health,2413,8574082,87,176912,6926,2452,8750994,2005
HI,hospitals,3716,13264276,517,1242290,49150,3998,14506566,2005
HI,social insurance administration,299,1018584,11,19334,958,304,1037918,2005
HI,solid waste management,0,0,0,0,0,0,0,2005
HI,sewerage,0,0,0,0,0,0,0,2005
HI,parks and recreation,136,429680,540,132036,11308,200,561716,2005
HI,housing and community development,0,0,0,0,0,0,0,2005
HI,natural resources,980,3879039,278,231574,16033,1071,4110613,2005
HI,water transport and terminals,0,0,0,0,0,0,0,2005
HI,electric power,0,0,0,0,0,0,0,2005
HI,gas supply,0,0,0,0,0,0,0,2005
HI,transit,0,0,0,0,0,0,0,2005
HI,education - elementary and secondary instructional,17447,66697024,6098,5836770,300032,19152,72533794,2005
HI,education - elementary and secondary other,4545,10775800,3902,2501654,193624,5645,13277454,2005
HI,education - higher education instructional,2110,12017525,1510,2775940,91168,2628,14793465,2005
HI,education - higher education other,3837,15153855,5218,5127053,360285,5884,20280908,2005
HI,education - other,139,461336,2,3878,160,140,465214,2005
HI,libraries,482,1496498,240,148210,16004,573,1644708,2005
HI,liquor stores,0,0,0,0,0,0,0,2005
HI,other and unallocable,3440,11861766,33,36658,2514,3454,11898424,2005
ID,total,18066,62403958,11385,11172186,851408,22903,73576144,2005
ID,financial administration,1367,4571923,197,178249,20164,1482,4750172,2005
ID,other government administration,163,618020,217,404042,19853,277,1022062,2005
ID,judicial and legal,430,2358021,21,48164,759,434,2406185,2005
ID,police protection - officers,286,1150270,0,0,0,286,1150270,2005
ID,police protection - other,182,546763,10,8435,903,187,555198,2005
ID,corrections,1765,4910922,49,75400,5347,1795,4986322,2005
ID,highways,1621,5178734,158,245077,25678,1767,5423811,2005
ID,air transportation,0,0,0,0,0,0,0,2005
ID,water transport and terminals,0,0,0,0,0,0,0,2005
ID,public welfare,1580,4932455,223,320539,29703,1750,5252994,2005
ID,health,957,3543083,192,295949,15219,1043,3839032,2005
ID,hospitals,749,2236727,226,122591,12343,819,2359318,2005
ID,social insurance administration,525,1936437,260,514748,38127,742,2451185,2005
ID,solid waste management,0,0,0,0,0,0,0,2005
ID,sewerage,0,0,0,0,0,0,0,2005
ID,parks and recreation,174,502786,60,52602,5331,204,555388,2005
ID,housing and community development,0,0,0,0,0,0,0,2005
ID,natural resources,1555,5409164,720,1101659,80275,2010,6510823,2005
ID,water transport and terminals,0,0,0,0,0,0,0,2005
ID,electric power,0,0,0,0,0,0,0,2005
ID,gas supply,0,0,0,0,0,0,0,2005
ID,transit,0,0,0,0,0,0,0,2005
ID,education - elementary and secondary instructional,0,0,0,0,0,0,0,2005
ID,education - elementary and secondary other,0,0,0,0,0,0,0,2005
ID,education - higher education instructional,1999,9036642,2069,2679741,141527,2802,11716383,2005
ID,education - higher education other,3382,10918149,6484,4687517,413704,5732,15605666,2005
ID,education - other,413,1481122,163,202223,21840,538,1683345,2005
ID,libraries,0,0,0,0,0,0,0,2005
ID,liquor stores,113,333493,116,94234,9545,167,427727,2005
ID,other and unallocable,805,2739247,220,141016,11090,868,2880263,2005
IL,total,111422,475142271,47976,44741225,3571380,132934,519883496,2005
IL,financial administration,4961,20333864,251,396270,27178,5124,20730134,2005
IL,other government administration,2273,10435759,35,71121,2983,2291,10506880,2005
IL,judicial and legal,3035,20467547,94,187040,5274,3067,20654587,2005
IL,police protection - officers,2204,12438506,0,0,0,2204,12438506,2005
IL,police protection - other,1694,6983026,11,29292,1472,1703,7012318,2005
IL,corrections,14041,58291208,8,30046,704,14045,58321254,2005
IL,highways,6851,29546490,999,2662738,119729,7571,32209228,2005
IL,air transportation,0,0,0,0,0,0,0,2005
IL,water transport and terminals,65,317530,0,0,0,65,317530,2005
IL,public welfare,10035,41902898,35,92286,3740,10058,41995184,2005
IL,health,2704,12336561,17,40975,1432,2712,12377536,2005
IL,hospitals,11303,43266115,620,1413348,64779,11693,44679463,2005
IL,social insurance administration,2118,10132707,338,996453,50380,2421,11129160,2005
IL,solid waste management,0,0,0,0,0,0,0,2005
IL,sewerage,0,0,0,0,0,0,0,2005
IL,parks and recreation,561,2061010,33,73460,3960,585,2134470,2005
IL,housing and community development,0,0,0,0,0,0,0,2005
IL,natural resources,2681,10932441,1107,1534296,162898,3662,12466737,2005
IL,water transport and terminals,0,0,0,0,0,0,0,2005
IL,electric power,0,0,0,0,0,0,0,2005
IL,gas supply,0,0,0,0,0,0,0,2005
IL,transit,0,0,0,0,0,0,0,2005
IL,education - elementary and secondary instructional,0,0,0,0,0,0,0,2005
IL,education - elementary and secondary other,0,0,0,0,0,0,0,2005
IL,education - higher education instructional,12341,67386655,14948,17264357,666755,16357,84651012,2005
IL,education - higher education other,25573,90432504,29237,19543241,2439977,40273,109975745,2005
IL,education - other,2223,8918748,21,33398,1630,2233,8952146,2005
IL,libraries,0,0,0,0,0,0,0,2005
IL,liquor stores,0,0,0,0,0,0,0,2005
IL,other and unallocable,6759,28958702,222,372904,18489,6870,29331606,2005
IN,total,75802,266227905,37271,38106480,2993192,92934,304334385,2005
IN,financial administration,2773,9090860,121,162172,10991,2840,9253032,2005
IN,other government administration,387,1490872,321,631016,29496,565,2121888,2005
IN,judicial and legal,1235,6554912,34,60343,3795,1258,6615255,2005
IN,police protection - officers,1182,5584879,0,0,0,1182,5584879,2005
IN,police protection - other,804,2116042,0,0,0,804,2116042,2005
IN,corrections,8951,25287814,21,46104,2241,8965,25333918,2005
IN,highways,4283,12910337,0,0,0,4283,12910337,2005
IN,air transportation,0,0,0,0,0,0,0,2005
IN,water transport and terminals,30,132408,1,894,84,31,133302,2005
IN,public welfare,5578,15116963,158,67794,6636,5619,15184757,2005
IN,health,1840,6529497,9,16162,881,1845,6545659,2005
IN,hospitals,3752,10002632,85,105111,8501,3803,10107743,2005
IN,social insurance administration,1347,3903855,208,215416,16109,1444,4119271,2005
