GEO.id,GEO.id2,GEO.display-label,GEO.annotation.id,YEAR.id,GOVEMPFUNCT.id,GOVEMPFUNCT.display-label,EMPFT,EMPFT_CV,PAYANNFT,PAYANNFT_CV,EMPPT,EMPPT_CV,PAYANNPT,PAYANNPT_CV,HRSPT,HRSPT_CV,EMPFTE,EMPFTE_CV,EMP,EMP_CV,PAYANN,PAYANN_CV
0100000US,,United States,,2015,1122,Fire Protection - Other ,28772,0.09,162730167,0.08,12176,0.30,10552020,0.27,575179,0.21,31920,0.09,40948,0.11,173282187,0.08
0100000US,,United States,,2015,1140,Corrections,254452,0.09,1180001567,0.07,14504,0.28,20633945,0.26,1277218,0.35,261854,0.09,268956,0.09,1200635512,0.07
0100000US,,United States,,2015,1160,Highways,264439,0.03,1162977447,0.05,25405,0.07,29323225,0.08,1991966,0.08,275615,0.03,289844,0.03,1192300672,0.05
0100000US,,United States,,2015,1180,Air Transportation,42843,0.18,239207058,0.14,4215,0.70,5760199,0.60,367420,0.73,44957,0.18,47058,0.18,244967257,0.14
0100000US,,United States,,2015,1200,Water Transport and Terminals       ,7982,0.70,51893323,0.53,1167,1.65,1748205,1.60,105889,2.22,8591,0.68,9149,0.65,53641528,0.51
0100000US,,United States,,2015,1220,Public Welfare,250794,0.20,1077648303,0.27,36517,0.21,52919695,0.21,3301899,0.41,269947,0.18,287311,0.18,1130567998,0.26
0100000US,,United States,,2015,1240,Health,221307,0.19,1012820514,0.16,53323,0.13,87293440,0.12,4283631,0.13,245873,0.18,274630,0.16,1100113954,0.14
0100000US,,United States,,2015,1260,Hospitals,506436,0.12,2681046009,0.12,132787,0.17,366089864,0.17,13651929,0.18,585049,0.11,639223,0.10,3047135873,0.11
0100000US,,United States,,2015,1280,Social Insurance Administration,499,0.00,2972816,0.00,0,0.00,0,0.00,0,0.00,499,0.00,499,0.00,2972816,0.00
0100000US,,United States,,2015,1300,Solid Waste Management,96300,0.05,405604773,0.05,15085,0.20,15486324,0.20,1250420,0.22,103332,0.05,111385,0.05,421091097,0.05
0100000US,,United States,,2015,1320,Sewerage,120198,0.05,590987120,0.05,10448,0.12,9810084,0.15,588517,0.15,123340,0.05,130646,0.04,600797204,0.05
0100000US,,United States,,2015,1340,Parks and Recreation,152474,0.04,639766907,0.10,218085,0.28,169368758,0.22,13559735,0.23,229877,0.08,370559,0.17,809135665,0.09
0100000US,,United States,,2015,1360,Housing and Community Development,99552,0.13,474421931,0.14,12412,0.27,16490926,0.47,980881,0.29,105287,0.12,111964,0.12,490912857,0.13
0100000US,,United States,,2015,1380,Natural Resources,35261,0.14,158425071,0.14,8861,0.19,8709135,0.22,530509,0.21,38279,0.13,44122,0.12,167134206,0.13
0100000US,,United States,,2015,1400,Water Supply,164599,0.04,826204368,0.04,16810,0.09,17043590,0.10,1008554,0.09,169953,0.04,181409,0.03,843247958,0.04
0100000US,,United States,,2015,1420,Electric Power,72397,0.15,519744778,0.15,2628,0.68,5764630,0.41,248794,0.45,73808,0.15,75025,0.15,525509408,0.14
0100000US,,United States,,2015,1440,Gas Supply,10877,0.44,52161510,0.44,491,1.94,698296,1.84,43400,2.22,11127,0.43,11368,0.43,52859806,0.43
0100000US,,United States,,2015,1460,Transit,194424,0.11,1116215961,0.09,18853,0.54,36402025,0.30,2139962,0.34,206660,0.11,213277,0.11,1152617986,0.08
0100000US,,United States,,2015,1480,Education Total ,6114657,0.15,26261512380,0.15,2100280,0.14,2483453265,0.14,140543329,0.17,6951045,0.14,8214937,0.12,28744965645,0.14
0100000US,,United States,,2015,1481,Education - Elementary and Secondary Total ,5875068,0.16,24973826664,0.16,1751900,0.14,2068251719,0.13,124020926,0.18,6615463,0.14,7626968,0.12,27042078383,0.15
0100000US,,United States,,2015,14811,Education - Elementary and Secondary Instructional             ,4231360,0.20,20063013941,0.20,970408,0.20,1196828810,0.16,66483625,0.25,4626222,0.19,5201768,0.17,21259842751,0.19
0100000US,,United States,,2015,14812,Education - Elementary and Secondary Other ,1643708,0.20,4910812723,0.10,781492,0.18,871422909,0.22,57537301,0.25,1989241,0.17,2425200,0.15,5782235632,0.09
0100000US,,United States,,2015,1482,Education - Higher Education Total ,239589,0.33,1287685716,0.31,348380,0.54,415201546,0.55,16522403,0.51,335582,0.27,587969,0.35,1702887262,0.27
0100000US,,United States,,2015,14821,Education - Higher Education Instructional,88486,0.42,605578574,0.42,198405,0.75,289981905,0.72,7804108,0.91,133951,0.41,286891,0.54,895560479,0.37
0100000US,,United States,,2015,14822,Education - Higher Education Other ,151103,0.45,682107142,0.44,149975,0.76,125219641,0.75,8718295,0.51,201631,0.36,301078,0.44,807326783,0.39
0100000US,,United States,,2015,1483,Education - Other,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00
0100000US,,United States,,2015,1500,Libraries                          ,86484,0.10,344865317,0.15,97051,0.10,103025136,0.12,7422480,0.10,129292,0.07,183535,0.07,447890453,0.12
0100000US,,United States,,2015,1560,State liquor stores,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00
0100000US,,United States,,2015,1580,All other and unallocable,236889,0.05,1119986296,0.06,75169,0.07,69887988,0.06,4619519,0.07,262957,0.05,312058,0.04,1189874284,0.05
0400000US01,01,Alabama,,2015,1000,Total - All Government Employment Functions,178690,0.79,630701486,0.86,27677,0.53,29840778,0.39,2073433,0.39,191093,0.75,206367,0.69,660542264,0.82
0400000US01,01,Alabama,,2015,1020,Financial Administration,3777,0.20,14108460,0.15,225,0.74,225061,0.68,21579,0.61,3895,0.19,4002,0.19,14333521,0.15
0400000US01,01,Alabama,,2015,1040,Other Government Administration,2714,0.22,9531539,0.20,1955,0.19,1306291,0.33,65038,0.30,3072,0.20,4669,0.15,10837830,0.18
0400000US01,01,Alabama,,2015,1060,Judicial and Legal,1555,0.17,5707289,0.12,384,0.44,383936,0.45,24722,0.47,1696,0.16,1939,0.16,6091225,0.12
0400000US01,01,Alabama,,2015,1100,Police Protection Total,12248,0.11,48249237,0.11,1259,0.30,1285656,0.26,110341,0.31,12891,0.11,13507,0.10,49534893,0.11
0400000US01,01,Alabama,,2015,1101,Police Protection - Persons with Power of Arrest       ,10115,0.12,41758035,0.12,595,0.41,656577,0.36,51709,0.39,10425,0.12,10710,0.12,42414612,0.12
0400000US01,01,Alabama,,2015,1102,Police Protection - Other ,2133,0.23,6491202,0.20,664,0.44,629079,0.38,58632,0.47,2466,0.21,2797,0.20,7120281,0.18
0400000US01,01,Alabama,,2015,1120,Fire Protection Total ,5807,0.25,25059477,0.24,889,1.12,652167,1.21,51417,1.25,6099,0.25,6696,0.26,25711644,0.24
0400000US01,01,Alabama,,2015,1121,Fire Protection - Firefighters,5485,0.25,23710788,0.25,821,1.11,616848,1.22,48551,1.27,5761,0.25,6306,0.26,24327636,0.24
0400000US01,01,Alabama,,2015,1122,Fire Protection - Other ,322,1.07,1348689,0.98,68,6.11,35319,6.64,2866,6.35,338,1.08,390,1.38,1384008,0.97
0400000US01,01,Alabama,,2015,1140,Corrections,3392,0.30,10001651,0.21,217,1.27,244426,0.90,21934,0.94,3517,0.29,3609,0.29,10246077,0.21
0400000US01,01,Alabama,,2015,1160,Highways,6083,0.18,19046270,0.16,284,0.70,304268,0.80,30465,0.83,6259,0.18,6367,0.18,19350538,0.16
0400000US01,01,Alabama,,2015,1180,Air Transportation,462,5.21,1727220,4.96,51,4.07,48522,4.97,4745,5.40,490,4.94,513,4.71,1775742,4.82
0400000US01,01,Alabama,,2015,1200,Water Transport and Terminals       ,6,0.01,17274,0.01,3,0.01,2753,0.01,322,0.01,9,0.01,9,0.01,20027,0.01
0400000US01,01,Alabama,,2015,1220,Public Welfare,857,1.43,2024875,1.60,467,0.65,445114,0.60,43139,0.62,1104,1.12,1324,0.95,2469989,1.31
0400000US01,01,Alabama,,2015,1240,Health,5995,0.82,16765865,0.69,1322,0.80,1359039,0.83,110311,0.87,6629,0.75,7317,0.69,18124904,0.64
0400000US01,01,Alabama,,2015,1260,Hospitals,21126,0.22,88654299,0.16,6353,0.24,13076109,0.25,604112,0.18,24933,0.19,27479,0.18,101730408,0.14
0400000US01,01,Alabama,,2015,1280,Social Insurance Administration,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00
0400000US01,01,Alabama,,2015,1300,Solid Waste Management,3323,0.24,9192906,0.23,158,0.64,162917,0.64,16541,0.70,3417,0.24,3481,0.23,9355823,0.23
0400000US01,01,Alabama,,2015,1320,Sewerage,1446,0.40,5802448,0.42,54,1.77,54519,1.82,4054,1.97,1466,0.39,1500,0.39,5856967,0.41
0400000US01,01,Alabama,,2015,1340,Parks and Recreation,2962,0.24,9424455,0.23,2228,0.43,1654490,0.40,169807,0.42,3944,0.21,5190,0.23,11078945,0.20
0400000US01,01,Alabama,,2015,1360,Housing and Community Development,1927,0.59,7294135,0.61,237,1.05,241978,1.09,19132,1.09,2045,0.56,2164,0.54,7536113,0.59
0400000US01,01,Alabama,,2015,1380,Natural Resources,544,0.36,1398176,0.34,71,1.25,85889,1.32,6530,1.38,586,0.35,615,0.35,1484065,0.33
0400000US01,01,Alabama,,2015,1400,Water Supply,3895,0.22,15742191,0.22,276,0.43,271305,0.44,23242,0.48,4028,0.21,4171,0.20,16013496,0.22
0400000US01,01,Alabama,,2015,1420,Electric Power,1047,1.51,5292850,1.59,31,2.65,41748,2.19,3200,2.15,1065,1.49,1078,1.47,5334598,1.58
0400000US01,01,Alabama,,2015,1440,Gas Supply,889,1.50,3784047,1.74,53,6.46,47903,6.57,4565,6.87,915,1.48,942,1.47,3831950,1.72
0400000US01,01,Alabama,,2015,1460,Transit,452,1.56,1444633,1.13,151,1.64,180377,0.87,16102,0.97,544,1.30,603,1.24,1625010,1.01
0400000US01,01,Alabama,,2015,1480,Education Total ,92749,1.51,311451160,1.74,9684,1.50,6358433,1.71,585358,1.34,96258,1.48,102433,1.38,317809593,1.71
0400000US01,01,Alabama,,2015,1481,Education - Elementary and Secondary Total ,92749,1.51,311451160,1.74,9684,1.50,6358433,1.71,585358,1.34,96258,1.48,102433,1.38,317809593,1.71
0400000US01,01,Alabama,,2015,14811,Education - Elementary and Secondary Instructional             ,63130,1.95,252653960,2.08,6248,2.25,4011663,2.01,371216,2.00,65346,1.93,69378,1.79,256665623,2.05
0400000US01,01,Alabama,,2015,14812,Education - Elementary and Secondary Other ,29619,2.28,58797200,2.25,3436,1.09,2346770,3.13,214142,1.17,30912,2.18,33055,2.05,61143970,2.17
0400000US01,01,Alabama,,2015,1482,Education - Higher Education Total ,0,0.01,0,0.01,0,0.01,0,0.01,0,0.01,0,0.01,0,0.01,0,0.01
0400000US01,01,Alabama,,2015,14821,Education - Higher Education Instructional,0,0.01,0,0.01,0,0.01,0,0.01,0,0.01,0,0.01,0,0.01,0,0.01
0400000US01,01,Alabama,,2015,14822,Education - Higher Education Other ,0,0.01,0,0.01,0,0.01,0,0.01,0,0.01,0,0.01,0,0.01,0,0.01
0400000US01,01,Alabama,,2015,1483,Education - Other,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00
0400000US01,01,Alabama,,2015,1500,Libraries                          ,909,0.31,2851710,0.31,681,0.29,751371,0.23,69581,0.27,1305,0.23,1590,0.21,3603081,0.25
0400000US01,01,Alabama,,2015,1560,State liquor stores,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00
0400000US01,01,Alabama,,2015,1580,All other and unallocable,4525,0.19,16129319,0.18,644,0.37,656506,0.37,67196,0.96,4926,0.21,5169,0.17,16785825,0.17
0400000US02,02,Alaska,,2015,1000,Total - All Government Employment Functions,24857,0.12,133192631,0.17,8196,0.61,9486151,0.84,457429,0.60,27571,0.12,33053,0.18,142678782,0.17
0400000US02,02,Alaska,,2015,1020,Financial Administration,867,0.18,4968336,0.11,81,2.09,119119,1.57,5973,1.75,906,0.19,948,0.24,5087455,0.11
0400000US02,02,Alaska,,2015,1040,Other Government Administration,906,0.16,4829085,0.17,791,0.65,490742,1.12,21133,1.12,1032,0.22,1697,0.31,5319827,0.18
0400000US02,02,Alaska,,2015,1060,Judicial and Legal,113,0.46,733883,0.25,4,19.54,13557,5.74,468,25.05,117,0.94,117,0.80,747440,0.27
0400000US02,02,Alaska,,2015,1100,Police Protection Total,1224,0.31,8557447,0.17,75,3.31,60324,4.08,4014,4.75,1254,0.34,1299,0.35,8617771,0.17
0400000US02,02,Alaska,,2015,1101,Police Protection - Persons with Power of Arrest       ,847,0.29,6525856,0.20,52,4.30,43646,5.27,3012,6.12,869,0.34,899,0.37,6569502,0.20
0400000US02,02,Alaska,,2015,1102,Police Protection - Other ,377,0.78,2031591,0.34,23,4.69,16678,5.24,1002,4.87,385,0.79,400,0.78,2048269,0.34
0400000US02,02,Alaska,,2015,1120,Fire Protection Total ,769,0.69,6299042,0.42,558,1.61,204410,0.98,12850,1.32,842,0.65,1327,0.79,6503452,0.41
0400000US02,02,Alaska,,2015,1121,Fire Protection - Firefighters,667,0.69,5591256,0.40,553,1.62,197318,1.01,12407,1.35,737,0.65,1220,0.83,5788574,0.39
0400000US02,02,Alaska,,2015,1122,Fire Protection - Other ,102,2.57,707786,2.02,5,12.50,7092,4.50,443,6.18,105,2.50,107,2.52,714878,2.00
0400000US02,02,Alaska,,2015,1140,Corrections,75,4.34,349232,2.75,4,0.01,5562,0.01,252,0.01,76,4.27,79,4.12,354794,2.71
0400000US02,02,Alaska,,2015,1160,Highways,722,0.57,4445812,0.38,99,1.39,125584,1.54,5999,1.70,760,0.56,821,0.53,4571396,0.38
0400000US02,02,Alaska,,2015,1180,Air Transportation,65,0.01,373009,0.01,6,0.01,9052,0.01,342,0.01,67,0.01,71,0.01,382061,0.01
0400000US02,02,Alaska,,2015,1200,Water Transport and Terminals       ,162,1.47,794629,1.09,15,13.04,16521,3.50,910,3.53,169,1.32,177,1.74,811150,1.07
0400000US02,02,Alaska,,2015,1220,Public Welfare,160,1.92,613675,0.85,28,8.64,47690,7.43,2417,8.47,175,1.93,188,2.08,661365,0.96
0400000US02,02,Alaska,,2015,1240,Health,216,1.89,1198455,1.48,257,1.76,230704,0.67,12294,0.59,288,1.44,473,1.28,1429159,1.25
0400000US02,02,Alaska,,2015,1260,Hospitals,662,0.01,4196980,0.01,268,0.01,993992,0.01,29246,0.01,832,0.01,930,0.01,5190972,0.01
0400000US02,02,Alaska,,2015,1280,Social Insurance Administration,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00
0400000US02,02,Alaska,,2015,1300,Solid Waste Management,322,0.33,1685951,0.32,78,1.43,92144,1.74,5473,1.84,354,0.40,400,0.39,1778095,0.32
0400000US02,02,Alaska,,2015,1320,Sewerage,281,0.22,1754980,0.18,62,3.07,55094,4.43,3429,4.17,308,0.45,343,0.58,1810074,0.22
0400000US02,02,Alaska,,2015,1340,Parks and Recreation,404,0.60,1683046,0.18,556,0.67,541917,0.50,33572,0.57,598,0.45,960,0.46,2224963,0.18
0400000US02,02,Alaska,,2015,1360,Housing and Community Development,561,3.56,2679525,7.53,230,11.64,533645,13.62,19899,11.21,684,3.52,791,4.22,3213170,6.67
0400000US02,02,Alaska,,2015,1380,Natural Resources,63,0.01,370775,0.01,3,0.01,6781,0.01,208,0.01,64,0.01,66,0.01,377556,0.01
0400000US02,02,Alaska,,2015,1400,Water Supply,311,0.35,1811341,0.24,82,1.83,86535,2.21,4616,2.02,347,0.41,393,0.47,1897876,0.25
0400000US02,02,Alaska,,2015,1420,Electric Power,462,0.30,3616172,0.20,69,2.01,65715,1.97,3421,1.99,483,0.31,531,0.37,3681887,0.20
0400000US02,02,Alaska,,2015,1440,Gas Supply,12,0.01,73560,0.01,1,0.01,1091,0.01,76,0.01,12,0.01,13,0.01,74651,0.01
0400000US02,02,Alaska,,2015,1460,Transit,219,0.01,1263203,0.01,53,0.01,196118,0.01,7008,0.01,260,0.01,272,0.01,1459321,0.01
0400000US02,02,Alaska,,2015,1480,Education Total ,15349,0.13,75887737,0.11,4262,0.93,4912089,0.60,244567,0.59,16769,0.12,19611,0.23,80799826,0.11
0400000US02,02,Alaska,,2015,1481,Education - Elementary and Secondary Total ,15274,0.13,75458095,0.11,4209,0.95,4818671,0.62,240628,0.60,16670,0.12,19483,0.23,80276766,0.11
0400000US02,02,Alaska,,2015,14811,Education - Elementary and Secondary Instructional             ,9974,0.17,56748130,0.14,2528,1.50,3530463,0.79,166972,0.81,10940,0.16,12502,0.33,60278593,0.14
0400000US02,02,Alaska,,2015,14812,Education - Elementary and Secondary Other ,5300,0.18,18709965,0.19,1681,0.74,1288208,0.81,73656,0.70,5730,0.18,6981,0.23,19998173,0.18
0400000US02,02,Alaska,,2015,1482,Education - Higher Education Total ,75,0.01,429642,0.01,53,0.01,93418,0.01,3939,0.01,99,0.01,128,0.01,523060,0.01
0400000US02,02,Alaska,,2015,14821,Education - Higher Education Instructional,12,0.01,74433,0.01,16,0.01,29058,0.01,496,0.01,15,0.01,28,0.01,103491,0.01
0400000US02,02,Alaska,,2015,14822,Education - Higher Education Other ,63,0.01,355209,0.01,37,0.01,64360,0.01,3443,0.01,84,0.01,100,0.01,419569,0.01
0400000US02,02,Alaska,,2015,1483,Education - Other,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00
0400000US02,02,Alaska,,2015,1500,Libraries                          ,194,0.37,900987,0.38,232,0.68,290811,0.84,16252,0.88,286,0.47,426,0.41,1191798,0.35
0400000US02,02,Alaska,,2015,1560,State liquor stores,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00
0400000US02,02,Alaska,,2015,1580,All other and unallocable,738,0.74,4105769,0.48,382,1.46,386954,1.50,23010,1.62,888,0.69,1120,0.70,4492723,0.46
0400000US04,04,Arizona,,2015,1000,Total - All Government Employment Functions,182837,0.17,795379976,0.15,58698,0.33,73849220,0.26,4188215,0.37,206781,0.16,241535,0.15,869229196,0.14
0400000US04,04,Arizona,,2015,1020,Financial Administration,4421,0.29,22576258,0.26,112,0.80,223445,0.63,11446,0.78,4484,0.29,4533,0.28,22799703,0.25
0400000US04,04,Arizona,,2015,1040,Other Government Administration,3718,1.54,20235067,0.36,358,1.02,443192,0.84,24199,1.00,3860,1.49,4076,1.41,20678259,0.36
0400000US04,04,Arizona,,2015,1060,Judicial and Legal,8385,0.32,39416264,0.27,449,0.59,906436,0.48,40160,0.53,8608,0.31,8834,0.30,40322700,0.27
0400000US04,04,Arizona,,2015,1100,Police Protection Total,17494,0.20,99965517,0.20,243,1.29,415692,1.00,21718,1.33,17612,0.20,17737,0.20,100381209,0.20
0400000US04,04,Arizona,,2015,1101,Police Protection - Persons with Power of Arrest       ,12943,0.25,78510531,0.24,43,2.63,55182,2.85,2903,2.76,12957,0.25,12986,0.25,78565713,0.24
0400000US04,04,Arizona,,2015,1102,Police Protection - Other ,4551,0.31,21454986,0.27,200,1.46,360510,1.07,18815,1.47,4655,0.30,4751,0.30,21815496,0.27
0400000US04,04,Arizona,,2015,1120,Fire Protection Total ,8593,0.38,52184327,0.44,1407,0.72,956947,1.00,73184,1.03,9055,0.37,10000,0.34,53141274,0.43
0400000US04,04,Arizona,,2015,1121,Fire Protection - Firefighters,7400,0.42,46048174,0.48,1124,0.78,698205,1.16,55315,1.17,7753,0.41,8524,0.38,46746379,0.48
0400000US04,04,Arizona,,2015,1122,Fire Protection - Other ,1193,0.75,6136153,0.78,283,1.81,258742,1.93,17869,2.15,1302,0.72,1476,0.70,6394895,0.76
0400000US04,04,Arizona,,2015,1140,Corrections,5368,0.92,20845558,0.73,158,2.51,231599,2.64,13730,2.61,5446,0.90,5526,0.89,21077157,0.73
0400000US04,04,Arizona,,2015,1160,Highways,3849,0.42,16973372,0.36,65,2.76,114067,2.55,7077,3.36,3887,0.41,3914,0.41,17087439,0.35
0400000US04,04,Arizona,,2015,1180,Air Transportation,1155,2.28,5605919,2.05,49,7.34,32393,6.11,2803,5.00,1172,2.25,1204,2.21,5638312,2.03
0400000US04,04,Arizona,,2015,1200,Water Transport and Terminals       ,0,0.01,0,0.01,0,0.01,0,0.01,0,0.01,0,0.01,0,0.01,0,0.01
0400000US04,04,Arizona,,2015,1220,Public Welfare,1012,0.73,4285921,0.56,291,0.64,318907,0.57,23579,0.60,1145,0.65,1303,0.58,4604828,0.52
0400000US04,04,Arizona,,2015,1240,Health,3609,0.31,14799472,0.26,586,0.64,1000036,0.40,57577,0.48,3936,0.28,4195,0.28,15799508,0.24
0400000US04,04,Arizona,,2015,1260,Hospitals,2398,0.01,14981542,0.01,835,0.01,1906394,0.01,60263,0.01,2738,0.01,3233,0.01,16887936,0.01
0400000US04,04,Arizona,,2015,1280,Social Insurance Administration,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00
0400000US04,04,Arizona,,2015,1300,Solid Waste Management,2215,0.44,9221824,0.42,48,3.21,70502,3.01,5080,3.31,2243,0.43,2263,0.43,9292326,0.42
0400000US04,04,Arizona,,2015,1320,Sewerage,1607,0.63,6927266,0.57,74,3.73,108635,3.87,6160,4.02,1641,0.62,1681,0.62,7035901,0.56
0400000US04,04,Arizona,,2015,1340,Parks and Recreation,2930,0.52,11780520,0.45,3698,0.89,3033583,0.62,262226,0.74,4406,0.43,6628,0.55,14814103,0.38
0400000US04,04,Arizona,,2015,1360,Housing and Community Development,1378,0.73,6312701,0.85,232,1.01,234987,1.21,17526,1.39,1475,0.69,1610,0.64,6547688,0.82
0400000US04,04,Arizona,,2015,1380,Natural Resources,693,2.72,2945637,2.39,56,2.70,71090,4.41,4073,4.22,710,2.67,749,2.53,3016727,2.34
0400000US04,04,Arizona,,2015,1400,Water Supply,3556,0.36,18242555,0.30,113,2.86,129461,2.38,7796,2.80,3602,0.36,3669,0.36,18372016,0.30
0400000US04,04,Arizona,,2015,1420,Electric Power,5098,0.24,43984043,0.18,128,0.33,435308,0.31,18008,0.31,5200,0.24,5226,0.24,44419351,0.18
0400000US04,04,Arizona,,2015,1440,Gas Supply,94,4.05,546969,3.01,0,0.01,0,0.01,0,0.01,94,4.05,94,4.05,546969,3.01
0400000US04,04,Arizona,,2015,1460,Transit,689,10.38,3287641,11.24,102,6.45,129040,5.82,9068,6.10,742,9.64,791,9.08,3416681,10.82
0400000US04,04,Arizona,,2015,1480,Education Total ,99990,0.28,360639027,0.29,48202,0.39,61422072,0.31,3403727,0.45,119484,0.25,148192,0.23,422061099,0.25
0400000US04,04,Arizona,,2015,1481,Education - Elementary and Secondary Total ,91973,0.28,310443597,0.30,35754,0.39,45466736,0.38,2692936,0.48,107394,0.25,127727,0.23,355910333,0.26
0400000US04,04,Arizona,,2015,14811,Education - Elementary and Secondary Instructional             ,61019,0.38,226591844,0.38,21587,0.49,30597379,0.45,1523550,0.62,69693,0.34,82606,0.30,257189223,0.34
0400000US04,04,Arizona,,2015,14812,Education - Elementary and Secondary Other ,30954,0.40,83851753,0.39,14167,0.65,14869357,0.69,1169386,0.74,37701,0.36,45121,0.34,98721110,0.34
0400000US04,04,Arizona,,2015,1482,Education - Higher Education Total ,8017,1.26,50195430,0.98,12448,1.01,15955336,0.54,710791,1.19,12090,0.96,20465,0.79,66150766,0.75
0400000US04,04,Arizona,,2015,14821,Education - Higher Education Instructional,2479,1.65,21409027,1.18,6484,1.20,7785713,0.98,253547,2.75,3953,1.64,8963,0.98,29194740,0.90
0400000US04,04,Arizona,,2015,14822,Education - Higher Education Other ,5538,1.67,28786403,1.46,5964,1.65,8169623,0.50,457244,1.05,8137,1.18,11502,1.17,36956026,1.14
0400000US04,04,Arizona,,2015,1483,Education - Other,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00
0400000US04,04,Arizona,,2015,1500,Libraries                          ,1257,0.46,4891801,0.44,1111,0.74,1234917,0.62,91757,0.71,1769,0.40,2368,0.42,6126718,0.37
0400000US04,04,Arizona,,2015,1560,State liquor stores,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00
0400000US04,04,Arizona,,2015,1580,All other and unallocable,3328,0.41,14730775,0.41,381,1.78,430517,1.23,27058,2.20,3472,0.41,3709,0.41,15161292,0.40
0400000US05,05,Arkansas,,2015,1000,Total - All Government Employment Functions,101735,0.39,319501098,0.79,20242,0.68,12068171,0.99,1034513,0.71,107604,0.39,121977,0.35,331569269,0.76
0400000US05,05,Arkansas,,2015,1020,Financial Administration,2160,0.29,6442728,0.23,350,0.87,233493,0.38,18991,0.40,2268,0.28,2510,0.28,6676221,0.22
0400000US05,05,Arkansas,,2015,1040,Other Government Administration,1898,0.27,5298779,0.21,2572,0.15,962447,0.22,58104,0.24,2230,0.23,4470,0.14,6261226,0.18
0400000US05,05,Arkansas,,2015,1060,Judicial and Legal,1625,0.27,4535658,0.25,431,0.37,370489,0.48,24609,0.47,1760,0.26,2056,0.23,4906147,0.23
